name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006
TotalRevenue,"1,943,625,000","510,513,000","469,402,000","488,158,000","487,438,000","461,596,000","474,778,000","418,903,000","333,627,000","333,449,000","386,999,000","388,313,000","336,084,000","402,489,000","452,523,000","448,700,000","429,757,000","360,693,000","348,399,000","323,957,000","307,381,000","289,992,000","318,561,000","252,285,000","229,388,000","208,047,000","218,086,000","208,148,000","284,727,000","257,271,000","264,028,000","203,140,000","269,084,000","246,048,000","232,685,000","265,512,000","245,775,000","241,567,000","218,150,000","241,228,000","230,016,000","232,403,000","-564,626,000","489,955,000","428,084,000","424,125,000","438,901,000","460,767,000","404,322,000","353,619,000","362,059,000","324,239,000","287,528,000","274,914,000","374,827,000","413,601,000","398,910,000","372,755,000","288,083,000","235,282,000","218,219,000","176,319,000","132,353,000","183,837,000","94,683,000",
	OperatingRevenue,"1,943,625,000","510,513,000","469,402,000","488,158,000","487,438,000","461,596,000","474,778,000","418,903,000","333,627,000","333,449,000","386,999,000","388,313,000","336,084,000","402,489,000","452,523,000","448,700,000","429,757,000","360,693,000","348,399,000","323,957,000","307,381,000","289,992,000","318,561,000","252,285,000","229,388,000","208,047,000","218,086,000","208,148,000","284,727,000","257,271,000","264,028,000","203,140,000","269,084,000","246,048,000","232,685,000","265,512,000","245,775,000","241,567,000","218,150,000","241,228,000","230,016,000","232,403,000","-564,626,000","489,955,000","428,084,000","424,125,000","438,901,000","460,767,000","404,322,000","353,619,000","362,059,000","324,239,000","287,528,000","274,914,000","374,827,000","413,601,000","398,910,000","372,755,000","288,083,000","235,282,000","218,219,000","176,319,000","132,353,000","183,837,000","94,683,000",
CostOfRevenue,"1,185,401,000","309,698,000","297,404,000","296,027,000","294,683,000","274,747,000","302,672,000","265,119,000","216,224,000","213,961,000","246,209,000","251,778,000","213,521,000","266,300,000","304,832,000","298,996,000","279,075,000","234,582,000","222,468,000","206,232,000","197,661,000","195,659,000","215,195,000","169,870,000","150,167,000","141,786,000","148,979,000","139,169,000","198,766,000","185,355,000","191,303,000","141,090,000","186,542,000","169,696,000","163,056,000","183,040,000","168,418,000","165,194,000","150,831,000","164,281,000","157,115,000","155,810,000","-523,144,000","378,755,000","333,819,000","334,537,000","339,743,000","361,236,000","318,630,000","282,593,000","283,149,000","253,175,000","223,362,000","217,305,000","286,224,000","322,606,000","311,049,000","286,854,000","207,673,000","172,290,000","160,044,000","133,703,000","101,889,000","138,875,000","70,877,000",
GrossProfit,"758,224,000","200,815,000","171,998,000","192,131,000","192,755,000","186,849,000","172,106,000","153,784,000","117,403,000","119,488,000","140,790,000","136,535,000","122,563,000","136,189,000","147,691,000","149,704,000","150,682,000","126,111,000","125,931,000","117,725,000","109,720,000","94,333,000","103,366,000","82,415,000","79,221,000","66,261,000","69,107,000","68,979,000","85,961,000","71,916,000","72,725,000","62,050,000","82,542,000","76,352,000","69,629,000","82,472,000","77,357,000","76,373,000","67,319,000","76,947,000","72,901,000","76,593,000","-41,482,000","111,200,000","94,265,000","89,588,000","99,158,000","99,531,000","85,692,000","71,026,000","78,910,000","71,064,000","64,166,000","57,609,000","88,603,000","90,995,000","87,861,000","85,901,000","80,410,000","62,992,000","58,175,000","42,616,000","30,464,000","44,962,000","23,806,000",
OperatingExpense,"609,228,000","156,213,000","157,633,000","150,272,000","144,177,000","140,615,000","140,156,000","117,917,000","103,950,000","105,925,000","113,646,000","104,421,000","102,355,000","121,321,000","127,570,000","125,450,000","130,437,000","121,413,000","100,514,000","103,248,000","102,537,000","96,881,000","96,243,000","70,506,000","62,023,000","58,757,000","54,911,000","53,167,000","61,746,000","60,899,000","66,643,000","52,330,000","60,781,000","58,257,000","55,305,000","54,670,000","52,872,000","53,155,000","46,962,000","56,579,000","54,900,000","64,968,000","-28,648,000","91,262,000","79,663,000","83,285,000","96,497,000","78,308,000","76,606,000","86,201,000","72,449,000","63,162,000","61,192,000","59,804,000","90,604,000","73,875,000","83,263,000","81,909,000","64,732,000","54,610,000","52,666,000","39,210,000","45,600,000","42,119,000","18,769,000","500"
	SellingGeneralAndAdministration,"526,405,000","135,108,000","133,828,000","131,216,000","125,330,000","122,016,000","121,727,000","102,695,000","89,171,000","92,420,000","100,123,000","90,901,000","88,833,000","104,281,000","108,774,000","107,888,000","111,418,000","108,714,000","87,767,000","89,081,000","87,758,000","86,571,000","85,140,000","62,083,000","53,414,000","50,931,000","47,159,000","45,436,000","52,331,000","50,886,000","54,832,000","45,562,000","53,103,000","50,908,000","48,057,000","47,360,000","45,428,000","45,525,000","45,724,000","43,851,000","47,136,000","57,168,000","-29,292,000","82,790,000","71,974,000","75,583,000","88,254,000","70,839,000","69,129,000","80,078,000","66,454,000","56,994,000","54,942,000","53,608,000","84,431,000","67,704,000","77,132,000","74,997,000","59,858,000","49,208,000","46,695,000","35,379,000","42,729,000","38,975,000","16,205,000","500"
		GeneralAndAdministrativeExpense,"526,405,000","135,108,000","133,828,000","131,216,000","125,330,000","122,016,000","121,727,000","102,695,000","89,171,000","92,420,000","100,123,000","90,901,000","88,833,000","104,281,000","108,774,000","107,888,000","111,418,000","108,714,000","87,767,000","89,081,000","87,758,000","86,571,000","85,140,000","62,083,000","53,414,000","50,931,000","47,159,000","45,436,000","52,331,000","50,886,000","54,832,000","45,562,000","53,103,000","50,908,000","48,057,000","47,360,000","45,428,000","45,525,000",,,,,,"82,790,000","71,974,000","75,583,000","88,254,000","70,839,000","69,129,000","80,078,000","66,454,000","56,994,000","54,942,000","53,608,000",,,,,,,,,,,,
			SalariesAndWages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,659,000","21,605,000","22,115,000","20,254,000","21,089,000","20,300,000","19,607,000","18,135,000","17,665,000","17,539,000","20,940,000",,,,,,,,,,,,
			OtherGandA,"526,405,000","135,108,000","133,828,000","131,216,000","125,330,000","122,016,000","121,727,000","102,695,000","89,171,000","92,420,000","100,123,000","90,901,000","88,833,000","104,281,000","108,774,000","107,888,000","111,418,000","108,714,000","87,767,000","89,081,000","87,758,000","86,571,000","85,140,000","62,083,000","53,414,000","50,931,000","47,159,000","45,436,000","52,331,000","50,886,000","54,832,000","45,562,000","53,103,000","50,908,000","48,057,000","47,360,000","45,428,000","45,525,000",,,,,,"61,131,000","50,369,000","53,468,000","68,000,000","49,750,000","48,829,000","60,471,000","48,319,000","39,329,000","37,403,000","32,668,000",,,,,,,,,,,,
	ResearchAndDevelopment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"335,000","433,000","389,000",,"253,000","279,000","1,273,000",
