name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,12/31/1995
				AllowanceForDoubtfulAccountsReceivable,,"-1,000,000",,,,"-1,000,000",,,,"-900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LoansReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,333,000","694,000","694,000",,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,"0","12,413,000","5,584,000","5,128,000","3,451,000","0","0","0","0","3,691,000","11,684,000","11,456,000",,"0","0",,"2,695,000","9,824,000","878,000","6,878,000","0","4,949,000","4,084,000","6,690,000",,,,,,"0","2,740,000","7,730,000","9,040,000","409,000",,,,"0","0","0","617,000","2,902,000","989,000","976,000","0","1,808,000","0","3,333,000","3,335,000","2,692,000",,"768,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,"502,784,000",,,,"386,187,000",,,,"453,048,000",,,,"390,608,000","396,599,000","347,688,000","332,625,000","321,689,000","298,895,000","258,794,000","259,329,000","257,177,000","238,491,000","241,035,000","232,975,000","192,974,000","269,971,000","262,446,000","256,038,000","163,106,000","241,084,000","219,436,000","219,466,000","202,556,000","216,900,000","197,661,000","198,735,000","183,455,000","200,853,000",,,"158,508,000","154,256,000",,,,,,,,,,,"4,012,000","2,754,000",,,"10,135,000",,"48,000",,"3,193,000","3,737,000","2,365,000","1,207,000",,"94,633,000","79,741,000","78,338,000",,"3,435,000",,,,,"331,000","2,151,000",,"2,644,000",,"3,605,000",,"808,000","2,941,000","4,431,000",,,"615,000","1,464,000",,"800,000","2,800,000","3,000,000","1,400,000",,,"600,000",,,,,,
		PrepaidAssets,"22,716,000","11,285,000","19,657,000","17,143,000","57,670,000","10,164,000","34,759,000","23,494,000","45,525,000","10,418,000","22,161,000","24,469,000","24,928,000","8,411,000","13,755,000","17,648,000","35,679,000","10,782,000","18,978,000","27,070,000","15,097,000","15,041,000","17,596,000","26,545,000","11,554,000","7,417,000","20,177,000","16,459,000","36,660,000","21,301,000","30,613,000","24,813,000","34,793,000","10,638,000","17,349,000","17,742,000","16,887,000","15,620,000","23,739,000","18,152,000","24,662,000","21,300,000","15,182,000","24,523,000","24,385,000","24,978,000","15,769,000","21,919,000","10,903,000","14,484,000","11,370,000","18,342,000","18,985,000","28,911,000","23,220,000","21,758,000","22,404,000","22,395,000","13,409,000","12,009,000","3,958,000","10,660,000","10,049,000","5,100,000","9,235,000","9,218,000","17,351,000","11,582,000","7,495,000","14,428,000","12,165,000","10,546,000","11,538,000","22,554,000","18,723,000","19,730,000","7,045,000","22,535,000","11,348,000","9,214,000","14,888,000","3,739,000","3,275,000","3,645,000","4,171,000","6,785,000","7,760,000","8,999,000","9,470,000","8,300,000","6,200,000","6,100,000","4,100,000","2,500,000","1,800,000","800,000","1,500,000","1,600,000","300,000","1,000,000","800,000","2,700,000",
		RestrictedCash,"49,429,000","46,929,000","47,813,000","46,128,000","46,353,000","45,522,000","45,265,000","45,216,000","48,349,000","49,295,000","45,251,000","43,268,000","44,705,000","42,227,000","42,257,000","41,827,000","41,137,000","41,137,000","41,748,000","41,703,000","42,458,000","42,637,000","41,779,000","41,226,000","40,281,000","37,418,000","43,056,000","48,887,000","45,152,000","44,040,000","57,222,000","53,441,000","52,162,000","51,928,000","50,317,000","47,467,000","47,374,000","47,149,000","46,069,000","44,580,000","45,068,000","44,737,000","42,812,000","41,331,000","40,807,000","41,204,000","39,661,000","37,744,000","36,236,000","36,436,000","35,422,000","35,276,000","35,103,000","36,466,000","35,689,000","34,320,000","34,729,000","35,318,000","36,195,000","35,792,000","36,643,000","37,405,000","34,858,000","31,224,000","29,116,000","27,580,000","25,730,000","22,138,000","20,140,000","18,511,000","15,793,000","10,975,000","5,311,000","4,584,000","1,512,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,692,000","3,537,000","0","6,316,000","0","0","0","8,185,000","3,451,000","4,125,000","3,110,000","7,211,000","940,000","2,851,000","0","3,233,000","1,751,000","108,000","0","1,267,000","170,000","0","0","2,578,000",,,,,,"8,455,000",,,"2,878,000","196,000","3,894,000","2,492,000","1,816,000","3,931,000","2,264,000","3,308,000",,"184,000","2,171,000",,"505,000","1,990,000","5,510,000","3,423,000","829,000","513,000","750,000","641,000","484,000","612,000","489,000","767,000","1,032,000","852,000","737,000","694,000","273,000","58,000",,,"100,000",,,,"200,000","300,000","300,000","200,000","400,000","100,000",,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,692,000","3,537,000","0","6,316,000","0","0","0","8,185,000","3,451,000","4,125,000","3,110,000","7,211,000","940,000","2,851,000","0","3,233,000","1,751,000","108,000","0","1,267,000","170,000","0","0","2,578,000",,,,,,"8,455,000",,,"2,878,000","196,000","3,894,000","2,492,000","1,816,000","3,931,000","2,264,000","3,308,000",,"184,000","2,171,000",,"505,000","1,990,000","5,510,000","3,423,000","829,000","513,000","750,000","641,000","484,000","612,000","489,000","767,000","1,032,000","852,000","737,000","694,000","273,000","58,000",,,"100,000",,,,"200,000","300,000","300,000","200,000","400,000","100,000",,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,182,000","13,495,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"80,282,000","53,312,000","53,293,000","47,070,000","53,718,000","39,461,000","33,772,000","34,651,000","40,425,000","43,493,000","26,438,000","29,794,000","36,616,000","27,721,000","24,274,000","22,640,000","28,385,000","26,991,000","19,260,000","17,993,000","23,095,000","19,526,000","18,426,000","18,554,000","28,448,000","17,135,000","15,279,000","15,522,000","21,080,000","17,649,000","12,851,000","13,076,000","19,228,000","12,053,000","10,097,000","9,384,000","13,759,000","9,651,000","8,133,000","8,133,000","11,529,000","11,488,000","10,967,000","9,745,000","11,943,000","8,528,000","8,614,000","8,106,000","10,547,000","6,317,000","10,598,000","9,302,000","10,401,000","6,735,000","9,471,000",,"7,869,000","6,273,000","8,257,000","6,978,000","6,838,000","4,573,000","6,934,000","6,006,000","5,096,000","4,664,000","6,671,000","4,439,000","21,459,000","4,470,000","4,951,000","2,621,000","2,533,000","7,468,000","9,933,000","5,210,000","12,910,000",,"12,091,000","16,982,000",,,,,,,,,,,"-100,000","-100,000","-100,000","-100,000",,"-100,000","-100,000","-100,000","100,000","22,100,000",,,"6,900,000"
	TotalNonCurrentAssets,"508,163,000","508,237,000","527,584,000","526,795,000","517,579,000","507,008,000","474,424,000","449,086,000","443,128,000","420,250,000","398,379,000","397,818,000","370,897,000","325,280,000","290,515,000","301,281,000","290,454,000","284,760,000","276,333,000","286,856,000","278,052,000","266,852,000","246,222,000","235,014,000","244,117,000","242,864,000","211,629,000","201,454,000","207,028,000","227,161,000","205,707,000","202,981,000","201,352,000","201,243,000","201,051,000","198,017,000","199,552,000","198,735,000","194,525,000","194,141,000","192,264,000","189,471,000","177,127,000","168,981,000","175,377,000","161,757,000","159,064,000","149,275,000","158,387,000","158,249,000","158,193,000","157,051,000","169,960,000","167,220,000","160,795,000","173,218,000","163,222,000","147,240,000","138,813,000","132,547,000","152,068,000","146,436,000","143,514,000","146,069,000","166,073,000","156,878,000","127,144,000","127,269,000","139,271,000","140,329,000","132,526,000","129,666,000","127,914,000","119,581,000","112,640,000","103,321,000","117,247,000","123,000,000","124,682,000","112,113,000","106,475,000","91,882,000","70,677,000","66,447,000","63,693,000","61,437,000","58,626,000","56,373,000","49,921,000","49,000,000","49,600,000","44,300,000","41,500,000","39,700,000","31,400,000","23,700,000","22,100,000","20,100,000","17,800,000","17,000,000","15,900,000","15,400,000","11,300,000"
		NetPPE,"266,693,000","273,553,000","275,995,000","286,074,000","287,950,000","276,919,000","256,892,000","235,183,000","218,758,000","204,592,000","193,141,000","175,017,000","166,390,000","117,213,000","100,681,000","99,028,000","97,060,000","95,659,000","93,740,000","92,658,000","87,673,000","80,261,000","72,737,000","67,671,000","64,315,000","61,759,000","58,023,000","58,142,000","59,115,000","84,345,000","82,765,000","83,252,000","83,933,000","86,415,000","89,044,000","91,210,000","92,150,000","93,942,000","92,927,000","93,491,000","92,597,000","92,944,000","88,452,000","81,206,000","79,467,000","76,027,000","76,354,000","77,512,000","78,274,000","81,174,000","83,552,000","85,505,000","87,736,000","89,339,000","89,265,000","78,446,000","79,066,000","77,941,000","79,491,000","79,268,000","79,273,000","81,120,000","81,861,000","84,270,000","83,003,000","83,620,000","64,680,000","65,339,000","66,651,000","69,057,000","69,238,000","72,190,000","75,548,000","78,769,000","80,825,000","83,466,000","87,003,000","92,377,000","91,957,000","84,779,000","79,694,000","71,894,000","61,580,000","58,044,000","54,549,000","52,367,000","49,113,000","46,761,000","45,136,000","44,400,000","37,500,000","33,800,000","32,400,000","31,000,000","26,800,000","19,400,000","18,400,000","16,700,000","14,400,000","13,300,000","12,400,000","11,600,000","9,100,000"
			GrossPPE,"266,693,000","575,825,000","275,995,000","286,074,000","287,950,000","555,741,000","256,892,000","235,183,000","218,758,000","460,187,000","193,141,000","175,017,000","166,390,000","350,808,000",,"323,163,000","315,812,000","310,349,000","304,466,000","299,946,000","292,627,000","283,115,000","271,997,000","265,216,000","258,517,000","251,822,000","250,795,000","249,197,000","246,217,000","280,686,000","274,678,000","273,023,000","269,234,000","268,175,000","268,296,000","266,803,000","264,803,000","262,300,000","260,262,000","259,083,000","255,259,000","251,952,000","247,208,000","239,944,000","235,202,000","230,097,000","228,198,000","227,096,000","224,465,000","226,327,000","227,584,000","225,854,000","225,498,000","223,491,000","221,426,000","209,036,000","208,042,000","205,595,000","205,441,000","201,663,000","198,465,000","197,631,000","196,094,000","195,614,000","191,916,000","188,927,000","168,865,000","166,115,000","163,959,000","163,449,000","162,449,000","161,726,000","161,935,000","160,993,000","158,091,000","155,877,000","154,317,000","154,794,000","148,603,000","136,107,000","125,817,000","113,299,000","98,965,000","91,277,000","83,804,000","78,016,000","71,557,000","66,278,000","61,953,000","58,700,000","49,000,000","43,600,000","42,200,000","39,600,000","34,300,000","26,100,000","24,300,000","21,900,000","19,100,000","17,500,000","16,200,000","15,000,000","11,100,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
				LandAndImprovements,,"6,215,000",,,,"6,215,000",,,,"6,215,000",,,,"6,215,000",,"6,215,000","6,215,000","6,215,000","6,215,000","6,215,000","5,214,000","5,214,000","5,214,000","5,214,000","5,214,000","5,214,000","5,214,000","5,214,000","5,214,000","5,214,000","5,214,000","5,214,000","4,806,000","4,115,000","4,115,000","4,115,000","4,115,000","4,115,000","3,653,000","3,653,000","3,653,000","3,653,000","3,653,000","3,653,000","3,260,000","3,260,000","3,260,000","3,260,000","3,260,000","3,260,000","3,260,000","3,260,000","3,260,000","3,260,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,920,000","2,900,000","2,900,000","2,900,000","2,900,000","2,900,000","2,900,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000",
				BuildingsAndImprovements,,"206,449,000",,,,"125,704,000",,,,"119,635,000",,,,"112,308,000",,"98,332,000","96,972,000","95,615,000","95,162,000","94,318,000","94,038,000","90,151,000","83,306,000","77,715,000","73,919,000","70,273,000","73,931,000","72,315,000","71,008,000","70,471,000","68,471,000","68,453,000","67,817,000","67,939,000","68,363,000","68,695,000","69,012,000","68,583,000","69,868,000","69,255,000","68,727,000","67,496,000","66,673,000","65,999,000","65,109,000","64,953,000","64,731,000","64,806,000","64,759,000","64,692,000","64,756,000","64,581,000","63,912,000","63,016,000","62,640,000","62,679,000","62,051,000","61,620,000","61,306,000","60,742,000","60,229,000","60,120,000","59,592,000","59,490,000","58,780,000","58,264,000","58,522,000","57,204,000","57,038,000","57,005,000","55,998,000","55,641,000","55,592,000","55,465,000","55,046,000","54,448,000","54,021,000","53,899,000","53,000,000","19,612,000","19,081,000","18,274,000","16,972,000","16,574,000","15,193,000","14,242,000","12,571,000","11,833,000","11,350,000","11,200,000","11,100,000","10,600,000","10,300,000","9,900,000","8,500,000","7,900,000","7,700,000","7,600,000","7,100,000","6,800,000","6,700,000","6,600,000",
				MachineryFurnitureEquipment,,"300,331,000",,,,"278,491,000",,,,"256,566,000",,,,"232,285,000",,"218,616,000","212,625,000","208,519,000","203,089,000","199,413,000","193,375,000","187,750,000","183,477,000","182,287,000","179,384,000","176,335,000","171,650,000","171,668,000","169,995,000","205,001,000","200,993,000","199,356,000","196,611,000","196,121,000","195,818,000","193,993,000","191,676,000","189,602,000","151,310,000","151,828,000","149,360,000","148,104,000","147,104,000","141,488,000","138,720,000","134,402,000","133,353,000","132,826,000","130,652,000","133,003,000","134,629,000","133,832,000","134,746,000","134,053,000","132,798,000","121,032,000","121,099,000","119,431,000","119,385,000","116,608,000","114,414,000","114,003,000","113,513,000","113,741,000","51,190,000","109,308,000","88,644,000","105,991,000","85,379,000","103,524,000","103,531,000","103,165,000","84,586,000","83,909,000","75,947,000","81,141,000","73,928,000","81,155,000","23,270,000","22,992,000","22,542,000","20,666,000","20,276,000","54,775,000","50,922,000","18,756,000","16,774,000","15,190,000","14,311,000","13,900,000","33,700,000","28,900,000","27,700,000","25,500,000","21,100,000","16,100,000","14,700,000","12,600,000","10,200,000","9,100,000","7,800,000","6,900,000",
