name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
MarketCap,"3,527,812,378","3,404,130,502","5,491,727,985","5,693,552,829","6,169,093,218","6,659,555,457","3,412,220,297","4,359,622,692","4,823,278,713","3,713,167,111","1,353,685,231"
EnterpriseValue,"2,404,616,378","2,833,473,502","4,624,435,985","4,939,954,829","5,506,244,218","5,993,140,457","2,601,429,297","3,823,386,692","4,484,603,713","3,329,968,111","1,033,475,231"
PeRatio,"2.919","6.495",,,,,,,,,
ForwardPeRatio,"8.651","3.248","1.887","34.483",,,,,,,
PsRatio,"1.555","3.157","19.882","31.763","87.03","90.851","50.521","59.996","3,758.776","1,462.858","3,975.924"
PbRatio,"1.763","2.377","6.267","7.722","9.477","9.29","4.2","7.733","12.682","8.759",
EnterprisesValueRevenueRatio,"1.038","2.304","5.711","48.095","31.648","9,906.017","8,642.622","20,337.163","67.673","6,837.717","2,785.648"
EnterprisesValueEBITDARatio,"1.504","2.791","8.067","-95.184","88.214","-38.117","-24.298","-44.363","-161.993","-47.164","-16.511"
