name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,000","12,000","12,000","12,000","13,000","12,000","12,000","12,000","13,000","15,000","12,000","12,000","12,000","12,000","10,000","14,000","12,000","12,000","12,000","32,000","13,000","15,000","13,000","14,000",,,,"14,000","14,000","14,000","14,065","13,935","25,908","16,008","13,838","14,246","14,403","19,278","19,269","20,096","25,309","15,346","10,817","10,416","15,471","13,415","12,896","12,776","128,463","129,824","151,547","97,654",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,000","12,000","12,000","12,000","13,000","12,000","12,000","12,000","13,000","15,000","12,000","12,000","12,000","12,000","10,000","14,000","12,000","12,000","12,000","32,000","13,000","15,000","13,000","14,000",,,,"14,000","14,000","14,000","14,065","13,935","25,908","16,008","13,838","14,246","14,403","19,278","19,269","20,096","25,309","15,346","10,817","10,416","15,471","13,415","12,896","12,776","128,463","129,824","151,547","97,654",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,,,"16,076,000","0",,,"-156,873,000","0","0","0","723,000","1,000","67,000","472,000","-434,000","0","-76,000","0","66,073,000","0","0","1,862,000","-17,440,000","-1,639,000","-22,000","9,000","-198,149,000","-275,391,000","41,058,000","-184,679,000","-2,310,000","-16,325,000","-701,000","-2,434,000","-6,246,000","-1,367,000","-29,235,000","-574,000","-20,392,000","-1,376,000","-2,430,000","2,082,000","-1,148,000","-2,219,000","-954,000","-190,000","-16,316,000","-3,000","2,588,000","-4,000","-6,294,000","0","0","0","-42,434,000","-1,450,000","-655,000","-55,000","-4,612,000","-1,603,000","-4,906,000","-3,123,000","-4,643,000","-6,506,000","-1,030,920","1,316,920","-248,476","-249,024","-1,114,508","666,008","800,112","228,907","-1,288,195","86,633",,,,,,,,,,,,,,,,,"-300,000","0","0","200,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,,,"16,076,000","0",,,"-156,873,000","0","0","0","723,000","1,000","67,000","472,000","-434,000","0","-76,000","0","66,073,000","0","0","1,862,000","-17,440,000","-1,639,000","-22,000","9,000","-198,149,000","-275,391,000","41,058,000","-184,679,000","-2,310,000","-16,325,000","-701,000","-2,434,000","-6,246,000","-1,367,000","-29,235,000","-574,000","-20,392,000","-1,376,000","-2,430,000","2,082,000","-1,148,000","-2,219,000","-954,000","-190,000","-16,316,000","-3,000","2,588,000","-4,000","-6,294,000","0","0","0","-42,434,000","-1,450,000","-655,000","-55,000","-4,612,000","-1,603,000","-4,906,000","-3,123,000","-4,643,000","-6,506,000","-1,030,920","1,316,920","-248,476","-249,024","-1,114,508","666,008","800,112","228,907","-1,288,195","86,633",,,,,,,,,,,,,,,,,"-300,000","0","0","200,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,"0","0","0","0","1,700,000","3,000,000","1,000,000","3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,000","341,000","0","3,539,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000","-4,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"68,453,000","16,332,000","18,092,000","16,700,000","17,329,000","18,362,000","17,247,000","20,008,000","15,936,000","17,098,000","16,466,000","15,991,000","15,575,000","15,324,000","14,675,000","14,091,000","14,906,000","13,439,000","13,017,000","13,282,000","12,841,000","13,142,000","12,113,000","12,145,000","11,528,000","10,062,000","9,030,000","8,852,000","8,483,000","6,354,000","6,043,000","7,420,000","8,103,000","6,986,000","7,172,000","7,200,000","7,433,000","6,959,000","6,832,000","7,950,000","7,060,000","6,571,000","6,702,000","4,828,000","4,115,000","3,779,000","4,027,000","4,322,000","3,532,000","4,981,000","4,279,000","3,301,000","3,725,000","2,735,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-98,000",,,,,,,,,,,,,"-3,548,000","-170,000","-6,474,000",,"-128,000","-886,000","-1,205,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"4,636,000","1,481,000",,,,,,,,,,,,,,,,,,"13,282,000",,,,,,,,,,,,,,,"7,074,000",,,,,,,,,,,,,"79,000","-3,250,000","4,515,000",,"-129,000",,,"-7,612,000","3,957,000","2,574,000","1,048,000","1,497,000","-15,865,000","-7,169,000","2,209,000","1,719,000","-14,272,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-300,000","300,000","-100,000",,,,"100,000","-200,000",,,"100,000",,"0",,,,,,,"200,000","0","0","-100,000","0",,,,,"300,000"
		ChangeInWorkingCapital,"-517,083,000","-326,960,000","-141,240,000","-25,574,000","-23,309,000","-171,772,000","66,163,000","124,325,000","-94,369,000","-124,289,000","3,824,000","37,246,000","4,316,000","-168,640,000","72,812,000","24,279,000","53,371,000","-94,382,000","-95,874,000","12,559,000","93,360,000","-10,935,000","102,095,000","-39,494,000","-67,869,000","-73,459,000","201,035,000","270,916,000","-181,571,000","85,732,000","42,954,000","29,416,000","-32,300,000","30,246,000","-17,800,000","71,867,000","-36,241,000","-26,474,000","10,040,000","10,319,000","-46,276,000","-52,515,000","21,581,000","22,992,000","8,474,000","-38,240,000","7,604,000","-26,940,000","-16,013,000","34,850,000","-22,914,000","30,583,000","-26,755,000","-51,505,000","125,788,000","7,031,000","-5,772,000","-4,621,000","2,615,000","9,039,000","-22,651,000","28,310,000","-8,015,000","33,644,000","-28,285,444","-918,556","6,325,590","-3,353,315","-11,337,517","-160,758","-4,572,205","2,944,388","483,419","-454,571","-511,897","-1,221,887","-1,045,100","2,015,341","-1,931,131","1,346,382","-409,196","-384,813","872,976","-2,399,084","1,273,800","803,326","-691,361","-1,286,545","-1,475,172","-2,234,023","-1,400,000","-600,000","-600,000","-1,100,000","-1,600,000","900,000","800,000","-400,000","100,000","-200,000","-500,000","0","-300,000","300,000","-100,000","-100,000","-900,000","-700,000","400,000","-200,000","-200,000","300,000","-100,000","-300,000","0","-700,000","400,000","0","-1,100,000","500,000"
			ChangeInReceivables,"-241,209,000","-134,433,000","-54,747,000","40,059,000","-92,088,000","-147,452,000","81,664,000","30,258,000","-84,110,000","-147,484,000","114,084,000","25,841,000","-86,363,000","-113,503,000","135,468,000","-25,337,000","-79,123,000","-69,420,000","85,798,000","7,370,000","41,880,000","6,490,000","14,904,000","-16,248,000","-44,813,000","-60,206,000","55,490,000","-37,177,000","-26,972,000","-68,072,000","34,002,000","54,757,000","-56,872,000","-41,597,000","57,642,000","2,253,000","-32,276,000","-78,027,000","52,764,000","17,317,000","-53,940,000","-33,910,000","-17,712,000","22,226,000","-14,314,000","-47,208,000","30,383,000","487,000","-15,089,000","-9,464,000","-12,547,000","29,069,000","-5,716,000","15,799,000","-63,263,000","10,448,000","-1,678,000","-246,000","8,828,000","21,877,000","-36,517,000","-20,941,000","14,226,000","-7,928,000","-14,637,307","-17,605,693","5,791,616","-2,802,521","-11,613,507","-7,563,588","2,002,642","-1,029,483","-4,034,180","-4,099,740","4,783,073","-2,971,109","-517,087","-718,458","-520,549","2,271,022","-1,495,481","-1,791,972","2,762,348","729,055","-1,364,565","258,054","776,823","-168,407","-2,948,580","-493,064","700,000","400,000","-1,700,000","-1,300,000","700,000","300,000","-600,000","-700,000","600,000","-100,000","-1,000,000","-100,000","200,000","1,400,000","-600,000","-200,000","400,000","500,000","-1,500,000","-100,000","200,000","100,000","-500,000","-100,000",,"0","0","100,000","-100,000",
				ChangesInAccountReceivables,"-241,209,000","-134,433,000","-54,747,000","40,059,000","-92,088,000","-147,452,000","81,664,000","30,258,000","-84,110,000","-147,484,000","114,084,000","25,841,000","-86,363,000","-113,503,000","135,468,000","-25,337,000","-79,123,000","-69,420,000","85,798,000","7,370,000","-83,120,000","6,490,000","14,904,000","-16,248,000","-44,813,000","-60,206,000","55,490,000","-37,177,000","-26,972,000","-68,072,000","34,002,000","54,757,000","-56,872,000","-41,597,000","57,642,000","2,253,000","-32,276,000","-78,027,000","52,764,000","17,300,000","-53,966,000","-33,867,000","-17,555,000","22,065,000","-13,657,000","-47,605,000","29,960,000","-2,593,000","-15,000,000","-10,336,000","-13,198,000","10,425,000","-6,086,000","-50,559,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-446,920,000","-208,673,000","-128,379,000","-96,873,000","-12,995,000","-39,546,000","-9,186,000","25,309,000","13,144,000","1,037,000","-40,275,000","-23,442,000","2,499,000","-24,004,000","-15,808,000","12,415,000","-11,479,000","-11,274,000","-42,167,000","-21,841,000","-17,066,000","-7,793,000","2,520,000","6,742,000","19,252,000","-7,639,000","2,008,000","19,843,000","-2,372,000","-26,547,000","29,463,000","-236,000","-3,874,000","17,410,000","25,135,000","-12,715,000","-19,892,000","-14,080,000","-8,922,000","5,643,000","-10,161,000","-34,128,000","7,368,000","-9,381,000","17,096,000","-19,548,000","-4,362,000","-7,854,000","-21,379,000","-11,378,000","15,661,000","-6,166,000","-6,860,000","5,910,000","-7,345,000","12,752,000","-13,434,000","-11,644,000","-4,115,000","-6,527,000","-25,917,000","15,432,000","3,670,000","-30,386,000","-20,907,032","2,010,032","-2,543,925","-1,054,787","-4,349,926","-1,045,362","-2,703,464","-88,279","-2,333,202","362,677","-4,034,871","-479,161","-2,100,109","614,089","249,283","-493,064","-1,225,285","1,782,012","-93,282","-1,913,956","243,346","715,107","-130,236","-1,778,771","995,966","-100,440","-2,100,000","-1,300,000","-1,100,000","-200,000","-1,000,000","-200,000","-500,000","400,000","-500,000",,,"300,000",,"-300,000","-400,000","200,000","700,000","-100,000","-1,500,000","500,000","-700,000","-500,000","100,000","-400,000","0","-400,000","100,000","200,000",,
			ChangeInPrepaidAssets,"-50,203,000","-35,506,000","8,267,000","-22,747,000","-217,000","-25,563,000","15,526,000","7,163,000","-6,146,000","-10,003,000","5,654,000","2,303,000","34,466,000","-46,716,000","12,037,000","-8,995,000","56,228,000","32,764,000","-88,686,000","-37,607,000","38,332,000","14,233,000","90,999,000","-124,495,000","2,167,000","-23,376,000","86,347,000","-2,670,000","-68,076,000","-19,393,000","14,332,000","-11,601,000","1,007,000","-2,693,000","37,439,000","-5,291,000","-29,474,000","16,833,000","-19,895,000","-16,034,000","-845,000","-959,000","-7,158,000","3,533,000","1,099,000","5,787,000","-9,511,000","550,000","-2,237,000","-1,568,000","-1,585,000","3,394,000","-4,068,000","4,364,000","-4,339,000","1,591,000","-3,128,000","-3,787,000","10,815,000","-8,253,000","-1,846,000","-3,765,000","525,000","8,490,000","-8,488,095","-182,905","3,043,977","-3,047,947","-583,915","111,885","-300,591","204,164","16,559","-77,322","173,452","-74,794","146,060","255,995","-95,120","274,605","-252,054","36,865","-145,661","-23,219","198,394","-180,282",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"166,205,000","29,114,000","47,261,000","44,645,000","45,185,000","56,013,000","-6,365,000","28,539,000","-18,937,000","51,994,000","-47,286,000","29,381,000","18,374,000","22,450,000","-25,628,000","37,969,000","56,097,000","-38,589,000","-30,476,000","48,956,000","12,558,000","-17,720,000","15,563,000","73,093,000","-55,802,000","10,681,000","65,924,000","283,054,000","-107,971,000","249,811,000","-24,589,000","-15,597,000","10,814,000","49,773,000","-106,938,000","67,512,000","35,347,000","34,000,000","-17,639,000","4,621,000","19,997,000","18,097,000","41,737,000","7,632,000","6,087,000","23,846,000","-9,320,000","-18,110,000","24,503,000","59,324,000","-23,227,000","5,816,000","-5,872,000","-77,764,000","103,909,000","-19,726,000","19,783,000","3,901,000","-23,906,000","-11,150,000","40,005,000","17,455,000","-29,188,000","5,784,000","26,163,261","4,988,739","-2,423,168","2,502,591","7,846,741","4,144,836","-3,247,057","4,899,506","4,471,169","1,897,733","-2,554,314","1,126,613","1,896,112","1,320,730","-1,164,512","-790,736","2,963,173","-195,405","-1,499,029","-1,240,123","2,418,255","345,854","-1,895,944","373,828","652,000","-1,384,801","-300,000","1,200,000","1,300,000","1,900,000","-1,400,000","400,000","1,100,000","-400,000","-500,000","-300,000","1,000,000","-100,000","-800,000","-800,000","800,000","-400,000",,"-600,000","3,300,000","-800,000","300,000","600,000","400,000","500,000","0","100,000","0","-200,000",,"0"
				ChangeInPayable,"106,457,000","8,511,000","15,062,000","35,141,000","47,743,000","23,572,000","20,873,000","6,739,000","-16,270,000","17,776,000","-42,854,000","37,982,000","27,369,000","14,440,000","-26,463,000","5,531,000","56,402,000","-23,675,000","5,478,000","17,089,000","28,245,000","-24,823,000","24,580,000","90,858,000","-67,018,000","1,295,000","48,418,000","323,301,000","26,147,000","38,444,000","-15,221,000","-7,952,000","-2,270,000","45,163,000","-86,074,000","62,282,000","33,147,000","16,749,000","-6,159,000","-16,046,000","-1,956,000","41,985,000","12,094,000","4,103,000","-435,000","24,406,000","-2,352,000","-13,454,000","17,412,000","47,995,000","-21,902,000","6,704,000","-602,000","3,906,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,"10,690,000","-9,818,000","7,335,000","-7,810,000","20,983,000","-13,287,000","-7,547,000","9,691,000","9,830,000","-1,552,000","-2,206,000","5,352,000","9,084,000","-4,125,000","3,326,000","-9,426,000","9,102,000","-1,059,000","552,000","1,220,000","144,000","-5,506,000","1,035,000","104,068,000","-65,937,000","-34,791,000","102,696,000","320,283,000","-3,235,000","-4,298,000","3,529,000","-1,871,000","-32,315,000","39,095,000","-44,139,000","45,428,000","23,749,000","9,270,000","17,996,000","1,198,000","-30,813,000","25,784,000","8,355,000","-3,465,000","-11,893,000","20,921,000","3,074,000","-15,745,000","12,431,000","12,745,000","-3,516,000","-3,216,000","-1,428,000","12,052,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
