name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014
OperatingCashFlow,"223,776,000","58,010,000","39,799,000","75,224,000","50,743,000","23,523,000","33,253,000","10,869,000","-86,106,000","73,122,000","51,574,000","70,233,000","24,570,000","57,934,000","40,513,000","65,392,000","30,360,000","48,134,000","37,993,000","30,030,000","32,526,000","30,472,000","33,079,000","25,652,000","34,824,000","15,262,000","25,090,000","19,937,000","24,597,000","12,039,000","30,330,000","16,838,000","24,058,000","8,179,000"
	CashFlowFromContinuingOperatingActivities,"223,776,000","58,010,000","39,799,000","75,224,000","50,743,000","23,523,000","33,253,000","10,869,000","-86,106,000","73,122,000","51,574,000","70,233,000","24,570,000","57,934,000","40,513,000","65,392,000","30,360,000","48,134,000","37,993,000","30,030,000","32,526,000","30,472,000","33,079,000","25,652,000","34,824,000","15,262,000","25,090,000","19,937,000","24,597,000","12,039,000","30,330,000","16,838,000","24,058,000","8,179,000"
		NetIncomeFromContinuingOperations,"58,308,000","18,376,000","6,284,000","18,632,000","15,016,000","6,190,000","9,682,000","-3,284,000","-31,985,000","10,383,000","34,255,000","29,692,000","39,827,000","31,639,000","28,778,000","20,472,000","30,419,000","23,493,000","829,000","18,902,000","18,004,000","17,866,000","21,947,000","14,863,000","18,092,000","16,345,000","17,240,000","738,000","11,614,000","8,538,000","13,783,000","8,303,000","8,950,000","6,259,000"
		OperatingGainsLosses,,"1,370,000","-273,000","-968,000",,,,,,,"-75,000","-30,000",,,"-80,000","5,289,000","148,000","845,000","401,000","564,000","278,000","432,000","777,000","56,000","167,000","-111,000","-169,000","-9,000","-61,000","-6,000","-305,000","-101,000","-80,000","4,638,000"
			GainLossOnSaleOfPPE,,,"0","-19,000",,,,,,,"-75,000","-30,000","-54,000","0","-80,000","-5,000","-103,000","650,000","198,000","-34,000","-323,000","0","-167,000","-182,000","21,000","-186,000","-197,000","-9,000","-61,000","-6,000","-276,000","-269,000","0","0"
			GainLossOnInvestmentSecurities,,"-451,000","-452,000",,,,,,,,,,,,"0","724,000","251,000","195,000","203,000","598,000","522,000","432,000","338,000","238,000","146,000","75,000",,,,,,"168,000","-80,000","-59,000"
			EarningsLossesFromEquityInvestments,"417,000","238,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"73,080,000","25,683,000","16,113,000","16,248,000","15,036,000","15,474,000","14,453,000","13,636,000","13,008,000","12,792,000","12,267,000","11,832,000","10,577,000","9,907,000","9,408,000","8,957,000","8,712,000","8,558,000","7,853,000","8,213,000","7,984,000","8,045,000","8,470,000","7,844,000","7,778,000","7,802,000","8,096,000","8,121,000","8,105,000","8,314,000","9,006,000","8,630,000","8,609,000","6,597,000"
			DepreciationAndAmortization,"73,080,000","25,683,000","16,113,000","16,248,000","15,036,000","15,474,000","14,453,000","13,636,000","13,008,000","12,792,000","12,267,000","11,832,000","10,577,000","9,907,000","9,408,000","8,957,000","8,712,000","8,558,000","7,853,000","8,213,000","7,984,000","8,045,000","8,470,000","7,844,000","7,778,000","7,802,000","8,096,000","8,121,000","8,105,000","8,314,000","9,006,000","8,630,000","8,609,000","6,597,000"
				Depreciation,"73,009,000","25,683,000",,,,"15,474,000",,,"13,008,000","12,792,000","12,030,000","11,832,000","10,577,000","9,907,000","9,313,000","8,863,000","8,619,000","8,465,000","7,779,000","8,137,000","7,894,000","7,951,000","8,375,000","7,745,000","7,679,000","7,703,000","7,998,000","7,976,000","7,983,000","8,201,000","8,756,000","8,542,000","8,508,000","6,535,000"
				AmortizationCashFlow,,,,,,,,,,,"237,000","0","0","0","95,000","94,000","93,000","93,000","74,000","76,000","90,000","94,000","95,000","99,000","99,000","99,000","98,000","145,000","122,000","113,000","250,000","88,000","101,000","62,000"
					AmortizationOfIntangibles,,,,,,,,,,,"237,000","0","0","0","95,000","94,000","93,000","93,000","74,000","76,000","90,000","94,000","95,000","99,000","99,000","99,000","98,000","145,000","122,000","113,000","250,000","88,000","101,000","62,000"
		DeferredTax,"18,028,000","7,152,000","839,000","5,564,000","4,473,000","2,389,000","9,272,000","-3,793,000","-7,839,000","3,624,000","7,287,000","6,598,000","8,168,000","5,538,000","9,398,000","6,354,000","8,433,000","4,513,000","34,265,000","6,755,000","9,291,000","4,757,000","4,616,000","4,359,000","5,349,000","1,354,000","3,727,000","-162,000","14,000","7,000","-65,000","0","0","2,000"
			DeferredIncomeTax,"18,028,000","7,152,000","839,000","5,564,000","4,473,000","2,389,000","9,272,000","-3,793,000","-7,839,000","3,624,000","7,287,000","6,598,000","8,168,000","5,538,000","9,398,000","6,354,000","8,433,000","4,513,000","34,265,000","6,755,000","9,291,000","4,757,000","4,616,000","4,359,000","5,349,000","1,354,000","3,727,000","-162,000","14,000","7,000","-65,000","0","0","2,000"
		ProvisionandWriteOffofAssets,"-2,100,000","-2,110,000","0","10,000","0","0","-29,000","-17,000","5,000","-33,000","74,000","23,000","-12,000","2,000","11,000","16,000","6,000","-14,000","-63,000","16,000","1,000","27,000","15,000","31,000","6,000","7,000","120,000","1,000","535,000","11,000","65,000","37,000","37,000","0"
		StockBasedCompensation,"10,216,000","2,850,000","2,538,000","2,218,000","2,610,000","1,439,000","1,213,000","1,071,000","1,546,000","947,000","1,261,000","1,286,000","964,000","1,315,000","1,342,000","1,450,000","1,689,000","998,000","731,000","788,000","632,000","380,000","355,000","413,000","384,000","576,000","230,000",,,,,,,
		OtherNonCashItems,"6,811,000","2,493,000","1,072,000","1,696,000","1,550,000","1,561,000","-7,064,000","-17,294,000","1,067,000","2,587,000","-4,450,000","1,360,000","-16,221,000","1,577,000","-7,428,000","1,078,000","-21,217,000","834,000","-3,041,000","497,000","-6,411,000","465,000","2,516,000","373,000","-3,524,000","-1,742,000","526,000","384,000","381,000","305,000","309,000","316,000","310,000","380,000"
		ChangeInWorkingCapital,"41,869,000","2,196,000","-4,236,000","31,824,000","12,085,000","-3,530,000","5,833,000","20,550,000","-61,908,000","42,822,000","955,000","19,472,000","-18,679,000","7,956,000","-916,000","21,776,000","2,170,000","8,907,000","-2,982,000","-5,705,000","2,747,000","-1,500,000","-5,617,000","-2,287,000","6,572,000","-8,969,000","-4,680,000","6,217,000","4,009,000","-5,130,000","7,537,000","-347,000","6,232,000","-9,697,000"
			ChangeInReceivables,"-5,817,000","14,415,000","-16,125,000","4,315,000","-8,422,000","9,428,000","-4,535,000","1,229,000","5,508,000","21,409,000","-14,146,000","314,000","-7,567,000","20,032,000","-12,845,000","-11,359,000","3,644,000","18,637,000","-21,580,000","-443,000","-218,000","11,760,000","-10,755,000","-2,887,000","-4,623,000","12,408,000","-9,566,000","4,052,000","-532,000","9,842,000","-8,922,000","-4,106,000","3,778,000","5,795,000"
				ChangesInAccountReceivables,"-5,817,000","14,415,000","-16,125,000","4,315,000","-8,422,000","9,428,000","-4,535,000","1,229,000","5,508,000","21,409,000","-13,674,000","314,000","-7,567,000","20,032,000","-12,845,000","-11,359,000","3,644,000","18,637,000","-21,580,000","-443,000","-317,000","11,859,000","-12,652,000","-2,887,000","-1,079,000","8,864,000","-9,244,000","1,478,000","-2,440,000","9,792,000","-7,819,000","-4,093,000","2,605,000","5,675,000"
			ChangeInInventory,"-1,276,000","-589,000","2,944,000","-2,901,000","-730,000","6,000","1,333,000","971,000","43,000","-1,943,000","1,735,000","-99,000","931,000","1,677,000","1,020,000","-2,949,000","863,000","-1,364,000","-2,143,000","898,000","-116,000","471,000","-1,043,000","134,000","583,000","3,081,000","-1,782,000","-2,008,000","1,244,000","1,001,000","-1,240,000","-200,000","667,000","4,000"
			ChangeInPrepaidAssets,"12,725,000","6,869,000","-14,864,000","13,411,000","7,309,000","-621,000","-726,000","-2,310,000","-1,562,000","2,386,000","-5,558,000","1,190,000","-5,126,000","4,594,000","-3,540,000","2,447,000","-5,281,000","7,784,000","-1,623,000","561,000","-3,179,000","8,569,000","-1,808,000","-541,000","-734,000","-334,000","-1,911,000","4,693,000","-3,640,000","-230,000","246,000","1,618,000","878,000","1,286,000"
			ChangeInPayablesAndAccruedExpense,"31,321,000","-7,284,000","21,515,000","9,515,000","7,575,000","-7,677,000","210,000","11,206,000","-28,735,000","6,381,000","6,671,000","7,892,000","-6,191,000","-14,640,000","12,080,000","19,310,000","-126,000","-16,758,000","21,195,000","-2,841,000","7,100,000","-21,244,000","17,600,000","3,759,000","2,271,000","-16,202,000","12,008,000","1,419,000","3,581,000","-16,745,000","15,615,000","6,014,000","-1,397,000","-15,190,000"
