name,ttm,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003
	TotalOtherFinanceCost,,,,,,,,,,"33,921,000","36,376,000","38,726,000","42,945,000","43,144,000","41,606,000","30,791,000","20,058,000","16,375,000","17,451,000","18,459,000","9,754,000","8,962,000","8,182,000","8,748,000","7,517,000","6,512,000","6,216,000","7,246,000","6,794,000","5,815,000","6,441,000","6,927,000","7,602,000","6,160,000","4,498,000","3,776,000","2,983,000","4,863,000","5,493,000","5,567,000","5,809,000","5,519,000","6,035,000",,"6,472,000","6,269,000",,,"4,585,000",,,,,,"3,983,000",,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-245,330,000","-38,733,000","-97,638,000","-113,755,000","4,796,000","-755,000","-1,333,000","-2,004,000","-567,000","1,466,000","2,380,000","10,599,000","-1,087,000","21,546,000","-695,000","-5,487,000","-872,000","-1,446,000","-1,178,000","-202,000","1,854,000","-206,000","-323,000","856,000","-378,000","949,000","4,034,000","606,000","-150,000","-1,584,000","67,000","-1,261,000","-548,000","-197,000","2,968,000","391,000","12,159,000","528,000","1,261,000","1,864,000","890,000","-382,000","2,099,000","-936,000","-1,214,000","180,000","236,000","780,000","-300,000","-93,000","1,163,000","1,286,000","727,000","1,430,000","-407,000","-4,579,000","-1,787,000","581,000","-2,046,000","3,207,000","-2,876,000","904,000","158,000","514,000","265,000","-482,000","273,000","1,058,000","-1,155,000","949,000","-2,586,000","-2,171,000","-1,108,000","-2,299,000","-2,085,000",,,,
	SpecialIncomeCharges,,"-32,478,000","-93,370,000","-102,086,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,864,000","890,000","-382,000","2,099,000","-936,000","-1,214,000","180,000","236,000","780,000","-300,000","-93,000","1,163,000","1,286,000","727,000","1,430,000","-407,000","-4,579,000","-1,787,000","581,000","-2,046,000","3,207,000","-2,876,000","904,000","158,000","514,000","265,000","-482,000","273,000","1,058,000","-1,155,000","949,000","-2,586,000","-2,171,000","-1,108,000","-2,299,000","-2,085,000",,,,
		RestructuringAndMergernAcquisition,,"32,478,000","93,370,000","102,086,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"402,000","729,000",,,,,,,,,,,,,,"2,744,000",,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-180,000","-965,000",,,,,,,,,,,,,,"132,000",,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-7,332,000","-6,255,000","-4,268,000","-1,605,000","4,796,000","-755,000","-1,333,000","-2,004,000","-567,000","1,466,000","2,380,000","10,599,000","-1,087,000","21,546,000","-695,000","-5,487,000","-872,000","-1,446,000","-1,178,000","-202,000","1,854,000","-206,000","-323,000","856,000","-378,000","949,000","4,034,000","606,000","-150,000","-1,584,000","67,000","-1,261,000","-548,000","-197,000","2,968,000","391,000","12,159,000","528,000","1,261,000","1,864,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"598,669,000","198,514,000","175,829,000","97,691,000","126,635,000","124,583,000","117,576,000","290,294,000","179,819,000","79,270,000","154,659,000","240,161,000","164,823,000","153,057,000","119,662,000","161,992,000","95,966,000","106,117,000","93,303,000","141,199,000","114,316,000","115,962,000","93,254,000","122,750,000","90,127,000","69,743,000","73,444,000","98,325,000","74,335,000","81,962,000","72,573,000","91,484,000","70,652,000","61,726,000","60,420,000","66,040,000","72,675,000","47,629,000","51,708,000","70,949,000","52,132,000","53,420,000","60,052,000","77,166,000","58,832,000","48,071,000","45,649,000","60,405,000","47,269,000","39,605,000","36,307,000","41,436,000","36,911,000","30,045,000","30,310,000","39,495,000","34,581,000","28,943,000","26,567,000","32,684,000","20,918,000","23,021,000","22,043,000","24,876,000","21,035,000","17,574,000","16,667,000","19,519,000","14,797,000","15,825,000","13,961,000","20,770,000","17,758,000","16,291,000","14,996,000","13,593,000",,,
TaxProvision,"103,283,000","49,597,000","43,505,000","-21,749,000","31,931,000","31,481,000","29,754,000","75,142,000","45,356,000","22,310,000","32,075,000","64,160,000","41,691,000","38,584,000","32,556,000","48,811,000","26,675,000","12,424,000","68,869,000","50,126,000","39,153,000","42,814,000","31,465,000","37,440,000","31,426,000","25,386,000","26,807,000","36,101,000","26,164,000","30,052,000","26,271,000","34,376,000","25,647,000","22,147,000","21,962,000","24,534,000","26,042,000","16,837,000","18,317,000","27,256,000","17,306,000","18,590,000","20,898,000","26,965,000","19,662,000","16,560,000","15,978,000","22,873,000","16,319,000","14,651,000","13,067,000","15,815,000","13,596,000","10,576,000","10,669,000","12,843,000","12,427,000","10,275,000","9,551,000","12,259,000","6,452,000","8,288,000","8,168,000","9,063,000","7,015,000","6,257,000","5,984,000","7,105,000","5,759,000","6,006,000","5,332,000","5,542,000","6,384,000","6,153,000","5,471,000","17,254,000",,,
NetIncomeCommonStockholders,"491,342,000","148,917,000","131,443,000","118,703,000","93,512,000","93,102,000","86,933,000","212,891,000","132,973,000","56,309,000","121,097,000","174,302,000","122,062,000","113,441,000","86,317,000","112,196,000","68,623,000","92,829,000","24,211,000","90,234,000","74,474,000","72,474,000","61,208,000","84,465,000","58,112,000","43,894,000","46,060,000","61,470,000","47,643,000","51,243,000","45,724,000","54,673,000","44,986,000","39,551,000","38,417,000","41,488,000","46,611,000","30,769,000","33,369,000","43,640,000","35,139,000","34,374,000","38,223,000","50,173,000","39,036,000","31,401,000","29,721,000","37,531,000","30,914,000","24,844,000","34,659,000","30,300,000","23,080,000","19,228,000","19,480,000","26,399,000","22,060,000","18,510,000","16,828,000","20,185,000","14,396,000","14,671,000","13,875,000","15,606,000","13,779,000","11,317,000","10,683,000","12,799,000","9,038,000","22,381,000","8,607,000","15,252,000","11,449,000","10,211,000","9,653,000","8,625,000","7,650,000","6,861,000","6,860,000"
	NetIncome,"495,386,000","148,917,000","132,324,000","119,441,000","94,705,000","93,102,000","87,822,000","215,152,000","134,464,000","56,960,000","122,584,000","176,001,000","123,132,000","114,473,000","87,106,000","113,181,000","69,291,000","93,693,000","24,434,000","91,073,000","75,163,000","73,148,000","61,789,000","85,318,000","58,704,000","44,362,000","46,562,000","62,157,000","48,171,000","51,874,000","46,323,000","57,080,000","44,986,000","39,551,000","38,417,000","41,488,000","46,611,000","30,769,000","33,369,000","43,640,000","35,139,000","34,374,000","38,223,000","50,173,000","39,036,000","31,401,000","29,721,000","37,531,000","30,914,000","24,844,000","34,659,000","30,300,000","23,080,000","19,228,000","19,480,000","26,399,000","22,060,000","18,510,000","16,828,000","20,185,000","14,396,000","14,671,000","13,875,000","15,606,000","13,779,000","11,317,000","10,683,000","12,799,000","9,038,000","22,381,000","8,607,000","15,252,000","11,449,000","10,211,000","9,653,000","8,625,000","7,650,000","6,861,000","6,860,000"
		NetIncomeIncludingNoncontrollingInterests,"495,386,000","148,917,000","132,324,000","119,441,000","94,705,000","93,102,000","87,822,000","215,152,000","134,464,000","56,960,000","122,584,000","176,001,000","123,132,000","114,473,000","87,106,000","113,181,000","69,291,000","93,693,000","24,434,000","91,073,000","75,163,000","73,148,000","61,789,000","85,310,000","58,701,000","44,357,000","46,637,000","62,224,000","48,171,000","51,910,000","46,302,000","57,108,000","45,005,000","39,579,000","38,458,000","41,506,000","46,633,000","30,792,000","33,391,000","43,693,000","34,826,000","34,830,000","39,154,000","50,201,000","39,170,000","31,511,000","29,671,000","37,532,000","30,950,000","24,954,000","34,666,000","29,663,000","23,315,000","19,469,000","19,641,000","26,652,000","22,154,000","18,668,000","17,016,000","20,425,000","14,466,000","14,733,000","13,875,000","15,813,000","14,020,000","11,317,000","10,683,000","12,799,000","9,038,000","22,349,000","8,629,000","15,228,000","11,374,000","10,138,000","9,525,000","8,509,000","7,650,000","6,861,000","6,860,000"
			NetIncomeContinuousOperations,"495,386,000","148,917,000","132,324,000","119,440,000","94,704,000","93,102,000","87,822,000","215,152,000","134,463,000","56,960,000","122,584,000","176,001,000","123,132,000","114,473,000","87,106,000","113,181,000","69,291,000","93,693,000","24,434,000","91,073,000","75,163,000","73,148,000","61,789,000","85,310,000","58,701,000","44,357,000","46,637,000","62,224,000","48,171,000","51,910,000","46,302,000","57,108,000","45,005,000","39,579,000","38,458,000","41,506,000","46,633,000","30,792,000","33,391,000","43,693,000","34,826,000","34,830,000","39,154,000","50,201,000","39,170,000","31,511,000","29,671,000","37,532,000","30,950,000","24,954,000","23,240,000","25,754,000","23,315,000","19,469,000","19,641,000","26,399,000","22,060,000","18,510,000","16,828,000","20,185,000","14,396,000","14,671,000","13,875,000","15,606,000","13,779,000","11,317,000","10,683,000","12,414,000","9,038,000","9,851,000","8,607,000","15,252,000","11,449,000","10,211,000","9,653,000","8,625,000","7,650,000","6,861,000","6,860,000"
			NetIncomeDiscontinuousOperations,,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","11,426,000",,,,,,,,,,,,,,,,,"385,000",,"12,530,000",,,,,,,,,
		MinorityInterests,,,,,,,,,,,,,,,,,,,,"0","0","0","0","8,000","3,000","5,000","-75,000","-67,000","0","-36,000","21,000","-28,000","-19,000","-28,000","-41,000","-18,000","-22,000","-23,000","-22,000","-53,000","313,000","-456,000","-931,000","-28,000","-134,000","-110,000","50,000","-1,000","-36,000","-110,000","-7,000",,"-235,000","-241,000","-161,000","-253,000","-94,000","-158,000","-188,000","-240,000","-70,000","-62,000",,"-207,000","-241,000",,,"0",,"32,000","-22,000","24,000","75,000","73,000","128,000","116,000",,,
	OtherunderPreferredStockDividend,,,"881,000","738,000","1,193,000",,"889,000","2,261,000","1,491,000","651,000","1,487,000","1,699,000","1,070,000","1,032,000","789,000","984,000","668,000","864,000","223,000","839,000","689,000","674,000","581,000","853,000","592,000","468,000","502,000","687,000","528,000","631,000","599,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,,,"3,000","0","10,000",,"7,000","16,000","10,000","3,000","9,000","9,000","4,000","5,000","3,000","4,000","3,000","5,000","1,000","4,000","3,000","2,000","3,000","4,000","3,000","2,000","3,000","5,000","3,000","4,000","5,000","21,000","0",,,"0","-39,474,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"491,368,000","148,917,000","131,446,000","118,703,000","93,522,000","93,102,000","86,940,000","212,907,000","132,983,000","56,312,000","121,106,000","174,311,000","122,066,000","113,446,000","86,320,000","112,201,000","68,626,000","92,834,000","24,212,000","90,238,000","74,477,000","72,476,000","61,211,000","84,469,000","58,115,000","43,896,000","46,063,000","61,475,000","47,646,000","51,247,000","45,729,000","54,694,000","44,986,000","39,551,000","38,417,000","41,488,000","7,137,000","30,769,000","33,369,000","43,640,000","35,139,000","34,374,000","38,223,000","50,173,000","39,036,000","31,401,000","29,721,000","37,531,000","30,914,000","24,844,000","34,659,000","30,300,000","23,080,000","19,228,000","19,480,000","26,399,000","22,060,000","18,510,000","16,828,000","20,185,000","14,396,000","14,671,000","13,875,000","15,606,000","13,779,000","11,317,000","10,683,000","12,799,000","9,038,000","22,381,000","8,607,000","15,252,000","11,449,000","10,211,000","9,653,000","8,625,000","7,650,000","6,861,000","6,860,000"
BasicEPS,,"1.55","1.38","1.24","1.82","1.79","1.7","4.17","2.61","1.11","2.38","3.44","2.41","2.24","1.7","2.42","1.75","2.35","0.61","2.28","1.88","1.83","1.55",,"1.48","1.12","1.17","1.57","1.22","1.31","1.17","1.45","1.16","1.02","1.02","1.12","1.26","0.84","0.91","1.19","0.96","0.94","1.05","1.39","1.09","0.88","0.83",,"0.88","0.72","1.02",,"0.697","0.59","0.61",,"0.7","0.59","0.54",,"0.46","0.47","0.45",,"0.46","0.38","0.37",,"0.31","0.78","0.31",,"0.43","0.39","0.37",,"0.66","0.155","0.155"
DilutedEPS,,"1.55","1.37","1.24","1.81","1.78","1.69","4.14","2.6","1.1","2.36","3.41","2.4","2.23","1.69","2.41","1.74","2.34","0.61","2.26","1.87","1.83","1.54",,"1.47","1.11","1.17","1.56","1.21","1.3","1.16","1.44","1.15","1.01","1.01","1.1","0.19","0.81","0.88","1.16","0.93","0.9","1.02","1.37","1.07","0.85","0.8",,"0.86","0.7","0.98",,"0.67","0.57","0.59",,"0.66","0.56","0.51",,"0.44","0.45","0.43",,"0.43","0.36","0.34",,"0.29","0.72","0.27",,"0.38","0.34","0.33",,"0.59","0.14","0.14"
BasicAverageShares,,"95,469,000","95,584,000","95,464,000","51,275,000","51,192,000","51,145,000","51,048,000","50,890,000","50,849,000","50,815,000","50,693,000","50,601,000","50,675,000","50,706,000","46,429,000","39,254,000","39,505,000","39,695,000","39,635,000","39,563,000","39,533,000","39,494,000",,"39,346,000","39,283,000","39,224,000","39,134,000","39,082,000","39,054,000","38,968,000","38,874,000","38,749,000","38,663,000","37,656,000","37,139,000","36,965,000","36,783,000","36,663,000","36,726,000","36,700,000","36,607,000","36,303,000","36,142,000","35,882,000","35,693,000","35,600,000",,"35,083,000","34,624,000","33,880,000",,"32,296,000","32,475,000","32,113,000",,"31,665,000","31,543,000","31,377,000",,"31,076,000","30,896,000","30,548,000",,"29,879,000","29,499,000","29,055,000",,"28,764,000","28,539,000","28,005,000",,"26,835,000","26,519,643","25,952,784",,"22,088,463","44,175,125","44,175,125"
DilutedAverageShares,,"95,742,000","95,892,000","95,873,000","51,766,000","51,707,000","51,563,000","51,432,000","51,241,000","51,047,000","51,232,000","51,032,000","50,845,000","50,939,000","50,927,000","46,633,000","39,475,000","39,742,000","39,978,000","39,867,000","39,748,000","39,711,000","39,705,000",,"39,534,000","39,477,000","39,462,000","39,431,000","39,328,000","39,343,000","39,303,000","39,223,000","39,270,000","39,203,000","38,225,000","37,741,000","37,559,000","37,869,000","38,030,000","37,733,000","37,917,000","38,348,000","37,632,000","36,675,000","36,594,000","37,098,000","36,963,000",,"35,910,000","35,703,000","35,255,000",,"34,595,000","33,731,000","32,764,000",,"33,657,000","33,256,000","33,043,000",,"32,742,000","32,657,000","32,372,000",,"31,878,000","31,600,000","31,204,000",,"31,120,000","30,900,000","31,450,000",,"29,939,000","30,179,427","29,505,628",,"24,442,652","49,702,851","49,702,851"
TotalOperatingIncomeAsReported,"808,746,000","252,737,000","222,440,000","185,365,000","148,204,000","147,901,000","141,748,000","320,588,000","209,136,000","111,724,000","188,655,000","268,288,000","208,855,000","174,655,000","161,963,000","198,270,000","116,896,000","123,938,000","111,932,000","159,860,000","122,216,000","125,130,000","101,759,000","130,642,000","98,022,000","75,306,000","75,626,000","104,965,000","81,279,000","89,361,000","78,947,000","99,672,000","78,802,000","68,083,000","61,950,000","69,425,000","63,499,000","51,964,000","55,940,000","74,652,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"50,511,353,000","14,984,576,000","15,154,167,000","15,313,751,000","5,058,860,000","5,708,924,000","4,797,267,000","7,093,357,000","6,255,646,000","5,420,914,000","5,075,544,000","6,313,003,000","5,994,804,000","5,548,233,000","5,087,490,000","5,423,932,000","4,789,714,000","4,848,645,000","4,440,438,000","5,152,017,000","4,154,470,000","3,811,138,000","3,419,110,000","3,756,260,000","3,571,792,000","3,304,193,000","3,049,996,000","3,444,652,000","3,251,258,000","3,164,424,000","3,123,511,000","3,724,197,000","3,456,400,000","3,385,452,000","2,965,034,000","2,989,626,000","2,670,414,000","2,539,397,000","2,404,899,000","2,690,414,000","2,519,897,000","2,423,478,000","2,396,706,000","2,756,274,000","2,505,615,000","2,441,642,000","2,449,352,000","2,403,616,000","2,124,912,000","1,989,378,000","1,897,085,000","2,127,117,000","1,967,884,000","1,780,355,000","1,694,192,000","2,048,004,000","2,006,184,000","1,846,400,000","1,715,794,000","1,936,550,000","1,733,094,000","1,658,996,000","1,563,333,000","1,709,788,000","1,568,691,000","1,489,305,000","1,479,488,000","1,568,699,000","1,371,861,000","1,327,931,000","1,332,097,000","1,455,082,000","1,321,191,000","1,254,193,000","1,204,545,000","1,326,928,000",,,
