name,ttm,03/31/2022,12/31/2021,09/30/2021
MarketCap,"645,009,221","1,231,309,977","1,529,409,510","2,078,370,457"
EnterpriseValue,"1,234,121,221","2,089,033,977","2,163,816,510","2,078,370,457"
PeRatio,"12.291","100.6",,
ForwardPeRatio,"8.217"
PsRatio,"0.161","0.348","1.07",
PbRatio,"2.126","4.781","6.275",
EnterprisesValueRevenueRatio,"0.391","1.521","2.494","3.847"
EnterprisesValueEBITDARatio,"17.288","41.613","113.443","-213.67"
