name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012
			DeferredIncomeTax,"-100,723,000","-1,891,000","-7,230,000","-4,338,000","-87,264,000","62,000","-48,000","476,000","200,000","161,000","153,000","4,000","1,000","-753,000","-42,000",,,,"-111,000","-1,727,000","-8,000","282,000","-1,650,000","-5,542,000","4,908,000","-4,351,000","-3,143,000","-2,132,000",,,"-102,000",,,,"0",,,,"-21,000"
		AmortizationOfSecurities,,,,,,,,"0",,,"0","0","0","24,000","-38,000","-56,000","-164,000","-154,000",,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,"3,320,000",,,,,,,,,,,,,"0",,,,"4,585,000",,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"-363,000","-571,000","-168,000","380,000","-4,000","-159,000","-169,000","-13,000","42,000","2,000","1,163,000","-69,000","191,000","775,000","541,000","2,000","119,000","96,000","98,000","-84,000",,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,"1,742,000","-1,010,000","2,054,000","1,090,000","428,000","549,000","428,000"
		StockBasedCompensation,"50,331,000","16,589,000","12,214,000","11,824,000","9,704,000","6,993,000","7,193,000","7,350,000","9,891,000","4,057,000","4,948,000","4,713,000","4,795,000","4,369,000","3,266,000","3,860,000","4,612,000","4,544,000","4,316,000","4,646,000","5,303,000","6,239,000","6,646,000","6,531,000","7,126,000","8,391,000","8,547,000","8,800,000","7,739,000","5,498,000","7,119,000","7,150,000","7,099,000","2,478,000","1,785,000","1,549,000","1,514,000","1,504,000","865,000"
		OtherNonCashItems,"10,730,000","2,310,000","2,819,000","544,000","5,057,000","-553,000","-183,000","-369,000","-255,000","23,000","260,000","-90,000",,"24,000",,,,,"8,901,000","4,646,000","5,303,000","6,239,000","6,646,000","6,531,000","7,126,000","8,391,000","442,000","-139,000","-135,000","138,000","7,119,000",,"8,841,000","1,468,000","3,839,000","2,639,000","1,942,000","2,053,000","1,293,000"
		ChangeInWorkingCapital,"38,884,000","146,000","10,328,000","-1,433,000","29,843,000","-6,852,000","-14,739,000","-13,730,000","-351,000","-6,236,000","7,253,000","-1,044,000","3,512,000","-3,782,000","-10,017,000","-832,000","-5,794,000","4,509,000","17,932,000","-525,000","5,739,000","1,702,000","-8,458,000","-1,091,000","5,592,000","-5,257,000","20,865,000","-19,016,000","-482,000","18,467,000","-12,109,000","626,000","97,000","249,000","6,784,000","-1,297,000","10,491,000","-4,609,000","4,748,000"
			ChangeInReceivables,"-178,379,000","146,241,000","-162,237,000","17,595,000","-179,978,000","70,252,000","-57,691,000","-119,873,000","15,128,000","58,600,000","-42,854,000","5,318,000","-19,615,000","46,446,000","-51,006,000","-2,024,000","-15,917,000","28,259,000","-32,825,000","5,959,000","-5,584,000","58,501,000","-39,741,000","5,945,000","335,000","59,303,000","-59,496,000","-11,293,000","-13,234,000","12,227,000","-32,722,000","-9,061,000","-16,380,000","20,140,000","-24,598,000","-4,629,000","-6,511,000","8,636,000","-18,770,000"
				ChangesInAccountReceivables,"-178,379,000","146,241,000","-162,237,000","17,595,000","-179,978,000","70,252,000","-57,691,000","-119,873,000","15,128,000","58,600,000","-42,854,000","5,318,000","-19,615,000","46,446,000","-51,006,000","-2,024,000","-15,917,000","28,259,000","-32,825,000","5,959,000","-5,584,000","58,501,000","-39,741,000","5,945,000","335,000","59,303,000","-59,496,000","-11,293,000","-13,234,000","12,227,000","-32,722,000","-9,061,000","-16,380,000","20,140,000","-24,598,000","-4,629,000","-6,511,000","8,636,000","-18,770,000"
			ChangeInPrepaidAssets,"-2,533,000","-2,279,000","1,621,000","-1,294,000","-581,000","1,578,000","-7,199,000","-11,612,000","9,454,000","-738,000","-723,000","79,000","-47,000","640,000","1,600,000","568,000","2,521,000","-170,000","1,254,000","-1,009,000","1,037,000","-1,506,000","238,000","-3,163,000","-292,000","179,000","-2,069,000","899,000","-1,374,000","1,471,000","-216,000","-1,145,000","-211,000","-580,000","-1,170,000","-388,000","-303,000","-105,000","-297,000"
			ChangeInPayablesAndAccruedExpense,"223,667,000","-141,312,000","171,110,000","-17,223,000","211,092,000","-80,074,000","51,600,000","106,657,000","-18,943,000","-64,250,000","50,306,000","-6,451,000","21,915,000","-49,482,000","41,027,000","872,000","7,871,000","-23,158,000","49,470,000","-5,411,000","10,233,000","-54,794,000","30,176,000","-3,889,000","4,928,000","-64,180,000","81,567,000","-8,277,000","14,281,000","5,564,000","20,746,000","10,752,000","16,221,000","-17,858,000","32,259,000","4,505,000","16,366,000","-13,962,000","23,161,000"
			ChangeInOtherCurrentLiabilities,"-3,871,000","-2,504,000","-166,000","-511,000","-690,000","1,392,000","-1,449,000","11,098,000","-5,990,000","152,000","524,000","10,000","1,259,000","-1,386,000","-1,638,000","-248,000","-269,000","-422,000","33,000","-64,000","53,000","-499,000","869,000","16,000","621,000","-559,000","863,000","-345,000","-155,000","-795,000","83,000","80,000","467,000","-1,453,000","293,000","-785,000","939,000","822,000","654,000"
InvestingCashFlow,"-719,046,000","-31,321,000","-15,427,000","-35,479,000","-636,819,000","-3,272,000","-10,854,000","-2,967,000","51,068,000","-4,611,000","-19,283,000","-5,233,000","-4,132,000","5,260,000","-897,000","11,632,000","16,662,000","550,000","-35,150,000","-62,155,000","7,462,000","-3,367,000","-16,094,000","-9,429,000","-14,244,000","2,651,000","-23,215,000","-15,740,000","-30,783,000","-3,123,000","-8,040,000","-6,214,000","-5,797,000","-3,072,000","-2,837,000","-4,224,000","-946,000","-3,855,000","-2,266,000"
	CashFlowFromContinuingInvestingActivities,"-719,046,000","-31,321,000","-15,427,000","-35,479,000","-636,819,000","-3,272,000","-10,854,000","-2,967,000","51,068,000","-4,611,000","-19,283,000","-5,233,000","-4,132,000","5,260,000","-897,000","11,632,000","16,662,000","550,000","-35,150,000","-62,155,000","7,462,000","-3,367,000","-16,094,000","-9,429,000","-14,244,000","2,651,000","-23,215,000","-15,740,000","-30,783,000","-3,123,000","-8,040,000","-6,214,000","-5,797,000","-3,072,000","-2,837,000","-4,224,000","-946,000","-3,855,000","-2,266,000"
		CapitalExpenditureReported,"-12,858,000","-3,382,000","-2,906,000","-3,347,000","-3,223,000","-1,955,000","-773,000","-2,176,000","-2,381,000","-2,337,000","-2,463,000","-1,840,000","-2,062,000","-2,098,000","-1,938,000","-1,752,000","-2,244,000","-2,573,000","-1,861,000","-1,800,000","-2,042,000","-2,285,000","-2,396,000","-2,497,000","-2,723,000","-2,306,000","-2,275,000","-1,997,000","-1,945,000","-2,116,000","-2,160,000","-2,170,000","-2,454,000","-1,995,000","-1,542,000","-1,193,000","-418,000","-773,000","-1,107,000"
		NetPPEPurchaseAndSale,"-23,564,000","-7,184,000","-3,712,000","-3,046,000","-9,622,000","-1,317,000","-10,081,000","-791,000","-1,146,000","-2,274,000","-5,820,000","-3,393,000","-2,070,000","-142,000","-5,959,000","-4,258,000","-977,000","-239,000","-17,884,000","-9,715,000","-1,755,000","-3,084,000","-12,086,000","-7,460,000","-2,490,000","-1,443,000","-12,347,000","-3,511,000","-1,987,000","-2,259,000","-2,142,000","-4,044,000","-3,393,000","-1,127,000","-1,344,000","-3,081,000","-578,000","-1,782,000","-1,209,000"
			PurchaseOfPPE,"-23,564,000","-7,184,000","-3,712,000","-3,046,000","-9,622,000","-1,317,000","-10,081,000","-791,000","-1,146,000","-2,274,000","-5,820,000","-3,393,000","-2,070,000","-142,000","-5,959,000","-4,258,000","-977,000","-239,000","-17,884,000","-9,715,000","-1,755,000","-3,084,000","-12,086,000","-7,460,000","-2,490,000","-1,443,000","-12,347,000","-3,511,000","-1,987,000","-2,259,000","-2,142,000","-4,044,000","-3,393,000","-1,127,000","-1,344,000","-3,081,000","-578,000","-1,782,000","-1,209,000"
		NetBusinessPurchaseAndSale,"-682,624,000","-20,755,000","-8,809,000","-29,086,000",,,,,,,,,,,"0",,,,"0",,,,"0","-238,000",,,"0","0",,,,,,,"0",,,,"0"
			PurchaseOfBusiness,"-682,624,000","-20,755,000","-8,809,000","-29,086,000",,,,,,,,,,,"0",,,,"0",,,,"0","-238,000",,,"0","0",,,,,,,"0",,,,"0"
		NetInvestmentPurchaseAndSale,,,,,,,,"0",,,"0","0","0","7,500,000","7,000,000","17,642,000","19,883,000","3,362,000","-15,405,000","-12,030,000","11,259,000","2,002,000","-1,614,000","765,000","-9,287,000","6,400,000","-8,516,000","-10,232,000",,,,,,,,,,,
			PurchaseOfInvestment,,,,,,,,,,,"0","0","0","0","0","0","-4,753,000","-19,238,000","-28,805,000","-34,630,000","-16,841,000","-14,948,000","-18,374,000","-7,035,000",,,"-18,917,000","-11,832,000",,,,,,,,,,,
			SaleOfInvestment,,,,,,,,"0",,,"0","0","0","7,500,000","7,000,000","17,642,000","24,636,000","22,600,000","13,400,000","22,600,000","28,100,000","16,950,000","16,760,000","7,800,000","6,400,000","6,400,000","10,401,000",,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,"0",,,,,,,,,,,"0","-38,610,000","0","0","2,000","1,000","256,000","0","-77,000","0","-152,000","1,252,000","245,000","0","50,000","50,000","49,000","50,000","50,000","-1,300,000","50,000"
FinancingCashFlow,"306,038,000","-16,388,000","-10,810,000","582,000","332,654,000","355,627,000","10,634,000","1,562,000","2,620,000","-7,462,000","636,000","146,000","597,000","-1,584,000","-809,000","0","-436,000","-34,000","-148,000","-12,000","-1,588,000","368,000","30,000","937,000","2,392,000","6,718,000","4,140,000","3,964,000","3,385,000","3,979,000","-71,000","-67,000","84,596,000","-664,000","-368,000","-43,000","-215,000","-170,000","-278,000"
	CashFlowFromContinuingFinancingActivities,"306,038,000","-16,388,000","-10,810,000","582,000","332,654,000","355,627,000","10,634,000","1,562,000","2,620,000","-7,462,000","636,000","146,000","597,000","-1,584,000","-809,000","0","-436,000","-34,000","-148,000","-12,000","-1,588,000","368,000","30,000","937,000","2,392,000","6,718,000","4,140,000","3,964,000","3,385,000","3,979,000","-71,000","-67,000","84,596,000","-664,000","-368,000","-43,000","-215,000","-170,000","-278,000"
		NetIssuancePaymentsOfDebt,"356,658,000","-1,097,000","-1,545,000","-900,000","360,200,000","389,000,000",,,,,,,,,,,,,,,,,,,"0","0","0","0","-53,000","-52,000","-51,000","-52,000","-3,838,000","-135,000","-128,000","-303,000","-302,000","-301,000","-324,000"
			NetLongTermDebtIssuance,"356,658,000","-1,097,000","-1,545,000","-900,000",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-53,000","-52,000","-51,000","-52,000","-3,838,000","-135,000","-128,000","-303,000","-302,000","-301,000","-324,000"
				LongTermDebtIssuance,"360,200,000","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0"
				LongTermDebtPayments,"-3,542,000","-1,097,000","-1,545,000",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-53,000","-52,000","-51,000","-52,000","-3,838,000","-135,000","-128,000","-303,000","-302,000","-301,000","-324,000"
			NetShortTermDebtIssuance,,,,,,"389,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0"
				ShortTermDebtIssuance,,,,,,"389,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0"
		NetCommonStockIssuance,"-18,145,000","-12,138,000",,,,,,,,,,,,,,,,,"185,000","0",,,"749,000","0",,,"2,040,000","0",,,"0","0",,,,,,,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,"185,000","0",,,"749,000","0",,,"2,040,000","0",,,"0","0",,,,,,,
			CommonStockPayments,"-18,145,000","-12,138,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"8,461,000","1,107,000","3,238,000","1,482,000","2,634,000","5,785,000","10,647,000","1,569,000","2,969,000","23,000","636,000","146,000","609,000","251,000","171,000","0","182,000","6,000","188,000","7,000","460,000","368,000","1,202,000","937,000","7,278,000","6,718,000","4,140,000","3,964,000","3,438,000","4,031,000","2,304,000","124,000","126,000","944,000","388,000","260,000","87,000","131,000","46,000"
		NetOtherFinancingCharges,"-40,936,000","-4,260,000","-6,496,000","0","-30,180,000","-39,158,000","-13,000","-7,000","-349,000","-7,485,000","0","0","-12,000","-1,835,000","-980,000","0","-618,000","-40,000","-336,000","-19,000","-1,604,000","0","-1,172,000","0","-3,749,000","0","0","0","759,000","0","-2,324,000","-139,000","-1,425,000","-1,473,000","-628,000","0","0","0","0"
EndCashPosition,"205,043,000","204,884,000","230,693,000","188,433,000","193,223,000","468,604,000","117,731,000","105,101,000","108,742,000","71,283,000","88,888,000","85,122,000","86,111,000","80,714,000","80,452,000","82,354,000","72,247,000","67,516,000","76,642,000","99,605,000","165,318,000","149,367,000","149,423,000","154,264,000","147,188,000","136,567,000","116,499,000","79,865,000","99,234,000","120,336,000","97,196,000","104,089,000","105,688,000","24,464,000","29,956,000","20,959,000","26,138,000","14,993,000","21,616,000"
	ChangesInCash,"-263,561,000","-26,077,000","42,352,000","-4,308,000","-275,528,000","351,129,000","11,753,000","-3,947,000","37,425,000","-17,306,000","3,528,000","-812,000","5,450,000","224,000","-1,840,000","10,170,000","4,900,000","-9,248,000","-22,976,000","-65,759,000","15,798,000","-118,000","-4,755,000","7,069,000","10,730,000","20,037,000","36,596,000","-19,217,000","-21,208,000","23,292,000","-6,718,000","-1,577,000","81,156,000","-5,545,000","9,096,000","-5,669,000","11,275,000","-6,268,000","7,531,000"
	EffectOfExchangeRateChanges,"-159,000","268,000","-92,000","-482,000","147,000","-256,000","877,000","306,000","34,000","-299,000","238,000","-177,000","-53,000","38,000","-62,000","-63,000","-169,000","122,000","13,000","46,000","78,000","62,000","-86,000","7,000","-109,000","31,000","38,000","-152,000","106,000","-152,000","-175,000","-22,000","68,000","53,000","-99,000","490,000","-130,000","-355,000","40,000"
	BeginningCashPosition,"468,604,000","230,693,000","188,433,000","193,223,000","468,604,000","117,731,000","105,101,000","108,742,000","71,283,000","88,888,000","85,122,000","86,111,000","80,714,000","80,452,000","82,354,000","72,247,000","67,516,000","76,642,000","99,605,000","165,318,000","149,367,000","149,423,000","154,264,000","147,188,000","136,567,000","116,499,000","79,865,000","99,234,000","120,336,000","97,196,000","104,089,000","105,688,000","24,464,000","29,956,000","20,959,000","26,138,000","14,993,000","21,616,000","14,045,000"
IncomeTaxPaidSupplementalData,"2,253,000","338,000","920,000","544,000","451,000","226,000","785,000","523,000","256,000","50,000","-9,000","155,000","53,000","92,000","107,000",,,,,,,,,,,,,,,,,,,,"181,000",,,,"0"
InterestPaidSupplementalData,"18,525,000","5,668,000","5,237,000","5,998,000","1,622,000","51,000","52,000","15,000","19,000","15,000","15,000","21,000","15,000","10,000","0",,,,,,,,,,,,,,,,,,,,"46,000",,,,"76,000"
CapitalExpenditure,"-36,422,000","-10,566,000","-6,618,000","-6,393,000","-12,845,000","-3,272,000","-10,854,000","-2,967,000","-3,527,000","-4,611,000","-8,283,000","-5,233,000","-4,132,000","-2,240,000","-7,897,000","-6,010,000","-3,221,000","-2,812,000","-19,745,000","-11,515,000","-3,797,000","-5,369,000","-14,482,000","-9,957,000","-5,213,000","-3,749,000","-14,622,000","-5,508,000","-3,932,000","-4,375,000","-4,302,000","-6,214,000","-5,847,000","-3,122,000","-2,886,000","-4,274,000","-996,000","-2,555,000","-2,316,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,"185,000","0",,,"749,000","0",,,"2,040,000","0",,,"0","0",,,,,,,
IssuanceOfDebt,"360,200,000","0","0","0","360,200,000","389,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0"
RepaymentOfDebt,"-3,542,000","-1,097,000","-1,545,000",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-53,000","-52,000","-51,000","-52,000","-3,838,000","-135,000","-128,000","-303,000","-302,000","-301,000","-324,000"
RepurchaseOfCapitalStock,"-18,145,000","-12,138,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"113,025,000","11,066,000","61,971,000","24,196,000","15,792,000","-4,498,000","1,119,000","-5,509,000","-19,790,000","-9,844,000","13,892,000","-958,000","4,853,000","-5,692,000","-8,031,000","-7,472,000","-14,547,000","-12,576,000","-7,423,000","-15,107,000","6,127,000","-2,488,000","-3,173,000","5,604,000","17,369,000","6,919,000","41,049,000","-12,949,000","2,258,000","18,061,000","-2,909,000","-1,510,000","-3,490,000","-4,931,000","9,415,000","-5,676,000","11,440,000","-4,798,000","7,759,000"
