name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016
			AccumulatedDepreciation,"-614,301,000","-434,943,000","-303,284,000","-268,212,000","-233,748,000","-215,169,000","-196,302,000","-173,029,000","-151,081,000","-129,756,000","-108,697,000","-89,118,000","-70,587,000","-55,388,000","-42,026,000","-32,286,000","-26,466,000","-19,256,000","-11,331,000","-4,504,000","-1,726,092,000","-1,705,689,000"
		FinancialAssets,,,,,"92,000","0","1,301,000","4,474,000","12,578,000","121,000","3,590,000","1,176,000","0","3,864,000","0","0","56,000","6,000","6,000",,,"0"
		NonCurrentAccountsReceivable,,"403,000",,,,"403,000",,,,"376,000",,,,"376,000",,,,"376,000",,,,
		NonCurrentNoteReceivables,,"3,991,000",,,,"1,641,000",,,,"1,638,000",,,,"2,713,000",,,,,,,,
		NonCurrentDeferredAssets,"0","29,827,000","165,666,000","181,262,000","60,564,000","61,245,000",,,,"1,443,000",,,,"1,710,000",,,,"0",,,,"227,000"
			NonCurrentDeferredTaxesAssets,"0","22,284,000","165,666,000","181,262,000","60,564,000","60,520,000",,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"12,859,000","2,148,000","5,007,000","5,531,000","2,888,000","102,000","2,918,000","2,887,000","3,434,000","87,000","3,664,000","3,782,000","4,998,000","86,000","3,159,000","3,151,000","3,142,000","2,754,000","2,750,000","2,739,000","2,737,000","2,855,000"
TotalLiabilitiesNetMinorityInterest,"2,396,214,000","2,086,035,000","519,834,000","531,066,000","161,526,000","137,560,000","165,823,000","212,193,000","247,650,000","269,628,000","261,819,000","245,332,000","245,240,000","197,621,000","182,839,000","217,013,000","169,195,000","142,037,000","110,996,000","100,133,000","1,208,990,000","1,115,417,000"
	CurrentLiabilities,"1,335,531,000","1,119,506,000","262,103,000","230,366,000","94,276,000","74,484,000","71,521,000","59,353,000","96,364,000","104,739,000","103,808,000","88,008,000","100,653,000","99,476,000","123,258,000","99,013,000","103,056,000","89,219,000","72,720,000","50,907,000","1,160,858,000","1,070,466,000"
		PayablesAndAccruedExpenses,"908,249,000","856,829,000","157,695,000","137,187,000","63,327,000","56,038,000","53,436,000","43,911,000","81,918,000","84,472,000","92,480,000","75,349,000","87,335,000","97,110,000","88,839,000","66,558,000","87,629,000","72,791,000","67,069,000","47,657,000","93,097,000","82,206,000"
			Payables,"641,241,000","630,264,000","113,390,000","95,491,000","50,896,000","45,941,000","45,025,000","32,992,000","59,455,000","74,459,000","72,443,000","44,452,000","53,436,000","50,539,000","39,999,000","36,874,000","42,791,000","39,875,000","45,133,000","27,924,000","52,135,000","40,815,000"
				AccountsPayable,"452,279,000","485,856,000","74,384,000","67,240,000","37,726,000","20,544,000","21,147,000","24,993,000","32,793,000","46,138,000","43,931,000","36,855,000","33,547,000","31,435,000","32,743,000","30,681,000","23,721,000","21,923,000","27,099,000","25,236,000","27,496,000","24,913,000"
				TotalTaxPayable,"188,962,000","144,408,000","39,006,000","28,251,000","13,170,000","25,397,000","23,878,000","7,999,000","26,662,000","28,321,000","28,512,000","7,597,000","19,889,000","19,104,000","7,256,000","6,193,000","19,070,000","17,952,000","18,034,000","2,688,000","24,639,000","15,902,000"
			CurrentAccruedExpenses,"267,008,000","226,565,000","44,305,000","41,696,000","12,431,000","10,097,000","8,411,000","10,919,000","22,463,000","10,013,000","20,037,000","30,897,000","33,899,000","46,571,000","48,840,000","29,684,000","44,838,000","32,916,000","21,936,000","19,733,000","40,962,000","41,391,000"
				InterestPayable,"13,516,000","6,303,000","4,359,000","3,368,000","329,000","322,000","6,000","544,000","540,000","692,000","715,000","587,000","605,000","241,000","0","506,000","345,000","250,000","0","0","40,000","14,209,000"
		CurrentProvisions,"24,000,000","24,000,000",,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"18,588,000","18,873,000","11,624,000","12,313,000","12,400,000","12,044,000","12,622,000","12,685,000","13,198,000","13,877,000","11,103,000","10,593,000","8,429,000","2,183,000",,"4,039,000",,"5,005,000","3,607,000","3,250,000","194,469,000","988,260,000"
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,"191,667,000","985,365,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,"0","0","0","0","793,698,000"
				LineOfCredit,,,,,,,,,,,,,,,,,,"0","0","0","191,667,000","191,667,000"
			CurrentCapitalLeaseObligation,"18,588,000","18,873,000","11,624,000","12,313,000","12,400,000","12,044,000","12,622,000","12,685,000","13,198,000","13,877,000","11,103,000","10,593,000","8,429,000","2,183,000",,"4,039,000",,"5,005,000","3,607,000","3,250,000","2,802,000","2,895,000"
		OtherCurrentLiabilities,"384,694,000","219,804,000","92,784,000","80,866,000","18,549,000","6,402,000","5,463,000","2,757,000","1,248,000","6,390,000","225,000","2,066,000","4,889,000","183,000","34,419,000","28,416,000","15,427,000","11,423,000","2,044,000",,"873,292,000",
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,060,683,000","966,529,000","257,731,000","300,700,000","67,250,000","63,076,000","94,302,000","152,840,000","151,286,000","164,889,000","158,011,000","157,324,000","144,587,000","98,145,000","59,581,000","118,000,000","66,139,000","52,818,000","38,276,000","49,226,000","48,132,000","44,951,000"
		LongTermProvisions,"201,951,000","201,315,000","50,762,000","51,194,000","28,664,000","28,699,000","25,614,000","26,987,000","27,622,000","27,908,000","28,756,000","29,162,000","29,378,000","29,405,000","27,903,000","33,540,000","32,618,000","38,262,000","28,973,000","28,938,000","31,438,000","30,833,000"
		LongTermDebtAndCapitalLeaseObligation,"510,043,000","513,108,000","176,733,000","215,543,000","15,939,000","17,978,000","41,618,000","82,791,000","86,431,000","107,540,000","107,925,000","93,792,000","89,359,000","50,000,000",,"60,000,000","15,000,000",,,,,
			LongTermDebt,"492,123,000","491,710,000","160,000,000","199,000,000",,,"20,000,000","58,000,000","59,000,000","80,000,000","80,000,000","65,000,000","65,000,000","50,000,000",,"60,000,000","15,000,000",,,,,
			LongTermCapitalLeaseObligation,"17,920,000","21,398,000","16,733,000","16,543,000","15,939,000","17,978,000","21,618,000","24,791,000","27,431,000","27,540,000","27,925,000","28,792,000","24,359,000",,,,,,,,,
		NonCurrentDeferredLiabilities,"5,805,000",,,,,,"4,689,000",,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"5,805,000",,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,,,,,,,"4,689,000",,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"296,773,000","232,147,000","21,192,000","22,678,000","21,226,000","15,069,000","19,442,000","41,694,000","37,029,000","28,520,000","21,302,000","34,370,000","25,850,000","18,740,000","25,174,000","19,803,000","15,435,000","11,584,000","8,531,000","20,288,000","16,694,000","14,118,000"
		DerivativeProductLiabilities,"46,111,000","19,959,000","9,044,000","11,285,000","1,421,000","1,330,000","2,939,000","1,368,000","204,000","921,000","28,000",,,"0","6,504,000","4,657,000","3,086,000","2,972,000","772,000",,,"0"
TotalEquityGrossMinorityInterest,"4,637,533,000","4,654,998,000","1,417,250,000","1,385,114,000","1,046,760,000","1,045,252,000","982,952,000","978,038,000","1,016,419,000","936,690,000","937,924,000","900,006,000","858,147,000","863,913,000","755,596,000","710,429,000","703,212,000","688,334,000","693,067,000","686,411,000","-73,825,000","19,061,000"
	StockholdersEquity,"4,637,533,000","4,654,998,000","1,417,250,000","1,385,114,000","1,046,760,000","1,045,252,000","982,952,000","978,038,000","1,016,419,000","936,690,000","937,924,000","900,006,000","858,147,000","863,913,000","755,596,000","710,429,000","703,212,000","688,334,000","693,067,000","686,411,000","-73,825,000","19,061,000"
		CapitalStock,"4,916,000","4,912,000","4,378,000","4,378,000","4,282,000","4,282,000","4,282,000","4,282,000","4,284,000","4,284,000","4,284,000","4,285,000","4,286,000","4,286,000","4,286,000","4,286,000","4,286,000","4,286,000","4,286,000","4,286,000","49,000","49,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",
			CommonStock,"4,916,000","4,912,000","4,378,000","4,378,000","4,282,000","4,282,000","4,282,000","4,282,000","4,284,000","4,284,000","4,284,000","4,285,000","4,286,000","4,286,000","4,286,000","4,286,000","4,286,000","4,286,000","4,286,000","4,286,000","49,000","49,000"
		AdditionalPaidInCapital,"4,194,444,000","4,199,108,000","1,085,968,000","1,083,446,000","708,836,000","707,209,000","705,537,000","703,874,000","703,351,000","702,173,000","700,552,000","698,526,000","697,688,000","696,461,000","694,238,000","692,434,000","690,076,000","689,068,000","688,033,000","685,705,000","816,380,000","814,990,000"
		RetainedEarnings,"438,173,000","450,978,000","326,904,000","297,290,000","333,642,000","333,761,000","273,133,000","269,882,000","308,784,000","230,233,000","233,088,000","197,195,000","156,173,000","163,166,000","57,072,000","13,709,000","8,850,000","-5,020,000","748,000","-3,580,000","-890,254,000","-795,978,000"
TotalCapitalization,"5,129,656,000","5,146,708,000","1,577,250,000","1,584,114,000","1,046,760,000","1,045,252,000","1,002,952,000","1,036,038,000","1,075,419,000","1,016,690,000","1,017,924,000","965,006,000","923,147,000","913,913,000","755,596,000","770,429,000","718,212,000","688,334,000","693,067,000","686,411,000","-73,825,000","19,061,000"
CommonStockEquity,"4,637,533,000","4,654,998,000","1,417,250,000","1,385,114,000","1,046,760,000","1,045,252,000","982,952,000","978,038,000","1,016,419,000","936,690,000","937,924,000","900,006,000","858,147,000","863,913,000","755,596,000","710,429,000","703,212,000","688,334,000","693,067,000","686,411,000","-73,825,000","19,061,000"
CapitalLeaseObligations,"36,508,000","40,271,000","28,357,000","28,856,000","28,339,000","30,022,000","34,240,000","37,476,000","40,629,000","41,417,000","39,028,000","39,385,000","32,788,000","2,183,000",,"4,039,000",,"5,005,000","3,607,000","3,250,000","2,802,000","2,895,000"
NetTangibleAssets,"4,637,533,000","4,654,998,000","1,417,250,000","1,385,114,000","1,046,760,000","1,045,252,000","982,952,000","978,038,000","1,016,419,000","936,690,000","937,924,000","900,006,000","858,147,000","863,913,000","755,596,000","710,429,000","703,212,000","688,334,000","693,067,000","686,411,000","-73,825,000","19,061,000"
WorkingCapital,"-661,428,000","-399,569,000","-102,185,000","-88,312,000","10,627,000","17,921,000","18,319,000","43,934,000","68,489,000","5,777,000","15,420,000","4,826,000","19,138,000","35,335,000","-16,790,000","-17,175,000","-44,570,000","-36,066,000","-3,343,000","33,412,000","-1,033,345,000","-958,038,000"
InvestedCapital,"5,129,656,000","5,146,708,000","1,577,250,000","1,584,114,000","1,046,760,000","1,045,252,000","1,002,952,000","1,036,038,000","1,075,419,000","1,016,690,000","1,017,924,000","965,006,000","923,147,000","913,913,000","755,596,000","770,429,000","718,212,000","688,334,000","693,067,000","686,411,000","117,842,000","1,004,426,000"
TangibleBookValue,"4,637,533,000","4,654,998,000","1,417,250,000","1,385,114,000","1,046,760,000","1,045,252,000","982,952,000","978,038,000","1,016,419,000","936,690,000","937,924,000","900,006,000","858,147,000","863,913,000","755,596,000","710,429,000","703,212,000","688,334,000","693,067,000","686,411,000","-73,825,000","19,061,000"
TotalDebt,"528,631,000","531,981,000","188,357,000","227,856,000","28,339,000","30,022,000","54,240,000","95,476,000","99,629,000","121,417,000","119,028,000","104,385,000","97,788,000","52,183,000",,"64,039,000","15,000,000","5,005,000","3,607,000","3,250,000","194,469,000","988,260,000"
NetDebt,"337,774,000","237,256,000","119,590,000","174,597,000",,,"16,223,000","53,856,000","47,948,000","68,992,000","71,629,000","55,851,000","32,305,000","37,084,000",,"38,011,000","9,239,000",,,,"99,732,000","904,800,000"
ShareIssued,"84,941,558","84,572,846","30,858,813","30,844,625","20,839,727","20,839,227","20,839,227","20,839,227",,,,,,,,,,,,,"20,834,427","20,834,427"
OrdinarySharesNumber,"84,941,558","84,572,846","30,858,813","30,844,625","20,839,727","20,839,227","20,839,227","20,839,227",,,,,,,,,,,,,"20,834,427","20,834,427"
