name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,09/30/1992
MarketCap,"1,375,072,081","1,518,026,200","1,344,228,360","1,247,762,060","1,511,567,860","1,642,182,640","1,526,906,220","1,367,976,120","1,478,283,810","1,211,836,200","1,779,697,040","2,036,097,440","1,814,856,741","1,818,898,726","1,652,903,760","1,748,298,967","1,693,999,045","1,505,895,730","1,723,306,989","1,858,716,626","2,033,193,960","1,895,546,700","1,842,634,573","2,039,151,780","2,021,039,370","1,715,274,600","1,619,820,720","1,517,771,900","1,479,712,000","1,634,886,000","1,531,671,600","1,285,432,050","1,360,348,800","1,310,163,710","1,229,660,940","1,319,880,960","1,199,323,515","1,244,886,708","1,074,843,360","969,770,965","1,103,339,160","972,856,768","936,310,113","768,234,120","844,086,620","859,693,900","739,767,600","669,313,040","577,601,730","643,865,640","623,596,000","558,088,600","473,969,650","405,836,047","469,196,964","677,966,360","590,205,960","592,718,340","572,943,600","542,803,517","531,667,272","613,003,135","643,669,390","565,752,500","521,023,200","543,097,740","489,494,280","491,564,400","448,134,300","374,864,100","425,556,340","365,456,920","325,858,000","326,305,980","262,475,180","206,193,480","169,942,250","112,579,187","121,329,600","149,351,160","156,340,500","145,120,770","116,795,550","125,638,830","113,163,050","103,863,690","92,748,453","91,167,489","149,775,160","140,034,875","228,129,768","290,785,000","356,395,000","335,735,750","459,864,125","482,652,562","498,008,351","516,107,250","519,278,259","472,274,190","417,706,675","378,489,986","360,450,687","316,871,463","305,819,529","302,597,022","274,452,987","262,999,145","232,330,758","237,173,568","233,967,087","243,383,375","203,915,250","201,996,250","125,363,875","135,982,000","114,189,000","114,718,500","81,764,250"
EnterpriseValue,"2,133,461,081","2,235,584,200","1,960,598,360","1,860,507,060","2,162,787,860","2,283,792,640","2,168,439,220","2,007,071,120","2,136,822,810","1,900,980,200","2,459,606,040","2,708,728,440","2,483,941,741","2,461,271,726","2,303,481,760","2,396,478,967","2,377,603,045","2,168,184,730","2,357,414,989","2,492,315,626","2,622,334,960","2,496,946,700","2,428,283,573","2,628,129,780","2,605,015,370","2,274,204,600","2,164,558,720","1,906,187,900","1,828,762,000","1,929,782,000","1,865,115,600","1,610,901,050","1,685,339,800","1,620,720,710","1,395,657,940","1,482,900,960","1,533,537,515","1,580,130,708","1,410,087,360","1,168,592,965","1,307,691,160","1,159,663,768","1,094,713,113","926,637,120","992,910,620","921,524,900","944,729,600","830,986,040","797,158,730","844,853,640","820,478,000","745,294,600","665,788,650","600,571,047","635,860,964","842,554,360","754,793,960","757,306,340","737,531,600","716,276,517","705,140,272","788,063,135","803,784,390","720,772,500","676,043,200","695,675,740","717,086,280","719,156,400","760,542,300","689,455,100","653,740,340","684,610,920","512,350,000","542,311,980","436,124,180","544,722,480","515,947,250","460,285,187","334,325,600","510,058,160","582,652,500","417,628,770","389,303,550","522,332,830","508,165,050","410,839,690","500,797,453","516,005,489","574,613,160","568,750,875","578,522,768","440,785,000","508,895,000","506,335,750","697,524,125","615,552,562","668,308,351","700,407,250","492,343,259","678,274,190","376,906,675","272,889,986","316,769,687","468,371,463","400,819,529","248,297,022","334,952,987","302,599,145","271,930,758","229,473,568","283,967,087","293,383,375","157,515,250","103,196,250","67,663,875","114,382,000","92,589,000","93,118,500","155,164,250"
PeRatio,"27.246","27.284","22.169","20.185","32.812","17.24","16.991","13.105","12.113","15.297","18.199","19.256","11.738","11.774","11.514","13.489","19.696","17.273","19.529","20.605","23.149","21.674","22.489","25.373","26.678","23.32","21.146","21.659","20.799","23.114","23.72","21.324","24.099","24.122","22.541","24.346","24.873","25.943","22.414","20.287","23.256","23.358","23.379","19.182","23.983","25.532","23.797","22.584","19.573","22.364","21.063","19.705","17.042","14.26","16.355","22.729","19.662","19.187","18.977","18.349","18.2","21.413","23.543","21.087","19.435","22.152","13.568","13.677","13.709","11.723","27.274","38.891","47.429","86.238","67","38.6",,"157.25","39.529",,,,,,"11.974","6.333","8.69","7.609","12.5","9.773","13.833","8.5","12.15","8.877","11.96","12.455","11.939","14.742","16.6","24.36","23.849","24.814","15.812","12.596","12.595","15.932","13.513","13.068","11.932","12.5","14.096","14.495","15.199","15.774","17.167","140","127.5","132.5",
ForwardPeRatio,"15.129","14.451",,,,,,,,,,,,,,,,,,,,"20.284",,"22.779","24.155","19.685",,"20.534",,"25.126","23.585","20.121","21.322","20.534","19.724","20.964","22.026","23.095","18.868","18.182","20.877","18.116","19.084","15.798","17.986","19.531","19.724",,,"18.657",,,"14.881",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.277","5.891","5.034","5.328","5.135","4.932","5.246","5.512","5.772","4.715","4.545","5.219","4.533","4.774","2.631","2.57","2.79","3.585",,,"3.39",,,"1.487",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"9.732","9.698","8.248","7.617","9.816","10.281","9.588","8.189","8.024","6.63","9.795","11.523","11.21","10.819","9.925","10.514","10.119","8.962","10.226","11.075","12.145","11.442","11.437","12.93","13.488","12.399","12.374","12.709","12.655","14.168","12.794","11.695","12.455","11.88","11.643","11.809","12.199","13.115","11.331","10.757","12.513","10.981","10.45","8.574","9.335","9.336","9.285","8.433","8.012","8.979","8.872","8.029","6.856","5.833","6.718","9.519","8.191","8.072","7.823","7.503","7.412","8.696","9.042","8.038","7.408","7.788","6.175","6.225","6.039","4.931","5.782","5.097","4.544","5.055","4.144","3.243","2.646","1.654","1.789","2.377","2.752","2.827","2.276","1.71","1.481","1.203","1.085","1.064","1.748","1.667","2.642","3.379","4.34","3.732","5.044","5.138","5.328","5.804","6.711","6.852","6.503","6.412","6.486","6.35","7.624","8.976","7.394","7.356","6.716","8.013","7.416","7.626","7.511","11.285","7.388","27.317","24.878","25.854",
PbRatio,"1.873","2.061","1.806","1.655","1.998","2.14","1.982","1.756","1.853","1.56","2.266","2.613","2.327","2.205","2.026","2.184","2.249","1.994","2.278","2.455","2.7","2.561","2.488","2.791","3.004","2.602","2.601","2.444","2.383","2.63","2.582","2.165","2.293","2.206","2.058","2.212","3.168","2.946","2.531","2.277","2.59","2.272","2.184","1.792","1.965","1.996","2.251","2.034","2.123","2.356","2.348","2.105","1.784","1.517","1.749","2.502","2.167","2.17","2.117","1.865","1.828","2.106","2.227","1.95","1.796","1.912","1.877","1.885","1.985","1.652","1.955","1.767","1.61","1.787","1.461","1.144","0.942","0.622","0.666","0.802","0.888","0.828","0.667","0.602","0.495","0.454","0.399","0.391","0.642","0.597","0.938","0.675","0.822","0.771","1.667","1.089","1.178","1.282","2.004","1.39","1.334","1.215","1.955","1.73","1.754","1.774","1.586","1.532","1.353","1.362","1.326","1.38","1.349","1.334","1.473","1.587","1.453","1.513","1.147"
EnterprisesValueRevenueRatio,"13.691","54.811","49.71","49.651","56.723","56.698","46.862","52.578","75.026","40.961","52.937","57.487","53.688","68.643","52.848","57.365","57.33","51.858","56.493","60.426","61.748","58.584","57.623","64.349","65.132","58.911","57.887","54.551","56.466","61.302","60.644","54.531","57.664","55.055","48.811","57.421","59.715","61.572","57.526","49.123","56.635","51.222","49.095","43.242","46.88","45.498","47.286","44.877","43.831","47.291","46.978","43.011","38.297","33.9","38.167","49.565","42.283","42.433","40.924","39.257","35.626","42.077","43.743","39.754","35.975","38.268","47.889","39.562","44.748","30.145","40.043","39.935","30.648","31.976","28.456","33.644","32.441","28.607","19.95","28.765","33.797","23.901","23.317","30.623","28.105","22.477","24.584","23.96","25.294","25.271","29.275","19.333","22.126","22.808","36.537","33.273","21.84","32.729","24.949","35.327","20.824","16.64","20.799","32.753","31.071","20.187","32.839","32.538","31.992","30.596","35.945","37.613","24.612","18.763","15.736","28.596","22.583","27.388","141.058"
EnterprisesValueEBITDARatio,"17.447","71.911","66.887","68.436","62.332","74.393","62.686","68.117","110.745","23.44","81.916","60.142","65.188","65.632","48.54","46.192","27.692","57.615","63.816","65.971","62.681","65.121","65.93","68.437","68.848","66.074","67.972","60.885","63.589","68.683","59.632","60.499","60.924","61.185","58.792","63.885","67.204","71.033","67.179","54.046","63.305","57.443","54.906","48.06","52.532","51.727","55.238","50.713","49.627","56.965","54.118","48.522","43.664","37.936","35.727","58.312","49.71","47.299","45.699","43.785","39.751","46.056","48.31","45.549","39.109","41.409","35.944","42.526","48.35","33.015","43.134","43.628","33.832","34.566","36.81","37.228","33.203","36.447","22.357","34.387","59.925","27.133","211.578","15.964","-62.306","39.653","-270.117","44.687","27.878","27.027","-12.181","14.083","16.576","16.934","-65.14","22.222","17.587","24.837","-264.133","28.261","15.511","12.404","-145.441","23.655","23.169","15.233","25.184","24.208","24.498","22.947","21.035","32.24","19.446","15.636","11.277","21.997","19.7","22.712","96.978"
