name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
		CurrentDebtAndCapitalLeaseObligation,"3,458,000","3,388,000","82,000","124,000","170,000","380,000"
			CurrentDebt,,"163,000","82,000","124,000","170,000","380,000"
				OtherCurrentBorrowings,,"163,000",,,,
			CurrentCapitalLeaseObligation,"3,458,000","3,225,000",,,,
		CurrentDeferredLiabilities,"24,556,000","16,890,000","6,263,000","8,012,000","11,311,000","14,895,000"
			CurrentDeferredRevenue,"24,556,000","16,890,000","6,263,000","8,012,000","11,311,000","14,895,000"
		OtherCurrentLiabilities,,,,"462,000","608,000","906,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"71,368,000","72,190,000","37,053,000","35,689,000","34,930,000","78,638,000"
		LongTermDebtAndCapitalLeaseObligation,"33,346,000","32,611,000","18,000","28,000","42,000","43,295,000"
			LongTermDebt,,"150,000","18,000","28,000","42,000","43,295,000"
			LongTermCapitalLeaseObligation,"33,346,000","32,461,000",,,,
		NonCurrentDeferredLiabilities,"34,633,000","36,771,000","29,739,000","28,300,000","27,110,000","26,047,000"
			NonCurrentDeferredTaxesLiabilities,"10,537,000","4,338,000","873,000","859,000","859,000","768,000"
			NonCurrentDeferredRevenue,"24,096,000","32,433,000","28,866,000","27,441,000","26,251,000","25,279,000"
		OtherNonCurrentLiabilities,"3,389,000","2,808,000","7,296,000","7,361,000","7,778,000","9,296,000"
TotalEquityGrossMinorityInterest,"285,710,000","309,634,000","320,465,000","324,374,000","327,510,000","3,810,000"
	StockholdersEquity,"285,710,000","309,634,000","320,465,000","324,374,000","327,510,000","3,810,000"
		CapitalStock,"17,000","16,000","16,000","16,000","16,000","10,000"
			PreferredStock,"0","0","0",,,
			CommonStock,"17,000","16,000","16,000","16,000","16,000","10,000"
		AdditionalPaidInCapital,"523,860,000","516,987,000","510,050,000","502,765,000","522,857,000","148,677,000"
		RetainedEarnings,"-235,104,000","-206,077,000","-189,601,000","-178,407,000","-195,363,000","-144,877,000"
		GainsLossesNotAffectingRetainedEarnings,"-3,063,000","-1,292,000",,,,
TotalCapitalization,"285,710,000","309,784,000","320,483,000","324,402,000","327,552,000","47,105,000"
CommonStockEquity,"285,710,000","309,634,000","320,465,000","324,374,000","327,510,000","3,810,000"
CapitalLeaseObligations,"36,804,000","35,686,000",,,,
NetTangibleAssets,"108,514,000","197,147,000","275,483,000","278,995,000","281,576,000","-42,680,000"
WorkingCapital,"135,083,000","210,838,000","283,031,000","284,969,000","289,138,000","5,270,000"
InvestedCapital,"285,710,000","309,947,000","320,565,000","324,526,000","327,722,000","47,485,000"
TangibleBookValue,"108,514,000","197,147,000","275,483,000","278,995,000","281,576,000","-42,680,000"
TotalDebt,"36,804,000","35,999,000","100,000","152,000","212,000","43,675,000"
NetDebt,,,,,,"29,033,000"
ShareIssued,"163,350,000","162,809,000","158,614,000","157,900,244","156,566,626","145,262,379"
OrdinarySharesNumber,"163,350,000","162,809,000","158,614,000","157,900,244","156,566,626","145,262,379"
