name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
OperatingCashFlow,"1,063,076,000","274,553,000","265,801,000","231,459,000","291,263,000","237,593,000","295,763,000","434,402,000","405,559,000","314,452,000","354,235,000","354,329,000","393,099,000","336,120,000","363,845,000","307,286,000","402,317,000","308,019,000","355,941,000","348,983,000","401,525,000","335,731,000","366,187,000","344,795,000","383,584,000","272,891,000","369,722,000","304,321,000","373,555,000","344,169,000","334,873,000","324,270,000","311,281,000","284,421,000","359,326,000","327,741,000","277,383,000","230,305,000","283,497,000","248,511,000","215,847,000","244,961,000","329,296,000","257,601,000","55,531,000","130,769,000","101,503,000","138,402,000","92,156,000","115,561,000","98,904,000","128,055,000","83,000,000","112,142,000","67,699,000","125,294,000","66,556,000","104,626,000","51,837,000","182,134,000","77,658,000","88,181,000","60,621,000","73,003,000","36,087,000","69,156,000","52,202,000","71,380,000","42,117,000","58,065,000","25,403,000","54,030,000","30,840,000","39,685,000","29,518,000","33,832,000","38,170,000","35,846,000","19,698,000","40,224,000","32,285,000","24,178,000","18,569,000","17,871,000","20,355,000","23,098,000","23,103,000","22,700,000","-6,001,000","45,536,000","23,480,000","28,400,000","12,700,000","39,000,000"
	CashFlowFromContinuingOperatingActivities,"1,063,076,000","274,553,000","265,801,000","231,459,000","291,263,000","237,593,000","295,763,000","434,402,000","405,559,000","314,452,000","354,235,000","354,329,000","393,099,000","336,120,000","363,845,000","307,286,000","402,317,000","308,019,000","355,941,000","348,983,000","401,525,000","335,731,000","366,187,000","344,795,000","383,584,000","272,891,000","369,722,000","304,321,000","373,555,000","344,169,000","334,873,000","324,270,000","311,281,000","284,421,000","359,326,000","327,741,000","277,383,000","230,305,000","283,497,000","248,511,000","215,847,000","244,961,000","329,296,000","257,601,000","55,531,000","130,769,000","101,503,000","138,402,000","92,156,000","115,561,000","98,904,000","128,055,000","83,000,000","112,142,000","67,699,000","125,294,000","66,556,000","104,626,000","51,837,000","182,134,000","77,658,000","88,181,000","60,621,000","73,003,000","36,087,000","69,156,000","52,202,000","71,380,000","42,117,000","58,065,000","25,403,000","54,030,000","30,840,000","39,685,000","29,518,000","33,832,000","38,170,000","35,846,000","19,698,000","40,224,000","32,285,000","24,178,000","18,569,000","17,871,000","20,355,000","23,098,000","23,103,000","22,700,000","-6,001,000","45,536,000","23,480,000","28,400,000","12,700,000","39,000,000"
		NetIncomeFromContinuingOperations,"152,549,000","40,592,000","-39,105,000","62,774,000","88,288,000","-55,398,000","111,953,000","13,737,000","-159,235,000","474,730,000","12,893,000","86,918,000","211,898,000","127,588,000","63,302,000","103,281,000","169,300,000","80,098,000","393,805,000","615,191,000","152,968,000","199,148,000","208,832,000","150,184,000","143,440,000","149,034,000","125,060,000","23,005,000","150,350,000","120,807,000","107,645,000","109,701,000","138,566,000","121,274,000","108,659,000","118,599,000","114,533,000","113,098,000","86,126,000","111,821,000","73,736,000","90,092,000","192,497,000","101,984,000","19,734,000","49,046,000","78,702,000","58,894,000","58,965,000","53,168,000","54,778,000","50,430,000","89,183,000","74,969,000",,,"71,066,000","32,052,000","29,401,000","28,014,000","179,797,000","45,106,000","40,797,000","32,241,000","30,531,000","29,134,000","47,221,000","28,721,000","27,068,000","27,573,000","46,674,000","26,667,000","25,654,000","23,275,000","77,208,000","32,212,000","16,129,000","37,288,000","13,602,000","17,093,000","34,444,000","11,644,000","24,337,000","8,867,000","8,105,000","10,579,000","-84,278,000","8,581,000","7,512,000","6,940,000","-10,965,000","13,000,000","20,200,000","20,300,000"
		OperatingGainsLosses,"-188,829,000","1,814,000","-19,350,000","-125,199,000","-46,094,000","24,733,000","-36,413,000","-6,101,000","4,604,000","-215,516,000","-1,507,000","36,544,000","-12,599,000","-4,096,000","4,697,000","40,225,000","-42,760,000","51,677,000","-210,732,000","-458,639,000","-581,000","-43,103,000","-69,017,000","-2,642,000","-4,722,000","-25,672,000","-4,601,000","16,069,000","-14,010,000","-6,414,000","-1,490,000","-1,372,000","-9,129,000","-2,944,000","317,000","-2,845,000","-3,700,000","-505,000","8,104,000","-18,625,000","-29,083,000","-10,447,000","-12,511,000","8,503,000","-2,989,000","15,780,000","-37,207,000","224,000","3,957,000","-2,633,000","-12,173,000","6,812,000","-42,467,000","-31,356,000","-27,914,000","-63,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-357,000","-38,558,000","-40,233,000","0","0","0","0","-19,848,000","-168,000","-5,041,000","-184,000",,"-120,000","-39,020,000","-27,871,000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-220,084,000","-2,455,000","-24,147,000","-152,224,000","-41,258,000","-2,607,000","-22,117,000","-12,622,000","-1,254,000","-226,392,000","-1,389,000","-36,000","-19,150,000","-5,447,000","-10,354,000","-18,000","-49,038,000","-39,000","-214,985,000","-458,400,000","-723,000","-43,289,000","-66,424,000","-2,094,000","-5,772,000","-26,184,000","-4,162,000","-217,000","-13,546,000","-6,686,000","-2,663,000","-3,833,000","-11,705,000","-2,437,000","-2,834,000","-2,545,000","-3,333,000","-817,000",,,"0","559,000",,"0","-3,078,000","-910,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-954,000","4,269,000","2,306,000","-2,767,000","-4,762,000","250,000","-17,701,000","-865,000","5,858,000","10,876,000","-157,000","-854,000","2,529,000","946,000","7,208,000","716,000","6,371,000","40,739,000","4,355,000","-750,000","106,000","-123,000","-2,207,000","-931,000","-1,418,000","198,000","47,000","955,000","-9,000","251,000","688,000","47,000","-348,000","-248,000","1,041,000","-111,000","506,000","312,000","16,396,000","-17,074,000","-514,000","-317,000","-19,000","-182,000","83,000","170,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"1,187,865,000","292,173,000","321,982,000","318,163,000","255,547,000","319,420,000","267,474,000","254,924,000","355,396,000","252,688,000","354,985,000","239,926,000","231,643,000","242,051,000","249,635,000","223,456,000","228,507,000","236,927,000","237,522,000","218,009,000","228,232,000","220,243,000","235,372,000","210,874,000","224,202,000","238,833,000","239,190,000","242,352,000","250,635,000","246,934,000","241,595,000","203,548,000","191,101,000","191,911,000","197,187,000","184,418,000","189,917,000","181,614,000","193,131,000","165,296,000","211,877,000","154,528,000","166,163,000","161,027,000","80,755,000","51,759,000","64,365,000","50,563,000","45,088,000","54,691,000","59,301,000","47,115,000","50,675,000","50,516,000","61,607,000","44,645,000","61,086,000","68,725,000","75,000,000","70,716,000","58,352,000","33,433,000","32,421,000","30,849,000","28,516,000","27,867,000","31,174,000","26,597,000","17,601,000","12,630,000","19,106,000","13,495,000","11,508,000","10,231,000","9,434,000","10,507,000","9,434,000","10,135,000","10,424,000","10,144,000","10,842,000","9,839,000","9,895,000","9,883,000","10,089,000","10,498,000","11,864,000","10,542,000","10,544,000","10,653,000","5,203,000","12,400,000","12,400,000","12,800,000"
			DepreciationAndAmortization,"1,187,865,000","292,173,000","321,982,000","318,163,000","255,547,000","319,420,000","267,474,000","254,924,000","355,396,000","252,688,000","354,985,000","239,926,000","231,643,000","242,051,000","249,635,000","223,456,000","228,507,000","236,927,000","237,522,000","218,009,000","228,232,000","220,243,000","235,372,000","210,874,000","224,202,000","238,833,000","239,190,000","242,352,000","250,635,000","246,934,000","241,595,000","203,548,000","191,101,000","191,911,000","197,187,000","184,418,000","189,917,000","181,614,000","193,131,000","165,296,000","211,877,000","154,528,000","166,163,000","161,027,000","80,755,000","51,759,000","64,365,000","50,563,000","45,088,000","54,691,000","59,301,000","47,115,000","50,675,000","50,516,000","61,607,000","44,645,000","61,086,000","68,725,000","75,000,000","70,716,000","58,352,000","33,433,000","32,421,000","30,849,000","28,516,000","27,867,000","31,174,000","26,597,000","17,601,000","12,630,000","19,106,000","13,495,000","11,508,000","10,231,000","9,434,000","10,507,000","9,434,000","10,135,000","10,424,000","10,144,000","10,842,000","9,839,000","9,895,000","9,883,000","10,089,000","10,498,000","11,864,000","10,542,000","10,544,000","10,653,000","5,203,000","12,400,000","12,400,000","12,800,000"
				Depreciation,"1,172,319,000","289,064,000","318,959,000","313,596,000","250,700,000","314,148,000","261,966,000","249,366,000","349,594,000","248,837,000","348,910,000","234,603,000","226,187,000","235,920,000","244,276,000","218,579,000","223,634,000","233,150,000","232,650,000","213,407,000","224,108,000","217,783,000","232,189,000","208,387,000","221,961,000","236,387,000","236,793,000","240,210,000","249,207,000","247,453,000","241,291,000","201,236,000","192,064,000","193,876,000","200,556,000","188,393,000","193,989,000","186,943,000","201,748,000",,,"164,636,000",,,,"51,759,000","51,142,000","52,200,000","50,185,000","52,537,000","52,092,000","50,345,000","48,909,000","49,908,000","54,974,000",,,"71,836,000",,,,,,,"29,111,000","28,470,000","28,711,000","27,740,000","18,285,000","13,266,000","12,989,000","13,255,000","12,136,000","10,858,000","10,106,000","10,238,000","10,798,000","10,801,000","10,775,000","10,414,000","10,452,000","10,466,000","10,523,000","10,510,000","10,507,000","10,498,000","10,525,000","10,542,000","10,544,000","10,653,000",,,,
