name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
MarketCap,"5,837,347,709","6,128,263,800","6,664,296,750","7,398,279,550","6,855,078,910","7,061,184,000","7,772,325,120"
EnterpriseValue,"7,541,775,709","7,849,223,800","8,376,239,750","9,162,204,550","8,668,626,910","8,867,962,000","10,655,105,120"
PeRatio,"43","52.829","179.081","757.159",,,
ForwardPeRatio,"21.097","22.422","22.936","25.126","28.902","30.395","36.496"
PsRatio,"6.036","6.497","7.345","8.398","8.14","8.641","8.498"
PbRatio,"9.091","10.456","12.675","14.139","14.719","15.534",
EnterprisesValueRevenueRatio,"7.888","33.154","34.72","40.511","34.411","41.801","49.137"
EnterprisesValueEBITDARatio,"17.978","85.578","74.464","94.576","73.202","121.437","215.498"
