name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989
				Depreciation,"60,000,000","15,000,000","15,000,000","15,000,000","15,000,000","16,000,000","15,182,000","15,778,000","10,524,000","10,516,000","10,643,000","10,578,000","11,164,000","11,400,000","11,532,000","11,939,000","11,783,000","11,978,000","9,651,000","8,435,000","8,466,000","8,151,000","8,355,000","7,996,000","7,914,000","8,122,000","8,593,000","8,958,000","9,085,000","9,144,000","8,924,000","8,775,000","8,953,000","9,063,000","10,007,000","8,713,000","8,992,000","8,802,000","-50,453,000","28,873,000","28,295,000","28,313,000","22,163,000","20,323,000","20,724,000","21,731,000","8,418,000","7,649,000","7,519,000","7,535,000","7,875,000","7,762,000","8,399,000","8,502,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,"-8,000,000","3,000,000","-3,000,000","-4,000,000","-4,000,000","0","2,827,000","-11,257,000","9,458,000","8,972,000","1,194,000","10,380,000","2,406,000","7,474,000","2,490,000","5,414,000","-872,000","4,861,000","8,140,000","10,597,000","10,045,000","7,439,000","8,852,000","10,113,000","7,291,000","6,030,000","9,295,000","1,341,000","8,415,000","5,912,000","5,648,000","5,565,000","4,954,000","5,012,000","5,928,000","8,049,000","10,372,000","10,750,000","80,013,000","979,000","979,000","973,000","1,000,000","1,012,000","1,032,000","1,336,000","14,627,000","13,550,000","12,171,000","11,823,000","11,420,000","11,079,000","13,638,000","13,056,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"-8,000,000","3,000,000","-3,000,000","-4,000,000","-4,000,000","0","2,827,000","-11,257,000","9,458,000","8,972,000","1,194,000","10,380,000","2,406,000","7,474,000","2,490,000","5,414,000","-872,000","4,861,000","8,140,000","10,597,000","10,045,000","7,439,000","8,852,000","10,113,000","7,291,000","6,030,000","9,295,000","1,341,000","8,415,000","5,912,000","5,648,000","5,565,000","4,954,000","5,012,000","5,928,000","8,049,000","10,372,000","10,750,000","80,013,000","979,000","979,000","973,000","1,000,000","1,012,000","1,032,000","1,336,000","14,627,000","13,550,000","12,171,000","11,823,000","11,420,000","11,079,000","13,638,000","13,056,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"41,000,000","38,000,000","28,000,000","-51,000,000","26,000,000","-3,000,000","64,444,000","-43,916,000","-19,928,000","-18,600,000","-54,745,000","8,159,000","53,705,000","7,238,000","-2,757,000","68,284,000","17,721,000","20,309,000","121,548,000","16,315,000","-23,782,000","6,920,000","11,504,000","33,734,000","30,073,000","4,293,000","5,194,000","20,594,000","23,662,000","-25,254,000","7,524,000","-8,040,000","5,015,000","4,582,000","30,357,000","-48,433,000","-6,192,000","9,819,000","13,541,000","-4,901,000","-87,337,000","8,431,000","14,082,000","-5,337,000","27,290,000","0","139,856,000","-40,506,000","9,491,000","124,672,000","-78,731,000","25,124,000","-40,449,000","-79,844,000","-189,665,000","-184,797,000","-28,821,000","-8,146,000","-220,905,000","-9,330,000","-3,861,000","18,802,000","46,908,000","25,776,000","17,228,000","12,826,000","2,650,000","9,804,000","23,454,000","-322,000","-14,875,000","-122,000","18,108,000","38,361,000","79,002,000","-31,044,000","39,228,000","26,530,000","-29,479,000","27,939,000","18,061,000","25,727,000","-164,465,000","-6,649,000","21,015,000","-7,771,000","7,869,000","25,174,000","-941,000","7,980,000","-2,100,000","25,600,000","25,200,000","32,900,000","35,300,000","22,500,000","16,700,000","9,000,000","5,900,000","14,300,000","17,500,000","7,800,000","-200,000","12,200,000","6,400,000","20,900,000","10,700,000","8,100,000","2,700,000","12,000,000","-5,000,000","12,600,000","-1,100,000","-4,900,000","6,100,000","-1,800,000","500,000","6,800,000",,,"500,000","100,000",,,"-3,600,000","-6,000,000","700,000","200,000","1,000,000"
			DeferredIncomeTax,"41,000,000","38,000,000","28,000,000","-51,000,000","26,000,000","-3,000,000","64,444,000","-43,916,000","-19,928,000","-18,600,000","-54,745,000","8,159,000","53,705,000","7,238,000","-2,757,000","68,284,000","17,721,000","20,309,000","121,548,000","16,315,000","-23,782,000","6,920,000","11,504,000","33,734,000","30,073,000","4,293,000","5,194,000","20,594,000","23,662,000","-25,254,000","7,524,000","-8,040,000","5,015,000","4,582,000","30,357,000","-48,433,000","-6,192,000","9,819,000","13,541,000","-4,901,000","-87,337,000","8,431,000","14,082,000","-5,337,000","27,290,000","0","139,856,000","-40,506,000","9,491,000","124,672,000","-78,731,000","25,124,000","-40,449,000","-79,844,000","-189,665,000","-184,797,000","-28,821,000","-8,146,000","-220,905,000","-9,330,000","-3,861,000","18,802,000","46,908,000","25,776,000","17,228,000","12,826,000","2,650,000","9,804,000","23,454,000","-322,000","-14,875,000","-122,000","18,108,000","38,361,000","79,002,000","-31,044,000","39,228,000","26,530,000","-29,479,000","27,939,000","18,061,000","25,727,000","-164,465,000","-6,649,000","21,015,000","-7,771,000","7,869,000","25,174,000","-941,000","7,980,000","-2,100,000","25,600,000","25,200,000","32,900,000","35,300,000","22,500,000","16,700,000","9,000,000","5,900,000","14,300,000","17,500,000","7,800,000","-200,000","12,200,000","6,400,000","20,900,000","10,700,000","8,100,000","2,700,000","12,000,000","-5,000,000","12,600,000","-1,100,000","-4,900,000","6,100,000","-1,800,000","500,000","6,800,000",,,"500,000","100,000",,,"-3,600,000","-6,000,000","700,000","200,000","1,000,000"
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","10,100,000","0","0","0","3,348,000","2,905,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,"5,854,000",,,,,,,,"1,233,000","1,295,000","1,905,000","1,421,000","141,000","1,258,000","1,238,000","456,000","296,000","-1,592,000","-914,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"47,000,000","14,000,000","12,000,000","10,000,000","11,000,000","10,000,000","9,413,000","11,588,000","3,718,000","7,281,000","6,252,000","5,822,000","5,224,000","5,432,000","5,706,000","6,012,000","5,547,000","5,906,000","5,656,000","5,131,000","4,811,000","5,029,000","5,158,000","4,582,000","3,855,000","3,941,000","3,844,000","3,478,000","3,450,000","3,024,000","2,996,000","2,668,000","2,927,000","2,760,000","3,692,000","4,161,000","4,071,000","4,220,000","3,803,000","4,314,000","4,226,000","3,858,000","4,659,000","4,367,000","2,603,000","2,544,000","1,700,000","6,171,000","2,441,000","1,675,000","2,096,000","2,020,000","1,063,000","2,276,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,"-2,242,000","143,000","469,000","17,000","100,000","-547,000","113,000","-22,000","-553,000","6,068,000","1,472,000","233,000","60,000","232,000","797,000","480,000","194,000","1,203,000","1,505,000","1,238,000","4,843,000","928,000","0","0","5,560,000","0","20,000","-3,000","5,701,000","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-2,663,000,000","-437,000,000","-1,969,000,000","-644,000,000","-211,000,000","494,000,000","996,000","-284,335,000","-364,115,000","-407,546,000","-366,849,000","-294,697,000","-256,576,000","-359,674,000","-442,527,000","-352,526,000","-197,707,000","-418,204,000","-198,106,000","96,259,000","-111,448,000","5,260,000","32,300,000","-37,824,000","-7,079,000","9,697,000","2,141,000","-148,669,000","14,089,000","162,500,000","17,000","-7,529,000","293,000","911,000","27,440,000","191,297,000","-9,602,000","4,337,000","-3,039,000","7,339,000","283,181,000","50,163,000","53,187,000","88,332,000","84,373,000","34,595,000","21,643,000","75,652,000","69,054,000","72,724,000","136,229,000","-4,697,000","-28,854,000","-9,111,000","611,734,000","404,341,000","297,366,000","133,292,000","653,760,000","-16,229,000","49,262,000","-12,793,000","56,379,000","-3,190,000","126,995,000","-249,842,000","58,642,000","208,554,000","-177,269,000","129,932,000","-98,598,000","-103,584,000","418,931,000","-108,137,000","85,202,000","-14,950,000","102,261,000","-38,371,000","90,954,000","-205,095,000","-27,899,000","66,411,000","67,243,000","-103,485,000","158,477,000","3,948,000","-90,613,000","-386,487,000","1,353,059,000","-949,648,000","2,133,400,000","15,100,000","-948,400,000","981,300,000","-3,059,300,000","19,500,000","13,800,000","18,800,000","427,500,000","-394,400,000","14,100,000","12,400,000","15,000,000","10,400,000","8,100,000","8,900,000","264,700,000","28,900,000","-355,400,000","88,100,000","744,400,000","-433,000,000","-166,500,000","9,000,000","9,300,000","8,900,000","2,700,000","16,300,000","36,600,000","-2,000,000","29,100,000","19,200,000","30,200,000","-16,400,000","38,300,000","-22,400,000","84,100,000","-51,100,000","22,500,000"
		ChangeInWorkingCapital,"1,185,347,000",,,,,,,,"1,131,206,000","-839,915,000","331,851,000","562,205,000","331,529,000","389,140,000","735,267,000","-81,604,000","323,179,000","95,991,000","398,135,000","-86,632,000","-353,239,000","-144,669,000","318,982,000","-163,701,000","-19,312,000","-200,656,000","71,765,000","161,578,000","139,818,000","-230,285,000","40,463,000","131,617,000","-63,869,000","183,196,000","161,594,000","-27,303,000","-47,687,000","-45,099,000","139,670,000","324,298,000","-263,670,000","-292,999,000","-65,585,000","116,834,000","-224,486,000","-339,965,000","404,086,000","491,409,000","-567,527,000","-443,535,000","3,928,000","-5,642,000","283,431,000","-339,772,000","1,006,690,000","1,935,584,000","582,188,000","-109,579,000","-241,911,000","672,821,000","34,422,000","-759,600,000","1,052,381,000","-1,043,868,000","687,343,000","432,043,000","-108,155,000","314,776,000","987,376,000","-1,769,024,000","-367,020,000","-369,734,000","127,136,000","-719,088,000","90,558,000","2,222,371,000","-1,117,975,000","36,230,000","-1,292,202,000","-1,144,257,000","222,174,000","729,943,000","-1,333,917,000","294,974,000","-208,515,000","-474,359,000","690,052,000","987,540,000","-1,663,923,000","79,715,000","-1,490,900,000","-253,800,000","1,213,300,000","-147,000,000","1,491,900,000","-452,200,000","-476,500,000","-1,169,700,000","-677,400,000","120,400,000","-174,300,000","-117,800,000","-81,600,000","358,900,000","-4,100,000","-514,200,000","-350,500,000","-20,700,000","12,100,000","-22,200,000","-575,400,000","436,000,000","11,000,000","-6,600,000","-19,200,000","-28,600,000","103,400,000","-25,500,000","-69,800,000","12,200,000","-61,200,000","-21,700,000","79,300,000","-17,800,000","38,200,000","150,600,000","-162,200,000","48,800,000","-11,300,000"
			ChangeInReceivables,"5,868,000",,,,,,,,"29,286,000","-141,544,000","171,053,000","-52,927,000","-100,942,000","-13,891,000","137,621,000","-113,985,000","19,157,000","-28,333,000","-27,124,000","54,246,000","37,093,000","-109,849,000","38,227,000","119,177,000","-89,982,000","-59,546,000","23,346,000","-1,088,000","114,963,000","-153,589,000","159,477,000","-27,906,000","-117,264,000","-9,629,000","189,048,000","11,066,000","115,319,000","-239,345,000","499,560,000","-422,778,000","155,177,000","-364,858,000","368,377,000","94,023,000","-18,368,000","-457,479,000","423,239,000","265,529,000","-78,152,000","-413,727,000","470,384,000","157,525,000","556,020,000","-324,340,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
