name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005
MarketCap,"652,717,644","774,715,024","791,456,233","821,737,172","824,880,263","805,899,485","802,264,674","547,880,452","670,681,243","476,960,465","902,729,767","959,237,140","803,440,579","878,437,386","696,636,186","1,180,716,208","1,484,804,263","1,353,228,686","1,299,922,492","1,295,242,540","1,272,180,000","1,439,925,000","1,399,459,880","1,033,408,000","1,107,376,000","960,860,000","753,213,221","759,318,000","839,937,000","921,579,000","1,008,320,722","787,290,000","733,304,000","702,856,000","763,821,112","754,304,000","722,071,062","758,308,376","830,472,144","734,007,246","1,168,248,686","689,441,943","535,042,127","263,304,000","433,320,000","525,654,000","467,942,111","315,675,000","273,951,000","419,768,000","397,285,550","393,935,055","153,690,000","53,309,880","186,926,782","408,451,730","608,343,889","734,983,645","867,775,404","1,213,683,354","1,246,419,668","1,300,001,022","1,423,332,160","1,193,660,067","1,172,172,161","1,180,346,649","1,293,214,394","1,479,782,976"
EnterpriseValue,"1,827,917,644","1,844,015,024","1,945,656,233","2,067,637,172","2,047,380,263","1,999,499,485","1,725,064,674","1,540,180,452","1,602,981,243","1,371,160,465","1,887,929,767","2,070,837,140","1,801,440,579","1,693,937,386","1,615,036,186","2,112,416,208","2,313,204,263","2,208,728,686","2,233,122,492","2,289,342,540","2,175,980,000","2,093,225,000","2,082,659,880","1,813,508,000","1,726,076,000","1,625,960,000","1,508,313,221","1,562,718,000","1,568,837,000","1,668,979,000","1,832,420,722","1,659,190,000","1,559,504,000","1,570,256,000","1,693,721,112","1,748,904,000","1,670,971,062","1,780,408,376","1,852,572,144","1,899,707,246","1,763,248,686","1,237,241,943","1,162,542,127","890,804,000","1,057,920,000","1,233,554,000","1,112,342,111","1,027,475,000","965,551,000","1,133,568,000","1,079,485,550","1,111,735,055","845,190,000","776,009,880","877,526,782","1,145,151,730","1,410,043,889","1,527,383,645","1,600,775,404","2,003,583,354","2,028,019,668","2,055,101,022","2,228,432,160","2,025,560,067","2,004,072,161","2,009,446,649","2,180,814,394","2,367,382,976"
PeRatio,"5.472","7.619","10.198","10.738","23.972","12.985","10.833","6.744","6.174","4.764","9.75","9.772","8.744","8.56","5.098","8.828","11.08","10.546","21.404","23.8","13.547","15.115","11.757","8.033","11.874","11.513","8.195","8.221","9.593","10.519","10.6","8.846","9.426","9.194",,"30.182","4.386","5.475","6.016","4.737","60.824","38.781","32.167","15.9","46.176","79.5","42.6","35.938","55.444",,,,,,,,,,,"56.1","175.954","185.308","38.362","53","52.143","22.2","51.042","58.792"
ForwardPeRatio,"4.604","5.325","5.308","5.206","8.764","9.074","7.513","6.042","14.124","4.9","7.174","7.536","6.93","7.418",,"7.955","10.122","9.337","10.03","10.05","11.976","14.225","13.459","11.338","13.072","12.136","9.381","8.953","10.504","11.074","11.261","8.628","5.828","5.525","7.962","6.423","4.751","4.852","5.949","5.359","9.862","9.606","9.823","5.628","9.183","11.161","11.416",,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,"0.29","0.693","0.742",,"0.796","1.012","0.934","1.003","1.006","1.198","1.423","1.345","1.134","1.308","1.214","0.938","0.895","1.05","1.108","1.126","0.863","0.583","0.553","0.796","0.642","0.475","0.485","0.595","0.67","1.233","1.067","0.983","0.563","0.918","1.24","1.426",,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.319","0.384","0.417","0.452","0.49","0.49","0.472","0.315","0.364","0.261","0.493","0.527","0.429","0.472","0.371","0.617","0.766","0.714","0.745","0.768","0.784","0.922","0.926","0.692","0.756","0.658","0.514","0.5","0.546","0.572","0.606","0.463","0.424","0.404","0.433","0.42","0.386","0.365","0.401","0.314","0.456","0.542","0.404","0.2","0.333","0.415","0.366","0.246","0.213","0.324","0.312","0.309","0.117","0.037","0.118","0.222","0.321","0.382","0.447","0.642","0.655","0.67","0.737","0.611","0.601","0.618","0.555","0.639"
PbRatio,"0.74","0.896","1.008","1.053","1.164","1.085","1.106","0.77","0.934","0.616","1.177","1.233","1.019","1.111","0.93","1.551","1.894","1.748","1.804","1.769","1.774","2.032","1.945","1.479","1.807","1.653","1.343","1.258","1.44","1.353","1.385","1.051","1.033","1.001","1.197","1.235","1.141","1.186","1.299","1.247",,,,,,,,,,,,,,,,"1.145","1.492","1.652","1.98","2.974","3.186","3.385","3.306","2.955","2.901","2.9","3.137","3.589"
EnterprisesValueRevenueRatio,"0.889","4.176","3.412","3.926","3.954","4.871","3.749","3.468","4.369","3.57","3.513","4.095","3.473","4.3","3.051","4.164","4.638","5.443","3.94","4.302","4.441","5.818","4.759","4.205","4.209","5.847","3.66","3.778","3.975","5.755","3.984","3.514","3.646","4.767","3.363","3.727","3.796","5.058","3.497","3.79","4.019","4.283","3.315","2.627","3.204","3.975","2.986","3.107","3.051","3.647","3.06","3.447","2.782","2.645","3.177","2.633","3.205","3.577","3.001","4.05","4.362","4.609","4.281","4.058","4.332","4.288","4.244","5.614"
EnterprisesValueEBITDARatio,"6.908","62.088","21.96","32.924","24.52","235.235","28.187","28.788","43.678","37.361","21.237","29.969","22.378","43.998","18.542","27.082","32.626","65.347","22.694","29.201","32.623","77.815","47.333","28.336","17.649","78.93","20.521","21.826","24.667","86.926","21.432","20.74","25.194","100.657","19.558","25.273","35.935","204.645","21.976","24.833","-50.668","93.026","25.72","20.2","26.316","52.716","23.03","24.063","26.747","36.216","26.393","32.131","37.901","37.67","-5.461","74.847","-59.246","51.427","47.642","39.441","58.276","80.277","38.158","44.616","72.875","59.983","37.089","71.307"
