name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992
OperatingIncome,"316,889,000","97,896,000","82,380,000","88,418,000","48,195,000","28,656,000","59,983,000","30,012,000","-23,702,000","-16,730,000","19,480,000","68,041,000","48,683,000","44,660,000","25,037,000","70,204,000","41,584,000","36,557,000","32,666,000","65,443,000","41,897,000","30,780,000","39,640,000","63,766,000","35,890,000","29,880,000","38,700,000","66,284,000","36,817,000","32,892,000","32,004,000","59,333,000","40,312,000","35,993,000","52,639,000","68,097,000","45,611,000","36,439,000","48,728,000","61,517,000","41,804,000","35,359,000","38,619,000","50,508,000","32,756,000","27,455,000","22,695,000","30,801,000","32,053,000","24,859,000","1,050,000","28,314,000","19,372,000","10,304,000","-2,078,000","17,706,000","12,147,000","2,837,000","6,954,000","12,801,000","17,490,000","15,669,000","16,654,000","21,874,000","21,315,000","18,455,000","12,691,000","9,001,000","8,657,000","1,251,000","-42,000","5,867,000","6,576,000","6,580,000","4,041,000","11,707,000","9,615,000","8,263,000","6,901,000","10,502,000","8,956,000","6,853,000","-1,713,000","8,987,000","7,327,000","5,800,000","5,616,000","6,466,000","4,939,000","3,764,000","5,800,000","5,000,000","3,200,000","1,500,000","2,400,000","2,200,000","800,000","500,000","1,100,000","800,000","200,000","300,000","0","400,000","-1,000,000","1,100,000","-20,600,000","10,200,000","1,600,000","1,000,000","400,000","-800,000","1,700,000","1,300,000","-300,000","-2,700,000","1,000,000","900,000","900,000"
NetNonOperatingInterestIncomeExpense,"-1,435,000","57,000","-513,000","-202,000","-777,000","-37,000","129,000","88,000","357,000","1,046,000","997,000","961,000","1,262,000","1,192,000","1,456,000","872,000","1,033,000","597,000","592,000","564,000","708,000","684,000","1,371,000","747,000","546,000","-176,000","1,918,000","-895,000","670,000","496,000","-144,000","1,132,000","1,053,000","1,033,000","887,000","1,308,000","992,000","913,000","-1,253,000","2,138,000","1,663,000","470,000","-71,000","1,732,000","1,656,000","1,517,000","1,277,000","1,201,000","942,000","784,000","751,000","488,000","368,000","396,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,"-513,000",,,,"129,000","88,000","357,000","1,046,000",,,,,,,"1,033,000","597,000",,,,,,,,,,,,,,,,,,,"992,000","913,000","940,000","2,138,000","1,663,000","470,000",,,,,,,,"784,000",,"488,000","368,000","396,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,,,"513,000","202,000","777,000","37,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,"-57,000","513,000",,"777,000",,,,,"-1,046,000","-997,000","-961,000","-1,262,000","-1,192,000","-1,456,000","-872,000","-1,033,000","-597,000","-592,000","-564,000","-708,000","-684,000","-1,371,000","-747,000","-546,000","176,000",,"895,000","-670,000","-496,000",,"-1,132,000","-1,053,000","-1,033,000","-1,969,000","-1,308,000","-992,000","-913,000","-940,000","-2,138,000","-1,663,000",,,"-1,732,000","-1,656,000","-1,517,000",,"-1,201,000","-942,000","-784,000",,"-488,000","-368,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,,,"-2,963,000",,"-477,000","-612,000","-38,640,000","-33,010,000",,"-9,518,000","0",,"-4,050,000",,,,,,"-1,000,000","0","0","0","-664,000","0","0","0","-1,373,000","0","0","-3,045,000","677,000",,"0","0","983,000","0","7,398,000","0","3,215,000","-5,144,000","-4,310,000","0",,"0","0","0","29,000","0","0","0","-182,000","0","0","0","2,225,000","4,497,000","3,203,000","3,356,000","2,312,000","4,335,000","5,669,000","5,446,000","2,842,000","3,850,000","2,825,000","3,762,000","1,378,000","2,217,000","2,100,000","1,947,000","1,907,000","1,702,000","1,811,000","1,416,000","1,990,000","2,205,000","2,145,000","1,690,000","2,032,000","1,819,000","1,574,000","1,244,000","-4,974,000","1,637,000","1,235,000","1,134,000","1,480,000","1,233,000","1,130,000","1,234,000","1,900,000","900,000","800,000","900,000","1,200,000","1,000,000","800,000","800,000","1,000,000","700,000","500,000","400,000","400,000","400,000","300,000","300,000",,,"0","0","0",,,,,,,,
	SpecialIncomeCharges,"-3,440,000","0","-2,963,000","0","-477,000","-612,000","-38,640,000","-33,010,000","0","-9,518,000","0","0","-4,050,000",,,,,,"-1,000,000","4,746,000",,"-3,927,000",,"5,358,000","0","0","0","0","0","-3,045,000","2,262,000",,"3,187,000","3,171,000","983,000","0","0","4,366,000","1,022,000","-5,144,000","-4,310,000",,,,,,,,,,,,,,"2,225,000","4,497,000","3,203,000","3,356,000","2,312,000","4,335,000","5,669,000","5,446,000","2,842,000","3,850,000","2,825,000","3,762,000","1,378,000","2,217,000","2,100,000","1,947,000","1,907,000","1,702,000","1,811,000","1,416,000","1,990,000","2,205,000","2,145,000","1,690,000","2,032,000","1,819,000","1,574,000","1,244,000","-4,974,000","1,637,000","1,235,000","1,134,000","1,480,000","1,233,000","1,130,000","1,234,000","1,900,000","900,000","800,000","900,000","1,200,000","1,000,000","800,000","800,000","1,000,000","700,000","500,000","400,000","400,000","400,000","300,000","300,000",,,,,"0",,,,,,,,
		ImpairmentOfCapitalAssets,"3,440,000","0","2,963,000","0","477,000","612,000","38,640,000","33,010,000","0","9,518,000","0","0","4,050,000",,,,,,"1,000,000",,,,,,"0","0","0","0","0","3,045,000",,,,,"-983,000","0","0",,"-1,022,000","5,144,000","4,310,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,"-3,421,000",,,,,,,,"-2,958,000",,,"-3,918,000",,,,,"-4,596,000",,,,"-2,044,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"312,014,000","97,953,000","78,904,000","88,216,000","46,941,000","28,007,000","21,472,000","-2,910,000","-23,345,000","-25,202,000","20,477,000","69,002,000","45,895,000","45,852,000","26,493,000","71,076,000","42,617,000","37,154,000","32,253,000","66,007,000","42,605,000","31,464,000","40,347,000","64,513,000","36,436,000","29,704,000","39,245,000","65,389,000","37,487,000","30,343,000","32,537,000","60,465,000","41,365,000","37,026,000","55,592,000","69,405,000","46,603,000","37,352,000","50,690,000","58,511,000","39,157,000","35,829,000","38,736,000","52,240,000","38,844,000","28,972,000","28,630,000","38,589,000","32,995,000","25,643,000","21,547,000","28,802,000","19,740,000","10,700,000","12,474,000","17,954,000","12,515,000","3,363,000","7,792,000","13,472,000","18,293,000","16,579,000","17,662,000","22,589,000","21,957,000","18,726,000","13,183,000","9,505,000","9,113,000","1,659,000","434,000","6,355,000","7,051,000","7,114,000","4,516,000","12,133,000","9,965,000","8,705,000","7,347,000","10,850,000","9,174,000","7,057,000","-2,511,000","9,252,000","7,669,000","6,301,000","7,512,000","7,918,000","6,540,000","5,534,000","7,200,000","6,000,000","4,100,000","2,400,000","3,200,000","3,300,000","1,600,000","1,300,000","1,900,000","1,500,000","600,000","700,000","100,000","800,000","-700,000","1,300,000",,,"1,600,000","900,000",,,,,,,,,
TaxProvision,"67,293,000","23,360,000","12,782,000","21,551,000","9,600,000","5,676,000","-2,338,000","4,236,000","-6,201,000","-7,401,000","3,247,000","15,886,000","9,784,000","10,587,000","13,956,000","14,757,000","10,172,000","7,956,000","7,486,000","21,181,000","13,582,000","10,942,000","11,514,000","20,810,000","11,659,000","9,505,000","13,383,000","22,298,000","12,723,000","10,408,000","11,379,000","21,163,000","13,226,000","12,996,000","19,424,000","25,323,000","17,100,000","13,820,000","17,754,000","20,698,000","12,269,000","13,902,000","14,950,000","20,372,000","15,149,000","11,120,000","11,005,000","15,673,000","13,196,000","10,258,000","7,992,000","10,971,000","7,596,000","4,123,000","5,272,000","6,866,000","4,881,000","1,311,000","3,092,000","2,533,000","7,775,000","7,046,000","7,615,000","9,942,000","9,261,000","7,866,000","5,744,000","3,992,000","3,827,000","697,000","61,000","2,669,000","2,961,000","2,988,000","1,964,000","5,060,000","4,185,000","3,656,000","3,129,000","4,582,000","3,912,000","2,964,000","-1,187,000","3,885,000","3,246,000","2,651,000","2,994,000","3,318,000","2,797,000","2,352,000","2,900,000","2,600,000","1,700,000","1,000,000","1,300,000","1,400,000","700,000","500,000","800,000","600,000","200,000","300,000","-100,000","300,000","-300,000","500,000",,,"600,000","200,000",,,,,,,,,
NetIncomeCommonStockholders,"243,994,000","74,513,000","65,986,000","66,643,000","36,852,000","21,197,000","22,591,000","-6,951,000","-16,586,000","-17,451,000","17,751,000","52,463,000","36,572,000","34,525,000","12,490,000","55,563,000","32,410,000","28,673,000","24,596,000","44,230,000","28,964,000","20,158,000","28,748,000","43,767,000","24,672,000","19,962,000","25,723,000","42,885,000","24,503,000","19,824,000","20,993,000","39,248,000","28,002,000","23,637,000","35,659,000","43,992,000","28,956,000","23,400,000","32,963,000","37,896,000","26,899,000","21,868,000","23,772,000","31,911,000","23,784,000","17,852,000","17,625,000","22,916,000","19,799,000","15,385,000","13,555,000","17,831,000","12,144,000","6,577,000","7,202,000","11,088,000","7,634,000","2,052,000","4,700,000","10,939,000","10,518,000","9,533,000","10,047,000","12,647,000","12,696,000","10,860,000","7,439,000","5,513,000","5,286,000","962,000","373,000","3,686,000","4,090,000","4,126,000","2,552,000","7,073,000","5,780,000","5,049,000","4,218,000","6,268,000","5,262,000","4,093,000","-1,324,000","5,367,000","4,423,000","3,650,000","4,518,000","4,600,000","3,743,000","3,182,000","4,300,000","3,400,000","2,400,000","1,400,000","1,900,000","1,900,000","900,000","800,000","1,100,000","900,000","400,000","400,000","200,000","500,000","-400,000","800,000","1,200,000","1,000,000","1,000,000","700,000","500,000","-800,000","-300,000","-200,000","-300,000","0",,,"-100,000"
	NetIncome,"243,994,000","74,513,000","65,986,000","66,643,000","36,852,000","21,197,000","22,591,000","-6,951,000","-16,586,000","-17,451,000","17,751,000","52,463,000","36,572,000","34,525,000","12,490,000","55,563,000","32,410,000","28,673,000","24,596,000","44,230,000","28,964,000","20,158,000","28,748,000","43,767,000","24,672,000","19,962,000","25,723,000","42,885,000","24,503,000","19,824,000","20,993,000","39,248,000","28,002,000","23,637,000","35,659,000","43,992,000","28,956,000","23,400,000","32,963,000","37,896,000","26,899,000","21,868,000","23,772,000","31,911,000","23,784,000","17,852,000","17,625,000","22,916,000","19,799,000","15,385,000","13,555,000","17,831,000","12,144,000","6,577,000","7,202,000","11,088,000","7,634,000","2,052,000","4,700,000","10,939,000","10,518,000","9,533,000","10,047,000","12,647,000","12,696,000","10,860,000","7,439,000","5,513,000","5,286,000","962,000","373,000","3,686,000","4,090,000","4,126,000","2,552,000","7,073,000","5,780,000","5,049,000","4,218,000","6,268,000","5,262,000","4,093,000","-1,324,000","5,367,000","4,423,000","3,650,000","4,518,000","4,600,000","3,743,000","3,182,000","4,300,000","3,400,000","2,400,000","1,400,000","1,900,000","1,900,000","900,000","800,000","1,100,000","900,000","400,000","400,000","200,000","500,000","-400,000","800,000","1,200,000","1,000,000","1,000,000","700,000","500,000","-800,000","-300,000","-200,000","-300,000","0",,,"-100,000"
		NetIncomeIncludingNoncontrollingInterests,"244,721,000","74,593,000","66,122,000","66,665,000","37,341,000","22,331,000","23,810,000","-7,146,000","-17,144,000","-17,801,000","17,230,000","53,116,000","36,111,000","35,265,000","12,537,000","56,319,000","32,445,000","29,198,000","24,767,000","44,826,000","29,023,000","20,522,000","28,833,000","43,703,000","24,777,000","20,199,000","25,862,000","43,091,000","24,764,000","19,935,000","21,158,000","39,302,000","28,139,000","24,030,000","36,168,000","44,082,000","29,503,000","23,532,000","32,936,000","37,813,000","26,888,000","21,927,000","23,786,000","31,868,000","23,695,000","17,852,000","17,625,000","22,916,000","19,799,000","15,385,000","13,555,000","17,831,000","12,144,000","6,577,000","7,202,000","11,088,000","7,634,000","2,052,000","4,700,000","10,939,000","10,518,000","9,533,000","10,047,000","12,647,000","12,696,000","10,860,000","7,439,000","5,513,000","5,286,000","962,000","373,000","3,686,000","4,090,000","4,126,000","2,552,000","7,073,000","5,780,000","5,049,000","4,218,000","6,268,000","5,262,000","4,093,000","-1,324,000","5,367,000","4,423,000","3,650,000","4,518,000","4,600,000","3,743,000","3,182,000","4,300,000","3,400,000","2,400,000","1,400,000","1,900,000","1,900,000","900,000","800,000","1,100,000","900,000","400,000","400,000","200,000","500,000","-400,000","800,000","1,200,000","1,000,000","1,000,000","700,000","500,000","-800,000","-300,000","-200,000","-300,000","0",,,"-100,000"
