name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013
OperatingCashFlow,"93,963,000","50,801,000","93,970,000","-48,575,000","-2,233,000","32,269,000","159,912,000","-7,028,000","162,486,000","-10,211,000","33,029,000","-55,242,000","73,832,000","-143,511,000","42,686,000","-34,659,000","-51,715,000","72,483,000","29,336,000","-224,036,000","-248,616,000","57,665,000","-57,802,000","-119,287,000","-67,468,000","-70,056,000","-93,199,000","-78,609,000","-108,278,000","-109,859,000","-157,995,000","-105,099,000","-69,089,000","-93,580,000","-111,989,000","-85,092,000"
FinancingCashFlow,"-59,944,000","-74,363,000","-47,060,000","35,335,000","26,144,000","-65,195,000","-128,581,000","14,200,000","-198,095,000","38,985,000","-66,559,000","63,199,000","-51,579,000","96,396,000","-68,411,000","119,642,000","34,033,000","-58,912,000","-32,446,000","231,026,000","231,901,000","-51,280,000","46,450,000","135,739,000","69,286,000","59,790,000","112,353,000","54,815,000","144,412,000","111,448,000","156,658,000","87,863,000","73,508,000","74,478,000","91,234,000","118,031,000"
EndCashPosition,"69,512,000","69,512,000","93,074,000","46,164,000","59,404,000","35,493,000","68,419,000","37,088,000","29,916,000","65,525,000","36,751,000","70,281,000","62,324,000","40,071,000","87,186,000","112,911,000","27,928,000","45,610,000","32,039,000","35,149,000","28,159,000","44,874,000","38,489,000","49,841,000","33,389,000","31,571,000","41,837,000","22,683,000","46,477,000","10,343,000","8,754,000","10,091,000","27,327,000","22,908,000","42,010,000","62,765,000"
	ChangesInCash,"34,019,000","-23,562,000","46,910,000","-13,240,000","23,911,000","-32,926,000","31,331,000","7,172,000","-35,609,000","28,774,000","-33,530,000","7,957,000","22,253,000","-47,115,000","-25,725,000","84,983,000","-17,682,000","13,571,000","-3,110,000","6,990,000","-16,715,000","6,385,000","-11,352,000","16,452,000","1,818,000","-10,266,000","19,154,000","-23,794,000","36,134,000","1,589,000","-1,337,000","-17,236,000","4,419,000","-19,102,000","-20,755,000","32,939,000"
	BeginningCashPosition,"35,493,000","93,074,000","46,164,000","59,404,000","35,493,000","68,419,000","37,088,000","29,916,000","65,525,000","36,751,000","70,281,000","62,324,000","40,071,000","87,186,000","112,911,000","27,928,000","45,610,000","32,039,000","35,149,000","28,159,000","44,874,000","38,489,000","49,841,000","33,389,000","31,571,000","41,837,000","22,683,000","46,477,000","10,343,000","8,754,000","10,091,000","27,327,000","22,908,000","42,010,000","62,765,000","29,826,000"
IssuanceOfCapitalStock,,,"0","0",,,"0","0",,,,,,,,,,,"-66,000","6,505,000","350,990,000","0","35,435,000","60,001,000","57,101,000","33,000,000","69,262,000","22,010,000","108,077,000","63,005,000","86,507,000","12,790,000","0","65,472,000","60,456,000","87,000,000"
IssuanceOfDebt,"437,419,000","58,500,000","82,174,000","157,552,000","139,193,000","40,286,000","233,479,000","36,500,000","30,792,000","226,500,000","280,000,000","187,229,000","149,000,000","253,950,000","131,000,000","707,800,000","170,000,000","253,050,000","218,766,000","291,450,000","213,000,000","93,000,000","154,916,000","186,435,000","114,000,000","111,000,000","82,000,000","96,500,000","391,001,000","105,699,000","142,097,000","169,826,000","99,000,000","9,100,000","30,875,000",
RepaymentOfDebt,"-382,746,000","-104,246,000","-100,000,000","-95,000,000","-83,500,000","-79,000,000","-327,985,000","0","-258,041,000","-139,443,000","-307,312,000","-79,709,000","-160,562,000","-107,626,000","-170,664,000","-562,406,000","-112,760,000","-288,078,000","-234,642,000","-44,278,000","-314,139,000","-124,277,000","-128,047,000","-96,732,000","-88,000,000","-66,000,000","-27,145,000","-52,000,000","-346,183,000","-51,000,000","-65,939,000","-91,283,000",,,,
RepurchaseOfCapitalStock,"-29,877,000","-7,008,000","-7,942,000","-6,770,000","-8,157,000","-5,570,000","-11,251,000","0","0","-16,003,000","-17,196,000","-17,167,000","-16,269,000","-14,085,000","-4,867,000","0","0","-15,000",,,,,,,,,,,,,,,,,,
FreeCashFlow,"93,963,000","50,801,000","93,970,000","-48,575,000","-2,233,000","32,269,000","159,912,000","-7,028,000","162,486,000","-10,211,000","33,029,000","-55,242,000","73,832,000","-143,511,000","42,686,000","-34,659,000","-51,715,000","72,483,000","29,336,000","-224,036,000","-248,616,000","57,665,000","-57,802,000","-119,287,000","-67,468,000","-70,056,000","-93,199,000","-78,609,000","-108,278,000","-109,859,000","-157,995,000","-105,099,000","-69,089,000","-93,580,000","-111,989,000","-85,092,000"
