name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,09/30/1994,06/30/1994,03/31/1994
		DepreciationAndAmortizationInIncomeStatement,"132,888,000","33,910,000","33,389,000","33,143,000","32,446,000","31,975,000","32,106,000","34,369,000","32,232,000","30,931,000","31,251,000","30,149,000","29,774,000","30,055,000","30,863,000","28,645,000","28,636,000","28,315,000","29,134,000","29,696,000","29,040,000","28,494,000","28,614,000","28,815,000","28,725,000","31,128,000","28,875,000","28,589,000","28,044,000","28,306,000","27,817,000","28,121,000","28,508,000","28,772,000","26,240,000","28,604,000","29,238,000","27,307,000","29,095,000","29,425,000","30,248,000","32,940,000","32,706,000","32,981,000","28,378,000","27,379,000","6,309,000","35,341,000","35,637,000","34,468,000","35,484,000","37,033,000","36,806,000","39,217,000","41,380,000","39,150,000","45,385,000","39,152,000","35,812,000","41,337,000","40,440,000","40,026,000","34,548,000","38,336,000","39,093,000","36,354,000","33,408,000","32,449,000","28,669,000","27,836,000","26,429,000","24,694,000","23,495,000","22,317,000","24,450,000","20,720,000","19,808,000","19,011,000","18,600,000","19,169,000","18,806,000","18,721,000","24,168,000","17,624,000","17,120,000","17,354,000","16,954,000","14,873,000","17,541,000","17,621,000",,,,,,,,,,,,,,,,,,,,,"4,800,000",,
			DepreciationIncomeStatement,,"33,910,000","33,389,000","33,143,000","32,446,000","31,975,000","32,106,000","34,369,000","32,232,000","30,931,000","31,251,000","30,149,000","29,774,000","30,055,000","30,863,000","28,645,000","28,636,000","28,315,000","29,134,000","29,696,000","29,040,000","28,494,000","28,614,000","28,815,000","28,725,000","31,128,000","28,875,000","28,589,000","28,044,000","28,306,000","27,817,000","28,121,000","28,508,000","28,772,000","26,240,000","28,604,000","29,238,000","27,307,000","29,284,000","29,425,000",,,,,,,,,,,,,"36,806,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,800,000",,
	OtherTaxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-120,226,000",,,,"-106,547,000",,,,"-89,927,000","-70,864,000",,"-72,184,000","-71,255,000",,,,"-58,945,000",,"-55,621,000","-55,691,000","-58,167,000","-49,242,000","-51,414,000",,"-51,729,000",,,,,,,,,,"-44,200,000","-46,100,000","-47,900,000","-58,000,000","-46,900,000","-45,600,000","-38,600,000","-33,500,000","-25,700,000","-24,600,000","-24,600,000","-19,500,000","-19,300,000","-18,900,000","-17,000,000","-15,000,000","-20,800,000","-14,600,000","-14,200,000",,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-14,000",,,"-5,879,000","-913,000",,,,,,,,,,,,"120,226,000","44,190,000","38,895,000","41,926,000","149,311,000","-231,599,000","34,083,000","32,610,000","125,074,000","91,383,000","42,936,000","102,626,000","124,273,000","24,883,000","28,018,000","27,345,000","88,350,000","-139,427,000","83,997,000","84,351,000","90,559,000","74,056,000","79,900,000","29,387,000","79,574,000","61,335,000","51,309,000","52,498,000","56,134,000","57,693,000","52,698,000","126,097,000","51,401,000",,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"184,396,000","47,447,000","46,269,000","45,945,000","44,735,000","42,478,000","40,597,000","43,985,000","40,685,000","41,080,000","40,825,000","41,100,000","40,160,000","37,516,000","37,516,000","36,564,000","34,910,000","33,902,000","36,568,000","34,670,000","34,857,000","32,370,000","33,206,000","31,225,000","30,982,000","26,298,000","29,030,000","29,624,000","28,425,000","24,879,000","25,967,000","26,001,000","22,808,000","20,526,000","19,920,000","22,900,000","22,274,000","21,568,000","18,174,000","20,752,000","20,502,000","16,714,000","17,397,000","13,353,000","16,311,000","14,000,000","9,858,000","16,054,000","15,535,000","13,468,000","13,004,000","14,408,000","10,922,000","12,270,000","15,902,000","6,904,000","-2,867,000","1,909,000","-1,068,000","7,378,000","10,290,000","13,335,000","3,229,000","10,634,000","10,558,000","7,699,000","26,931,000","11,059,000","15,741,000","-4,790,000","14,894,000","17,682,000","19,738,000","25,546,000","22,738,000","30,939,000","30,271,000","38,245,000","32,576,000","39,290,000","37,101,000","37,598,000","3,531,000","20,676,000","22,796,000","21,323,000","20,913,000","24,623,000","20,567,000","22,465,000","-342,649,000","151,800,000","143,600,000","141,900,000","-308,052,000","136,400,000","129,200,000","114,600,000","-116,592,000","80,700,000","81,200,000","69,400,000","-92,522,000","54,500,000","57,000,000","46,700,000","42,200,000","47,100,000","40,000,000","38,800,000","11,300,000","16,800,000","16,800,000"
NetNonOperatingInterestIncomeExpense,"-44,296,000","-10,392,000","-10,486,000","-10,631,000","-12,787,000","-13,622,000","-14,380,000","-13,680,000","-13,069,000","-13,592,000","-13,496,000","-13,271,000","-13,126,000","-13,598,000","-13,811,000","-13,274,000","-13,448,000","-13,646,000","-14,365,000","-15,154,000","-15,695,000","-15,147,000","-14,957,000","-15,189,000","-15,371,000","-17,132,000","-18,611,000","-17,453,000","-17,094,000","-17,364,000","-17,568,000","-17,394,000","-19,056,000","-19,148,000","-18,324,000","-18,187,000","-18,664,000","-19,254,000","-22,361,000","-19,471,000","-20,494,000","-21,766,000","-22,308,000","-23,279,000","-24,859,000","-25,809,000","-25,917,000","-24,572,000","-24,629,000","-26,620,000","-27,742,000","-28,388,000","-28,670,000","-27,537,000","-27,569,000","-25,590,000","-26,498,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000","2,000","33,000","24,000","56,000","681,000","671,000","702,000","600,000","591,000","600,000","563,000","613,000","656,000","678,000","927,000","888,000","1,167,000","887,000","980,000","1,244,000","1,037,000","1,008,000","1,075,000","1,071,000","731,000","721,000","561,000","874,000","1,054,000","1,118,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"41,066,000","9,636,000","9,729,000","9,849,000","11,852,000","12,673,000","13,429,000","12,775,000","12,285,000","12,804,000","12,708,000","12,466,000","12,332,000","12,767,000","12,957,000","12,424,000","12,603,000","12,791,000","13,539,000","14,376,000","14,915,000","14,369,000","14,175,000","14,407,000","14,589,000","16,259,000","17,745,000","16,674,000","16,363,000","16,642,000","16,886,000","17,322,000","18,924,000","19,046,000","18,167,000","17,997,000","18,431,000","18,963,000","19,514,000","20,127,000","21,172,000","22,693,000","23,196,000","24,446,000","25,746,000","26,789,000","27,161,000","25,609,000","25,637,000","27,695,000","28,813,000","29,119,000","29,391,000","28,098,000","28,443,000","26,644,000","27,616,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,"3,230,000","756,000","757,000","782,000","935,000","949,000","951,000","905,000","784,000","788,000","788,000","805,000","794,000","831,000","854,000","850,000","845,000","855,000","826,000","778,000","780,000","778,000","782,000","782,000","782,000","873,000","868,000","781,000","764,000","746,000","738,000","753,000","803,000","804,000","757,000","781,000","833,000","854,000","867,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,,,"83,932,000","8,879,000","22,854,000","34,645,000","57,157,000","6,525,000","9,076,000","13,993,000","71,564,000","52,489,000","1,097,000","-208,000","28,309,000","8,135,000","25,067,000","17,294,000","79,055,000","25,119,000","20,860,000","6,356,000","7,221,000","16,683,000","36,620,000","7,187,000","34,783,000","2,286,000","3,322,000","-5,060,000","-960,000","-32,000","-623,000","2,966,000","1,040,000","-1,709,000","-5,809,000","-1,154,000","336,000","-1,321,000","-7,502,000","764,000","-2,345,000","-2,335,000","944,000","-2,314,000","126,281,000","-155,473,000","-7,574,000","-10,019,000","7,116,000","8,552,000","5,461,000","-4,337,000","-31,139,000","543,000","767,000","-723,000","-738,000","-967,000","-932,000","-1,112,000","-840,000","-3,545,000","-603,000","-790,000","-15,512,000","1,294,000","-1,404,000","22,462,000","-382,000",,"1,450,000",,"0",,"3,336,000","3,281,000","10,938,000","1,327,000",,"640,000",,,,,,"6,280,000","10,057,000","5,874,000",,"17,000,000","6,800,000","1,500,000","2,200,000","700,000",,"2,400,000","800,000","200,000","4,000,000",,,,,,,,,,,,
	GainOnSaleOfSecurity,,,"83,932,000","8,879,000","22,854,000","34,645,000","57,157,000","6,525,000","9,076,000","13,993,000","71,564,000","52,489,000","1,097,000","-208,000","28,309,000","8,135,000","25,067,000","20,089,000","79,177,000","25,119,000","20,860,000","8,009,000","7,374,000","16,802,000","36,775,000","7,251,000","35,822,000","2,957,000","3,641,000","-5,060,000",,,,,"0",,"56,000","-4,000","6,000",,,,"0","-332,000",,"44,000","0",,,,,,,,,,,,,,,,,,,,"62,000",,,,,,,,,,"3,336,000","3,281,000","10,938,000","1,327,000",,"640,000",,,,,,,,,,"17,000,000","6,800,000","1,500,000","2,200,000","700,000",,"2,400,000","800,000","200,000","4,000,000",,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,"-45,000","-29,000","-53,000","-72,000","15,516,000","844,000","-77,000","-197,000","-2,000",,,,,,,,"0","0","-6,000","-6,000","-4,000","71,000","-9,000","-14,000","556,000","2,966,000","17,000","72,000","27,000","20,000","1,403,000","28,000","37,000","91,000",,,"99,000",,,"-398,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,,,,,,,,,,"0","0","0","0","0",,"-2,795,000","-122,000","0","0","-1,653,000","-153,000","-119,000","-155,000","-64,000","-1,039,000","-671,000","-319,000","0","-960,000","-32,000","-623,000","0","1,040,000","-1,709,000","-5,865,000","-1,150,000","664,000","-1,321,000","-7,502,000","764,000","-2,345,000","-2,003,000","944,000","-2,314,000","126,281,000","-155,473,000","-7,574,000","-10,019,000","7,116,000","8,552,000","5,461,000","-4,337,000","-31,139,000","543,000","767,000","-723,000","-738,000","-967,000","-932,000","-1,112,000","-840,000","-3,545,000","-603,000","-790,000",,"1,294,000","-1,404,000","22,462,000","-382,000","0","1,450,000","0","0",,,,,,,,,,,,,"6,280,000","10,057,000","5,874,000",,,,,,,,,,,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,"0","0","0","153,000","119,000","155,000","64,000","1,039,000","45,000","319,000","0","849,000",,,,"0","0","0","0","-776,000","0","0","0","0","0","393,000","1,160,000","309,000","338,000","947,000","264,000","1,610,000","1,380,000","72,000","4,744,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,"0","0","0","0","0",,"2,756,000",,,,,,,,,"0","626,000",,,"0","0",,,"-1,429,000","1,047,000","1,429,000","0","1,000","0","0","-14,000","606,000","-789,000","-5,879,000","-913,000","-137,164,000","163,862,000","0","9,155,000","0","6,934,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,"0",,,"39,000","122,000",,,"1,653,000",,,,,,,,,"0","32,000","623,000",,"389,000","662,000","4,436,000","1,150,000","111,000","1,321,000","7,502,000","-750,000","1,739,000","2,792,000","4,542,000","2,067,000","10,574,000","-8,727,000","6,627,000","600,000","-8,726,000","-16,866,000","-5,533,000","-407,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,874,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,280,000","10,057,000","5,874,000",,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"255,765,000","37,055,000","119,715,000","44,193,000","54,802,000","63,501,000","83,374,000","36,830,000","36,692,000","41,481,000","98,893,000","80,318,000","28,131,000","23,710,000","52,014,000","31,425,000","46,529,000","37,550,000","101,258,000","44,635,000","40,022,000","23,579,000","25,470,000","32,719,000","52,231,000","16,353,000","45,202,000","14,457,000","14,653,000","2,455,000","7,439,000","8,575,000","3,129,000","1,378,000","2,636,000","3,004,000","-2,199,000","1,160,000","-3,851,000","-40,000","-7,494,000","-5,788,000","-7,256,000","-12,261,000","-7,604,000","-14,123,000","110,222,000","-163,991,000","-16,668,000","-23,171,000","-3,955,000","-5,428,000","-12,287,000","-19,604,000","125,462,000","-18,143,000","-28,598,000","-27,026,000","-30,845,000","-22,855,000","-20,084,000","-17,418,000","-27,630,000","-24,087,000","-19,529,000","-21,940,000","-17,384,000","-14,841,000","-11,105,000","-7,914,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
