name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988
MarketCap,"680,665,686","617,696,138","506,240,847","465,219,956","546,322,698","628,899,085","478,968,819","397,827,099","415,112,202","435,641,929","587,460,015","473,745,898","457,952,284","511,268,980","453,418,993","545,840,874","685,419,100","602,948,204","585,464,027","682,049,592","513,385,702","494,071,211","562,244,746","471,466,819","443,297,331","459,918,641","408,918,149","337,241,914","402,499,742","309,169,907","338,140,175","325,958,404","384,408,066","622,226,888","697,418,074","772,255,439","670,645,301","869,992,216","884,130,902","971,712,952","740,175,832","598,961,172","369,268,675","307,794,585","357,542,407","239,065,697","234,635,919","169,322,618","217,073,100","222,768,269","226,710,897","225,624,967","306,281,358","347,640,384","315,083,457","406,107,566","327,120,455","440,618,081","458,456,972","515,205,492","377,269,536","448,049,521","415,427,663","365,461,782","403,410,843","595,504,324","429,835,128","334,777,414","381,485,628","409,027,556","335,645,892","321,743,296","302,615,337","281,020,660","224,196,422","148,974,116","107,240,322","97,148,761","85,796,393","78,124,440","73,753,152","64,619,484","52,162,616","41,677,763","42,429,226","33,606,418","33,221,649","20,942,941","21,941,070","21,264,232","16,500,418","13,470,134","13,408,919","12,160,310","14,727,505","12,233,489","23,520,316","23,210,855","15,366,194","23,522,632","18,807,186","16,622,416","17,668,979","17,668,979","27,739,388","32,792,928","14,085,933","13,113,443","14,683,503","16,943,327","15,878,039","19,058,720","16,940,849","30,556,789","31,074,911","20,716,607","23,824,720","23,824,720","17,092,651","17,608,495","20,458,685","21,752,645","13,726,617","15,538,491","13,984,538","9,582,259","10,360,582","11,394,341","15,538,491","17,608,495","14,502,454","15,538,491","18,775,721","13,908,536","12,509,009","14,114,473","13,660,365"
EnterpriseValue,"786,469,686","679,490,138","652,280,847","616,686,956","687,336,698","732,783,085","631,040,819","558,824,099","588,672,202","589,233,929","758,884,015","644,505,898","610,929,284","601,771,980","541,363,993","612,999,874","762,726,100","669,097,204","633,798,027","700,800,592","532,586,702","527,153,211","600,138,746","515,261,819","501,181,331","522,770,641","496,220,149","429,838,914","480,937,742","403,810,907","428,239,175","407,930,404","475,195,066","667,291,888","724,058,074","780,822,439","710,598,301","883,959,216","898,097,902","979,742,952","783,866,832","630,253,172","433,875,675","372,401,585","418,624,407","310,855,697","295,616,919","222,916,618","266,230,100","292,060,269","280,287,897","306,497,967","402,276,358","461,921,384","397,833,457","484,884,566","410,337,455","539,063,081","515,516,972","576,063,492","480,748,536","544,072,521","449,019,663","412,360,782","450,309,843","646,454,324","446,804,128","351,746,414","414,781,628","439,797,556","359,769,892","350,203,296","338,007,337","323,109,660","251,825,422","170,814,116","134,256,322","129,800,761","102,235,693","102,604,940","96,508,852","78,632,184","66,175,316","64,456,663","69,745,826","55,468,118","52,503,149","40,285,441","41,283,570","43,186,732","34,218,018","30,470,134","37,508,919","36,960,310","33,527,505","36,233,489","46,020,316","43,410,855","35,366,194","45,622,632","36,607,186","36,322,416","29,668,979","28,768,979","37,939,388","43,192,928","22,085,933","24,113,443","25,683,503","30,043,327","28,478,039","31,658,720","29,140,849","42,756,789","43,874,911","34,516,607","37,624,720","35,124,720","29,192,651","30,508,495","33,358,685","34,652,645","26,426,617","26,738,491","26,784,538","21,682,259","22,460,582","23,594,341","24,538,491","20,208,495","18,202,454","19,238,491","22,475,721","17,608,536","16,009,009","17,614,473","17,160,365"
PeRatio,"26.298","33.311","23.085","23.889","29.678","40.02","41.946","35.514","39.314","31.435","33","22.113","19.756","21.259","18.083","23.684","31.875","29.706","36.389","46.735","37.5","37.727","46.707","39.171","46.037","68.609","77.833","96.333","150.346","62.471","96.833","28.718","19.731","18.193","15.471","17.368","15.019","23.859","24.273","34.8","28.902","27.456","19.057","15.943","19.358","17.02","21.35",,,,,"21.308","20.926","18.429","16.027","21.239","17.826","25.212","25.515","34.246","25.571","29.982","23.555","19.58","21.65","32.5","26.554","20.689","25.345","28.22","24.437","25.942","26.77","26.184","22.788","16.938","13.944","13.585","12.714","12.567","13.041","11.832","9.548","8.755","9.214","8.279","8.146","5.435","5.694","5.506","4.677","4.25","4.981","6.693","6.91","7.082","26.818","12.763","7.565","15.285","9.725","13.796","10.778","5.696","7.791","10.571","12.06","16.184","18.044","14.3","5.573","6.689","5.268","11.414","13.9","57.743","107.902","19.183","9.107","9.114","10.901","26.271","38.258",,,,,"45.872","21.654","13.869","9.218","12.239","11.831","9.744","9.194","10.228","7.173"
ForwardPeRatio,"23.753","22.573","18.416",,"24.691",,,,"29.94","23.697","24.631",,"17.921","18.727",,"21.692","28.329","25.907","23.095","32.68","31.949","31.348","32.468","27.248","34.364","20.492",,,,"3.863",,,"7.305","11.962","10.893","12.034","10.256","14.925","19.531","22.831","18.832","19.268","15.152","12.27","14.903",,"19.418","13.736","13.908",,,"10.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.196",,,"0.371","0.607","0.553","0.611","0.5","0.803","0.701","0.913","0.753","1.071","0.892","0.721",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.137","1.11","0.925","0.896","1.102","1.335","1.035","0.86","0.881","0.916","1.23","1.025","1.026","1.139","1.04","1.292","1.759","1.69","1.784","2.121","1.623","1.563","1.823","1.579","1.517","1.594","1.442","1.188","1.404","1.028","1.132","1.005","1.122","1.642","1.714","1.935","1.691","2.398","2.44","2.974","2.285","1.986","1.305","1.092","1.292","0.961","1.028","0.775","1.001","1.049","1.075","0.999","1.35","1.471","1.353","1.763","1.507","2.109","2.197","2.696","2.057","2.398","2.135","1.868","2.065","3.091","2.607","2.031","2.457","2.733","2.344","2.375","2.333","2.238","1.87","1.308","0.982","0.93","0.888","0.822","0.835","0.767","0.619","0.509","0.547","0.459","0.468","0.321","0.336","0.311","0.219","0.182","0.187","0.173","0.219","0.187","0.359","0.342","0.227","0.36","0.312","0.341","0.356","0.357","0.469","0.598","0.28","0.267","0.298","0.357","0.377","0.452","0.344","0.656","0.672","0.476","0.685","0.675","0.447","0.387","0.461","0.57","0.392","0.723","0.551","0.452","0.489","0.77","0.953","0.94","0.729","0.912","0.881","0.692","0.693","0.771","0.693"
PbRatio,"1.779","1.657","1.374","1.259","1.517","1.743","1.389","1.171","1.242","1.266","1.738","1.419","1.411","1.576","1.38","1.704","2.214","2.001","1.975","2.342","1.787","1.751","2.023","1.717","1.633","1.714","1.541","1.283","1.54","1.182","1.3","1.256","1.482","2.412","2.697","3.094","2.778","3.882","3.928","4.744","3.787","3.226","2.046","1.712","2.012","1.393","1.41","1.049","1.377","1.432","1.481","1.41","1.944","2.221","2.021","2.723","2.238","3.126","3.281","4.063","3.074","3.707","3.618","3.302","3.645","5.569","5.832","4.543","5.533","6.182","5.247","5.567","5.606","5.428","4.454","3.27","2.505","2.364","2.132","2.103","2.148","1.903","1.536","1.389","1.455","1.147","1.219","0.794","0.832","0.827","0.635","0.571","0.583","0.538","0.638","0.583","1.142","1.116","0.721","1.206","0.945","0.866","0.911","0.971","1.524","1.822","0.915","0.857","0.96","1.13","1.151","1.381","1.219","2.198","2.302","1.866","2.166","2.206","1.513","1.854","2.154","2.29","1.46","1.708","1.571","1.03","1.114","1.128","1.57","1.743","2.133","2.285","2.761","2.045","2.978","3.361","3.252"
EnterprisesValueRevenueRatio,"1.333","4.547","4.107","4.187","5.106","6.309","4.483","4.758","5.63","6.14","5.814","5.161","5.401","6.037","4.122","5.484","7.125","6.427","5.441","7.789","6.836","7.459","6.861","6.25","6.892","7.525","5.921","5.93","7.23","6.066","5.519","5.695","6.956","8.229","9.587","8.033","8.19","7.273","8.691","10.795","9.24","7.223","5.239","5.043","5.208","4.612","4.731","3.266","5.103","6.252","5.514","4.618","8.472","10.348","5.599","7.169","7.086","13.169","7.462","10.17","9.61","13.301","8.155","8.047","10.541","14.448","7.267","7.07","11.113","10.667","7.904","8.838","10.733","9.442","6.519","5.184","5.175","4.747","3.503","3.358","4.464","4.072","2.399","2.614","3.503","3.732","1.947","1.881","2.319","3.664","1.413","1.782","2.119","3.624","1.242","2.384","3.264","4.02","1.438","2.748","2.288","3.427","1.545","3.161","3.832","4.153","1.072","2.172","1.902","2.975","1.826","3.166","2.47","5.553","2.12","3.835","4.09","5.322","2.979","3.676","2.471","4.881","3.146","3.875","3.434","3.497","3.352","3.806","4.305","5.462","5.201","3.63","3.079","2.751","3.638","5.338","2.86"
EnterprisesValueEBITDARatio,"12.675","33.997","47.99","42.372","49.395","68.504","39.773","59.96","50.875","90.152","70.964","56.805","56.245","52.506","37.021","37.804","58.662","54.966","48.791","65.729","49.469","58.566","60.134","59.444","55.275","58.924","56.108","44.733","95.957","98.323","93.563","74.932","98.466","88.184","141.335","41.628","42.898","29.643","44.811","60.482","43.716","35.196","29.964","31.557","29.52","26.013","25.677","29.151","37.392","40.052","-28.81","42.498","93.012","85.716","24.251","35.414","36.941","82.275","33.067","45.549","46.458","72.389","35.693","43.92","66.339","90.629","29.751","33.19","64.668","60.637","30.448","42.036","59.984","64.934","29.689","29.194","39.21","45.737","16.575","28.399","39.35","39.651","13.521","19.762","29.385","27.986","10.214","13.887","17.061","32.809","6.719","12.696","16.308","73.921","10.16","16.47","41.837","54.264","9.307","91.245","15.916","36.322","10.989","31.966","42.155","30.852","4.09","18.549","16.052","30.043","9.186","35.176","14.57","38.87","9.335","24.655","26.875","351.247","-1.163","3.676","2.471","28.877","13.909","26.738","20.603","43.365","112.303","58.986","35.055",,"-1.358","3.63","3.079","2.751","-1.357","5.338","2.86"
