name,ttm,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997
MarketCap,"15,025,269,644","15,844,867,882","17,608,031,961","22,864,409,123","20,342,890,361","18,753,250,154","19,425,328,809","15,240,415,609","17,553,869,713","14,315,600,885","14,265,156,486","15,992,466,663","13,790,011,573","12,947,133,516","10,400,441,180","11,349,861,113","13,681,355,777","12,179,527,375","11,129,989,596","12,506,437,241","12,214,839,095","11,552,734,809","12,039,846,773","10,827,017,757","11,264,113,180","10,329,295,919","9,007,387,944","11,320,370,901","12,500,766,966","14,863,606,705","14,093,878,610","12,273,205,162","11,487,855,626","9,767,663,256","10,736,252,205","11,245,429,108","10,632,921,617","10,483,282,182","8,677,053,608","8,275,142,690","6,988,118,233","6,440,497,816","6,970,271,859","6,513,375,559","6,364,835,056","6,704,247,483","7,989,576,961","7,419,093,213","4,460,685,644","4,861,317,801","4,499,518,788","4,422,344,189","3,823,269,826","2,470,593,266","2,078,370,330","1,677,470,907","3,261,615,356","4,330,980,826","4,013,791,026","4,992,671,484","4,938,574,240","5,223,535,656","5,692,797,291","4,947,575,866","4,018,061,098","3,371,714,819","3,297,685,565","2,874,748,720","3,333,994,192","2,667,643,613","3,442,011,375","2,890,230,138","2,037,504,531","2,377,861,366","3,528,467,674","3,415,749,604","3,994,669,579","2,401,529,583","1,551,399,857","2,031,088,774","1,664,413,815","998,874,800","990,182,200","752,878,350","539,727,360","395,929,840","134,239,900","102,584,000","120,205,008","68,869,248","41,622,750","58,855,758","82,374,480","116,990,000","104,971,500","122,980,000","129,612,456","219,026,304","205,387,000","264,546,080","302,170,000","316,970,000"
EnterpriseValue,"33,914,599,644","35,016,908,882","36,123,304,961","40,541,645,123","36,110,143,361","34,148,000,154","34,577,615,809","30,360,241,609","32,218,118,713","30,106,552,885","29,780,827,486","31,249,803,663","28,696,480,573","27,104,859,516","24,244,385,180","24,901,747,113","26,859,400,777","25,253,368,375","24,113,336,596","25,081,366,241","24,429,926,095","23,684,022,809","23,824,964,773","21,992,794,757","22,056,305,180","20,949,733,919","19,580,524,944","21,054,518,901","21,635,075,966","23,945,252,705","22,719,691,610","20,160,512,162","18,919,358,626","16,723,172,256","17,381,478,205","17,570,227,108","16,625,776,617","16,242,954,182","13,970,421,608","13,568,510,690","11,972,566,233","11,174,442,816","11,580,319,859","10,624,503,559","10,511,603,056","10,720,415,483","11,992,240,961","11,400,355,213","8,442,512,644","8,752,428,801","4,631,230,788","4,554,056,189","4,080,430,826","2,667,043,266","2,215,877,330","1,904,246,907","3,565,132,356","4,645,846,826","4,328,657,026","5,170,249,484","5,047,283,240","5,369,919,656","5,858,819,291","5,056,641,866","4,133,873,098","3,512,094,819","3,470,938,565","2,969,556,720","3,421,625,192","2,804,219,613","3,606,858,375","2,982,739,138","2,085,541,531","2,444,367,366","3,579,772,674","3,473,774,604","4,077,172,579","2,522,965,583","1,672,835,857","2,062,430,774","1,768,053,815","1,102,514,800","1,075,344,200","787,811,350","605,137,360","601,946,840","317,632,900","252,280,000","259,478,008","285,256,248","246,059,750","290,655,758","295,574,480","304,490,000","227,371,500","245,380,000","224,012,456","220,426,304","317,787,000","258,446,080","163,670,000","146,570,000"
PeRatio,"16","14.242","15.059","20.064","17.586","25.485","26.266","22.417","28.363","16.52","16.921","18.668","16.491","16.342","14.342","16.314","20.539","19.144","16.556","18.931","19.241","19.273","20.424","18.702","19.202","17.71","15.472","19.424","21.555","26.022","26.952","24.144","22.982","20.514","22.114","23.638","23.899","25.011","21.104","19.923","17.381","15.938","17.145","16.157","15.792","16.663","21.18","20.309","12.535","17.246","18.523","18.239","26.227","41.519","47.15","17.295","22.424","23.687","22.12","24.859","22.774","25.131","28.641","24.031","21.913","20.261","22.604","21.256","26.331","23","30.841","27.85","19.386","20.791","31.481","31.663","39.742","25.549","16.538","21.889","19.226","32.083","32.61","28.288","22.892","27.018","11.977","11.765","20.383","24.436","162.5",,,,,,,,,,,
ForwardPeRatio,"15.106","15.267","14.881","19.455","19.92","19.96","21.008","16.807","42.919","33.333","15.528","17.123","15.65","15.244","12.438","13.158","17.036","15.221","13.889","16.779","18.116","17.637","18.018","15.924","17.986","16.313","13.831","18.727","19.608","23.202","22.727","22.523","20.704","16.978","17.731","19.531","19.724","20.576","17.513","16.556","14.144","13.369","15.848","14.493","13.55","14.514","19.342","19.194",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.148","1.149","0.854","1.205","1.231","1.174","3.297","1.628","4.294","3.437","1.433","1.565","1.441","1.399","0.974","1.049","1.376","1.228","1.042","1.321","1.409","1.374","1.61","1.348","1.519","1.371","1.166","1.273","1.355","1.579","1.563","1.772","1.629","1.333","1.316","1.448","1.769","1.865","1.469","1.5","1.991","1.03","1.34","1.192","0.982","1.07","1.338","1.474",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.462","0.514","0.616","0.9","0.887","1.004","1.053","0.842","0.975","0.723","0.746","0.863","0.768","0.758","0.619","0.674","0.821","0.743","0.675","0.776","0.784","0.761","0.807","0.742","0.778","0.728","0.648","0.823","0.905","1.089","1.078","0.958","0.911","0.802","0.899","0.966","0.955","0.989","0.839","0.792","0.689","0.646","0.708","0.677","0.67","0.722","0.897","0.871","0.55","0.646","0.63","0.62","0.558","0.354","0.276","0.211","0.396","0.529","0.494","0.627","0.628","0.678","0.765","0.688","0.587","0.516","0.534","0.483","0.58","0.49","0.664","0.591","0.428","0.525","0.808","0.805","0.974","0.612","0.396","0.381","0.176","0.294","0.285","0.211","0.173","0.15","0.056","0.043","0.052","0.032","0.021","0.031","0.047","0.08","0.076","0.091","0.105","0.246","0.396","0.511","0.589","0.621"
PbRatio,"2.782","3.026","3.446","4.652","4.325","4.297","4.723","3.827","4.906","3.802","3.85","4.411","3.977","3.857","3.028","3.259","4.043","3.672","3.372","3.907","3.875","3.716","3.993","3.536","3.79","3.556","3.093","3.526","3.817","4.696","4.405","3.579","3.411","2.919","3.265","3.529","3.454","3.472","2.87","2.737","2.369","2.284","2.608","2.47","2.494","2.758","3.486","3.398","2.156","2.514","2.44","2.396","2.192","1.551","1.329","1.075","2.122","2.909","2.696","3.433","3.5","3.932","4.564","4.127","3.55","3.2","3.436","3.131","3.751","3.158","4.297","3.757","2.715","3.493","5.364","5.362","6.747","4.33","2.797","3.665","3.217","1.931","2.04","1.609","1.202","0.941","0.343","0.267","0.319","0.191","0.121","0.17","0.236","0.344","0.301","0.353","0.365","0.609","0.541","0.68","0.774","0.809"
EnterprisesValueRevenueRatio,"1.012","3.761","4.699","4.754","4.52","4.436","6.696","5.855","5.997","9.324","6.001","6.524","5.517","5.051","5.614","5.797","5.636","5.269","5.904","6.107","5.569","5.214","5.883","5.942","5.518","5.077","5.284","5.941","5.569","5.964","6.465","5.92","5.257","4.459","5.65","5.973","5.123","4.906","4.94","5.214","4.341","4.028","4.677","4.7","4.062","4.001","5.324","5.38","3.605","3.869","2.526","2.639","1.965","1.454","1.507","1.308","1.939","2.103","2.117","2.742","2.378","2.501","3.112","2.86","2.142","1.863","2.138","2.085","2.094","1.777","2.584","2.453","1.576","1.845","3.205","3.242","3.297","2.151","1.767","2.202","1.643","1.101","1.38","1.017","0.711","0.755","0.496","0.449","0.385","0.456","0.488","0.594","0.552","0.626","0.608","0.709","0.56","0.636","1.208","1.138","0.793","0.825"
EnterprisesValueEBITDARatio,"18.262","72.252","103.427","80.22","69.742","52.518","83.26","64.79","58.288","348.206","337.938","79.202","75.802","64.451","210.376","64.309","76.218","65.922","201.018","73.102","69.551","59.39","134.918","68.413","69.392","62.615","107.041","73.542","67.526","71.447","117.479","74.065","66.056","53.952","136.238","77.106","64.016","60.27","68.245","73.419","56.285","49.279","53.727","70.612","53.257","48.716","76.287","76.638","44.154","48.934","33.939","34.779","22.262","41.941","34.625","-436.654","79.206","87.694","87.061","116.141","59.248","66.098","121.12","101.659","66.71","50.633","70.914","132.251","68.982","63.059","97.045","233.136","63.112","59.83","179.879","218.903","88.109","69.478","121.865","237.662","30.659","20.604","32.557","23.346","11.894","12.014","16.231","12.758","7.683","9.324","54.607","132.116","24.428","34.601","-22.967","-31.061","-172.317","-76.009","-9.238","-19.729","-102.294","-244.283"
