name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989,04/30/1989,01/31/1989,10/31/1988,07/31/1988,04/30/1988,01/31/1988,10/31/1987,07/31/1987,04/30/1987,01/31/1987,10/31/1986,07/31/1986,04/30/1986
MarketCap,"643,992,079","882,427,738","1,193,429,160","1,440,616,761","1,995,580,442","2,419,896,169","2,214,725,754","1,868,635,056","1,543,350,529","919,915,406","1,056,497,275","845,469,070","998,601,395","1,482,622,574","1,263,132,244","1,662,177,010","1,752,021,877","1,790,657,482","2,554,751,456","2,146,913,020","2,096,322,350","2,261,261,397","2,212,950,000","1,917,325,200","2,359,799,800","2,278,480,448","1,921,662,198","2,285,045,615","2,240,211,907","2,457,697,690","2,453,995,138","2,558,653,968","2,426,936,181","2,297,024,974","1,564,054,369","2,119,386,112","2,106,553,580","2,120,317,114","1,861,294,093","1,667,925,540","2,385,269,310","2,300,735,520","2,511,919,410","2,438,316,860","2,618,219,200","3,091,601,743","2,349,090,260","2,370,110,659","2,784,707,470","3,097,561,218","2,348,436,710","2,069,768,198","1,901,932,439","2,282,220,233","1,104,467,597","1,986,476,590","2,471,463,480","2,178,834,240","1,435,359,520","2,298,051,360","2,741,192,300","3,556,680,900","2,842,783,690","2,297,720,000","1,740,124,960","1,628,717,300","1,523,270,840","1,314,004,900","1,473,184,480","1,153,332,920","1,269,902,800","1,393,205,940","1,374,833,520","1,663,417,680","1,652,178,510","1,754,789,080","1,800,042,100","1,461,033,920","1,451,825,000","1,927,542,200","1,927,309,800","1,792,556,080","1,226,346,560","853,520,360","1,494,390,950","1,246,729,000","1,457,027,000","1,324,371,250","1,329,463,432","1,385,045,928","1,581,750,000","2,029,446,660","1,721,187,500","3,783,621,875","1,822,646,672","1,747,504,000","3,686,141,250","4,368,760,000","4,433,110,500","3,363,855,000","3,392,672,500","2,804,000,000","2,201,257,400","2,059,274,880","1,759,380,480","1,730,718,720","955,520,000","1,095,226,880","1,058,003,520","809,593,280","867,031,360","847,939,018","571,245,920","803,965,920","842,542,800","940,675,680","775,516,960","699,438,080","790,577,680","784,176,000","522,471,040","638,152,320","624,257,920","504,331,520","366,146,560","401,545,123","165,650,320","154,046,880","233,103,040","125,180,000","96,653,840","187,421,520","306,175,680","317,009,280","334,062,720","282,672,000","265,602,640","214,222,720","214,700,000","185,824,320","343,517,840","495,644,160","754,559,360","704,040,000","743,466,240","540,702,720"
EnterpriseValue,"2,664,700,079","2,645,062,738","2,937,515,160","2,858,372,761","3,114,392,442","3,606,544,169","3,412,926,754","2,691,544,056","2,936,916,529","2,408,206,406","2,768,737,275","2,520,286,070","2,602,199,395","1,955,165,574","1,820,838,244","2,026,633,010","1,861,191,877","1,939,281,482","2,868,639,456","2,317,504,020","2,146,291,350","2,316,497,397","2,516,107,000","2,116,856,200","2,449,209,800","2,286,636,448","2,195,021,198","2,450,882,615","2,213,520,907","2,467,536,690","2,674,907,138","2,553,120,968","2,413,375,181","2,305,395,974","1,823,397,369","2,200,345,112","2,175,153,580","2,234,005,114","2,261,206,093","2,067,837,540","2,569,459,310","2,221,233,520","2,512,387,410","2,666,702,860","2,337,776,200","2,917,614,743","2,175,103,260","2,203,167,659","2,528,424,470","2,841,278,218","2,307,209,710","1,971,493,198","1,803,657,439","2,231,118,233","1,334,331,597","2,216,340,590","2,575,642,480","2,301,048,240","1,561,928,520","2,403,943,360","2,641,364,300","3,358,288,900","2,573,786,690","2,353,478,000","1,797,872,960","1,659,712,300","1,554,265,840","1,552,112,900","1,569,139,480","1,310,011,920","1,426,581,800","1,575,182,940","1,434,533,520","1,723,117,680","1,900,970,510","2,003,581,080","1,920,858,100","1,494,215,920","1,284,817,000","2,199,193,200","2,096,843,800","1,915,658,080","1,401,524,560","1,237,145,360","1,838,758,950","1,532,634,000","1,694,366,000","2,074,171,250","1,884,178,432","1,489,950,928","1,686,655,000","2,474,146,660","2,034,287,500","4,096,721,875","2,455,246,672","2,194,104,000","4,132,741,250","4,664,460,000","5,075,410,500","4,006,155,000","3,917,572,500","3,185,300,000","2,350,457,400","2,509,174,880","2,070,580,480","2,046,218,720","977,520,000","1,257,626,880","1,157,903,520","819,193,280","876,631,360","986,239,018","642,145,920","829,065,920","867,642,800","1,021,275,680","828,416,960","752,338,080","871,877,680","829,476,000","567,771,040","662,752,320","635,157,920","562,231,520","424,746,560","452,645,123","213,050,320","262,746,880","338,303,040","210,080,000","181,953,840","323,721,520","344,075,680","354,909,280","371,962,720","333,272,000","316,202,640","264,822,720","249,500,000","220,624,320","378,317,840","530,444,160","754,559,360","704,040,000","743,466,240","540,702,720"
PeRatio,"9.599","5.797","6.569","6.146","3.298","4.279","3.765","2.605","5.596","3.807","4.222","7.105","7.356","9.702","8.713","10.701","10.94","9.692","15.545","13.362","13.497","15.208","15.48","13.691","17.727","16.32","14.689","17.731","16.867","18.524","23.788","23.531","21.766","18.372","9.886","12.986","12.633","12.43","12.318","11.161","14.572","12.548","13.207","13.806","12.221","14.527","11.233","11.124","12.802","14.254","13.214","12.912","11.876","14.471","7.686","13.96","17.506","16.583","11.81","16.769","20.573","28.684","25.673","40.538","44.889","103.214","95.5","41.321","44.724","37.704","41.704","16.52","16.32","18.88","25.691","27.291","28.018","19.563","18.939","207.5",,,,"20.778","23.035","14.865","14.943","13.808","13.722","14.633","16.765","21.801","16.801","36.962","32.092","20.253","42.722","50.633","26.362","25.561","27.759","23.881","18.264","35.314","27.077","25.888","15.238","14.574","14.531","11.537","12.463","14.864","10.316","14.72","15.467","25.92","22.809","20.596","26.732","29.405","19.676","25.371","29.714","50.286","42.667","40","38.667",,,,,"15.529","18","14","14.75","16.667","20.889","16.889","21.714","13.895","25.684","30.609",,,,
ForwardPeRatio,,,,,,,,,,,,,,,,"8.562","9.166","8.734","12.422","11.534","11.877","12.531","12.5","11.186","15.408","13.889","11.669","15.552","14.97","15.773","15.65","18.248","17.391","13.387","9.276","11.312","10.929","10.122","9.372","8.54","10.526","9.699","11.71","11.198","10.582","11.82","10.384",,,,"22.936",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,"0.611","0.582","0.829","0.769","0.792","0.835","0.833","0.746","1.028",,,,,"1.289","1.28","1.493","1.421","1.094","0.759","0.925","0.894","0.828","0.767","0.698","0.861","0.752","1.089","0.988","0.953","0.968","0.783",,,,"1.912",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.119","0.168","0.24","0.264","0.345","0.434","0.388","0.32","0.282","0.173","0.202","0.163","0.196","0.291","0.248","0.333","0.353","0.349","0.513","0.44","0.43","0.446","0.452","0.401","0.507","0.45","0.388","0.475","0.455","0.489","0.488","0.491","0.476","0.432","0.285","0.388","0.391","0.408","0.378","0.342","0.49","0.465","0.527","0.537","0.541","0.652","0.504","0.528","0.589","0.655","0.505","0.447","0.411","0.49","0.239","0.434","0.573","0.547","0.381","0.542","0.617","0.76","0.611","0.51","0.399","0.366","0.338","0.283","0.326","0.263","0.291","0.339","0.34","0.394","0.406","0.431","0.452","0.374","0.377","0.509","0.518","0.496","0.355","0.252","0.446","0.376","0.449","0.27","0.275","0.294","0.337","0.476","0.449","0.988","0.429","0.424","0.894","1.065","1.125","1.09","1.126","0.967","0.712","1.005","0.983","1.107","0.699","0.624","0.63","0.514","0.556","0.591","0.452","0.616","0.647","0.946","0.831","0.75","1.013","1.019","0.682","0.792","0.774","0.604","0.51","0.576","0.256","0.224","0.362","0.203","0.156","0.304","0.488","0.505","0.532","0.469","0.441","0.372","0.426","0.404","0.746","1.207",,,,
PbRatio,"0.657","0.876","1.137","1.172","1.478","1.894","1.688","1.329","1.746","1.088","1.386","1.312","1.54","2.139","2.131","2.744","2.542","2.674","4.516","3.67","3.206","3.423","4.06","3.528","3.785","2.945","2.988","3.533","2.821","3.113","3.404","3.11","2.901","2.548","1.923","2.592","2.647","2.797","2.941","2.636","3.457","2.842","3.051","3.25","2.323","3.222","2.481","2.574","2.832","3.271","2.636","2.415","2.245","2.802","1.575","2.832","3.627","3.403","2.248","2.964","3.022","3.258","2.516","2.25","1.779","1.51","1.412","1.24","1.352","1.072","1.181","1.325","1.216","1.472","1.603","1.703","1.738","1.402","1.415","2.008","1.999","1.87","1.322","0.929","1.599","1.325","1.57","1.596","1.082","1.065","1.217","1.706","1.444","3.175","1.7","1.622","3.422","4.099","6.404","4.86","4.936","4.092","3.227","3.525","3.001","4.35","2.453","3.153","3.145","2.569","2.751","3.061","2.189","3.11","3.259","4.309","3.675","3.315","4.264","4.366","2.909","3.659","3.661","3.286","2.417","2.691","1.105","1.078","1.637","0.887","0.667","1.254","2.028","2.099","2.212","2.208","2.075","1.674","1.878","1.626","3.005","4.336",,,,
EnterprisesValueRevenueRatio,"0.452","1.924","1.696","2.14","2.137","2.219","1.964","1.953","1.786","1.673","1.723","2.158","2.078","1.509","1.139","1.763","1.523","1.529","1.747","2.086","1.757","1.786","1.593","1.915","2.036","1.742","1.386","2.195","1.83","1.927","1.679","2.306","2.019","1.799","1.131","1.909","1.775","1.704","1.29","1.823","2.11","1.716","1.505","2.343","2.003","2.377","1.432","2.087","2.213","2.3","1.577","1.904","1.66","1.954","0.976","2.17","2.331","1.998","1.106","2.332","2.435","2.976","1.666","2.242","1.702","1.52","1.255","1.491","1.493","1.192","1.033","1.607","1.442","1.691","1.431","2.113","2.024","1.576","1.056","2.533","2.385","2.119","1.231","1.6","2.457","1.981","1.524","2.828","2.659","1.484","0.913","2.475","2.188","4.435","1.453","2.562","5.016","5.666","2.343","5.981","6.275","5.354","2.068","4.07","3.755","5.962","1.817","3.517","3.562","2.807","1.933","3.18","2.354","3.422","2.482","3.911","3.534","3.579","2.854","3.629","2.794","3.452","2.533","3.02","2.404","2.868","0.998","1.575","2.126","1.501","0.874","2.382","2.587","2.697","1.723","2.264","2.322","2.079","1.3","1.527","2.761","4.526","7.255","6.889","8.536","5.204"
EnterprisesValueEBITDARatio,"10.561","105.255","27.881","87.823","34.887","22.88","20.533","35.778","4.56","22.106","17.004","12.293","61.161","32.772","10.05","90.446","28.65","26.075","14.497","64.885","27.594","21.492","14.412","64.27","35.339","24.601","12.044","89.645","37.023","29.411","14.491","97.41","42.056","30.33","12.826","126.989","35.751","26.59","10.045","103.682","39.182","23.588","11.554","84.496","28.775","27.249","10.97","47.341","30.749","25.943","12.26","29.973","27.073","28.063","8.725","55.747","40.295","29.909","9.672","54.635","47.807","52.288","15.725","86.195","55.874","36.133","15.297","-401.374","168.272","24.304","12.037","1,192.417","80.842","46.196","12.897","99.074","152.716","35.772","9.518","121.812","66.932","43.746","66.609","-386.246","449.574","77.41","12.542","60.055","80.469","185.756","7.467","1,030.894","90.013","205.865","11.309","731.368","100.309","177.356","19.99","150.043","157.967","403.203","11.427","163.998","249.468","132.014","12.327","45.076","52.394","63.999","12.058","40.923","34.711","80.492","15.92","51.58","47.338","95.233","19.505","53.515","43.013","64.345","19.306","62.47","49.97","113.161","13.57","35.506","43.372","2,100.8","13.784","73.573","2.587","2.697","-1.008","2.264","2.322","2.079","-0.67","1.527","2.761","4.526","-2.934","6.889","8.536","5.204"
