name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,03/31/1989,03/31/1988
TotalAssets,"2,123,400,000","2,068,117,000","2,226,160,000","1,814,006,000","1,830,614,000","1,825,629,000","1,699,864,000","1,644,039,000","1,592,677,000","1,647,540,000","1,583,631,000","1,470,116,000","1,352,640,000","1,396,865,000","1,404,394,000","1,366,803,000","1,430,117,000","1,493,325,000","1,455,767,000","1,366,650,000","1,413,470,000","1,473,405,000","1,345,534,000","1,225,098,000","1,181,883,000","1,235,921,000","1,212,294,000","1,193,653,000","1,148,778,000","1,065,068,000","1,064,646,000","769,819,000","724,744,000","722,440,000","699,161,000","659,899,000","651,347,000","692,498,000","675,096,000","585,278,000","544,462,000","494,617,000","460,663,000","456,970,000","496,621,000","351,984,000","355,296,000","307,877,000","267,610,000","244,400,000","226,900,000","210,337,000","209,496,000","217,755,000","225,203,000","211,571,000","298,306,000","374,212,000","369,983,000","362,413,000","353,060,000","346,446,000","338,037,000","327,542,000","319,041,000","306,726,000","299,805,000","292,923,000","262,810,000","276,705,000","298,981,000","326,020,000","314,672,000","300,365,000","262,783,000","238,658,000","257,266,000","424,257,000","432,591,000","459,460,000","481,630,000","555,991,000","440,007,000","488,343,000","598,005,000","609,415,000","615,310,000","553,935,000","504,832,000","446,300,000","447,400,000","501,400,000","532,600,000","796,000,000","893,000,000","996,800,000","1,137,500,000","1,114,100,000","1,075,400,000","1,063,700,000","1,136,800,000","1,133,700,000","918,800,000","882,500,000","917,600,000","915,900,000","848,500,000","810,700,000","673,500,000","615,800,000","579,700,000","536,300,000","502,200,000","319,800,000","279,900,000","254,200,000","256,400,000","226,900,000","195,200,000","165,600,000","140,500,000","132,100,000","119,800,000","113,600,000","109,000,000","98,200,000","83,900,000","88,500,000","77,600,000","67,100,000","21,100,000","15,300,000"
	CurrentAssets,"840,015,000","763,521,000","949,056,000","839,344,000","842,519,000","803,544,000","709,231,000","689,967,000","650,196,000","714,601,000","652,020,000","564,075,000","624,983,000","640,277,000","642,572,000","575,121,000","613,674,000","679,493,000","670,000,000","578,506,000","775,928,000","825,222,000","695,952,000","573,723,000","506,129,000","549,583,000","515,914,000","508,048,000","451,913,000","436,174,000","426,864,000","573,353,000","475,333,000","528,819,000","519,572,000","482,560,000","444,534,000","528,790,000","483,317,000","380,436,000","351,587,000","299,755,000","278,414,000","281,921,000","319,470,000","290,372,000","290,897,000","244,268,000","184,855,000","170,079,000","141,913,000","149,886,000","155,148,000","164,978,000","171,370,000","157,440,000","242,655,000","297,715,000","291,210,000","328,641,000","321,037,000","307,737,000","310,012,000","294,474,000","272,157,000","273,501,000","255,145,000","253,006,000","230,534,000","223,738,000","229,300,000","273,085,000","253,128,000","239,212,000","195,211,000","171,694,000","176,695,000","200,680,000","207,976,000","231,951,000","245,665,000","316,356,000","370,723,000","413,027,000","533,197,000","540,895,000","533,119,000","471,169,000","420,665,000","357,400,000","345,200,000","416,400,000","430,700,000","534,000,000","615,800,000","680,000,000","816,200,000","782,800,000","751,000,000","731,600,000","795,000,000","776,600,000","584,000,000","561,400,000","594,800,000","623,400,000","604,700,000","595,100,000","479,900,000","428,700,000","468,800,000","435,500,000","413,000,000","223,100,000","204,800,000","184,500,000","193,500,000","164,500,000","141,300,000","117,300,000","98,500,000","92,300,000","97,600,000","93,600,000","90,500,000","82,500,000","69,100,000","75,900,000","67,000,000","57,900,000","15,200,000","9,900,000"
		CashCashEquivalentsAndShortTermInvestments,"380,415,000","198,840,000","394,893,000","445,630,000","497,861,000","370,583,000","284,177,000","315,865,000","314,127,000","355,399,000","244,500,000","250,427,000","286,355,000","279,112,000","244,558,000","226,336,000","262,001,000","239,462,000","195,644,000","175,298,000","450,979,000","382,717,000","229,351,000","234,681,000","229,375,000","226,720,000","142,793,000","222,757,000","200,647,000","172,668,000","134,010,000","343,742,000","295,267,000","290,482,000","268,309,000","232,710,000","171,637,000","148,169,000","134,577,000","166,671,000","181,874,000","140,250,000","142,296,000","154,261,000","202,353,000","190,298,000","179,389,000","148,661,000","107,348,000","108,222,000","88,638,000","105,355,000","116,605,000","117,536,000","104,131,000","97,152,000","187,498,000","234,907,000","227,701,000","277,563,000","271,715,000","264,167,000","260,712,000","245,931,000","224,765,000","222,277,000","210,265,000","190,249,000","178,692,000","155,325,000","145,485,000","187,414,000","184,986,000","174,734,000","120,713,000","104,421,000","111,507,000","112,863,000","114,858,000","134,071,000","142,787,000","140,177,000","170,854,000","162,868,000","259,717,000","269,576,000","288,586,000","212,178,000","144,034,000","128,800,000","123,400,000","178,900,000","144,500,000","189,700,000","245,600,000","212,900,000","347,400,000","172,900,000","154,200,000","100,100,000","151,500,000","213,800,000","53,700,000","112,200,000","156,000,000","134,400,000","118,100,000","127,500,000","106,900,000","101,400,000","112,300,000","193,700,000","187,900,000","42,900,000","31,000,000","29,300,000","34,600,000","19,700,000","21,700,000","37,300,000","32,100,000","33,300,000","36,600,000","29,600,000","23,700,000","22,700,000","28,900,000","24,400,000","33,000,000","28,000,000","6,700,000","4,900,000"
			CashAndCashEquivalents,"369,814,000","195,121,000","386,741,000","385,127,000","442,164,000","327,294,000","247,536,000","285,922,000","292,119,000","342,301,000","221,937,000","198,077,000","216,172,000","219,319,000","195,857,000","186,459,000","235,604,000","226,640,000","180,198,000","163,918,000","351,166,000","310,375,000","113,264,000","143,591,000","168,793,000","159,572,000","56,333,000","102,531,000","76,401,000","66,607,000","48,214,000","268,544,000","31,850,000","74,690,000","68,886,000","67,170,000","66,402,000","87,452,000","67,846,000","84,312,000","65,997,000","38,010,000","39,268,000","41,490,000","37,039,000","28,491,000","19,837,000","46,158,000","16,109,000","24,831,000","20,692,000","26,942,000","31,504,000","28,134,000","55,566,000","41,405,000","56,614,000","69,288,000","53,211,000","97,566,000","87,960,000","81,885,000","96,140,000","103,053,000","116,675,000","114,947,000","112,347,000","89,938,000","79,235,000","93,432,000","100,050,000","168,976,000","157,893,000","172,268,000","119,059,000","103,667,000","110,964,000","111,959,000","114,332,000","131,897,000","140,529,000","136,880,000","166,757,000","151,512,000","253,136,000","254,070,000","254,711,000","188,717,000","144,034,000","56,600,000","41,500,000","178,900,000","144,500,000","189,700,000","245,600,000","212,900,000","347,400,000","172,900,000","154,200,000","100,100,000","151,500,000","213,800,000","53,700,000","112,200,000","156,000,000","134,400,000","118,100,000","127,500,000","106,900,000","101,400,000","112,300,000","193,700,000","187,900,000","42,900,000","31,000,000","29,300,000","34,600,000","19,700,000","21,700,000","37,300,000","32,100,000","33,300,000","36,600,000","29,600,000","23,700,000","22,700,000","28,900,000","24,400,000","33,000,000","28,000,000","6,700,000","4,900,000"
				CashFinancial,"152,414,000",,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CashEquivalents,"217,400,000",,,,,,,,,,,,"216,172,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,"10,601,000","3,719,000","8,152,000","60,503,000","55,697,000","43,289,000","36,641,000","29,943,000","22,008,000","13,098,000","22,563,000","52,350,000","70,183,000","59,793,000","48,701,000","39,877,000","26,397,000","12,822,000","15,446,000","11,380,000","99,813,000","72,342,000","116,087,000","91,090,000","60,582,000","67,148,000","86,460,000","120,226,000","124,246,000","106,061,000","85,796,000","75,198,000","263,417,000","215,792,000","199,423,000","165,540,000","105,235,000","60,717,000","66,731,000","82,359,000","115,877,000","102,240,000","103,028,000","112,771,000","165,314,000","161,807,000","159,552,000","102,503,000","91,239,000","83,391,000","67,946,000","78,413,000","85,101,000","89,402,000","48,565,000","55,747,000","130,884,000","165,619,000","174,490,000","179,997,000","183,755,000","182,282,000","164,572,000","142,878,000","108,090,000","107,330,000","97,918,000","100,311,000","99,457,000","61,893,000","45,435,000","18,438,000","27,093,000","2,466,000","1,654,000","754,000","543,000","904,000","526,000","2,174,000","2,258,000","3,297,000","4,097,000","11,356,000","6,581,000","15,506,000","33,875,000","23,461,000",,"72,200,000","81,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"240,264,000","326,131,000","280,967,000","136,534,000","108,712,000","244,803,000","181,496,000","136,539,000","153,998,000","175,937,000","217,962,000","111,497,000","120,656,000","142,135,000","206,789,000","126,604,000","100,801,000","217,619,000","232,380,000","162,437,000","119,974,000","246,630,000","269,559,000","140,893,000","88,532,000","127,754,000","169,423,000","120,838,000","112,608,000","148,386,000","126,161,000","77,219,000","63,220,000","109,535,000","97,640,000","63,642,000","69,289,000","170,683,000","130,870,000","49,262,000","44,153,000","54,512,000","44,898,000","41,967,000","39,098,000","37,266,000","48,451,000","34,536,000","23,963,000","25,131,000","26,160,000","13,969,000","13,306,000","15,638,000","25,556,000","21,554,000","22,652,000","23,049,000","23,814,000","19,428,000","19,127,000","16,585,000","21,924,000","21,518,000","20,937,000","21,442,000","21,579,000","23,457,000","18,593,000","21,050,000","28,677,000","27,927,000","19,804,000","18,710,000","21,860,000","23,627,000","22,712,000","27,886,000","35,011,000","28,889,000","42,158,000","112,346,000","107,522,000","139,795,000","136,102,000","122,225,000","129,654,000","102,806,000","94,672,000","82,000,000","78,200,000","67,400,000","66,100,000","78,200,000","106,700,000","96,300,000","103,100,000","122,800,000","150,500,000","157,900,000","173,700,000","152,400,000","139,100,000","127,500,000","133,700,000","197,000,000","207,100,000","194,000,000","161,300,000","128,400,000","114,200,000","88,500,000","81,800,000","68,800,000","75,000,000","57,800,000","64,100,000","57,900,000","48,200,000","38,300,000","29,400,000","24,400,000","25,400,000","22,700,000","20,800,000","16,600,000","13,000,000","18,700,000","14,000,000","12,600,000","6,300,000","2,300,000"
			AccountsReceivable,"240,264,000","326,131,000","280,967,000","136,534,000","108,712,000","244,803,000","181,496,000","136,539,000","153,998,000","175,937,000","217,962,000","111,497,000","120,656,000","142,135,000","206,789,000","126,604,000","100,801,000","217,619,000","232,380,000","162,437,000","119,974,000","246,630,000","269,559,000","140,893,000","88,532,000","127,754,000","169,423,000","120,838,000","112,608,000","148,386,000","126,161,000","77,219,000","63,220,000","109,535,000","97,640,000","63,642,000","69,289,000","170,683,000","130,870,000","49,262,000","44,153,000","54,512,000","44,898,000","41,967,000","39,098,000","37,266,000","48,451,000","34,536,000","23,963,000","25,131,000","26,160,000","13,969,000","13,306,000","15,638,000","25,556,000","21,554,000","22,652,000","23,049,000","23,814,000","19,428,000","19,127,000","16,585,000","21,924,000","21,518,000","20,937,000","21,442,000","21,579,000","23,457,000","18,593,000","21,050,000","28,677,000","27,927,000","19,804,000","18,710,000","21,860,000","23,627,000","22,712,000","27,886,000","35,011,000","28,889,000","42,158,000","112,346,000","107,522,000","139,795,000","136,102,000",,,"102,806,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"240,264,000","326,131,000","280,967,000","136,534,000","108,712,000","244,803,000","181,496,000","136,539,000","153,998,000","175,937,000","217,962,000","111,642,000","120,926,000","142,338,000","206,992,000","126,807,000","101,004,000","218,063,000","232,824,000","162,871,000","120,408,000","247,081,000","270,114,000","141,457,000","89,007,000","128,109,000","169,753,000","121,194,000","112,964,000","148,742,000","126,532,000","77,448,000","63,449,000","109,834,000","97,961,000","63,963,000","69,590,000","171,076,000","131,166,000","49,613,000","44,524,000","55,079,000","45,351,000","42,399,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
