name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013
		OtherNonCashItems,"2,881,000","1,491,000","360,000","513,000","517,000","475,000","476,000","470,000","466,000","461,000","-485,000","12,010,000","2,000","68,000","-227,000","-225,000","32,000","-213,000","68,000","306,000","362,000","334,000","339,000","411,000","300,000","302,000","303,000","305,000","323,000","324,000","521,000","533,000","312,000","205,000","204,000","206,000"
		ChangeInWorkingCapital,"6,065,000","-2,104,000","301,000","8,763,000","-895,000","-2,275,000","1,577,000","4,348,000","-2,193,000","1,271,000","-1,539,000","-503,000","-3,094,000","1,053,000","-920,000","3,646,000","-5,469,000","-2,770,000","-2,499,000","10,000","-1,869,000","-65,000","-2,949,000","4,565,000","-3,147,000","1,140,000","-1,554,000","4,959,000","-4,031,000","2,728,000","-2,119,000","1,936,000","3,535,000","-1,687,000","-529,000","2,928,000"
			ChangeInReceivables,"-125,000","337,000","1,213,000","-1,682,000","7,000","-100,000","282,000","-263,000","471,000","335,000","-240,000","-3,952,000","-871,000","-1,220,000","1,699,000","-2,662,000","-2,682,000","-155,000","-2,480,000","-3,534,000","-1,450,000","-1,964,000","-158,000","-1,503,000","-1,858,000","115,000","619,000","-925,000","-25,000","280,000","615,000","-1,035,000","-1,857,000","6,000","-2,000","12,000"
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,,,,,,,"-158,000","-1,503,000","-1,858,000","115,000","619,000","-925,000","-25,000","280,000","615,000","-1,035,000","-1,857,000","6,000","-2,000","12,000"
			ChangeInPrepaidAssets,"-283,000","-404,000","419,000","-108,000","-190,000","278,000","120,000","-261,000","74,000","454,000","-147,000","-163,000","-69,000","-116,000","-111,000","303,000","-426,000","-36,000","-91,000","129,000","-324,000","13,000","81,000","294,000","-303,000","12,000","4,000","455,000","-595,000","50,000","58,000","-290,000","857,000","-180,000","233,000","-248,000"
			ChangeInPayablesAndAccruedExpense,"6,473,000","-2,037,000","-1,331,000","10,553,000","-712,000","-2,453,000","1,175,000","4,872,000","-2,738,000","482,000","-1,152,000","3,612,000","-2,154,000","2,389,000","-2,508,000","6,005,000","-2,361,000","-2,579,000","72,000","3,415,000","-95,000","1,886,000","-2,872,000","5,774,000","-986,000","1,013,000","-2,177,000","5,429,000","-3,411,000","2,398,000","-2,792,000","3,261,000","6,196,000","-1,513,000","-760,000","3,164,000"
				ChangeInPayable,"6,473,000","-2,037,000","-1,331,000","10,553,000","-712,000","-2,453,000","1,175,000","4,872,000","-2,738,000","482,000","-1,152,000","3,612,000","-2,154,000","2,389,000","-2,508,000","6,005,000","-2,361,000","-2,579,000","72,000","3,415,000","-95,000","1,886,000","-2,872,000","5,774,000","-986,000","1,013,000","-2,177,000","5,429,000","-3,411,000","2,398,000","-2,792,000","3,261,000","6,196,000","-1,513,000","-760,000","3,164,000"
					ChangeInAccountPayable,"6,473,000","-2,037,000","-1,331,000","10,553,000","-712,000","-2,453,000","1,175,000","4,872,000","-2,738,000","482,000","-1,152,000","3,612,000","-2,154,000","2,389,000","-2,508,000","6,005,000","-2,361,000","-2,579,000","72,000","3,415,000","-95,000","1,886,000","-2,872,000","5,774,000","-986,000","1,013,000","-2,177,000","5,429,000","-3,411,000","2,398,000","-2,792,000","3,261,000","6,196,000","-1,513,000","-760,000","3,164,000"
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,
		InterestReceivedCFO,,,"0","0","0","0","0","0","0","1,346,000","0","0",,,"0",,,,"0","0",,,,,,,,,,,,,,,,
InvestingCashFlow,"-83,405,000","-24,072,000","-10,670,000","-36,920,000","-11,743,000","-133,300,000","-63,644,000","-3,263,000","49,625,000","-24,300,000","9,944,000","-28,752,000","-231,022,000","-66,177,000","-43,084,000","-32,889,000","-3,982,000","-35,114,000","-85,616,000","-122,636,000","-38,833,000","-55,474,000","-93,430,000","-46,804,000","-60,634,000","-83,774,000","-2,779,000","-196,354,000","-17,380,000","-18,136,000","-34,263,000","-324,000","-6,334,000","-12,675,000","-5,140,000","-9,370,000"
	CashFlowFromContinuingInvestingActivities,"-83,405,000","-24,072,000","-10,670,000","-36,920,000","-11,743,000","-133,300,000","-63,644,000","-3,263,000","49,625,000","-24,300,000","9,944,000","-28,752,000","-231,022,000","-66,177,000","-43,084,000","-32,889,000","-3,982,000","-35,114,000","-85,616,000","-122,636,000","-38,833,000","-55,474,000","-93,430,000","-46,804,000","-60,634,000","-83,774,000","-2,779,000","-196,354,000","-17,380,000","-18,136,000","-34,263,000","-324,000","-6,334,000","-12,675,000","-5,140,000","-9,370,000"
		NetPPEPurchaseAndSale,"-6,612,000","-1,918,000","-1,187,000","-1,363,000","-2,144,000","-1,319,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfPPE,"-6,612,000","-1,918,000","-1,187,000","-1,363,000","-2,144,000","-1,319,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPropertiesPurchaseAndSale,"-75,379,000","-20,956,000","-12,251,000","-32,516,000","-9,656,000","-131,337,000","-45,159,000","-16,175,000","-3,816,000","-23,862,000","-21,753,000","-13,999,000","-231,468,000","-54,824,000","-38,368,000","-33,766,000","-1,377,000","-34,137,000","-74,225,000","-125,971,000","-35,198,000","-54,774,000","-93,605,000","-41,273,000","-76,364,000","-68,044,000","-1,029,000","-197,854,000","-16,380,000","-17,636,000","-26,263,000","-324,000","-6,334,000","-12,675,000","-5,140,000","-9,370,000"
			PurchaseOfInvestmentProperties,"-76,482,000","-21,915,000","-12,395,000","-32,516,000","-9,656,000","-138,151,000","-49,578,000","-16,230,000","-3,816,000","-28,323,000","-25,034,000","-14,086,000","-233,672,000","-54,955,000","-38,368,000","-33,766,000","-1,377,000","-47,141,000","-74,225,000","-125,971,000","-42,698,000","-54,774,000","-96,460,000","-41,273,000","-76,364,000","-68,044,000","-1,029,000","-197,884,000","-16,380,000","-17,636,000","-26,263,000","-324,000","-6,334,000","-12,675,000","-5,272,000","-9,526,000"
			SaleOfInvestmentProperties,"1,103,000","959,000","144,000","0","0","6,814,000","4,419,000","55,000","0","4,461,000","3,281,000","87,000","2,204,000","131,000","0","0","0","13,004,000","0","0",,,,,,,"0",,,,"0","0",,,"132,000","156,000"
		NetInvestmentPurchaseAndSale,"2,204,000",,,,,,,,,"2,327,000","0","0",,,"0",,,,"0","0",,,"-125,000",,,,,,,,,,,,,
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,,,,,"-125,000",,,,,,,,,,,,,
			SaleOfInvestment,"2,204,000",,,,,,,,,"2,327,000","0","0",,,"0",,,,"0","0",,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"-1,414,000","-1,198,000","2,768,000","-3,041,000","57,000","-644,000","-18,485,000","12,912,000","53,441,000","-438,000","31,697,000","-14,753,000","446,000","-11,353,000","-4,716,000","877,000","-2,605,000","-977,000","-11,391,000","3,335,000","-3,635,000","-700,000","300,000",,,"-15,730,000",,,"-1,000,000","-500,000",,,,,,
FinancingCashFlow,"-77,979,000","-3,816,000","-25,659,000","-304,128,000","255,624,000","110,901,000","26,112,000","-23,877,000","-99,188,000","-8,608,000","-26,503,000","-1,548,000","-12,367,000","213,665,000","37,164,000","6,800,000","-18,710,000","20,341,000","55,850,000","80,346,000","47,881,000","29,091,000","74,134,000","27,638,000","52,496,000","61,976,000","-9,071,000","165,099,000","29,159,000","-4,645,000","-33,817,000","-974,000","82,516,000","8,390,000","476,000","575,000"
	CashFlowFromContinuingFinancingActivities,"-77,979,000","-3,816,000","-25,659,000","-304,128,000","255,624,000","110,901,000","26,112,000","-23,877,000","-99,188,000","-8,608,000","-26,503,000","-1,548,000","-12,367,000","213,665,000","37,164,000","6,800,000","-18,710,000","20,341,000","55,850,000","80,346,000","47,881,000","29,091,000","74,134,000","27,638,000","52,496,000","61,976,000","-9,071,000","165,099,000","29,159,000","-4,645,000","-33,817,000","-974,000","82,516,000","8,390,000","476,000","575,000"
		NetIssuancePaymentsOfDebt,"35,000,000","25,000,000","0","-270,000,000","280,000,000","120,000,000","50,000,000","0","-75,000,000","15,000,000","-5,000,000","20,000,000","-140,000,000","190,000,000","5,000,000","-60,000,000","-50,000,000","35,000,000","70,000,000","95,000,000","5,361,000","-68,000,000","-8,000,000","35,000,000","63,000,000","-35,022,000","-674,000","8,842,000","34,334,000","-685,000","-662,000","-637,000","101,344,000","-1,849,000","46,876,000","-1,802,000"
			NetLongTermDebtIssuance,,,"30,000,000","-300,000,000",,,"50,000,000","0","-75,000,000","15,000,000","-5,000,000","20,000,000","-140,000,000","190,000,000","5,000,000","-60,000,000","-50,000,000","35,000,000","70,000,000","95,000,000","5,361,000","-68,000,000","-8,000,000","35,000,000","63,000,000","-35,022,000","-674,000","8,842,000","34,334,000","-685,000","-662,000","-637,000","101,344,000","-1,849,000","46,876,000","-1,802,000"
				LongTermDebtIssuance,,,"220,000,000","0",,,"50,000,000","0","0","15,000,000","8,000,000","40,000,000","10,000,000","385,000,000","5,000,000","0","0","60,000,000","80,000,000","95,000,000","318,000,000","45,000,000","105,000,000","35,000,000","63,000,000","152,000,000","0","45,000,000",,,"0","0",,,"48,700,000","0"
				LongTermDebtPayments,,,"-190,000,000",,,,"0","0",,,"-13,000,000","-20,000,000","-150,000,000","-195,000,000","0","-60,000,000","-50,000,000","-25,000,000","-10,000,000","0","-312,639,000","-113,000,000","-113,000,000","0","0","-187,022,000","-674,000","-36,158,000","-666,000","-685,000","-662,000","-637,000","-219,332,000","-1,849,000","-1,824,000","-1,802,000"
			NetShortTermDebtIssuance,,"25,000,000",,"30,000,000","-120,000,000","120,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,"25,000,000",,"50,000,000","50,000,000","120,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,,"-20,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"6,755,000","0","0","0","6,755,000","16,191,000","0","0","-314,000","-90,000","-39,000","-78,000","148,781,000","47,260,000","49,336,000","82,999,000","47,557,000","-10,000","-91,000","-71,000","62,319,000","108,166,000","92,007,000","2,506,000","-137,000","106,026,000","-503,000",,,,,,,,,
			CommonStockIssuance,"6,755,000","0","0","0","6,755,000","16,191,000",,,,,"-39,000","-78,000","148,781,000","47,260,000","49,336,000","82,999,000",,,"-91,000","-71,000","62,319,000","108,166,000","92,007,000","2,506,000","-137,000","106,026,000","-503,000",,,,,,,,,
			CommonStockPayments,,,"0","0","-1,000","-1,330,000","0","0","-314,000","-90,000","0","0","-1,029,000","-1,495,000","0","0","-673,000","-10,000","0","0",,,"0","0",,,"0",,,,,,,,,
		CashDividendsPaid,"-102,866,000","-26,044,000","-25,634,000","-25,635,000","-25,553,000","-23,960,000","-23,878,000","-23,877,000","-23,874,000","-21,532,000","-21,464,000","-21,470,000","-19,975,000","-17,710,000","-17,172,000","-16,199,000","-15,584,000","-14,044,000","-14,043,000","-14,047,000","-13,422,000","-11,075,000","-9,873,000","-9,848,000","-9,844,000","-7,704,000","-7,704,000","-5,090,000","-5,050,000","-3,946,000",,,,"0",,
			CommonStockDividendPaid,,"-26,044,000",,,,,"-23,878,000","-23,877,000","-23,874,000","-21,532,000","-21,464,000","-21,470,000","-19,975,000","-17,710,000","-17,172,000","-16,199,000","-15,584,000","-14,044,000","-14,043,000","-14,047,000","-13,422,000","-11,075,000","-9,873,000","-9,848,000","-9,844,000","-7,704,000","-7,704,000","-5,090,000","-5,050,000","-3,946,000",,,,"0",,
		NetOtherFinancingCharges,"-16,868,000","-2,772,000","-25,000","-8,493,000","-5,578,000","-1,330,000","-10,000","0","0","-1,986,000","0","0","-1,173,000","-5,885,000","0","0","-683,000","-605,000","-16,000","-536,000",,,"0","-20,000","-523,000","-1,324,000","-190,000","-2,119,000","-125,000","-14,000","-154,000","-337,000","-18,828,000","10,239,000","-46,400,000","2,377,000"
EndCashPosition,"26,586,000","26,586,000","19,895,000","17,716,000","310,958,000","30,469,000","18,919,000","19,101,000","5,798,000","23,937,000","20,327,000","5,749,000","2,629,000","214,354,000","36,792,000","15,745,000","11,560,000","14,195,000","6,909,000","14,808,000","35,066,000","1,283,000","7,500,000","11,878,000","9,644,000","4,663,000","11,467,000","12,098,000","29,904,000","13,594,000","25,320,000","88,845,000","80,345,000","927,000","895,000","831,000"
	ChangesInCash,"-3,883,000","6,691,000","2,179,000","-293,242,000","280,489,000","11,550,000","-182,000","13,303,000","-18,139,000","3,610,000","14,578,000","3,120,000","-211,725,000","177,562,000","21,047,000","4,185,000","-2,635,000","7,286,000","-7,899,000","-20,258,000","33,783,000","-6,217,000","-4,378,000","2,234,000","4,981,000","-6,804,000","-631,000","-17,806,000","16,310,000","-11,726,000","-63,525,000","8,500,000","79,418,000","32,000","64,000","52,000"
	BeginningCashPosition,"30,469,000","19,895,000","17,716,000","310,958,000","30,469,000","18,919,000","19,101,000","5,798,000","23,937,000","20,327,000","5,749,000","2,629,000","214,354,000","36,792,000","15,745,000","11,560,000","14,195,000","6,909,000","14,808,000","35,066,000","1,283,000","7,500,000","11,878,000","9,644,000","4,663,000","11,467,000","12,098,000","29,904,000","13,594,000","25,320,000","88,845,000","80,345,000","927,000","895,000","831,000","779,000"
IncomeTaxPaidSupplementalData,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,"0","-18,000"
InterestPaidSupplementalData,"22,868,000","1,355,000","9,571,000","2,603,000","9,339,000","1,325,000","9,020,000","1,085,000","9,297,000","2,289,000","10,357,000","2,685,000","10,721,000","2,242,000","10,169,000","2,361,000","10,736,000","2,675,000","10,270,000","8,764,000","9,072,000","1,513,000","9,065,000","1,382,000","8,688,000","2,103,000","9,349,000","1,538,000","9,263,000","1,537,000","9,239,000","1,590,000","3,081,000","3,333,000","3,312,000","3,167,000"
CapitalExpenditure,"-6,612,000","-1,918,000","-1,187,000","-1,363,000","-2,144,000","-1,319,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IssuanceOfCapitalStock,"6,755,000","0","0","0","6,755,000","16,191,000",,,,,"-39,000","-78,000","148,781,000","47,260,000","49,336,000","82,999,000",,,"-91,000","-71,000","62,319,000","108,166,000","92,007,000","2,506,000","-137,000","106,026,000","-503,000",,,,,,,,,
IssuanceOfDebt,"525,000,000","25,000,000","0","50,000,000","450,000,000","120,000,000","50,000,000","0","0","15,000,000","8,000,000","40,000,000","10,000,000","385,000,000","5,000,000","0","0","60,000,000","80,000,000","95,000,000","318,000,000","45,000,000","105,000,000","35,000,000","63,000,000","152,000,000","0","45,000,000",,,"0","0",,,"48,700,000","0"
RepaymentOfDebt,,,"0","-320,000,000",,,"0","0",,,"-13,000,000","-20,000,000","-150,000,000","-195,000,000","0","-60,000,000","-50,000,000","-25,000,000","-10,000,000","0","-312,639,000","-113,000,000","-113,000,000","0","0","-187,022,000","-674,000","-36,158,000","-666,000","-685,000","-662,000","-637,000","-219,332,000","-1,849,000","-1,824,000","-1,802,000"
RepurchaseOfCapitalStock,,,"0","0","-1,000","-1,330,000","0","0","-314,000","-90,000","0","0","-1,029,000","-1,495,000","0","0","-673,000","-10,000","0","0",,,"0","0",,,"0",,,,,,,,,
FreeCashFlow,"150,889,000","32,661,000","37,321,000","46,443,000","34,464,000","32,630,000","37,350,000","40,443,000","31,424,000","36,518,000","31,137,000","33,420,000","31,664,000","30,074,000","26,967,000","30,274,000","20,057,000","22,059,000","21,867,000","22,032,000","24,735,000","20,166,000","14,918,000","21,400,000","13,119,000","14,994,000","11,219,000","13,449,000","4,531,000","11,055,000","4,555,000","9,798,000","3,236,000","4,317,000","4,728,000","8,847,000"
