name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016
OperatingCashFlow,"-53,777,000","-15,493,000","-20,900,000","-7,255,000","-10,129,000","-9,654,000","-8,024,000","-6,766,000","-5,066,000","-6,227,000","-7,046,000","-4,243,000","-4,209,000","-3,215,000","-3,518,000","-1,940,000","-1,618,000","-2,369,000","-2,127,000","-1,098,000","-408,000","-257,000","-861,000","-311,000"
	CashFlowFromContinuingOperatingActivities,"-53,777,000","-15,493,000","-20,900,000","-7,255,000","-10,129,000","-9,654,000","-8,024,000","-6,766,000","-5,066,000","-6,227,000","-7,046,000","-4,243,000","-4,209,000","-3,215,000","-3,518,000","-1,940,000","-1,618,000","-2,369,000","-2,127,000","-1,098,000","-408,000","-257,000","-861,000","-311,000"
		NetIncomeFromContinuingOperations,"-103,723,000","-49,965,000","-21,806,000","-15,590,000","-16,362,000","-15,812,000","-10,383,000","-9,610,000","-6,833,000","-5,341,000","-5,357,000","-4,272,000","-5,348,000","-4,111,000","-3,708,000","-2,755,000","-2,276,000","-2,150,000","-1,393,000","-5,274,000","-759,000","-494,000","-627,000","-322,000"
		OperatingGainsLosses,,,,,,,"0","30,000",,,"13,000","0",,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,"0","0",,,"0","30,000",,,"13,000","0",,,,,,,,,,,,
		DepreciationAmortizationDepletion,"3,248,000","1,015,000","784,000","783,000","666,000","536,000","490,000","477,000","549,000","335,000","250,000","191,000","175,000","132,000","61,000","38,000","24,000","18,000","14,000","5,000","3,000","1,000","1,000","0"
			DepreciationAndAmortization,"3,248,000","1,015,000","784,000","783,000","666,000","536,000","490,000","477,000","549,000","335,000","250,000","191,000","175,000","132,000","61,000","38,000","24,000","18,000","14,000","5,000","3,000","1,000","1,000","0"
				Depreciation,"559,000",,,,,,,,,"335,000","250,000","191,000","175,000","132,000","61,000","38,000","24,000","18,000","14,000","5,000","3,000","1,000","1,000","0"
		StockBasedCompensation,"19,436,000","6,430,000","5,145,000","3,666,000","4,195,000","2,313,000","570,000","1,356,000","807,000","539,000","323,000","278,000","325,000","313,000","302,000","278,000","147,000","65,000","58,000","53,000","44,000","91,000","26,000","4,000"
		OtherNonCashItems,"-147,000","-135,000","0","0","0","1,492,000",,,,,,,,,,,,,"0","3,190,000","43,000","30,000","26,000","4,000"
		ChangeInWorkingCapital,"27,409,000","27,162,000","-5,023,000","3,886,000","1,372,000","1,817,000","1,299,000","981,000","408,000","-1,760,000","-2,275,000","-440,000","585,000","451,000","-173,000","499,000","487,000","-302,000","-806,000","928,000","261,000","115,000","-268,000","7,000"
			ChangeInPrepaidAssets,"-1,637,000","820,000","-1,959,000","-552,000","54,000","1,312,000","0","123,000","258,000","-2,292,000","-426,000","-528,000","415,000","-352,000","-367,000","-17,000","181,000","-118,000","-275,000","73,000","52,000","73,000","-234,000","-3,000"
			ChangeInPayablesAndAccruedExpense,"29,306,000","26,459,000","-3,084,000","4,503,000","1,416,000","582,000","1,383,000","918,000","281,000","506,000","-513,000","20,000","105,000","736,000","146,000","488,000","306,000","-184,000","-531,000","852,000","212,000","42,000","-34,000","10,000"
				ChangeInPayable,"-136,000","-554,000","937,000","455,000","-974,000","294,000","58,000","19,000","462,000","244,000","-369,000","-243,000","-170,000","583,000","-17,000","108,000","125,000","-104,000","-138,000","90,000","165,000","16,000","-20,000","5,000"
					ChangeInAccountPayable,"-136,000","-554,000","937,000","455,000","-974,000","294,000","58,000","19,000","462,000","244,000","-369,000","-243,000","-170,000","583,000","-17,000","108,000","125,000","-104,000","-138,000","90,000","165,000","16,000","-20,000","5,000"
				ChangeInAccruedExpense,"29,442,000","27,013,000","-4,021,000","4,048,000","2,390,000","288,000","1,325,000","899,000","-181,000","262,000","-144,000","263,000","275,000","153,000","163,000","380,000","181,000","-80,000","-393,000","762,000","47,000","26,000","-14,000","5,000"
			ChangeInOtherCurrentAssets,"74,000","9,000",,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"-334,000","-126,000","-45,000","-65,000","-98,000","-77,000","850,000","-60,000",,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,,,,,,,"1,466,000","0","-26,000","26,000","-1,336,000","68,000","65,000","67,000","48,000",,,,,,,,,
InvestingCashFlow,"-281,931,000","-55,908,000","-126,540,000","-37,166,000","-62,317,000","-747,000","-6,217,000","-2,709,000","-950,000","-1,305,000","-545,000","-705,000","-1,236,000","-2,482,000","-3,767,000","-2,755,000",,,"-159,000","-12,000","-32,000","-7,000","-9,000","-1,000"
	CashFlowFromContinuingInvestingActivities,"-281,931,000","-55,908,000","-126,540,000","-37,166,000","-62,317,000","-747,000","-6,217,000","-2,709,000","-950,000","-1,305,000","-545,000","-705,000","-1,236,000","-2,482,000","-3,767,000","-2,755,000","-3,801,000","0","-159,000","-12,000","-32,000","-7,000","-9,000","-1,000"
