name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"757,000","13,184,000","1,435,000","1,424,000","1,395,000","788,000","112,000","28,324,000",,,,,"3,006,000","2,903,000","3,204,000","3,093,000","1,576,000",,,,"1,381,000",,,,,,,,,
		DeferredTax,"-171,000,000","-112,000,000","-46,000,000","-122,000,000","109,000,000","-22,000,000","-182,000,000","94,000,000","-10,000,000","-108,000,000","-34,000,000","-7,000,000","-58,000,000","-10,000,000","-51,000,000","-41,000,000","-10,000,000","-14,000,000","-788,000,000","-65,000,000","18,000,000","-150,000,000","-39,000,000","-43,000,000","-18,000,000","-64,000,000","89,200,000","-3,700,000","-15,800,000","-21,700,000","8,700,000","4,800,000","-12,300,000","-6,700,000","23,800,000","2,400,000","-9,300,000","-15,400,000","-12,000,000","-24,400,000","-16,500,000","12,000,000","14,100,000","-15,400,000","-21,500,000","16,500,000","52,100,000","-62,900,000","-36,400,000","-8,500,000","51,000,000","7,200,000","-33,100,000","1,300,000","32,504,000","66,000","-3,793,000","6,823,000","44,648,000","-30,264,000","-5,399,000","8,950,000","-11,056,000","62,963,000","-26,825,000","-6,240,000","5,432,000","-940,000","150,000","-2,661,000","-4,313,000","-6,694,000","1,678,000","5,623,000","13,606,000","-752,000","190,000","558,000","-3,056,000",,,"3,479,000","8,173,000","-1,628,000"
			DeferredIncomeTax,"-171,000,000","-112,000,000","-46,000,000","-122,000,000","109,000,000","-22,000,000","-182,000,000","94,000,000","-10,000,000","-108,000,000","-34,000,000","-7,000,000","-58,000,000","-10,000,000","-51,000,000","-41,000,000","-10,000,000","-14,000,000","-788,000,000","-65,000,000","18,000,000","-150,000,000","-39,000,000","-43,000,000","-18,000,000","-64,000,000","89,200,000","-3,700,000","-15,800,000","-21,700,000","8,700,000","4,800,000","-12,300,000","-6,700,000","23,800,000","2,400,000","-9,300,000","-15,400,000","-12,000,000","-24,400,000","-16,500,000","12,000,000","14,100,000","-15,400,000","-21,500,000","16,500,000","52,100,000","-62,900,000","-36,400,000","-8,500,000","51,000,000","7,200,000","-33,100,000","1,300,000","32,504,000","66,000","-3,793,000","6,823,000","44,648,000","-30,264,000","-5,399,000","8,950,000","-11,056,000","62,963,000","-26,825,000","-6,240,000","5,432,000","-940,000","150,000","-2,661,000","-4,313,000","-6,694,000","1,678,000","5,623,000","13,606,000","-752,000","190,000","558,000","-3,056,000",,,"3,479,000","8,173,000","-1,628,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,400,000","3,200,000","21,400,000","27,600,000","3,500,000","3,500,000","3,600,000",,,,,"2,500,000","800,000","800,000","900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"260,000,000","58,000,000","0",,,,"136,000,000",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"43,100,000",,,,"17,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"283,000,000","57,000,000","63,000,000","79,000,000","84,000,000","157,000,000","101,000,000","57,000,000","69,000,000","56,000,000","264,000,000","95,000,000","24,000,000","19,000,000","18,000,000","21,000,000","25,000,000","20,000,000","21,000,000","25,000,000","35,000,000","26,000,000","36,000,000","33,000,000","38,000,000","30,000,000","39,100,000","23,000,000","16,400,000","19,400,000","15,200,000","13,900,000","13,300,000","13,300,000","14,600,000","12,400,000","13,200,000","13,200,000","23,300,000","17,600,000","16,600,000","26,300,000","18,700,000","14,900,000","15,700,000","15,400,000","18,000,000","14,300,000","10,400,000","16,000,000","43,700,000","9,000,000","8,800,000","9,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,"0","0","0","0","-6,000,000","-7,000,000","-11,000,000","-8,000,000","-7,600,000","-8,700,000","-3,600,000","-8,700,000","-15,300,000","-14,100,000","-1,600,000","-8,500,000","-14,600,000","-11,300,000","-10,500,000","-4,000,000","-19,200,000",,,,,,,"-4,900,000","-22,300,000","5,300,000","-5,400,000","100,000","1,700,000","-4,400,000","0","-100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"30,000,000","7,000,000","8,000,000","7,000,000","8,000,000","7,000,000","7,000,000","8,000,000","8,000,000","8,000,000","-6,000,000","-209,000,000","110,000,000","4,000,000","4,000,000","4,000,000","4,000,000","5,000,000","4,000,000","-2,000,000","5,000,000","12,000,000","5,000,000","5,000,000","4,000,000","5,000,000","4,100,000","2,300,000","2,200,000","2,200,000","4,500,000","8,500,000","4,100,000","2,600,000","29,500,000","2,600,000","-15,000,000","-6,400,000","27,300,000",,,,"8,300,000","0","-93,600,000","89,100,000","24,900,000","-36,100,000","4,100,000","5,400,000",,,,"-300,000","10,245,000","6,946,000","17,488,000","26,021,000","8,555,000","-34,353,000","8,751,000","8,489,000","12,854,000","4,434,000",,,,,,"1,497,000","1,628,000",,,,,,,,,,,,,
		ChangeInWorkingCapital,"-296,000,000","-248,000,000","-243,000,000","452,000,000","-257,000,000","-416,000,000","293,000,000","301,000,000","224,000,000","-507,000,000","-572,000,000","47,000,000","-84,000,000","-242,000,000","62,000,000","-185,000,000","-124,000,000","-192,000,000","73,000,000","-51,000,000","-467,000,000","168,000,000","75,000,000","49,000,000","8,000,000","71,000,000","-1,700,000","-97,100,000","-36,300,000","-30,800,000","96,700,000","-137,600,000","-87,500,000","-91,200,000","122,200,000","-21,200,000","-84,100,000","-82,500,000","33,400,000","42,600,000","-57,300,000","-104,100,000","-27,000,000","-29,200,000","-15,300,000","-18,800,000","-71,000,000","24,500,000","-42,500,000","12,300,000","-137,500,000","-2,000,000","40,000,000","26,600,000","-27,708,000","-14,604,000","-134,511,000","-58,777,000","-82,760,000","-49,681,000","-2,499,000","-142,600,000","-66,659,000","-108,079,000","-28,098,000","-58,399,000","-28,787,000","-11,237,000","-14,100,000","10,785,000","-22,374,000","-15,957,000","15,084,000","3,914,000","-43,583,000","-4,321,000","2,323,000","22,527,000","-9,877,000","-20,215,000","12,902,000","-4,357,000","-28,775,000","13,808,000"
			ChangeInReceivables,"-271,000,000","62,000,000","-323,000,000","-58,000,000","48,000,000","-219,000,000","-126,000,000","-40,000,000","2,000,000","75,000,000","-142,000,000","-96,000,000","82,000,000","12,000,000","-83,000,000","-45,000,000","140,000,000","46,000,000","-62,000,000","-150,000,000","-22,000,000","67,000,000","-69,000,000","8,000,000","97,000,000","21,000,000","-68,800,000","-8,000,000","-4,300,000","-21,700,000","-62,100,000","-30,700,000","-37,700,000","15,300,000","-400,000","-29,600,000","-14,100,000","-12,000,000","-27,300,000","14,900,000","-34,500,000","-21,100,000","-62,400,000","18,900,000","12,500,000","0","-55,000,000","-15,800,000","25,400,000","24,100,000","-36,400,000","40,600,000","24,900,000","68,900,000","-17,000","27,216,000","-50,105,000","-8,094,000","-54,102,000","3,412,000","-53,875,000","-65,348,000","-33,180,000","-13,122,000","128,380,000","-50,033,000","-30,466,000","-11,573,000","1,163,000","13,110,000","-29,462,000","-10,448,000","-2,914,000","20,308,000","-19,707,000","-694,000","326,000","17,121,000","-17,740,000","-4,249,000","2,854,000","13,685,000","-18,059,000","-35,000"
				ChangesInAccountReceivables,,"62,000,000",,,,"-219,000,000","-153,000,000","-27,000,000","9,000,000","96,000,000","-173,000,000","-81,000,000","80,000,000","13,000,000","-73,000,000","-38,000,000","145,000,000","44,000,000","-62,000,000","-150,000,000","-22,000,000","67,000,000","-69,000,000","8,000,000","97,000,000","21,000,000","-68,800,000","-8,000,000","-4,300,000","-21,700,000","-62,100,000","-30,700,000","-37,700,000","15,300,000","-400,000","-29,600,000","-14,100,000","-12,000,000","-27,300,000","14,900,000","-34,500,000","-21,100,000","-62,400,000","18,900,000","12,500,000","0","-55,000,000","-15,100,000","3,100,000","45,700,000","-41,700,000","40,600,000","24,900,000","68,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"-549,000,000","-152,000,000","-176,000,000","-42,000,000","-179,000,000","-129,000,000","-136,000,000","25,000,000","-214,000,000","61,000,000","-127,000,000","138,000,000","-23,000,000","-117,000,000","-27,000,000","42,000,000","32,000,000","-43,000,000","18,000,000","32,000,000","-2,000,000","-50,000,000","24,000,000","22,000,000","-3,000,000","-51,000,000","-20,700,000","14,600,000","-9,300,000","-24,400,000","-10,000,000","11,500,000","-22,700,000","-13,000,000","-8,500,000","27,700,000","-25,600,000","-35,100,000","15,400,000","-7,700,000","-10,600,000","-6,100,000","6,000,000","12,600,000","-700,000","-17,600,000","12,000,000","2,500,000","3,300,000","-9,200,000","3,500,000","7,900,000","200,000","19,100,000","-1,312,000","-4,674,000","5,309,000","-12,023,000","-28,507,000","4,319,000","-26,077,000","-19,813,000","-31,987,000","-2,471,000","-139,109,000","99,898,000",,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"579,000,000","22,000,000","273,000,000","145,000,000","139,000,000","-166,000,000","298,000,000","68,000,000","62,000,000","-211,000,000","57,000,000","-13,000,000","-33,000,000","-85,000,000","203,000,000","18,000,000","-182,000,000","-201,000,000","122,000,000","205,000,000","-359,000,000","147,000,000","84,000,000","69,000,000","-31,000,000","-27,000,000","57,100,000","-67,100,000","-4,000,000","41,800,000","150,900,000","-33,800,000","-21,600,000","-105,300,000","137,400,000","37,000,000","-19,400,000","6,500,000","12,800,000","92,400,000","39,000,000","-64,700,000","26,800,000","-18,400,000","-7,700,000","-42,600,000","47,400,000","81,400,000","-41,900,000","-6,900,000","-150,600,000","-18,900,000","42,800,000","-66,500,000","-37,943,000","3,112,000","-83,248,000","-21,321,000","16,331,000","-25,799,000","92,214,000","-50,848,000","24,810,000","-76,498,000","2,781,000","-68,302,000",,,,,,,,,,,,,,,,,,
				ChangeInPayable,"579,000,000","22,000,000","273,000,000","145,000,000","139,000,000","-166,000,000","298,000,000","68,000,000","62,000,000","-211,000,000","57,000,000","-13,000,000","-33,000,000","-85,000,000","203,000,000","18,000,000","-182,000,000","-201,000,000","122,000,000","205,000,000","-359,000,000","147,000,000","84,000,000","69,000,000","-31,000,000","-27,000,000","57,100,000","-67,100,000","-4,000,000","41,800,000","150,900,000","-33,800,000","-21,600,000","-105,300,000","137,400,000","37,000,000","-19,400,000","6,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"579,000,000","22,000,000","273,000,000","145,000,000","139,000,000","-166,000,000","298,000,000","68,000,000","62,000,000","-211,000,000","57,000,000","-13,000,000","-33,000,000","-85,000,000","203,000,000","18,000,000","-182,000,000","-201,000,000","122,000,000","205,000,000","-359,000,000","147,000,000","84,000,000","69,000,000","-31,000,000","-27,000,000","57,100,000","-67,100,000","-4,000,000","41,800,000","150,900,000","-33,800,000","-21,600,000","-105,300,000","137,400,000","37,000,000","-19,400,000","6,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,932,000","-5,402,000","2,427,000","-1,148,000","-3,389,000","4,798,000","3,315,000","-6,146,000","-5,631,000","-1,745,000","-7,942,000","4,005,000","3,951,000","-5,971,000","-407,000","-1,233,000",,"759,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,200,000","-18,000,000","-15,400,000","-14,400,000","-10,900,000",,,,,,,,,,"-15,988,000",,,"-11,110,000","5,815,000","-9,040,000","953,000","9,145,000","-7,644,000","12,004,000","-8,900,000","-21,674,000","1,547,000","9,939,000","1,401,000","3,872,000","-1,269,000","8,321,000","-16,809,000","-4,369,000","16,821,000"
			ChangeInOtherWorkingCapital,"-55,000,000","-180,000,000","-17,000,000","407,000,000","-265,000,000","98,000,000","257,000,000","248,000,000","374,000,000","-432,000,000","-360,000,000","18,000,000","-110,000,000","-52,000,000","-31,000,000","-200,000,000","-114,000,000","6,000,000","-5,000,000","-138,000,000","-84,000,000","4,000,000","36,000,000","-50,000,000","-55,000,000","128,000,000","30,700,000","-36,600,000","-18,700,000","-26,500,000","17,900,000","-84,600,000","-5,500,000","11,800,000","-6,300,000","-56,300,000","-25,000,000","-41,900,000","32,500,000","-57,000,000","-51,200,000","-12,200,000","2,600,000","-42,300,000","-19,400,000","41,400,000","-75,400,000","-43,600,000","-36,500,000","11,500,000","64,000,000","-16,200,000","-13,500,000","16,000,000","11,564,000","-40,258,000","-6,467,000","-17,339,000","-16,482,000","-31,613,000","-14,761,000","-6,591,000",,,,"-39,962,000",,"-77,000","-8,650,000","-2,130,000",,"-2,663,000","2,679,000","-1,348,000",,,,,"40,000","-8,726,000",,,,
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"481,000","3,191,000","2,092,000","1,471,000",,,,,,,,,,,,,
InvestingCashFlow,"-1,740,000,000","-290,000,000","-1,174,000,000","-274,000,000","-2,000,000","-321,000,000","301,000,000","-269,000,000","-330,000,000","-616,000,000","-334,000,000","-6,883,000,000","-141,000,000","-143,000,000","-236,000,000","-159,000,000","-146,000,000","-127,000,000","-166,000,000","310,000,000","-125,000,000","671,000,000","-169,000,000","-154,000,000","-150,000,000","-146,000,000","-1,815,700,000","-105,400,000","125,000,000","-101,900,000","-585,900,000","-192,400,000","-124,900,000","-81,400,000","-119,100,000","-62,500,000","-87,400,000","-195,700,000","-90,400,000","264,600,000","-132,400,000","-65,000,000","-70,600,000","-82,200,000","-67,900,000","-78,500,000","-423,300,000","-147,600,000","-75,800,000","2,500,000","392,300,000","-43,500,000","-51,700,000","-48,300,000","-80,728,000","-48,163,000","-58,745,000","-85,464,000","-90,384,000","-1,372,114,000","11,890,000","-95,312,000","-95,331,000","-66,778,000","-83,204,000","56,069,000","-20,683,000","-12,764,000","40,918,000","-12,037,000","-11,126,000","-13,520,000","-9,681,000","-46,302,000","-9,663,000","-15,243,000","-15,138,000","-8,432,000","-19,697,000","-12,847,000","-14,713,000","-12,137,000","-8,646,000","-37,536,000"
	CashFlowFromContinuingInvestingActivities,"-1,740,000,000","-290,000,000","-1,174,000,000","-274,000,000","-2,000,000","-321,000,000","301,000,000","-269,000,000","-330,000,000","-616,000,000","-334,000,000","-6,883,000,000","-141,000,000","-143,000,000","-236,000,000","-159,000,000","-146,000,000","-127,000,000","-166,000,000","310,000,000","-125,000,000","671,000,000","-169,000,000","-154,000,000","-150,000,000","-146,000,000","-1,815,700,000","-105,400,000","125,000,000","-101,900,000","-585,900,000","-192,400,000","-124,900,000","-81,400,000","-119,100,000","-62,500,000","-87,400,000","-195,700,000","-90,400,000","264,600,000","-132,400,000","-65,000,000","-70,600,000","-82,200,000","-67,900,000","-78,500,000","-423,300,000","-147,600,000","-75,800,000","2,500,000","392,300,000","-43,500,000","-51,700,000","-48,300,000","-80,728,000","-48,163,000","-58,745,000","-85,464,000","-90,384,000","-1,467,834,000","11,890,000","-95,312,000","-95,331,000","-66,778,000","-83,204,000","56,069,000","-20,683,000","-12,764,000","40,918,000","-12,037,000","-11,126,000","-13,520,000","-9,681,000","-46,302,000","-9,663,000","-15,243,000","-15,138,000","-8,432,000","-19,697,000","-12,847,000","-14,713,000","-12,137,000","-8,646,000","-37,536,000"
		NetPPEPurchaseAndSale,"-359,000,000","-108,000,000","-127,000,000","-50,000,000","-74,000,000","-69,000,000","-77,000,000","-76,000,000","-55,000,000","-55,000,000","-65,000,000","-78,000,000","-20,000,000","-37,000,000","-12,000,000","-32,000,000","-29,000,000","-54,000,000","-47,000,000","-29,000,000","-25,000,000","-44,000,000","-35,000,000","-40,000,000","-36,000,000","-34,000,000","-27,300,000","-25,300,000","-38,800,000","-41,900,000","-38,000,000","-33,200,000","-39,400,000","-37,900,000","-40,600,000","-31,600,000","-28,500,000","-31,000,000","-363,300,000","306,200,000","-42,400,000","-24,200,000","-35,700,000","-43,800,000","-29,900,000","-14,500,000","-42,900,000","29,200,000","-98,300,000","50,700,000","-18,000,000","-7,400,000","-12,100,000","-15,000,000","-52,497,000","-48,163,000","-38,592,000","-83,548,000","-98,628,000","-90,661,000","-79,894,000","-74,116,000","-83,663,000","-67,114,000","-80,156,000","-69,264,000","-20,683,000","-11,764,000","40,918,000","-12,037,000","-12,426,000","-11,257,000","-10,114,000","-7,111,000","-9,663,000","-10,722,000","-15,138,000","-8,432,000","-9,264,000","-12,847,000","-14,713,000","-12,137,000","-8,646,000","-14,002,000"
			PurchaseOfPPE,"-359,000,000","-108,000,000","-127,000,000","-50,000,000","-74,000,000","-69,000,000","-77,000,000","-76,000,000","-55,000,000","-55,000,000","-65,000,000","-78,000,000","-20,000,000","-37,000,000","-12,000,000","-32,000,000","-29,000,000","-54,000,000","-47,000,000","-29,000,000","-25,000,000","-44,000,000","-35,000,000","-40,000,000","-36,000,000","-34,000,000","-27,300,000","-25,300,000","-38,800,000","-41,900,000","-38,000,000","-33,200,000","-39,400,000","-37,900,000","-40,600,000","-31,600,000","-28,500,000","-31,000,000","-26,800,000","-30,300,000","-42,400,000","-24,200,000","-35,700,000","-37,900,000","-29,900,000","-20,400,000","-42,900,000","-42,300,000","-26,800,000","-20,800,000","-18,000,000","-7,400,000","-12,100,000","-15,000,000","-51,591,000","-48,163,000","-66,098,000","-89,548,000","-98,628,000","-90,661,000","-79,894,000","-74,116,000","-83,663,000","-67,114,000","-80,156,000","-69,264,000","-20,683,000","-14,764,000","-16,082,000","-12,037,000","-12,426,000","-11,257,000","-10,114,000","-7,111,000","-9,663,000","-10,722,000","-15,138,000","-8,432,000","-9,264,000","-12,847,000","-14,713,000","-12,137,000","-8,646,000","-14,002,000"
