name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997
	TotalNonCurrentAssets,"7,522,900,000","7,470,200,000","6,411,300,000","6,469,200,000","6,296,300,000","6,352,700,000","6,267,100,000","6,256,000,000","6,398,200,000","6,637,400,000","6,760,800,000","6,805,200,000","6,799,900,000","7,133,700,000","7,422,100,000","7,611,800,000","7,717,800,000","7,751,000,000","7,746,900,000","7,723,800,000","7,732,000,000","7,812,600,000","7,301,100,000","6,998,900,000","7,090,000,000","6,629,900,000","6,355,500,000","6,446,800,000","6,348,800,000","6,549,000,000","5,641,000,000","5,724,000,000","5,251,500,000","5,272,900,000","5,113,700,000","5,099,800,000","5,160,800,000","5,274,800,000","5,192,700,000","4,839,200,000","4,314,700,000","4,342,500,000","4,374,600,000","4,447,800,000","4,477,700,000","4,521,785,000","4,310,755,000","4,279,335,000","3,149,641,000","2,805,324,000","2,829,990,000","2,572,088,000","2,557,344,000","2,605,049,000","2,797,873,000","2,786,251,000","2,747,191,000","2,745,948,000","2,175,062,000","2,160,749,000","2,114,242,000","2,111,641,000","2,001,098,000","1,993,434,000","1,957,535,000","1,983,834,000","1,958,469,000","1,662,374,000","1,662,342,000","1,655,689,000","1,263,106,000","1,259,074,000","1,178,858,000","1,179,722,000","1,171,192,000","1,158,940,000","1,159,055,000","1,153,479,000","1,156,477,000","1,042,222,000","1,022,816,000","1,020,282,000","689,377,000","679,769,000","674,443,000","680,544,000","691,706,000","695,374,000","698,728,000","609,106,000","601,785,000","609,980,000","570,698,000","509,523,000","488,987,000","492,826,000","496,693,000","404,900,000"
		NetPPE,"73,900,000","73,900,000","74,200,000","75,800,000","76,100,000","79,600,000","81,600,000","85,800,000","88,900,000","92,300,000","92,900,000","99,800,000","102,300,000","104,300,000","104,800,000","109,200,000","111,300,000","111,000,000","111,700,000","109,700,000","109,100,000","110,100,000","113,400,000","112,100,000","113,100,000","114,100,000","106,900,000","97,800,000","94,900,000","95,400,000","93,900,000","95,900,000","93,100,000","92,300,000","88,100,000","84,100,000","83,100,000","81,500,000","72,400,000","70,900,000","70,200,000","69,100,000","64,800,000","65,000,000","66,000,000","67,725,000","66,789,000","68,086,000","65,309,000","62,402,000","64,874,000","66,885,000","69,158,000","71,845,000","69,714,000","69,807,000","69,660,000","69,879,000","67,808,000","66,885,000","65,224,000","63,984,000","59,862,000","59,075,000","55,327,000","50,592,000","47,146,000","42,925,000","42,051,000","40,953,000","40,884,000","39,505,000","36,641,000","36,886,000","37,755,000","18,963,000","19,223,000","19,228,000","19,647,000","19,853,000","17,724,000","17,802,000","14,357,000","14,815,000","15,087,000","15,346,000","21,520,000","19,351,000","13,624,000","12,321,000","11,347,000","12,068,000","10,035,000","8,001,000","6,829,000","6,716,000","6,194,000","4,700,000"
			GrossPPE,,"239,200,000",,,,"255,100,000",,,,"251,100,000",,,,"250,700,000",,,,"247,300,000",,,,"234,200,000",,,,"231,000,000",,,,"199,400,000",,,,"179,900,000",,,,"169,400,000",,,,"152,200,000",,,,"140,271,000",,,,"126,077,000",,,,"127,213,000","119,317,000","119,410,000","119,263,000","119,482,000","106,818,000","105,895,000","104,234,000","102,994,000","98,348,000","97,561,000","93,813,000","89,078,000","74,994,000","70,773,000","69,899,000","68,801,000","69,932,000","68,553,000","65,689,000","65,934,000","63,573,000","44,781,000","45,041,000","45,046,000","40,818,000","41,024,000",,"38,973,000","29,839,000","30,297,000","30,569,000","30,828,000","33,820,000","31,651,000","25,924,000","24,580,000","21,347,000","22,068,000","20,035,000","18,031,000","14,229,000","14,116,000","13,594,000","12,100,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,
				LandAndImprovements,,"20,200,000",,,,"18,000,000",,,,"17,900,000",,,,"18,600,000",,,,"18,700,000",,,,"17,900,000",,,,"18,600,000",,,,"18,700,000",,,,"18,900,000",,,,"18,100,000",,,,"17,900,000",,,,"16,992,000",,,,"13,582,000",,,,"13,582,000",,,,"15,203,000",,,,"13,403,000",,,,"12,607,000",,,,"12,137,000",,,,"12,024,000",,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"113,400,000",,,,"116,500,000",,,,"116,300,000",,,,"117,800,000",,,,"111,900,000",,,,"103,500,000",,,,"104,700,000",,,,"84,100,000",,,,"78,500,000",,,,"74,700,000",,,,"59,100,000",,,,"56,246,000",,,,"52,462,000",,,,"52,919,000",,,,"49,767,000",,,,"44,495,000",,,,"31,830,000",,,,"22,954,000",,,,"21,905,000",,,,"13,182,000",,,,"8,181,000",,,,"6,091,000",,,,"3,872,000",,,,"3,473,000",,,,
				MachineryFurnitureEquipment,,"105,600,000",,,,"120,600,000",,,,"116,900,000",,,,"114,300,000",,,,"116,700,000",,,,"112,800,000",,,,"107,700,000",,,,"96,600,000",,,,"82,500,000",,,,"76,600,000",,,,"75,200,000",,,,"67,033,000",,,,"43,271,000",,,,"60,712,000",,,,"45,198,000",,,,"36,131,000",,,,"39,028,000",,,,"28,445,000",,,,"27,019,000",,,,"31,864,000",,,,"30,792,000",,,,"21,038,000",,,,"18,539,000",,,,"14,558,000",,,,
				OtherProperties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,762,000",,,,,,,,"9,314,000",,,,"8,965,000",,,,"5,613,000",,,,"5,265,000",,,,"4,986,000",,,,,,,,,,,,"3,699,000",,,,"2,169,000",,,,,,,,
			AccumulatedDepreciation,,"-165,300,000",,,,"-175,500,000",,,,"-158,800,000",,,,"-146,400,000",,,,"-136,300,000",,,,"-124,100,000",,,,"-116,900,000",,,,"-104,000,000",,,,"-87,600,000",,,,"-87,900,000",,,,"-83,100,000",,,,"-72,546,000",,,,"-63,675,000",,,,"-55,368,000","-49,603,000","-49,603,000","-49,603,000","-49,603,000","-39,010,000","-39,010,000","-39,010,000","-39,010,000","-38,486,000","-38,486,000","-38,486,000","-38,486,000","-27,848,000","-27,848,000","-27,848,000","-27,848,000","-29,048,000","-29,048,000","-29,048,000","-29,048,000","-25,818,000","-25,818,000","-25,818,000","-25,818,000","-21,171,000","-21,171,000",,"-21,171,000","-15,482,000","-15,482,000","-15,482,000","-15,482,000","-12,300,000","-12,300,000","-12,300,000","-12,259,000","-10,000,000","-10,000,000","-10,000,000","-10,030,000","-7,400,000","-7,400,000","-7,400,000","-7,400,000"
		GoodwillAndOtherIntangibleAssets,"4,627,000,000","4,655,600,000","3,676,700,000","3,706,500,000","3,710,500,000","3,710,200,000","3,674,000,000","3,679,900,000","3,755,600,000","3,833,700,000","3,852,400,000","3,896,600,000","3,931,900,000","3,943,300,000","4,005,800,000","4,041,900,000","4,110,400,000","4,112,200,000","4,129,000,000","4,123,600,000","4,116,100,000","4,125,500,000","4,190,600,000","4,237,900,000","4,319,900,000","4,354,800,000","4,347,000,000","4,419,800,000","4,345,900,000","4,431,200,000","4,041,200,000","4,100,600,000","3,947,000,000","3,802,400,000","3,831,300,000","3,837,000,000","3,877,500,000","3,940,700,000","3,968,600,000","3,973,200,000","3,424,600,000","3,438,400,000","3,468,200,000","3,522,700,000","3,552,200,000","3,555,308,000","3,396,562,000","3,380,502,000","2,324,472,000","1,984,790,000","1,992,219,000","1,732,364,000","1,719,944,000","1,734,991,000","1,758,247,000","1,769,560,000","1,726,104,000","1,726,989,000","1,721,634,000","1,713,388,000","1,669,475,000","1,679,293,000","1,583,608,000","1,581,721,000","1,088,347,000","1,093,249,000","1,082,313,000","892,273,000","887,328,000","888,567,000","814,379,000","812,146,000","751,265,000","751,607,000","745,614,000","744,414,000","741,568,000","739,053,000","736,081,000","673,381,000","660,727,000","655,311,000","453,759,000","444,407,000","441,791,000","444,116,000","445,798,000","448,202,000","451,304,000","385,382,000","385,909,000","391,105,000","360,419,000","321,409,000","310,430,000","311,917,000","314,635,000","249,700,000"
			Goodwill,"2,683,700,000","2,689,200,000","2,658,500,000","2,669,700,000","2,666,200,000","2,661,400,000","2,638,800,000","2,627,600,000","2,621,800,000","2,651,700,000","2,629,800,000","2,639,500,000","2,642,400,000","2,633,400,000","2,648,400,000","2,648,600,000","2,667,300,000","2,662,500,000","2,661,800,000","2,647,500,000","2,633,700,000","2,628,100,000","2,644,300,000","2,653,500,000","2,672,300,000","2,668,400,000","2,647,300,000","2,670,000,000","2,621,200,000","2,652,800,000","2,474,600,000","2,491,000,000","2,385,900,000","2,341,700,000","2,345,900,000","2,334,700,000","2,342,100,000","2,355,200,000","2,353,300,000","2,342,000,000","2,125,800,000","2,117,300,000","2,116,100,000","2,138,100,000","2,142,600,000","2,131,143,000","1,995,756,000","1,983,468,000","1,521,222,000","1,413,217,000","1,406,615,000","1,255,793,000","1,237,966,000","1,243,583,000","1,265,066,000","1,270,419,000","1,236,859,000","1,230,387,000","1,224,706,000","1,213,371,000","1,180,210,000","1,177,227,000","1,113,286,000","1,104,105,000","1,088,347,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"1,943,300,000","1,966,400,000","1,018,200,000","1,036,800,000","1,044,300,000","1,048,800,000","1,035,200,000","1,052,300,000","1,133,800,000","1,182,000,000","1,222,600,000","1,257,100,000","1,289,500,000","1,309,900,000","1,357,400,000","1,393,300,000","1,443,100,000","1,449,700,000","1,467,200,000","1,476,100,000","1,482,400,000","1,497,400,000","1,546,300,000","1,584,400,000","1,647,600,000","1,686,400,000","1,699,700,000","1,749,800,000","1,724,700,000","1,778,400,000","1,566,600,000","1,609,600,000","1,561,100,000","1,460,700,000","1,485,400,000","1,502,300,000","1,535,400,000","1,585,500,000","1,615,300,000","1,631,200,000","1,298,800,000","1,321,100,000","1,352,100,000","1,384,600,000","1,409,600,000","1,424,165,000","1,400,806,000","1,397,034,000","803,250,000","571,573,000","585,604,000","476,571,000","481,978,000","491,408,000","493,181,000","499,141,000","489,245,000","496,602,000","496,928,000","500,017,000","489,265,000","502,066,000","470,322,000","477,616,000",,"1,093,249,000","1,082,313,000","892,273,000","887,328,000","888,567,000","814,379,000","812,146,000","751,265,000","751,607,000","745,614,000","744,414,000","741,568,000","739,053,000","736,081,000","673,381,000","660,727,000","655,311,000","453,759,000","444,407,000","441,791,000","444,116,000","445,798,000","448,202,000","451,304,000","385,382,000","385,909,000","391,105,000","360,419,000","321,409,000","310,430,000","311,917,000","314,635,000","249,700,000"
		InvestmentsAndAdvances,"2,589,300,000","2,509,600,000","2,442,300,000","2,431,200,000","2,292,200,000","2,332,000,000","2,198,200,000","2,195,000,000","2,261,600,000","2,407,400,000","2,564,900,000","2,539,900,000","2,526,000,000","2,992,100,000","3,311,500,000","3,460,700,000","3,496,100,000","3,469,700,000","3,451,300,000","3,430,500,000","3,447,600,000","3,515,800,000","2,939,600,000","2,592,900,000","2,602,900,000","2,086,400,000","1,828,200,000","1,857,800,000","1,836,000,000","1,950,700,000","1,428,600,000","1,444,200,000","1,132,800,000","1,287,600,000","982,500,000","964,600,000","984,500,000","1,031,300,000","935,800,000","587,300,000","599,200,000","615,800,000","603,000,000","622,900,000","622,700,000","678,931,000","630,996,000","635,321,000","644,876,000","658,332,000","662,854,000","664,669,000","664,074,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"2,195,200,000","2,134,400,000","2,085,200,000","2,119,100,000","1,999,500,000","2,074,800,000","1,974,700,000","1,991,000,000","2,038,700,000","2,195,600,000","2,359,700,000","2,330,200,000","2,318,500,000","2,791,000,000","3,055,300,000","3,134,000,000","3,177,000,000","3,304,700,000","3,290,800,000","3,278,700,000","3,298,800,000","3,368,300,000","2,795,600,000","2,450,400,000","2,458,700,000","1,937,100,000","1,669,900,000","1,692,100,000","1,678,000,000","1,783,500,000","1,257,400,000","1,271,800,000","963,100,000","1,123,300,000","982,500,000","964,600,000","984,500,000","1,031,300,000",,,,"615,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,"2,195,200,000","2,134,400,000","2,085,200,000","2,119,100,000","1,999,500,000","2,074,800,000","1,974,700,000","1,991,000,000","2,038,700,000","2,195,600,000","2,359,700,000","2,330,200,000","2,318,500,000","2,791,000,000","3,055,300,000","3,134,000,000","3,177,000,000","3,304,700,000","3,290,800,000","3,278,700,000","3,298,800,000","3,368,300,000","2,795,600,000","2,450,400,000","2,458,700,000","1,937,100,000","1,669,900,000","1,692,100,000","1,678,000,000","1,783,500,000","1,257,400,000","1,271,800,000","963,100,000","1,123,300,000","982,500,000","964,600,000","984,500,000","1,031,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,"208,700,000","190,200,000","218,700,000","203,300,000",,,,"193,200,000",,,,"156,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,,,,,,,"208,700,000","190,200,000","218,700,000","203,300,000",,,,"193,200,000",,,,"156,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,"394,100,000","375,200,000","357,100,000","312,100,000","292,700,000","257,200,000","14,800,000","13,800,000","4,200,000","8,500,000","205,200,000","209,700,000","207,500,000","7,900,000","256,200,000","326,700,000","319,100,000","8,900,000","160,500,000","151,800,000","148,800,000","147,500,000","144,000,000","142,500,000","144,200,000","149,300,000","158,300,000","165,700,000","158,000,000","167,200,000","171,200,000","172,400,000","169,700,000","164,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"232,700,000","231,100,000","218,100,000","255,700,000","217,500,000","230,900,000","313,300,000","295,300,000","292,100,000","304,000,000","250,600,000","268,900,000","239,700,000","94,000,000",,,,"58,100,000","54,900,000","60,000,000","59,200,000","61,200,000","57,500,000","56,000,000","54,100,000","74,600,000","73,400,000","71,400,000","72,000,000","71,700,000","77,300,000","83,300,000","78,600,000","90,600,000","211,800,000","214,100,000","215,700,000","221,300,000","215,900,000","207,800,000","220,700,000","219,200,000","238,600,000","237,200,000","236,800,000","219,821,000","216,408,000","195,426,000","114,984,000","99,800,000","110,043,000","108,170,000","104,168,000","798,213,000","969,912,000","946,884,000","951,427,000","949,080,000","385,620,000","380,476,000","379,543,000","368,364,000","357,628,000","352,638,000","813,861,000","839,993,000","829,010,000","727,176,000","732,963,000","726,169,000","407,843,000","407,423,000","390,952,000","391,229,000","387,823,000","395,563,000","398,264,000","395,198,000","400,749,000","348,988,000","344,365,000","347,169,000","221,261,000","220,547,000","217,565,000","221,082,000","224,388,000","227,821,000","233,800,000","211,403,000","204,529,000","206,807,000","200,244,000","180,113,000","171,728,000","174,193,000","175,864,000","150,500,000"
