name,ttm,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996
		DeferredTax,"-13,952,000","0",,,,,,,,,,,"14,297,000","0",,,"21,622,000","0",,,"13,482,000","0","0","0","15,085,000","0","0","-78,000","15,123,000","-28,000",,,,,,,"6,360,000","0","0","0","-260,000","5,009,000","-6,179,000","4,195,000","1,332,000","3,332,000","6,971,000","3,635,000","1,341,000","2,280,000","582,000","2,253,000","-241,000","1,149,000","2,447,000","1,034,000","2,429,000","2,756,000","1,611,000","-1,821,000","943,000","-1,674,000","-327,000","-707,000","-796,000","409,000","-1,084,000","-890,000","-482,000","3,378,000","-369,000","-314,000","-608,000","-2,985,000","671,000","305,000","-1,306,000","6,187,000","714,000","1,203,000","-953,000","505,000","1,433,000","-1,391,000","1,180,000","-5,000","1,225,000","503,000","4,035,000","25,000","-230,000","1,000,000","5,400,000","1,200,000","1,400,000","-500,000","2,900,000","-1,000,000","-1,400,000","900,000","-1,800,000",,,,"-300,000"
			DeferredIncomeTax,"-13,952,000","0",,,,,,,,,,,"14,297,000","0",,,"21,622,000","0",,,"13,482,000","0","0","0","15,085,000","0","0","-78,000","15,123,000","-28,000",,,,,,,"6,360,000","0","0","0","-260,000","5,009,000","-6,179,000","4,195,000","1,332,000","3,332,000","6,971,000","3,635,000","1,341,000","2,280,000","582,000","2,253,000","-241,000","1,149,000","2,447,000","1,034,000","2,429,000","2,756,000","1,611,000","-1,821,000","943,000","-1,674,000","-327,000","-707,000","-796,000","409,000","-1,084,000","-890,000","-482,000","3,378,000","-369,000","-314,000","-608,000","-2,985,000","671,000","305,000","-1,306,000","6,187,000","714,000","1,203,000","-953,000","505,000","1,433,000","-1,391,000","1,180,000","-5,000","1,225,000","503,000","4,035,000","25,000","-230,000","1,000,000","5,400,000","1,200,000","1,400,000","-500,000","2,900,000","-1,000,000","-1,400,000","900,000","-1,800,000",,,,"-300,000"
		AssetImpairmentCharge,"516,000","0",,,"516,000","-2,278,000",,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"9,133,000","2,010,000","2,408,000","1,837,000","2,878,000","1,023,000","1,777,000","2,503,000","3,000,000","3,304,000","2,178,000","2,526,000","1,750,000","2,963,000","3,236,000","2,814,000","1,982,000","1,549,000","1,709,000","1,698,000","2,335,000","1,298,000","2,110,000","1,305,000","1,501,000","255,000","2,244,000","2,997,000","2,360,000","1,586,000","2,239,000","480,000","1,466,000","625,000","1,420,000","1,118,000","1,388,000","520,000","475,000","1,116,000","1,040,000","150,000","829,000","1,541,000","784,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"18,873,000","4,370,000","4,500,000","5,689,000","4,314,000","4,413,000","4,756,000","4,238,000","4,469,000","4,285,000","4,017,000","4,161,000","4,116,000","4,089,000","3,904,000","4,174,000","3,659,000","3,686,000","3,695,000","3,894,000","3,550,000","3,450,000","3,387,000","3,538,000","3,683,000","3,303,000","3,378,000","3,621,000","2,896,000","3,097,000","3,163,000","5,039,000","3,668,000","3,753,000","5,035,000","4,232,000","3,835,000","3,885,000","3,851,000","4,253,000","3,852,000","3,839,000","3,743,000","3,828,000","-3,645,000","3,700,000","3,744,000","3,613,000","3,416,000","3,328,000","3,683,000","3,098,000","3,104,000","2,540,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,"0","0","525,000","-525,000","-906,000","-363,000","-113,000","-154,000","-186,000","-84,000","-1,895,000","-1,791,000","-739,000","-598,000","-131,000","-4,012,000","-477,000","-828,000","-1,284,000","-3,451,000","-44,000","-641,000","-1,419,000","-2,784,000",,"-2,225,000","-1,460,000","-3,651,000","-243,000","-2,058,000","-724,000","-1,749,000","-207,000","-1,403,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"19,511,000","4,571,000","3,789,000","4,223,000","6,928,000","4,113,000","3,195,000","4,342,000","5,844,000","5,791,000","5,517,000","5,544,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"821,000","698,000","863,000","-338,000","568,000","799,000","673,000","629,000","-1,037,000","3,982,000","1,492,000","1,690,000","3,285,000","3,098,000","-811,000","1,341,000","2,151,000","2,603,000","2,334,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"-200,000","-100,000","-200,000",,,"200,000",,,,"300,000","-200,000","200,000","-100,000","200,000"
		ChangeInWorkingCapital,"-185,971,000","-50,487,000","-98,597,000","-37,713,000","826,000","-98,899,000","-78,075,000","35,969,000","89,881,000","-49,460,000","-13,940,000","-9,736,000","37,513,000","-14,389,000","-70,290,000","-20,341,000","-7,079,000","11,818,000","-61,159,000","927,000","-9,009,000","-21,109,000","-54,197,000","1,518,000","15,272,000","16,720,000","-11,763,000","42,523,000","-10,819,000","29,509,000","-82,693,000","-20,635,000","-50,962,000","-9,789,000","-25,753,000","27,870,000","-3,108,000","30,806,000","-25,096,000","14,183,000","5,876,000","-17,207,000","-37,718,000","-28,249,000","-8,328,000","-9,672,000","-28,511,000","-17,003,000","-15,641,000","-18,759,000","-13,711,000","4,429,000","10,129,000","53,904,000","36,022,000","15,563,000","14,392,000","14,534,000","-23,985,000","-22,902,000","-14,410,000","-524,000","-31,842,000","8,326,000","1,263,000","2,795,000","-24,027,000","777,000","1,331,000","14,226,000","-30,220,000","-1,194,000","-14,340,000","1,724,000","-21,805,000","-7,043,000","9,491,000","12,594,000","-9,033,000","-8,355,000","7,712,000","1,147,000","8,484,000","11,652,000","10,613,000","22,167,000","7,290,000","-22,641,000","-9,573,000","8,101,000","-24,479,000","-27,800,000","-21,600,000","-22,200,000","-25,300,000","-3,600,000","-17,100,000","8,200,000","-2,600,000","200,000","1,800,000","11,700,000","2,200,000","-15,500,000","-12,400,000"
			ChangeInReceivables,"-109,575,000","-49,371,000","-42,488,000","-21,805,000","4,089,000","-37,709,000","-35,766,000","-3,655,000","50,560,000","-11,683,000","-4,670,000","2,565,000","3,232,000","-9,670,000","-9,880,000","-10,630,000","-15,393,000","-1,973,000","-23,170,000","-9,291,000","-21,500,000","-9,050,000","-40,659,000","-1,021,000","605,000","-5,591,000","-4,986,000","12,567,000","200,000","-1,325,000","-18,085,000","-10,137,000","-14,832,000","-4,959,000","-17,838,000","-3,831,000","-8,839,000","2,782,000","-17,504,000","7,931,000","-63,000","-6,367,000","-18,341,000","-5,442,000","-3,657,000","-10,697,000","-18,853,000","-5,097,000","-8,498,000","-18,409,000","-17,757,000","-13,220,000","-5,992,000","15,403,000","24,381,000","12,085,000","-2,841,000","8,483,000","-13,987,000","-7,293,000","-8,990,000","449,000","-14,458,000","186,000","-4,034,000","385,000","-11,010,000","-9,967,000","-56,000","2,779,000","-11,344,000","-6,514,000","-1,281,000","2,042,000","-11,922,000","-11,079,000","1,603,000","3,590,000","-846,000","-5,202,000","1,562,000","-2,660,000","-6,625,000","7,347,000","-640,000","11,388,000","-3,874,000","-5,658,000","3,051,000","2,689,000","-7,496,000","-8,600,000","-7,300,000","2,000,000","-800,000","-9,400,000","2,100,000","1,900,000","-4,300,000","-10,800,000","-300,000","2,100,000","-2,900,000","-8,300,000","1,200,000"
				ChangesInAccountReceivables,"-109,575,000","-49,371,000","-42,488,000","-21,805,000","4,089,000","-37,709,000","-35,766,000","-3,655,000","50,560,000","-11,683,000","-4,670,000","2,565,000","3,232,000","-9,670,000","-9,880,000","-10,630,000","-15,393,000","-1,973,000","-23,170,000","-9,291,000","-21,500,000","-9,050,000","-40,659,000","-1,021,000","605,000","-5,591,000","-4,986,000","12,567,000","200,000","-1,325,000","-18,085,000","-10,137,000","-14,832,000","-4,959,000","-17,838,000","-3,831,000","-8,839,000","2,782,000","-17,504,000","7,931,000","-63,000","-6,367,000","-18,341,000","-5,442,000","-3,657,000","-10,697,000","-18,853,000","-5,097,000","-8,498,000","-18,409,000","-17,757,000","-13,220,000","-5,992,000","15,403,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-80,039,000","-21,842,000","-33,269,000","-755,000","-24,173,000","-64,217,000","-41,597,000","22,950,000","33,511,000","-20,498,000","-17,178,000","20,627,000","1,144,000","10,970,000","-34,839,000","-9,803,000","-6,495,000","6,908,000","-29,389,000","-4,259,000","6,963,000","-1,545,000","-10,990,000","-10,299,000","17,015,000","2,879,000","27,321,000","13,832,000","3,824,000","-4,777,000","-13,265,000","-44,790,000","-20,516,000","-35,701,000","22,690,000","3,185,000","-4,675,000","-162,000","22,331,000","5,915,000","-807,000","-14,685,000","-13,683,000","-16,131,000","-18,704,000","-16,591,000","1,412,000","-13,012,000","-19,437,000","-23,648,000","-56,000","3,393,000","14,479,000","29,161,000","34,781,000","-5,553,000","25,322,000","-3,058,000","14,117,000","-19,390,000","-20,722,000","-7,399,000","-3,229,000","-8,134,000","4,029,000","-12,695,000","-3,402,000","-7,104,000","6,960,000","-1,100,000","-7,314,000","-4,318,000","-4,851,000","-12,185,000","-6,953,000","164,000","5,938,000","8,224,000","-2,197,000","-8,004,000","6,013,000","-1,247,000","17,426,000","5,376,000","14,695,000","13,646,000","13,142,000","-10,120,000","-6,418,000","-110,000","-11,724,000","-20,700,000","-18,900,000","-23,600,000","-15,700,000","-5,800,000","-500,000","1,900,000","6,000,000","1,800,000","-2,700,000","3,500,000","11,200,000","-6,100,000","-14,300,000"
			ChangeInPrepaidAssets,"25,658,000","5,499,000","-12,530,000","4,172,000","28,517,000","-11,444,000","-25,046,000","-2,168,000","5,542,000","-9,129,000","-7,771,000","-182,000","2,525,000","2,518,000","-11,315,000","-2,044,000","-5,870,000","4,462,000","-1,794,000","-1,663,000","-2,881,000","-4,204,000","-4,135,000","3,792,000","-5,955,000","10,014,000","-7,136,000","-3,226,000","301,000","12,391,000","-6,627,000","-4,797,000","-1,441,000","-464,000","-7,609,000","3,195,000","9,517,000","-1,642,000","-5,333,000","-4,161,000","5,239,000","-2,641,000","-5,421,000","-3,775,000","-2,791,000","1,832,000","124,000","-947,000","-1,727,000","-1,754,000","-2,349,000","2,471,000","-1,300,000","-1,751,000","2,141,000","2,842,000","-686,000","-183,000","3,806,000","-1,452,000","-1,319,000","427,000","-1,314,000","2,844,000","1,726,000","-3,936,000","-595,000","2,924,000","-2,071,000","-374,000","2,062,000","-2,105,000","-1,252,000","-2,933,000","-442,000","298,000","-2,642,000","-1,839,000","1,079,000","-1,947,000","458,000","-101,000","159,000","-2,178,000","-1,976,000",,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"1,440,000","19,678,000","-4,955,000","-15,052,000","1,769,000","30,882,000","29,135,000","22,621,000","5,017,000","-3,080,000","20,479,000","-27,990,000","32,067,000","-19,143,000","-11,958,000","1,383,000","22,776,000","1,560,000","-7,884,000","14,888,000","10,120,000","-7,513,000","66,000","9,511,000","6,357,000","7,179,000","-27,032,000","18,767,000","-10,434,000","22,004,000","-46,784,000","39,017,000","-14,146,000","30,316,000","-24,146,000","25,606,000","4,835,000","30,056,000","-25,907,000","3,425,000","4,627,000","5,532,000","-1,765,000","-4,843,000","21,478,000","13,729,000","-12,589,000","-1,170,000","19,724,000","22,462,000","3,868,000","9,129,000","10,413,000","8,451,000","-27,741,000","3,555,000","411,000","7,321,000","-30,141,000","3,484,000","22,110,000","3,386,000","-15,220,000","10,597,000","6,066,000","16,737,000","-10,955,000","12,561,000","3,466,000","10,521,000","-15,721,000","9,514,000","-2,729,000","13,389,000","-4,804,000","540,000","10,932,000","1,120,000","-8,735,000","3,739,000","6,417,000","2,217,000","-4,725,000","-1,864,000","5,712,000","-4,881,000","-4,410,000","-8,315,000","1,071,000","4,185,000","-6,525,000","-600,000","12,300,000","-2,200,000","-10,500,000","9,300,000","-11,900,000","3,600,000","-5,900,000","9,400,000","5,700,000","4,500,000","-6,800,000","-2,700,000","1,900,000"
			ChangeInOtherCurrentAssets,"-3,045,000","87,000","-1,465,000","-27,000","-1,640,000","91,000","170,000","324,000","801,000","633,000","706,000","669,000","-1,455,000","936,000","-2,298,000","753,000","-2,097,000","861,000","1,078,000","1,252,000","-1,711,000","1,203,000","1,521,000","-465,000","-2,750,000","2,239,000","70,000","583,000","-4,710,000","1,216,000","2,068,000","72,000","-27,000","1,019,000","1,150,000","-285,000","-3,946,000","-228,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,935,000","2,363,000","-6,968,000","2,400,000","2,097,000","2,229,000","-4,227,000","1,411,000","2,316,000","3,034,000","-6,340,000","1,499,000","1,666,000","3,059,000","-6,738,000","2,938,000","2,249,000","2,971,000","-7,178,000","1,576,000","2,432,000","1,452,000","-7,277,000","1,337,000","1,266,000","2,100,000","-7,700,000","1,600,000","1,700,000","2,300,000","-6,700,000","700,000","1,600,000","-100,000","-1,500,000","2,300,000","200,000","2,000,000","1,000,000"
			ChangeInOtherCurrentLiabilities,"-20,410,000","-4,538,000","-3,890,000","-4,246,000","-7,736,000","-16,502,000","-4,971,000","-4,103,000","-5,550,000","-5,703,000","-5,506,000","-5,425,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-100,000",,"-700,000","500,000","-400,000",
			ChangeInOtherWorkingCapital,,,,,,,,"324,000","801,000","633,000","706,000","669,000","-1,455,000","936,000","-2,298,000","753,000","-2,097,000","861,000","1,078,000","1,252,000","-1,711,000","1,203,000","1,521,000","-465,000","-2,750,000","2,239,000","70,000","583,000","-4,710,000","1,216,000","2,068,000","72,000","-27,000","1,019,000","1,150,000","-285,000","-3,946,000","-228,000","1,317,000","1,073,000","-3,120,000","954,000","1,492,000","1,942,000","-4,654,000","2,055,000","1,395,000","3,223,000","-5,703,000","2,590,000","2,583,000","2,656,000","-7,471,000","2,640,000","2,460,000","2,634,000","-7,814,000","1,971,000","2,220,000","1,749,000","-5,489,000","2,613,000","2,379,000","2,833,000","-6,524,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-83,091,000","-13,764,000","-15,917,000","-15,262,000","-38,148,000","-17,644,000","-12,061,000","-7,893,000","-11,071,000","-10,183,000","-15,334,000","-12,689,000","-15,817,000","14,225,000","-24,728,000","-10,053,000","-15,280,000","-98,640,000","-8,233,000","-9,766,000","-50,970,000","-12,415,000","-13,011,000","-12,497,000","-53,216,000","-7,933,000","-11,206,000","-15,575,000","-13,229,000","-13,031,000","-11,787,000","-13,358,000","-14,747,000","-22,944,000","-25,077,000","-31,438,000","-26,947,000","-570,768,000","-23,313,000","-16,993,000","-18,938,000","-12,486,000","-40,201,000","-9,517,000","-24,863,000","-4,559,000","-20,550,000","-4,455,000","-8,788,000","-8,794,000","-7,587,000","-5,135,000","-4,692,000","-5,316,000","-5,934,000","-6,350,000","-7,919,000","-5,269,000","-3,388,000","-2,552,000","-5,037,000","-6,627,000","-12,202,000","-15,325,000","-339,220,000","-5,580,000","-3,556,000","14,583,000","99,151,000","-1,119,000","-7,322,000","-3,344,000","-26,089,000","-27,799,000","-25,452,000","-73,381,000","-3,052,000","-2,722,000","-1,575,000","-2,274,000","-2,667,000","-1,508,000","-2,144,000","-1,529,000","-3,918,000","-5,199,000","-6,804,000","-6,116,000","-4,716,000","-9,353,000","-13,168,000","-3,800,000","-4,000,000","-5,400,000","-19,600,000","-19,300,000","-9,900,000","-27,200,000","-4,200,000","-10,600,000","-8,300,000","-3,200,000","-29,500,000","-6,400,000","-22,000,000"
