name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,05/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989
				Depreciation,"3,453,000,000","1,076,000,000","793,000,000","796,000,000","788,000,000","1,052,000,000","1,052,000,000","819,000,000","776,000,000","760,000,000","1,018,000,000","1,295,000,000","624,000,000","394,000,000","976,000,000",,,,,,,,,,,,,,,,,,,"444,000,000","581,000,000","402,000,000","395,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237,000,000","227,000,000","221,000,000","288,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,000,000","27,000,000","26,000,000","31,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,000,000","27,000,000","26,000,000","31,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"-59,000,000","-30,000,000","-65,000,000","58,000,000","-22,000,000","-2,000,000","-2,000,000","-146,000,000","43,000,000","100,000,000","76,000,000","-10,000,000","3,000,000","24,000,000","-73,000,000","-193,000,000","56,000,000","75,000,000","17,000,000","-961,000,000","59,000,000","202,000,000","6,000,000","196,000,000","48,000,000","-43,000,000","0","466,000,000","-67,000,000","-30,000,000","-52,000,000","212,000,000","-36,000,000","-47,000,000","-56,000,000","51,000,000","37,000,000","-2,000,000","-14,000,000","46,000,000","29,000,000","43,000,000","58,000,000","-283,000,000","409,000,000","-38,000,000","-57,000,000","32,000,000","21,000,000","-8,000,000","-8,000,000","171,000,000","-39,000,000","36,000,000","54,000,000","194,000,000","41,000,000","47,000,000","59,000,000","16,000,000","-89,000,000","-1,000,000","-12,000,000","31,000,000","-27,000,000","-45,000,000","-19,000,000","-1,000,000","-34,000,000","-8,000,000","-20,000,000","87,000,000","41,000,000","56,000,000","46,000,000","202,000,000","24,000,000","29,000,000","76,000,000","290,000,000","78,000,000","25,000,000","75,000,000","109,000,000","84,000,000","80,000,000","-15,000,000","62,000,000","-38,000,000","8,000,000","181,000,000","202,000,000","37,000,000","63,000,000","6,000,000","11,700,000","-31,900,000",,,"59,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-59,000,000","-30,000,000","-65,000,000","58,000,000","-22,000,000","-2,000,000","-2,000,000","-146,000,000","43,000,000","100,000,000","76,000,000","-10,000,000","3,000,000","24,000,000","-73,000,000","-193,000,000","56,000,000","75,000,000","17,000,000","-961,000,000","59,000,000","202,000,000","6,000,000","196,000,000","48,000,000","-43,000,000","0","466,000,000","-67,000,000","-30,000,000","-52,000,000","212,000,000","-36,000,000","-47,000,000","-56,000,000","51,000,000","37,000,000","-2,000,000","-14,000,000","46,000,000","29,000,000","43,000,000","58,000,000","-283,000,000","409,000,000","-38,000,000","-57,000,000","32,000,000","21,000,000","-8,000,000","-8,000,000","171,000,000","-39,000,000","36,000,000","54,000,000","194,000,000","41,000,000","47,000,000","59,000,000","16,000,000","-89,000,000","-1,000,000","-12,000,000","31,000,000","-27,000,000","-45,000,000","-19,000,000","-1,000,000","-34,000,000","-8,000,000","-20,000,000","87,000,000","41,000,000","56,000,000","46,000,000","202,000,000","24,000,000","29,000,000","76,000,000","290,000,000","78,000,000","25,000,000","75,000,000","109,000,000","84,000,000","80,000,000","-15,000,000","62,000,000","-38,000,000","8,000,000","181,000,000","202,000,000","37,000,000","63,000,000","6,000,000","11,700,000","-31,900,000",,,"59,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,"70,000,000",,,,"-118,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"19,000,000","8,200,000","500,000","7,300,000","1,900,000",,"15,300,000","4,800,000","9,400,000","21,000,000","5,600,000","4,200,000","11,700,000","4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,"-422,000,000","9,000,000","-105,000,000","45,000,000","-106,000,000","-76,000,000","100,000,000","-216,000,000","-36,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"204,000,000","57,000,000","44,000,000","51,000,000","52,000,000","56,000,000","56,000,000","38,000,000","40,000,000","44,000,000","63,000,000","38,000,000","28,000,000","41,000,000","48,000,000","39,000,000","34,000,000","36,000,000","45,000,000","33,000,000","33,000,000","32,000,000","53,000,000","31,000,000","33,000,000","34,000,000","43,000,000","35,000,000","35,000,000","43,000,000","52,000,000","40,000,000","39,000,000","36,000,000","40,000,000","29,000,000","31,000,000","23,000,000","24,000,000","21,000,000","20,000,000","17,000,000","24,000,000","19,000,000","18,000,000","20,000,000","24,000,000","17,000,000","18,000,000","18,000,000","26,000,000","19,000,000","19,000,000","20,000,000","25,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,000,000","5,000,000","7,000,000","12,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"271,000,000","147,000,000","-22,000,000","77,000,000","69,000,000","137,000,000","137,000,000","-38,000,000","21,000,000","36,000,000","139,000,000","-566,000,000","193,000,000","383,000,000","281,000,000","77,000,000","-176,000,000","44,000,000","15,000,000","-51,000,000","-1,002,000,000","78,000,000","-25,000,000","-1,000,000","-3,000,000","-19,000,000","14,000,000","-48,000,000","23,000,000","40,000,000","62,000,000","6,000,000","106,000,000","55,000,000","52,000,000","-105,000,000","34,000,000","15,000,000","55,000,000","-128,000,000","34,000,000","52,000,000","43,000,000","-24,000,000","17,000,000","93,000,000","86,000,000","-104,000,000","80,000,000","-50,000,000","-2,000,000","-226,000,000","-2,000,000","36,000,000","29,000,000","73,000,000","194,000,000","30,000,000","34,000,000","26,000,000","134,000,000","20,000,000","61,000,000","175,000,000","-32,000,000","69,000,000","71,000,000",,,,,,,,,,,,,,,,,,,,,,"21,000,000","3,000,000","258,000,000",,,,,"9,500,000","4,200,000","-14,700,000","1,100,000","2,600,000","6,600,000","-3,900,000","-5,200,000","5,200,000","-6,600,000","0","-1,500,000","-134,300,000","20,100,000","125,600,000","-5,000,000","-100,000,000","-13,700,000","172,600,000","3,400,000","-220,000,000","209,900,000","3,400,000","4,600,000","4,100,000","-9,400,000","84,700,000","36,500,000","900,000","50,400,000","33,400,000","44,300,000","1,400,000","60,400,000","48,300,000","43,400,000","157,000,000","100,000"
		ChangeInWorkingCapital,"-1,959,000,000","-1,334,000,000","-95,000,000","34,000,000","-564,000,000","396,000,000","396,000,000","436,000,000","-838,000,000","-233,000,000","2,176,000,000","-762,000,000","-370,000,000","-76,000,000","601,000,000","-270,000,000","-434,000,000","-122,000,000","1,312,000,000","-784,000,000","-329,000,000","-235,000,000","1,207,000,000","-542,000,000","-604,000,000","71,000,000","597,000,000","-529,000,000","86,000,000","11,000,000","419,000,000","-616,000,000","-220,000,000","123,000,000","642,000,000","-397,000,000","-510,000,000","238,000,000","524,000,000","-269,000,000","-567,000,000","-63,000,000","206,000,000","396,000,000","-851,000,000","249,000,000","239,000,000","182,000,000","-517,000,000","158,000,000","662,000,000","-47,000,000","-411,000,000","180,000,000","284,000,000","-426,000,000","-436,000,000","50,000,000","381,000,000","-458,000,000","-442,000,000","374,000,000","311,000,000","-260,000,000","-542,000,000","346,000,000","177,000,000","-576,000,000","-195,000,000","318,000,000","281,000,000","-386,000,000","-254,000,000","371,000,000","248,000,000","-438,000,000","-313,000,000","349,000,000","142,000,000","-127,000,000","-375,000,000","307,000,000","501,000,000","-776,000,000","-140,000,000","616,000,000","-15,000,000","-403,000,000","-245,000,000","373,000,000","173,000,000","-438,000,000","-281,000,000","236,000,000","143,000,000","-180,400,000","89,500,000","320,900,000","29,000,000","-341,800,000","-25,500,000","190,900,000","123,800,000","-86,000,000","-92,600,000","54,200,000","-124,100,000",,,,,,,,"39,400,000","97,000,000","-107,400,000","107,400,000","8,500,000","55,400,000","27,300,000","-89,800,000","86,500,000","-50,500,000","-77,400,000","179,800,000","-86,300,000","-122,400,000","-26,200,000","155,300,000","9,600,000","25,000,000","-12,100,000"
			ChangeInReceivables,"-77,000,000","-2,000,000","19,000,000","-23,000,000","-71,000,000","14,000,000","14,000,000","-132,000,000","-75,000,000","27,000,000","90,000,000","-129,000,000","49,000,000","11,000,000","33,000,000","-113,000,000","-22,000,000","50,000,000","-123,000,000","16,000,000","20,000,000","-124,000,000","149,000,000","-158,000,000","-65,000,000","28,000,000","85,000,000","-60,000,000","27,000,000","-69,000,000","43,000,000","-113,000,000","19,000,000","-67,000,000","20,000,000","-13,000,000","-102,000,000","19,000,000","88,000,000","5,000,000","-105,000,000","-29,000,000","3,000,000","-84,000,000","11,000,000","13,000,000","-3,000,000","-9,000,000","-35,000,000","21,000,000","12,000,000","-17,000,000","-43,000,000","21,000,000","18,000,000","-8,000,000","-36,000,000","10,000,000","6,000,000","-51,000,000","-56,000,000","40,000,000","50,000,000","-52,000,000","-9,000,000","-13,000,000","-16,000,000","-16,000,000","-23,000,000","-25,000,000","45,000,000","-7,000,000","-62,000,000","19,000,000","63,000,000","-51,000,000","-42,000,000","8,000,000","88,000,000","1,000,000","-74,000,000","37,000,000","38,000,000","2,000,000","-32,000,000","23,000,000","29,000,000","-56,000,000","-44,000,000","35,000,000","16,000,000","9,000,000","-74,000,000","-31,000,000","30,000,000","-75,200,000","4,200,000",,,"-55,300,000","-26,500,000",,,"-17,700,000","-29,600,000","-20,500,000","31,800,000",,,,,,,,"45,700,000","-22,300,000","-5,600,000","5,600,000","9,500,000","-20,800,000","-24,800,000","19,500,000","12,000,000","-22,000,000","-4,100,000","2,800,000","39,200,000","-6,800,000","-34,700,000","-7,800,000","52,800,000","-13,400,000","-24,800,000"
			ChangeInInventory,"-801,000,000","-676,000,000","753,000,000","-1,050,000,000","172,000,000","205,000,000","205,000,000","478,000,000","-1,156,000,000","-71,000,000","756,000,000","285,000,000","-910,000,000","150,000,000","124,000,000","247,000,000","-853,000,000","118,000,000","134,000,000","443,000,000","-620,000,000","-23,000,000","177,000,000","416,000,000","-833,000,000","-66,000,000","101,000,000","509,000,000","-785,000,000","154,000,000","-62,000,000","433,000,000","-682,000,000","127,000,000","-25,000,000","393,000,000","-686,000,000","109,000,000","53,000,000","453,000,000","-729,000,000","107,000,000","91,000,000","320,000,000","-803,000,000","36,000,000","86,000,000","271,000,000","-617,000,000","110,000,000","148,000,000","389,000,000","-620,000,000","161,000,000","25,000,000","519,000,000","-707,000,000","92,000,000","-52,000,000","276,000,000","-648,000,000","98,000,000","-109,000,000","362,000,000","-570,000,000","3,000,000","32,000,000","300,000,000","-545,000,000","35,000,000","53,000,000","256,000,000","-570,000,000","149,000,000","-71,000,000","304,000,000","-462,000,000","184,000,000","-46,000,000","409,000,000","-561,000,000","117,000,000","-27,000,000","393,000,000","-536,000,000","164,000,000","-142,000,000","360,000,000","-614,000,000","111,000,000","29,000,000","394,000,000","-606,000,000","-120,000,000","61,000,000","-15,100,000","-140,700,000",,,"-95,500,000","-114,200,000",,,"-56,000,000","-156,700,000","13,900,000","58,000,000",,,,,,,,"55,000,000","-70,800,000","-43,500,000","43,500,000","58,600,000","-11,500,000","-92,200,000","-18,800,000","101,200,000","-85,700,000","-64,200,000","17,000,000","12,000,000","-59,300,000","-77,800,000","7,200,000","36,500,000","-42,500,000",
