name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
MarketCap,"665,301,511","628,784,104","361,806,191","423,319,895","687,815,818","568,143,253","113,397,406","131,959,481","178,866,933","139,971,345","408,457,633","428,382,092","400,193,318","615,596,546","324,572,392","496,688,332","661,694,488","213,472,712"
EnterpriseValue,"633,300,511","557,271,104","277,700,191","315,183,895","689,160,818","598,898,253","140,767,406","144,576,481","176,198,933","106,714,345","430,497,633","423,901,092","357,054,318","539,338,546","236,195,392","469,573,332","628,273,488","424,798,712"
PsRatio,"5.325","5.603","3.369","3.876","7.723","7.751","2","2.413","3.481","3.355","21.538","183.212",,,,,,
PbRatio,"9.893","7.632","3.714","3.988","29.534",,"3.231","3.026","2.857","1.762","23.966","10.402","5.315","7.298","3.418","13.388","12.748",
EnterprisesValueRevenueRatio,"5.219","16.435","8.013","11.815","26.407","48.926","6.841","8.186","22.572","10.167","22.137","32.194","154.502",,,,,
EnterprisesValueEBITDARatio,"-10.106","-38.84","-16.437","-17.488","-51.488","64.781","-1.328","-21.186","-10.461","-7.066","-40.887","-18.196","-10.471","-22.308","-9.965","-51.118","-79.569","-82.565"
