name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013
NetIncomeCommonStockholders,"172,117,000","40,158,000","38,954,000","38,033,000","54,972,000","60,468,000","172,635,000","32,440,000","34,818,000","-63,780,000","8,903,000","8,900,000","16,130,000","2,215,000","-1,259,000","19,019,000","17,467,000","18,451,000","12,286,000","18,112,000","4,585,000","14,565,000","5,588,000","22,663,000","7,000,000","5,401,000","1,187,000","13,483,000","17,925,000","14,033,000","3,776,000","11,255,000","12,429,302","9,462,000","9,821,251","5,117,000","1,394,392"
	NetIncome,"172,117,000","40,158,000","38,954,000","38,033,000","54,972,000","60,468,000","172,635,000","32,440,000","34,818,000","-63,780,000","8,903,000","8,900,000","16,130,000","2,215,000","-1,259,000","19,019,000","17,467,000","18,451,000","12,286,000","18,112,000","4,585,000","14,565,000","5,588,000","22,663,000","7,000,000","5,401,000","1,187,000","13,483,000","17,925,000","14,033,000","3,776,000","11,255,000","12,429,302","9,462,000","9,821,251","5,117,000","1,394,392"
		NetIncomeIncludingNoncontrollingInterests,"172,117,000","40,158,000","38,954,000","38,033,000","54,972,000","60,468,000","172,635,000","32,440,000","34,818,000","-63,780,000","8,903,000","8,900,000","16,130,000","2,215,000","-1,259,000","19,019,000","17,467,000","18,451,000","12,286,000","18,112,000","4,585,000","14,565,000","5,588,000","22,663,000","7,000,000","5,401,000","1,187,000","13,483,000","17,925,000","14,033,000","3,776,000","11,255,000","12,429,302","9,462,000","9,821,251","5,117,000","1,394,392"
			NetIncomeContinuousOperations,"172,117,000","40,158,000","38,954,000","38,033,000","54,972,000","60,468,000","172,635,000","32,440,000","34,818,000","-63,780,000","8,903,000","8,900,000","16,130,000","2,215,000","-1,259,000","19,019,000","17,467,000","18,451,000","12,286,000","18,112,000","4,585,000","14,565,000","5,588,000","22,663,000","7,000,000","5,401,000","1,187,000","13,483,000","17,925,000","14,033,000","3,776,000","11,255,000","12,429,302","9,462,000","9,821,251","5,117,000","1,394,392"
DilutedNIAvailtoComStockholders,"172,117,000","40,158,000","38,954,000","38,033,000","54,972,000","60,468,000","172,635,000","32,440,000","34,818,000","-63,780,000","8,903,000","8,900,000","16,130,000","2,215,000","-1,259,000","19,019,000","17,467,000","18,451,000","12,286,000","18,112,000","4,585,000","14,565,000","5,588,000","22,663,000","7,000,000","5,401,000","1,187,000","13,483,000","17,925,000","14,033,000","3,776,000","11,255,000","12,429,302","9,462,000","9,821,251","5,117,000","1,394,392"
BasicEPS,,"0.39",,"0.37","0.54","0.6",,"0.8","0.86","-1.58",,"0.22","0.4","0.06",,"0.47","0.43","0.46",,"0.45","0.12","0.4",,"0.62","0.19","0.15",,"0.37","0.5","0.46",,"0.378","0.418","0.318",,"0.172","0.047"
DilutedEPS,,"0.39",,"0.37","0.54","0.6",,"0.8","0.86","-1.58",,"0.22","0.4","0.06",,"0.47","0.43","0.46",,"0.45","0.12","0.4",,"0.62","0.19","0.15",,"0.37","0.5","0.46",,"0.378","0.418","0.318",,"0.172","0.047"
BasicAverageShares,,"101,866,172",,"101,727,464","101,649,214","101,584,473",,"40,440,982","40,401,637","40,396,319",,"40,332,542","40,297,090","40,261,057",,"40,192,683","40,171,957","40,150,518",,"40,106,702","37,902,018","36,340,808",,"36,320,014","36,311,582","36,306,881",,"36,292,619","36,137,532","30,314,460",,"29,737,113","29,737,113","29,737,113",,"29,737,113","29,737,113"
DilutedAverageShares,,"101,866,172",,"101,727,464","101,649,214","101,584,473",,"40,440,982","40,401,637","40,396,319",,"40,332,542","40,297,090","40,261,057",,"40,192,683","40,171,957","40,150,518",,"40,106,702","37,902,018","36,340,808",,"36,320,014","36,311,582","36,306,881",,"36,292,619","36,137,532","30,314,460",,"29,737,113","29,737,113","29,737,113",,"29,737,113","29,737,113"
NetIncomeFromContinuingAndDiscontinuedOperation,"172,117,000","40,158,000","38,954,000","38,033,000","54,972,000","60,468,000","172,635,000","32,440,000","34,818,000","-63,780,000","8,903,000","8,900,000","16,130,000","2,215,000","-1,259,000","19,019,000","17,467,000","18,451,000","12,286,000","18,112,000","4,585,000","14,565,000","5,588,000","22,663,000","7,000,000","5,401,000","1,187,000","13,483,000","17,925,000","14,033,000","3,776,000","11,255,000","12,429,302","9,462,000","9,821,251","5,117,000","1,394,392"
NormalizedIncome,"172,117,000","40,158,000","38,954,000","38,033,000","54,972,000","60,468,000","172,635,000","32,440,000","34,818,000","-63,780,000","8,903,000","8,900,000","16,130,000","2,215,000","-1,259,000","19,019,000","17,467,000","18,451,000","12,286,000","18,112,000","4,585,000","14,565,000","5,588,000","22,663,000","7,000,000","5,401,000","1,187,000","13,483,000","17,925,000","14,033,000","3,776,000","11,255,000","12,429,302","9,462,000","9,929,448.7","5,117,000","1,394,392"
InterestIncome,"319,541,000","71,774,000","79,110,000","90,185,000","78,472,000","78,264,000","75,292,000","28,611,000","28,992,000","30,485,000","33,826,000","35,222,000","35,352,000","32,187,000","31,869,000","31,211,000","31,887,000","30,178,000","28,404,000","28,558,000","32,495,000","29,178,000","26,831,000","29,646,000","26,489,000","29,131,000","29,221,000","30,278,000","25,123,000","25,078,000","22,919,000","18,418,000","14,942,506","13,175,000","9,595,733","7,042,000","4,170,836"
InterestExpense,"59,689,000","15,667,000","15,035,000","14,449,000","14,538,000","14,966,000","13,003,000","8,889,000","9,114,000","8,894,000","8,463,000","9,896,000","9,501,000","8,453,000","7,904,000","6,432,000","6,173,000","5,723,000","5,372,000","4,884,000","4,839,000","4,512,000","5,298,000","3,324,000","2,944,000","2,733,000","2,747,000","2,758,000","1,825,000","2,205,000","1,861,000","1,103,000","74,997","320,000","615,053","43,000","0"
NetInterestIncome,"259,852,000","56,107,000","64,075,000","75,736,000","63,934,000","63,298,000","62,289,000","19,722,000","19,878,000","21,591,000","25,363,000","25,326,000","25,851,000","23,734,000","23,965,000","24,779,000","25,714,000","24,455,000","23,032,000","23,674,000","27,656,000","24,666,000","21,533,000","26,322,000","23,545,000","26,398,000","26,474,000","27,520,000","23,298,000","22,873,000","21,058,000","17,315,000","14,867,509","12,855,000","8,980,680","6,999,000","4,170,836"
NetIncomeFromContinuingOperationNetMinorityInterest,"172,117,000","40,158,000","38,954,000","38,033,000","54,972,000","60,468,000","172,635,000","32,440,000","34,818,000","-63,780,000","8,903,000","8,900,000","16,130,000","2,215,000","-1,259,000","19,019,000","17,467,000","18,451,000","12,286,000","18,112,000","4,585,000","14,565,000","5,588,000","22,663,000","7,000,000","5,401,000","1,187,000","13,483,000","17,925,000","14,033,000","3,776,000","11,255,000","12,429,302","9,462,000","9,821,251","5,117,000","1,394,392"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,,,,,,,,,,,"-294,000","-221,000","-213,000","-254,000","-174,000",,,"0","0","0",,"-166,458","0","0"
TotalUnusualItems,,,,,,,,,,,,,,,,,,,,,,,,"-294,000","-221,000","-213,000","-254,000","-174,000",,,"0","0","0",,"-166,458","0","0"
TaxRateForCalcs,"0.013","0.026","0.01","0.01","0.008","0.007","0.002","0.012","0.011","0.27","0.05","0.049","0.029","0.096","0.27","0.029","0.017","0.038","0.034","0.021","0.074","0.024","0.052","0.013","0.031","0.038","0.176","0.013","0.004","0.002","0.031","0","0","0","0.35","0","0.393"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-58,260.3","0","0"
