name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989
OperatingCashFlow,"4,344,000,000","1,771,000,000","556,000,000","151,000,000","1,866,000,000","691,000,000","-1,286,000,000","-2,575,000,000","-290,000,000","358,000,000","957,000,000","2,245,000,000","3,272,000,000","1,951,000,000","1,364,000,000","1,500,000,000","2,807,000,000","1,343,000,000","1,918,000,000","1,645,000,000","2,386,000,000","-801,000,000","1,125,000,000","1,854,000,000","3,215,000,000","1,011,000,000","1,479,000,000","2,067,000,000","2,745,000,000","1,636,000,000","582,000,000","1,358,000,000","2,056,000,000","951,000,000","1,131,000,000","1,161,000,000","1,208,000,000","1,004,000,000","550,000,000","463,000,000","632,000,000","831,000,000","1,158,000,000","-98,000,000","986,000,000","788,000,000","318,000,000","514,000,000","1,034,000,000","966,000,000","-73,000,000","-25,000,000","834,000,000","643,000,000","-1,989,000,000","-990,000,000","989,000,000","283,000,000","532,000,000","12,000,000","455,000,000","360,000,000","-51,000,000","97,000,000","246,000,000","701,000,000","12,000,000","100,000,000","-102,000,000","165,000,000","-438,000,000","-461,000,000","56,000,000","-280,000,000","82,000,000","201,000,000","335,000,000","-165,000,000","207,000,000","3,000,000","37,000,000","38,000,000","-298,000,000","-17,000,000","255,000,000","296,000,000","1,008,000,000","994,000,000","740,000,000","273,000,000","371,000,000","1,134,000,000","847,000,000","411,000,000","537,000,000","865,000,000","816,000,000","257,000,000","978,000,000","720,000,000","576,000,000","309,000,000","434,000,000","732,000,000","346,000,000","114,000,000","199,000,000","530,000,000","347,000,000","4,000,000","233,000,000","451,500,000","575,300,000","-23,800,000","321,000,000","389,000,000","78,800,000","220,300,000","-11,200,000","6,300,000","10,600,000","7,600,000","125,000,000","430,500,000","-121,400,000","-142,000,000","156,700,000","337,600,000","105,800,000","124,500,000","235,900,000"
	CashFlowFromContinuingOperatingActivities,,"1,771,000,000","555,000,000",,"1,866,000,000","691,000,000","-1,286,000,000","-2,575,000,000","-290,000,000",,"969,000,000",,,,"1,245,000,000",,,"1,343,000,000",,,,"-801,000,000","1,125,000,000","1,854,000,000","3,215,000,000",,"1,479,000,000",,,,,,,,,,,,"550,000,000","463,000,000","632,000,000","831,000,000","1,158,000,000","-98,000,000","986,000,000","788,000,000","318,000,000","514,000,000","1,034,000,000","966,000,000","-73,000,000","-25,000,000","834,000,000","643,000,000","-1,989,000,000","-990,000,000","989,000,000","283,000,000","532,000,000","12,000,000","455,000,000","360,000,000","-51,000,000","97,000,000","246,000,000","701,000,000","12,000,000","100,000,000","-102,000,000","165,000,000","-438,000,000","-461,000,000","56,000,000","-280,000,000","82,000,000","201,000,000","335,000,000","-165,000,000","207,000,000","3,000,000","37,000,000","38,000,000","-298,000,000","-17,000,000","255,000,000","296,000,000","1,008,000,000","994,000,000","740,000,000","273,000,000","371,000,000","1,134,000,000","847,000,000","411,000,000","537,000,000","865,000,000","816,000,000","257,000,000","978,000,000","720,000,000","576,000,000","309,000,000","434,000,000","732,000,000","346,000,000","114,000,000","199,000,000","530,000,000","347,000,000","4,000,000","233,000,000","451,500,000","575,300,000","-23,800,000","321,000,000","389,000,000","78,800,000","220,300,000","-11,200,000","6,300,000","10,600,000","7,600,000","125,000,000","430,500,000","-121,400,000","-142,000,000","156,700,000","337,600,000","105,800,000","124,500,000","235,900,000"
		NetIncomeFromContinuingOperations,,"-940,000,000","-408,000,000",,"652,000,000","-1,177,000,000","-755,000,000","-5,379,000,000","-5,717,000,000",,"1,099,000,000",,,,"1,019,000,000",,,"547,000,000",,,,"603,000,000","622,000,000","1,259,000,000","1,546,000,000",,"980,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,235,000,000","-1,130,000,000","-382,000,000","-1,071,000,000","-2,206,000,000","-646,000,000","-1,963,000,000","-383,000,000","-327,000,000","-164,000,000","184,000,000","-466,000,000","-363,000,000","-326,000,000","-186,000,000","-397,000,000","-734,000,000","-259,000,000","-90,000,000","-133,000,000","133,000,000","376,000,000","223,000,000","352,000,000","352,000,000","364,000,000","217,000,000","193,000,000","327,000,000","362,000,000","196,000,000","189,000,000","254,000,000","302,000,000","189,000,000","125,000,000","238,000,000","162,000,000","-276,000,000","69,000,000","201,000,000","365,000,000","-11,000,000","-18,000,000","72,000,000","275,600,000","-77,900,000","-141,100,000","60,400,000","-47,700,000","-134,000,000","-126,300,000","-106,700,000","-180,100,000","-151,700,000","-187,600,000","13,100,000","19,200,000","-84,200,000","-207,800,000","-51,600,000","74,100,000","31,300,000","64,300,000","133,100,000"
		OperatingGainsLosses,,,,,"-1,651,000,000",,"-87,000,000","1,111,000,000",,,"387,000,000",,,,"311,000,000",,,,,,,"-57,000,000","-52,000,000","-21,000,000","-414,000,000",,"-455,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-97,000,000",,"95,000,000","78,000,000","96,000,000",,"27,000,000","155,000,000","75,000,000",,"-9,000,000","53,000,000","-1,000,000",,"510,000,000","18,000,000","-28,000,000",,"-62,000,000","66,000,000","6,000,000",,"10,200,000","196,200,000","13,700,000","174,900,000","-20,300,000","28,300,000","15,100,000","158,100,000","17,300,000","21,300,000","17,300,000","29,700,000","-22,500,000","3,400,000","22,200,000","14,900,000","13,800,000","17,500,000","42,300,000"
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,"-57,000,000","-52,000,000","-21,000,000","-414,000,000",,"-455,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,,,,"-1,651,000,000",,"-87,000,000","1,111,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,,"506,000,000","504,000,000",,"501,000,000","492,000,000","499,000,000","544,000,000","589,000,000",,"622,000,000",,,,"570,000,000",,,"610,000,000",,,,"540,000,000","472,000,000","474,000,000","470,000,000",,"451,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-396,000,000","1,653,000,000","-241,000,000","-233,000,000","-218,000,000","1,488,000,000","-218,000,000","-211,000,000","-198,000,000","1,230,000,000","-180,000,000","-188,000,000","-152,000,000","1,067,000,000","-142,000,000","-145,000,000","-146,000,000","1,045,000,000","-133,000,000","-140,000,000","-150,000,000","1,140,100,000","-154,300,000","-157,000,000","-150,800,000","-92,400,000","-232,500,000","-175,100,000","-175,300,000","-164,500,000","-148,900,000","-137,700,000","-125,500,000","-124,000,000","-115,900,000","-112,700,000","-113,300,000","-119,400,000","-114,500,000","-113,500,000","-111,800,000"
			DepreciationAndAmortization,,"506,000,000","504,000,000",,"501,000,000","492,000,000","499,000,000","544,000,000","589,000,000",,"622,000,000",,,,"570,000,000",,,"610,000,000",,,,"540,000,000","472,000,000","474,000,000","470,000,000",,"451,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-396,000,000","1,653,000,000","-241,000,000","-233,000,000","-218,000,000","1,488,000,000","-218,000,000","-211,000,000","-198,000,000","1,230,000,000","-180,000,000","-188,000,000","-152,000,000","1,067,000,000","-142,000,000","-145,000,000","-146,000,000","1,045,000,000","-133,000,000","-140,000,000","-150,000,000","1,140,100,000","-154,300,000","-157,000,000","-150,800,000","-92,400,000","-232,500,000","-175,100,000","-175,300,000","-164,500,000","-148,900,000","-137,700,000","-125,500,000","-124,000,000","-115,900,000","-112,700,000","-113,300,000","-119,400,000","-114,500,000","-113,500,000","-111,800,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-396,000,000",,"-241,000,000","-233,000,000","-218,000,000",,"-218,000,000","-211,000,000","-198,000,000",,"-180,000,000","-188,000,000","-152,000,000",,"-142,000,000","-145,000,000","-146,000,000",,"-133,000,000","-140,000,000","-150,000,000",,"-154,300,000","-157,000,000","-150,800,000","-92,400,000","-232,500,000","-175,100,000","-175,300,000","-164,500,000","-148,900,000","-137,700,000","-125,500,000","-124,000,000","-115,900,000","-112,700,000","-113,300,000","-119,400,000","-114,500,000","-113,500,000","-111,800,000"
		DeferredTax,,,,,,,"-350,000,000","-1,481,000,000","-1,300,000,000",,"324,000,000",,,,"504,000,000",,,"165,000,000",,,,"301,000,000","332,000,000","625,000,000","791,000,000",,"558,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77,000,000","89,000,000","-211,000,000","-5,000,000","70,000,000","134,000,000","-27,000,000","-46,000,000","35,000,000","-148,900,000","-4,600,000","-99,800,000","11,300,000","-51,200,000","-55,300,000","-57,100,000","-48,000,000","-68,100,000","43,300,000","-67,000,000","-31,300,000","138,400,000","-85,300,000","-126,200,000","-43,500,000","700,000","-38,200,000","13,800,000","19,100,000"
