name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,09/30/2015
		NonCurrentDeferredAssets,"13,000,000","13,000,000","14,000,000","10,000,000","19,000,000","28,000,000","34,000,000","82,000,000","99,000,000","116,000,000","123,000,000","113,000,000","125,000,000","134,000,000","138,000,000","147,000,000","171,000,000","196,000,000","281,000,000","394,000,000","393,000,000","386,000,000","389,000,000",,,"7,800,000"
			NonCurrentDeferredTaxesAssets,"13,000,000","13,000,000","14,000,000","10,000,000","19,000,000","28,000,000","34,000,000","82,000,000","99,000,000","116,000,000","123,000,000","113,000,000","125,000,000","134,000,000","138,000,000","147,000,000","171,000,000","196,000,000","281,000,000","394,000,000","393,000,000","386,000,000","389,000,000",,,"7,800,000"
		OtherNonCurrentAssets,"222,000,000","204,000,000","194,000,000","119,000,000","117,000,000","112,000,000","132,000,000","133,000,000","131,000,000","109,000,000","108,000,000","106,000,000","103,000,000","97,000,000","92,000,000","82,000,000","83,000,000","86,000,000","23,000,000","86,000,000","86,000,000","89,000,000","29,000,000","508,400,000","51,800,000","22,800,000"
TotalLiabilitiesNetMinorityInterest,"3,048,000,000","3,016,000,000","3,056,000,000","3,026,000,000","2,977,000,000","3,211,000,000","3,127,000,000","3,151,000,000","3,154,000,000","2,493,000,000","2,322,000,000","2,252,000,000","2,212,000,000","2,175,000,000","2,212,000,000","2,137,000,000","2,095,000,000","2,021,000,000","2,032,000,000","2,163,000,000","2,125,000,000","2,151,000,000","2,155,000,000","2,268,000,000","377,800,000","360,800,000"
	CurrentLiabilities,"585,000,000","541,000,000","569,000,000","507,000,000","448,000,000","506,000,000","444,000,000","432,000,000","401,000,000","421,000,000","423,000,000","412,000,000","390,000,000","380,000,000","411,000,000","425,000,000","415,000,000","368,000,000","478,000,000","521,000,000","471,000,000","493,000,000","400,000,000","475,300,000","300,600,000","298,600,000"
		PayablesAndAccruedExpenses,"538,000,000","509,000,000","552,000,000","505,000,000","447,000,000","418,000,000","444,000,000","432,000,000","401,000,000","399,000,000","408,000,000","405,000,000","360,000,000","350,000,000","381,000,000","399,000,000","392,000,000","349,000,000","236,000,000","431,000,000","380,000,000","403,000,000","227,000,000","455,300,000","300,600,000","214,200,000"
			Payables,"238,000,000","218,000,000","246,000,000","216,000,000","180,000,000","158,000,000","189,000,000","178,000,000","186,000,000","153,000,000","171,000,000","163,000,000","154,000,000","152,000,000","178,000,000","176,000,000","194,000,000","141,000,000","199,000,000","196,000,000","170,000,000","146,000,000","196,000,000","170,000,000","168,000,000","199,300,000"
				AccountsPayable,"238,000,000","218,000,000","246,000,000","216,000,000","180,000,000","158,000,000","189,000,000","178,000,000","186,000,000","153,000,000","171,000,000","163,000,000","154,000,000","152,000,000","178,000,000","176,000,000","194,000,000","141,000,000","192,000,000","196,000,000","170,000,000","146,000,000","177,000,000","170,000,000","168,000,000","173,300,000"
				TotalTaxPayable,,,,,,,,,,,,,,,,,,,"7,000,000",,,,"19,000,000",,,"26,000,000"
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,"10,400,000"
			CurrentAccruedExpenses,"300,000,000","291,000,000","306,000,000","289,000,000","267,000,000","260,000,000","255,000,000","254,000,000","215,000,000","246,000,000","237,000,000","242,000,000","206,000,000","198,000,000","203,000,000","223,000,000","198,000,000","208,000,000","37,000,000","235,000,000","210,000,000","257,000,000","31,000,000","285,300,000","132,600,000","14,900,000"
				InterestPayable,,,,,,,,,,,,,,,,,,,"7,000,000",,,,"4,000,000",,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,"43,000,000",,,,"45,000,000",,,"20,200,000"
		CurrentDebtAndCapitalLeaseObligation,"47,000,000","32,000,000","17,000,000","2,000,000","1,000,000","88,000,000",,,,"22,000,000","15,000,000","7,000,000","30,000,000","30,000,000","30,000,000","26,000,000","23,000,000","19,000,000","90,000,000","90,000,000","91,000,000","90,000,000","19,000,000","20,000,000",,
			CurrentDebt,"47,000,000","32,000,000","17,000,000","2,000,000","1,000,000","88,000,000",,,,"22,000,000","15,000,000","7,000,000","30,000,000","30,000,000","30,000,000","26,000,000","23,000,000","19,000,000","90,000,000","90,000,000","91,000,000","90,000,000","19,000,000","20,000,000",,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,"109,000,000",,,,"109,000,000",,,"64,200,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,463,000,000","2,475,000,000","2,487,000,000","2,519,000,000","2,529,000,000","2,705,000,000","2,683,000,000","2,719,000,000","2,753,000,000","2,072,000,000","1,899,000,000","1,840,000,000","1,822,000,000","1,795,000,000","1,801,000,000","1,712,000,000","1,680,000,000","1,653,000,000","1,554,000,000","1,642,000,000","1,654,000,000","1,658,000,000","1,755,000,000","1,792,700,000","77,200,000","62,200,000"
		LongTermProvisions,,,,,,,,,,,,,,,,,,,"17,000,000",,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"1,928,000,000","1,938,000,000","1,951,000,000","1,967,000,000","1,984,000,000","2,147,000,000","2,193,000,000","2,184,000,000","2,229,000,000","1,544,000,000","1,327,000,000","1,334,000,000","1,318,000,000","1,291,000,000","1,292,000,000","1,231,000,000","1,183,000,000","1,147,000,000","1,059,000,000","643,000,000","646,000,000","650,000,000","730,000,000","720,000,000",,"4,200,000"
			LongTermDebt,"1,648,000,000","1,662,000,000","1,677,000,000","1,691,000,000","1,719,000,000","1,887,000,000","1,962,000,000","1,953,000,000","2,003,000,000","1,320,000,000","1,327,000,000","1,334,000,000","1,318,000,000","1,291,000,000","1,292,000,000","1,231,000,000","1,183,000,000","1,147,000,000","1,034,000,000","643,000,000","646,000,000","650,000,000","724,000,000","720,000,000",,
			LongTermCapitalLeaseObligation,"280,000,000","276,000,000","274,000,000","276,000,000","265,000,000","260,000,000","231,000,000","231,000,000","226,000,000","224,000,000",,,,,,,,,"25,000,000",,,,"6,000,000",,,"4,200,000"
		NonCurrentDeferredLiabilities,"42,000,000","34,000,000","26,000,000",,,,,,,,,,,,,,,,"14,000,000","2,000,000","2,000,000","2,000,000","10,000,000","23,800,000","23,800,000","23,800,000"
			NonCurrentDeferredTaxesLiabilities,"42,000,000","34,000,000","26,000,000",,,,,,,,,,,,,,,,"0","2,000,000","2,000,000","2,000,000","2,000,000","23,800,000","23,800,000","23,800,000"
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,"4,700,000"
		DuetoRelatedPartiesNonCurrent,,,,,,,,,,,,,,,,,,,"74,000,000",,,,"71,000,000",,,
		EmployeeBenefits,"237,000,000","248,000,000","258,000,000","272,000,000","286,000,000","303,000,000","317,000,000","350,000,000","361,000,000","376,000,000","387,000,000","322,000,000","325,000,000","330,000,000","333,000,000","303,000,000","316,000,000","331,000,000","342,000,000","811,000,000","833,000,000","854,000,000","911,000,000","921,300,000","12,100,000","27,000,000"
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"237,000,000","248,000,000","258,000,000","272,000,000","286,000,000","303,000,000","317,000,000","350,000,000","361,000,000","376,000,000","387,000,000","322,000,000","325,000,000","330,000,000","333,000,000","303,000,000","316,000,000","331,000,000","342,000,000","811,000,000","833,000,000","854,000,000","886,000,000","921,300,000","12,100,000","13,000,000"
		OtherNonCurrentLiabilities,"256,000,000","255,000,000","252,000,000","280,000,000","259,000,000","255,000,000","173,000,000","185,000,000","163,000,000","152,000,000","185,000,000","184,000,000","179,000,000","174,000,000","176,000,000","178,000,000","181,000,000","175,000,000","48,000,000","186,000,000","173,000,000","152,000,000","33,000,000","127,600,000","41,300,000","2,500,000"
TotalEquityGrossMinorityInterest,"200,000,000","167,000,000","135,000,000","23,000,000","-56,000,000","-55,000,000","-76,000,000","-188,000,000","-237,000,000","-196,000,000","-258,000,000","-252,000,000","-298,000,000","-343,000,000","-358,000,000","-288,000,000","-226,000,000","-194,000,000","-117,000,000","-203,000,000","-218,000,000","-286,000,000","-330,000,000","-634,000,000","739,600,000","617,100,000"
	StockholdersEquity,"200,000,000","167,000,000","135,000,000","23,000,000","-56,000,000","-55,000,000","-76,000,000","-188,000,000","-237,000,000","-196,000,000","-258,000,000","-252,000,000","-298,000,000","-343,000,000","-358,000,000","-288,000,000","-226,000,000","-194,000,000","-117,000,000","-203,000,000","-218,000,000","-286,000,000","-330,000,000","-634,000,000","739,600,000","617,100,000"
		CapitalStock,"2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000",,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0",,,
			CommonStock,"2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000",,
		AdditionalPaidInCapital,"36,000,000","33,000,000","35,000,000","32,000,000","29,000,000","25,000,000","24,000,000","20,000,000","16,000,000","16,000,000","13,000,000","13,000,000","10,000,000","8,000,000","7,000,000","6,000,000","3,000,000","0","5,000,000","2,000,000","710,000,000","710,000,000","710,000,000","-622,000,000",,
		RetainedEarnings,"147,000,000","123,000,000","90,000,000","-29,000,000","-103,000,000","-106,000,000","-110,000,000","-211,000,000","-249,000,000","-231,000,000","-284,000,000","-291,000,000","-336,000,000","-379,000,000","-399,000,000","-323,000,000","-274,000,000","-238,000,000","-167,000,000","-207,000,000","123,000,000","62,000,000",,,,
		GainsLossesNotAffectingRetainedEarnings,"15,000,000","9,000,000","8,000,000","18,000,000","16,000,000","24,000,000","8,000,000","1,000,000","-6,000,000","17,000,000","11,000,000","24,000,000","26,000,000","26,000,000","32,000,000","27,000,000","43,000,000","42,000,000","43,000,000","0","-4,000,000","-8,000,000","-3,000,000","-14,000,000",,"-60,600,000"
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,"-1,049,000,000","-1,052,000,000","-1,039,000,000",,,"677,700,000"
TotalCapitalization,"1,848,000,000","1,829,000,000","1,812,000,000","1,714,000,000","1,663,000,000","1,832,000,000","1,886,000,000","1,765,000,000","1,766,000,000","1,124,000,000","1,069,000,000","1,082,000,000","1,020,000,000","948,000,000","934,000,000","943,000,000","957,000,000","953,000,000","917,000,000","440,000,000","428,000,000","364,000,000","394,000,000","86,000,000","739,600,000","617,100,000"
CommonStockEquity,"200,000,000","167,000,000","135,000,000","23,000,000","-56,000,000","-55,000,000","-76,000,000","-188,000,000","-237,000,000","-196,000,000","-258,000,000","-252,000,000","-298,000,000","-343,000,000","-358,000,000","-288,000,000","-226,000,000","-194,000,000","-117,000,000","-203,000,000","-218,000,000","-286,000,000","-330,000,000","-634,000,000","739,600,000","617,100,000"
CapitalLeaseObligations,"280,000,000","276,000,000","274,000,000","276,000,000","265,000,000","260,000,000","231,000,000","231,000,000","226,000,000","224,000,000",,,,,,,,,"25,000,000",,,,"6,000,000",,,"4,200,000"
NetTangibleAssets,"-588,000,000","-615,000,000","-640,000,000","-750,000,000","-788,000,000","-794,000,000","-605,000,000","-698,000,000","-740,000,000","-703,000,000","-762,000,000","-742,000,000","-776,000,000","-816,000,000","-806,000,000","-686,000,000","-622,000,000","-587,000,000","-452,000,000","-537,000,000","-535,000,000","-556,000,000","-597,000,000","-892,700,000","483,100,000","446,100,000"
WorkingCapital,"431,000,000","460,000,000","468,000,000","509,000,000","520,000,000","708,000,000","994,000,000","947,000,000","983,000,000","373,000,000","374,000,000","389,000,000","343,000,000","288,000,000","314,000,000","365,000,000","380,000,000","367,000,000","312,000,000","227,000,000","261,000,000","266,000,000","330,000,000","78,000,000","213,800,000","178,700,000"
InvestedCapital,"1,895,000,000","1,861,000,000","1,829,000,000","1,716,000,000","1,664,000,000","1,920,000,000","1,886,000,000","1,765,000,000","1,766,000,000","1,146,000,000","1,084,000,000","1,089,000,000","1,050,000,000","978,000,000","964,000,000","969,000,000","980,000,000","972,000,000","1,007,000,000","530,000,000","519,000,000","454,000,000","413,000,000","106,000,000",,"617,100,000"
TangibleBookValue,"-588,000,000","-615,000,000","-640,000,000","-750,000,000","-788,000,000","-794,000,000","-605,000,000","-698,000,000","-740,000,000","-703,000,000","-762,000,000","-742,000,000","-776,000,000","-816,000,000","-806,000,000","-686,000,000","-622,000,000","-587,000,000","-452,000,000","-537,000,000","-535,000,000","-556,000,000","-597,000,000","-892,700,000","483,100,000","446,100,000"
TotalDebt,"1,975,000,000","1,970,000,000","1,968,000,000","1,969,000,000","1,985,000,000","2,235,000,000","2,193,000,000","2,184,000,000","2,229,000,000","1,566,000,000","1,342,000,000","1,341,000,000","1,348,000,000","1,321,000,000","1,322,000,000","1,257,000,000","1,206,000,000","1,166,000,000","1,149,000,000","733,000,000","737,000,000","740,000,000","749,000,000","740,000,000",,"4,200,000"
NetDebt,"1,577,000,000","1,542,000,000","1,464,000,000","1,467,000,000","1,473,000,000","1,448,000,000","1,202,000,000","1,202,000,000","1,229,000,000","1,180,000,000","1,183,000,000","1,215,000,000","1,234,000,000","1,222,000,000","1,226,000,000","1,150,000,000","1,079,000,000","1,051,000,000","923,000,000","601,000,000","602,000,000","504,000,000","571,000,000","690,000,000",,
ShareIssued,"179,000,000","180,000,000","180,000,000","181,000,000","181,000,000","183,000,000","185,000,000","185,000,000","185,000,000","188,000,000","188,000,000","188,000,000","188,000,000","188,000,000","188,000,000","193,000,000","197,000,000","201,000,000","203,000,000","203,000,000","205,000,000","205,000,000","205,000,000","205,000,000","200,000,000","200,000,000"
OrdinarySharesNumber,"179,000,000","180,000,000","180,000,000","181,000,000","181,000,000","183,000,000","185,000,000","185,000,000","185,000,000","188,000,000","188,000,000","188,000,000","188,000,000","188,000,000","188,000,000","193,000,000","197,000,000","201,000,000","203,000,000","203,000,000","205,000,000","205,000,000","205,000,000","205,000,000","200,000,000","200,000,000"
