name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005
TotalAssets,"208,488,000,000","193,502,000,000","150,662,000,000","134,190,000,000","128,045,000,000","126,200,000,000","128,080,000,000","124,060,000,000","138,901,000,000","94,493,000,000","95,339,000,000","90,930,000,000","93,857,000,000","92,791,000,000","87,242,000,000","82,847,000,000","82,062,000,000","78,264,000,000","79,118,000,000","80,324,000,000","79,463,000,000","82,003,000,000","76,296,000,000","75,224,000,000","79,160,000,000","77,987,000,000","65,856,000,000","63,104,000,000","66,428,000,000","68,279,000,000","67,286,000,000","68,482,000,000","65,921,000,000","64,818,000,000","48,884,910,000","40,613,727,000","38,858,537,000","37,214,842,000","37,540,084,000","39,504,768,000","36,124,101,000","36,147,864,000","38,666,730,000","31,040,873,000","28,622,491,000","26,642,259,000","27,449,881,000","23,813,791,000","21,884,875,000","19,561,738,000","20,864,021,000","15,624,906,000","14,959,581,000","4,160,871,000","2,996,058,000","3,052,935,000","2,796,345,000","2,684,216,000","2,548,245,000","2,294,933,000","493,211,000","420,850,000","350,220,000","291,696,000","265,770,000","212,092,000"
	CurrentAssets,"169,378,000,000","154,300,000,000","112,720,000,000","96,066,000,000","89,175,000,000","87,219,000,000","89,137,000,000","97,435,000,000","112,253,000,000","67,979,000,000","68,871,000,000","64,372,000,000","67,485,000,000","66,692,000,000","61,295,000,000","57,560,000,000","56,634,000,000","53,562,000,000","55,239,000,000","56,448,000,000","55,073,000,000","57,133,000,000","51,844,000,000","50,630,000,000","54,554,000,000","53,313,000,000","48,052,000,000","45,133,000,000","48,486,000,000","50,245,000,000","49,378,000,000","50,191,000,000","45,254,000,000","44,259,000,000","45,389,607,000","37,185,206,000","35,375,181,000","33,750,087,000","34,034,495,000","36,058,454,000","32,506,784,000","32,605,391,000","35,222,949,000","27,931,554,000","25,506,922,000","23,575,778,000","25,061,916,000","21,418,140,000","19,459,851,000","17,094,590,000","18,384,748,000","13,137,885,000","12,552,588,000","1,748,273,000","1,278,853,000","1,334,340,000","1,142,094,000","1,046,739,000","1,042,880,000","942,438,000","340,917,000","311,391,000","242,433,000","181,935,000","164,015,000","86,205,000"
		CashCashEquivalentsAndShortTermInvestments,"638,000,000","607,000,000","618,000,000","602,000,000","562,000,000","583,000,000","610,000,000","880,000,000","583,000,000","841,000,000","655,000,000","837,000,000","653,000,000","724,000,000","515,000,000","532,000,000","523,000,000","551,000,000","435,000,000","415,000,000","381,000,000","430,000,000","482,000,000","414,000,000","493,000,000","656,000,000","708,000,000","700,000,000","1,825,000,000","1,852,000,000","1,879,000,000","2,083,000,000","1,021,000,000","1,035,000,000","1,573,790,000","1,493,577,000","1,390,836,000","1,612,195,000","1,241,176,000","1,082,018,000","968,385,000","822,949,000","34,957,412,000","756,674,000","694,257,000","623,791,000","309,113,000","614,299,000","554,470,000","393,633,000","305,247,000","232,682,000","286,941,000","245,478,000","374,372,000","276,653,000","260,552,000","193,079,000","231,229,000","177,308,000","281,611,000","248,210,000","188,555,000","142,091,000","131,183,000","46,232,000"
			CashAndCashEquivalents,"638,000,000","607,000,000","618,000,000","602,000,000","562,000,000","583,000,000","610,000,000","880,000,000","583,000,000","841,000,000","655,000,000","837,000,000","653,000,000","724,000,000","515,000,000","532,000,000","523,000,000","535,000,000","419,000,000","398,000,000","360,000,000","407,000,000","458,000,000","390,000,000","468,000,000","627,000,000","687,000,000","678,000,000","752,000,000","652,000,000","638,000,000","2,057,000,000","964,000,000","961,000,000","1,537,266,000","1,457,048,000","1,390,836,000","1,612,195,000","1,241,176,000","1,082,018,000","968,385,000","822,949,000","34,957,412,000","756,674,000","694,257,000","621,792,000","307,108,000","612,294,000","552,465,000","391,629,000","300,459,000","229,596,000","283,522,000","241,727,000","362,858,000","215,877,000","119,597,000","92,825,000","120,852,000","114,864,000","204,257,000","70,182,000","54,094,000","8,198,000","20,002,000","34,234,000"
				CashEquivalents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,957,412,000",,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,"16,000,000","16,000,000","17,000,000","21,000,000","23,000,000","24,000,000","24,000,000","25,000,000","29,000,000","21,000,000","22,000,000","1,073,000,000","1,200,000,000","1,241,000,000","26,000,000","57,000,000","74,000,000","36,524,000","36,529,000",,,,,,,,"0","0","1,999,000","2,005,000","2,005,000","2,005,000","2,004,000","4,788,000","3,086,000","3,419,000","3,751,000","11,514,000","60,776,000","140,955,000","100,254,000","110,377,000","62,444,000","77,354,000","178,028,000","134,461,000","133,893,000","111,181,000","11,998,000"
		Receivables,"1,696,000,000","1,208,000,000","1,327,000,000","1,300,000,000","1,530,000,000","1,230,000,000","1,310,000,000","1,279,000,000","1,569,000,000","988,000,000","1,056,000,000","1,062,000,000","1,181,000,000","953,000,000","1,020,000,000","1,049,000,000","1,167,000,000","903,000,000","897,000,000","912,000,000","999,000,000","777,000,000","789,000,000","862,000,000","941,000,000","700,000,000","490,000,000","541,000,000","608,000,000","471,000,000","446,000,000","432,000,000","544,000,000","482,000,000","175,826,000","185,784,000","186,955,000","127,260,000","148,897,000","175,186,000","178,844,000","136,331,000","159,219,000","165,758,000","165,244,000","114,456,000","135,942,000","140,578,000","109,068,000","169,978,000","119,613,000","110,647,000","81,248,000","98,694,000","78,376,000","74,524,000","52,018,000","71,551,000","81,836,000","77,853,000","32,121,000","36,699,000","29,604,000","20,757,000","14,773,000","16,554,000"
			AccountsReceivable,"1,696,000,000","1,208,000,000","1,327,000,000","1,300,000,000","1,530,000,000","1,230,000,000","1,310,000,000","1,279,000,000","1,569,000,000","988,000,000","1,056,000,000","1,062,000,000","1,181,000,000","953,000,000","1,020,000,000","1,049,000,000","1,167,000,000","903,000,000","897,000,000","912,000,000","999,000,000","777,000,000","789,000,000","862,000,000","941,000,000","700,000,000","490,000,000","541,000,000","608,000,000","471,000,000","446,000,000","432,000,000","544,000,000","482,000,000","175,826,000","185,784,000","186,955,000","127,260,000","148,897,000","175,186,000","178,844,000","136,331,000","159,219,000","165,758,000","165,244,000","114,456,000","135,942,000","140,578,000","109,068,000","132,559,000","119,613,000","110,647,000","81,248,000","98,694,000","78,376,000","74,524,000","51,241,000","58,814,000","58,277,000","48,400,000","31,673,000","36,699,000","29,604,000","20,757,000","14,773,000","16,554,000"
				GrossAccountsReceivable,"1,720,000,000","1,232,000,000","1,350,000,000","1,328,000,000","1,557,000,000","1,257,000,000","1,335,000,000","1,303,000,000","1,591,000,000","996,000,000","1,064,000,000","1,069,000,000","1,188,000,000","960,000,000","1,027,000,000","1,056,000,000","1,173,000,000","909,000,000","904,000,000","920,000,000","1,007,000,000","784,000,000","794,000,000","864,000,000","942,000,000","702,000,000","492,000,000","543,000,000","609,000,000","472,000,000","447,000,000","433,000,000","545,000,000","483,000,000","176,627,000","186,550,000","187,891,000","128,364,000","150,067,000","176,685,000","180,746,000","138,888,000","161,523,000",,,,"137,414,000",,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-24,000,000","-24,000,000","-23,000,000","-28,000,000","-27,000,000","-27,000,000","-25,000,000","-24,000,000","-22,000,000","-8,000,000","-8,000,000","-7,000,000","-7,000,000","-7,000,000","-7,000,000","-7,000,000","-6,000,000","-6,000,000","-7,000,000","-8,000,000","-8,000,000","-7,000,000","-5,000,000","-2,000,000","-1,000,000","-2,000,000","-2,000,000","-2,000,000","-1,000,000","-1,000,000","-1,000,000","-1,000,000","-1,000,000","-1,000,000","-801,000","-766,000","-936,000","-1,104,000","-1,170,000","-1,499,000","-1,902,000","-2,557,000","-2,304,000",,,,"-1,472,000",,,,,,,,,,,,,,,,,,,
