name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
MarketCap,"13,670,978,501","24,098,826,918","25,892,886,493","22,931,062,336","6,356,789,605","4,998,177,753","4,229,644,685","2,235,234,570","2,653,268,669"
EnterpriseValue,"14,566,478,501","25,074,626,918","26,963,086,493","23,343,762,336","6,781,489,605","5,482,277,753","4,710,944,685","2,762,134,570","3,872,768,669"
PeRatio,"78.814","138.93","3,210","235.346",,,,,"364.063"
ForwardPeRatio,"44.643","82.645","90.909","88.496","105.263","102.041","102.041","94.34","196.078"
PsRatio,"18.118","31.498","20.963","31.035","18.251","17.94","16.93","16.835","21.479"
PbRatio,"6.638","12.062","14.506","37.208","18.829","17.94","22.439","16.648",
EnterprisesValueRevenueRatio,"17.432","103.743","121.291","118.136","38.974","35.762","33.722","22.384","34.921"
EnterprisesValueEBITDARatio,"64.057","491.659","324.856","622.5","121.315","145.034","85.654","79.6","-98.544"
