name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
MarketCap,"1,813,789,744","1,867,872,482","2,001,116,120","2,012,520,227","1,933,415,360","2,133,859,610","1,732,123,805","1,357,903,986","1,555,118,204","1,477,148,049","2,215,545,830","2,192,003,391","2,152,568,790","2,182,587,000","1,871,671,849","2,275,459,066","2,211,731,587","2,130,704,659","2,158,264,421","2,243,595,532","2,178,547,376","2,153,118,706","2,410,912,246","1,863,798,438","1,680,446,484","1,557,745,330","1,556,562,309","1,565,304,842","1,687,583,727","1,640,274,029","1,656,008,083","1,553,475,516","1,665,088,365","1,709,592,896","1,808,290,783","1,719,851,366","1,650,858,797","1,692,146,462","1,455,866,498","1,576,716,357","1,585,461,422","1,631,476,923","1,557,456,218","1,163,764,115","1,501,031,291","1,498,577,038","1,587,712,960","1,388,880,748","1,330,094,090","1,559,721,135","1,435,208,331","1,094,232,895","1,109,428,608","1,053,628,666","1,237,638,696","1,188,328,352","1,011,282,324","1,276,564,883","1,452,428,266","1,605,918,320","1,502,614,785","1,629,838,543","1,919,311,128","1,842,151,336","1,720,313,282","1,761,722,603","1,532,041,978","1,557,794,874","1,659,990,179","1,652,498,329","1,797,663,501","1,797,133,649","1,671,701,310","1,691,292,361","1,704,881,874","1,587,626,058","1,503,102,193","1,406,835,397","1,440,296,698","1,405,857,325","1,589,319,149","1,589,341,846","1,543,588,408","1,434,855,004","1,319,053,008","1,335,148,831","1,359,855,462","1,271,415,853","1,199,800,542","1,396,270,577","1,520,735,856","1,606,680,000","1,651,209,000","1,415,547,512","1,641,036,500","1,127,997,000","1,596,516,012","1,680,534,750","1,682,112,500","1,175,093,250","1,018,836,000","891,481,500","890,230,500","768,042,000","733,131,000","785,497,500","794,225,250","645,853,500","615,341,286","532,392,750","610,942,500","607,873,500","576,700,500","537,734,250","452,008,500","561,114,000","417,990,450","447,495,450","388,485,450","344,224,999","354,060,000","299,980,518","238,503,667","216,369,999","196,699,999","201,620,450","172,115,352","181,950,450","184,408,216","197,928,391","201,620,450","221,290,450","228,668,667","206,535,000","229,897,059","236,040,000","243,418,216","260,630,450","226,204,999","231,206,196","222,481,617","244,290,666","231,206,284","223,571,328","262,829,710","209,392,000","207,212,142","157,044,000"
PeRatio,"14.829","12.987","11.934","9.975","10.336","13.41","12.247","10.652","11.352","10.043","14.748","15.228","15.252","15.217","14.963","17.995","19.896","19.974","18.206","19.598","19.373","19.869","22.563","17.781","14.792","13.468","13.395","12.944","13.65","13.268","13.41","12.587","13.717","14.486","15.337","14.798","14.291","13.818","12.409","14.234","13.909","15.048","14.458","10.804","14.102","14.917","63.692","15.418","14.871","20.025","17.889","13.138","13.143","11.935","13.579","13.127","10.506","11.726","13.489","14.306","13.055","13.416","15.651","15.483","15.335","17.011","15.177","15.387","15.897","14.428","15.535","15.31","13.837","14.156","14.635","13.842","13.476","12.706","12.268","11.875","14.194","14.686","14.087","14.439","13.281","13.562","14.094","13.265","11.863","14.117","15.878","16.917","18.012","16.407","19.846","14.286","20.993","22.761","23.718","16.885","14.66","12.827","13.636","11.892","12","13.158","14.583","12.171","11.596","9.776","10.417","11.607","11.145","10.518","9.295","11.538","9.572","11.318","10.128","9.563","10.345","9.077","8.599","7.971","7.576","6.833","5.833","6.293","6.51","6.988","6.973","7.813","8.073","7.447","8.854","9.091","9.167","9.815","8.519","9.602","9.445","10.37","9.815","9.491","11.676","9.524","9.896","8.108"
ForwardPeRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.516","12.595","13.569","13.123","13.477","12.658","12.642","12.563","13.333","12.005","11.05","11.111","11.198","12.453","12.739","15.152","15.221","11.325","13.68","13.643","15.748",,,,,,,"13.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.408","2.422","2.611","1.823","1.873","1.623","1.621","1.744","1.853","1.667","1.727","1.737","1.749","1.946","2.404","1.956","1.827","1.359","1.467","1.462","1.687",,,,,,,"1.632",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.469","3.52","3.585","3.403","3.257","3.512","2.96","2.41","2.843","2.814","4.223","4.227","4.192","4.249","3.589","4.284","4.144","3.991","4.137","4.351","4.316","4.306","4.831","3.726","3.351","3.09","3.084","3.057","3.243","3.152","3.175","2.999","3.253","3.362","3.67","3.567","3.522","3.463","3.11","3.02","3.026","3.067","3.034","2.267","2.872","2.895","12.194","2.63","2.447","2.817","2.5","2.106","2.183","2.092","2.494","2.42","2.075","2.68","3.162","3.68","3.432","3.673","4.278","4.084","4.045","4.278","3.852","3.905","4.225","4.104","4.537","4.251","4.148","4.089","4.059","3.762","3.437","3.296","3.424","3.296","3.982","4.08","3.914","4.099","3.795","3.93","4.089","3.843","3.437","4.074","4.506","4.706","4.924","4.39","5.21","3.712","5.398","5.818","6.031","4.266","3.713","3.232","3.375","2.927","2.932","3.19","3.376","2.745","2.615","2.237","2.45","2.73","2.555","2.366","1.975","2.402","1.932","2.14","1.905","1.763","1.875","1.657","1.366","1.272","1.221","1.297","1.107",,,,,,,,,,,,,,,,,,,,,
PbRatio,"1.112","1.073","1.131","1.131","1.099","1.226","1.013","0.811","0.941","0.889","1.347","1.354","1.349","1.369","1.17","1.436","1.405","1.344","1.364","1.436","1.417","1.416","1.571","1.223","1.114","1.057","1.054","1.079","1.167","1.155","1.17","1.11","1.212","1.262","1.36","1.296","1.22","1.305","1.131","1.256","1.277","1.332","1.275","0.953","1.258","1.292","1.381","1.199","1.164","1.382","1.293","1.091","1.114","1.059","1.272","1.252","1.081","1.362","1.579","1.812","1.681","1.829","2.157","2.42","2.26","2.331","2.091","2.127","2.229","2.259","2.396","2.448","2.355","2.354","2.472","2.328","2.262","2.129","2.12","2.03","2.318","2.319","2.252","2.149","2.05","2.12","2.221","1.943","1.833","2.169","2.319","2.413","2.475","2.174","2.517","1.748","2.56","2.696","2.834","2.018","1.804","1.628","1.698","1.503","1.509","1.641","1.709","1.429","1.361","1.219","1.59","1.582","1.535","1.448","1.26","1.606","1.327","1.471","1.315","1.199","1.265","1.096","0.891","0.827","0.783","0.806","0.688","0.756","0.782",,,,,,,,,,,,,,,,,,,
