name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-132,000","31,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-132,000","31,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,,,,,,,"-362,000","83,000","412,000","55,000","-842,000","-5,000","321,000","229,000","-51,000","-557,000","-219,000","-61,000","-2,617,000","-115,000","-310,000","-6,000","-806,000","-469,000","-866,000","333,000","-2,122,000","2,696,000","-1,075,000","122,000","26,883,000","-14,301,000","-4,764,000","-8,168,000","-7,901,000","2,845,000","-4,564,000","-204,000",,,,,,"1,487,000",,,,,,,,,,,,"5,801,000","3,767,000","716,000","-3,921,000","78,000","2,509,000","2,008,000","15,009,000","3,522,000","2,758,000","1,863,000","-5,332,000","-2,115,000","3,076,000","1,126,000","5,063,000","226,000","448,000","126,000","-9,255,000","3,562,000","1,959,000","602,000",,,,,,,,,"1,715,000","-12,000","-12,000","-12,000","4,461,000","0","0","-300,000",,,,"100,000","3,000,000","0","0","200,000","700,000","0","0","300,000","200,000","-200,000",,,,,,,,,,,,,,,"-200,000","200,000",,,,
			DeferredIncomeTax,,,,,,,"-362,000","83,000","412,000","55,000","-842,000","-5,000","321,000","229,000","-51,000","-557,000","-219,000","-61,000","-2,617,000","-115,000","-310,000","-6,000","-806,000","-469,000","-866,000","333,000","-2,122,000","2,696,000","-1,075,000","122,000","26,883,000","-14,301,000","-4,764,000","-8,168,000","-7,901,000","2,845,000","-4,564,000","-204,000",,,,,,"1,487,000",,,,,,,,,,,,"5,801,000","3,767,000","716,000","-3,921,000","78,000","2,509,000","2,008,000","15,009,000","3,522,000","2,758,000","1,863,000","-5,332,000","-2,115,000","3,076,000","1,126,000","5,063,000","226,000","448,000","126,000","-9,255,000","3,562,000","1,959,000","602,000",,,,,,,,,"1,715,000","-12,000","-12,000","-12,000","4,461,000","0","0","-300,000",,,,"100,000","3,000,000","0","0","200,000","700,000","0","0","300,000","200,000","-200,000",,,,,,,,,,,,,,,"-200,000","200,000",,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,"1,252,000","1,225,000","1,175,000","1,091,000","1,666,000","347,000","1,018,000","1,110,000","1,157,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,"132,000","0","449,000","0","6,495,000","97,000","8,977,000","5,371,000","117,674,000","849,000","2,311,000","146,000","681,000",,,,"14,876,000","0","0","0","7,245,000","0","257,000","116,875,000",,,,,,,,,,,,,"8,360,000","0","0","0","3,204,000","0","9,182,000","3,352,000","64,848,000","14,092,000","9,360,000","567,000","9,492,000","948,000","8,687,000","404,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"-748,000","61,000","-654,000",,,,"950,000","403,000","4,124,000","1,380,000","1,688,000","2,429,000","295,000","627,000","590,000","901,000","212,000","453,000","95,000","89,000","472,000","772,000","113,000","990,000","1,135,000","198,000","1,279,000","2,754,000","1,112,000","242,000","204,000","662,000","131,000","-141,000","4,000","37,000","109,000","224,000","656,000","-589,000","-394,000","90,000","-5,747,000","-11,000","61,000","913,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"3,290,000","1,104,000","1,053,000","1,057,000","76,000","2,478,000","1,769,000","1,951,000","2,112,000","784,000","1,867,000","1,328,000","2,767,000","2,165,000","1,687,000","2,270,000","2,546,000","876,000","485,000","1,798,000","2,975,000","2,469,000","2,198,000","2,548,000","6,628,000","2,373,000","9,071,000","3,619,000","2,601,000","1,596,000","1,966,000","1,536,000","1,418,000","1,855,000","1,611,000","1,489,000","1,770,000","1,854,000","2,048,000","3,140,000","1,898,000","2,355,000","1,871,000","1,277,000","1,304,000","1,836,000","1,583,000","2,573,000","1,506,000","1,549,000","932,000","1,901,000","1,945,000","1,884,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-247,000","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-121,925,000","-3,071,000","-108,028,000","-5,569,000","-1,004,000","-3,250,000","944,000","914,000","7,074,000","569,000","-1,803,000","2,366,000","1,971,000","3,051,000","-179,000","2,749,000","5,960,000","7,773,000","4,532,000","-378,000","-1,620,000","4,182,000","1,323,000","10,822,000","6,924,000","554,000","8,468,000","2,528,000","228,000","-331,000","31,802,000","34,284,000","11,142,000","4,551,000","18,729,000","18,803,000","20,227,000","7,388,000","18,938,000","8,945,000","6,779,000","-422,000","38,846,000","14,724,000","16,408,000","3,589,000","-5,427,000","2,402,000","-47,130,000","35,820,000","18,070,000","9,985,000","14,365,000","7,220,000","-15,788,000","4,993,000","8,206,000","4,392,000","87,462,000","9,160,000","-6,119,000","6,000","7,517,000","-2,103,000","-9,098,000","180,000",,"259,000","54,000","-45,000","805,000","-150,000","-63,000","-224,000",,,,,,,,,,,,"422,000",,,,,"-5,982,000",,,"-200,000","2,700,000","-2,700,000",,,"-400,000","600,000","-1,100,000","-800,000","1,300,000","-300,000","-600,000","-500,000","-600,000","800,000","200,000","-300,000","600,000","-100,000","-300,000","-600,000","3,500,000","-1,300,000","-200,000","-1,800,000","4,200,000","100,000","-100,000","-100,000",,,,,"-200,000","0"
		ChangeInWorkingCapital,"-20,705,000","-6,240,000","-12,562,000","-125,000","-1,778,000","8,982,000","2,693,000","-4,693,000","23,812,000","-3,897,000","-28,264,000","20,061,000","2,219,000","-10,539,000","20,874,000","-11,379,000","-8,249,000","-36,512,000","10,305,000","8,258,000","10,454,000","-40,122,000","26,628,000","-28,722,000","-9,220,000","20,072,000","34,833,000","-24,827,000","-2,296,000","-6,884,000","5,016,000","-31,322,000","-23,697,000","21,125,000","-27,361,000","-37,747,000","-19,845,000","-15,924,000","-6,884,000","-49,876,000","-36,799,000","-28,152,000","-23,633,000","-47,713,000","-5,809,000","-10,116,000","-8,768,000","-28,025,000","-14,898,000","-27,871,000","47,785,000","-64,481,000","-5,872,000","-14,050,000","-38,126,000","2,732,000","-18,010,000","-4,304,000","-12,212,000","749,000","-18,794,000","16,402,000","-51,068,000","-27,309,000","-22,275,000","-44,634,000","-40,082,000","14,409,000","-3,834,000","-7,791,000","-12,462,000","-5,525,000","657,000","15,740,000","-283,000","2,131,000","-10,982,000","-1,563,000","-7,458,000","-385,000","-3,200,000","-610,000","4,153,000","-1,630,000","1,085,000","4,825,000","1,268,000","-3,859,000","3,152,000","-3,029,000","72,000","-1,600,000","4,800,000","1,400,000","2,100,000","-4,800,000","-9,200,000","-5,200,000","-5,900,000","-12,900,000","-7,500,000","1,900,000","-4,100,000","-700,000","-4,700,000","-5,200,000","0","0","2,400,000","-2,000,000","-700,000","-3,500,000","2,900,000","0","-1,600,000","-1,300,000","4,100,000","500,000","-800,000","-600,000","-3,600,000","2,400,000","1,600,000","1,300,000","-2,500,000","-3,900,000","-2,100,000","-2,800,000"
			ChangeInReceivables,"-42,481,000","-13,185,000","-12,549,000","448,000","-17,195,000","1,501,000","1,255,000","6,487,000","51,226,000","3,601,000","-6,838,000","20,384,000","-9,428,000","2,353,000","2,196,000","-7,662,000","-6,630,000","6,584,000","-21,010,000","-3,217,000","-20,061,000","-10,909,000","4,515,000","-10,596,000","-3,916,000","74,328,000","23,597,000","-16,709,000","-1,561,000","32,698,000","7,042,000","-25,106,000","-10,063,000","20,261,000","17,697,000","-23,274,000","12,482,000","7,234,000","40,529,000","-33,055,000","-22,471,000","-16,232,000","19,670,000","-4,138,000","-2,909,000","3,506,000","1,991,000","6,424,000","-6,295,000","4,493,000","67,751,000","-12,158,000","-10,478,000","17,249,000","-28,583,000","54,043,000","-47,894,000","18,494,000","2,817,000","-3,943,000","929,000","-5,149,000","-22,250,000","-10,161,000","-48,468,000","-4,023,000","-39,324,000","3,009,000","-11,940,000","-10,653,000","-9,889,000","279,000","-9,252,000","11,175,000","13,188,000","-1,349,000","-19,724,000","-6,987,000","-7,199,000","11,150,000","-3,684,000","12,422,000","9,129,000","-476,000","-9,072,000","-9,459,000","1,097,000","-6,328,000","-4,805,000","-8,478,000","883,000","1,200,000","300,000","-1,200,000","3,800,000","3,600,000","-7,100,000","-1,400,000","-500,000","-12,100,000","-3,900,000","3,100,000","-3,700,000","-4,400,000","2,200,000","-2,500,000","-3,400,000","-1,600,000","500,000","-300,000","-4,700,000","-2,800,000","3,200,000","1,100,000","-2,600,000","-2,700,000","5,400,000","1,800,000","-4,500,000","-1,900,000","0","9,700,000","-1,500,000","-2,500,000","-1,000,000","-4,000,000","2,100,000","-4,900,000"
				ChangesInAccountReceivables,"-42,481,000","-13,185,000","-12,549,000","448,000","-17,195,000","1,501,000","1,255,000","6,487,000","51,226,000","3,601,000","-6,838,000","20,384,000","-9,428,000","2,353,000","2,196,000","-7,662,000","-6,630,000","6,584,000","-21,010,000","-3,217,000","-20,061,000","-10,909,000","4,515,000","-10,596,000","-3,916,000","74,328,000","23,597,000","-16,709,000","-1,561,000","32,698,000","7,042,000","-25,106,000","-10,063,000","20,261,000","17,697,000","-23,274,000","12,482,000","7,234,000","40,529,000","-33,055,000","-22,471,000","-16,232,000","19,670,000","-4,138,000","-2,909,000","3,506,000","1,991,000","6,424,000","-6,295,000","4,493,000","67,751,000","-12,158,000","-10,478,000","17,249,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"9,468,000","4,579,000","2,938,000","-3,007,000","4,958,000","498,000","5,203,000","1,047,000","23,147,000","-12,414,000","4,077,000","-6,755,000","15,717,000","-15,809,000","6,699,000","-17,522,000","-4,931,000","-13,467,000","2,062,000","-2,704,000","-63,000","-10,627,000","20,577,000","-4,995,000","844,000","-15,042,000","27,950,000","36,333,000","18,785,000","-12,637,000","-16,401,000","-14,106,000","5,675,000","3,304,000","-7,862,000","1,625,000","6,804,000","2,444,000","-651,000","-3,418,000","3,546,000","-3,226,000","-3,848,000","-5,806,000","4,401,000","7,411,000","7,014,000","-2,151,000","8,862,000","3,583,000","-4,414,000","-5,694,000","1,031,000","4,449,000","5,440,000","-5,951,000","3,982,000","-4,868,000","1,699,000","-2,646,000","4,002,000","-429,000","-6,059,000","-10,377,000","-3,124,000","-21,952,000","-7,998,000","-8,480,000","-5,397,000","-1,540,000","487,000","-5,995,000","-1,016,000","-37,000","-1,110,000","1,270,000","-1,520,000","2,946,000","2,042,000","850,000","-654,000","-1,516,000","-945,000","-6,355,000","536,000","3,136,000","2,096,000","-781,000","4,878,000","4,280,000","3,250,000","-1,200,000","-700,000","1,000,000","-1,900,000","-8,200,000","-3,000,000","-6,400,000","-3,300,000","-4,000,000","-4,400,000","-3,500,000","-200,000","-500,000","-3,500,000","-2,300,000","-300,000","-200,000","-1,200,000","-400,000",,,"300,000","1,000,000","500,000","0","-1,900,000","100,000","2,800,000","-100,000","-1,800,000","-1,600,000","800,000","600,000","200,000","-700,000","-600,000","-500,000"
