name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993
TotalAssets,"2,045,813,000","2,045,465,000","1,914,042,000","1,703,213,000","1,574,465,000","1,653,799,000","1,392,205,000","1,272,110,000","1,236,433,000","1,427,711,000","1,385,731,000","1,348,693,000","1,350,939,000","1,380,564,000","1,390,712,000","1,308,895,000","1,320,273,000","1,352,460,000","1,263,339,000","1,159,274,000","1,106,142,000","1,096,591,000","1,027,758,000","984,757,000","957,492,000","998,070,000","953,022,000","946,944,000","947,646,000","1,044,212,000","980,225,000","962,528,000","944,122,000","970,696,000","950,932,000","892,231,000","885,034,000","879,421,000","909,382,000","883,298,000","811,726,000","808,449,000","803,357,000","744,312,000","714,435,000","683,882,000","713,640,000","729,102,000","686,358,000","648,792,000","617,744,000","583,324,000","616,536,000","663,530,000","729,580,000","694,065,000","638,197,000","629,001,000","632,179,000","625,600,000","620,584,000","646,651,000","678,615,000","669,734,000","693,028,000","762,760,000","643,374,000","543,383,000","557,131,000","584,512,000","538,942,000","494,061,000","446,414,000","438,457,000","404,837,000","401,751,000","398,759,000","400,748,000","404,397,000","390,004,000","378,192,000","364,651,000","366,945,000","362,698,000","356,254,000","370,362,000","372,851,000","372,877,000","366,962,000","365,441,000","342,900,000","331,700,000","315,100,000","313,665,000","313,200,000","345,200,000","351,700,000","357,179,000","363,800,000","360,800,000","356,000,000","370,801,000","384,300,000","381,700,000","363,400,000","353,100,000","351,500,000","347,700,000","334,400,000","267,100,000","270,200,000","252,600,000","228,900,000","219,400,000","203,400,000","197,300,000","216,000,000"
	CurrentAssets,"1,538,499,000","1,522,900,000","1,412,128,000","1,233,266,000","1,137,319,000","1,208,175,000","964,069,000","840,352,000","816,156,000","997,888,000","970,750,000","939,303,000","944,195,000","971,429,000","999,137,000","928,215,000","928,700,000","961,203,000","877,883,000","793,545,000","749,006,000","737,407,000","668,810,000","656,452,000","636,788,000","662,670,000","655,257,000","656,880,000","640,669,000","732,328,000","662,410,000","673,172,000","658,035,000","682,468,000","623,068,000","573,153,000","597,333,000","591,944,000","619,725,000","602,082,000","537,020,000","551,792,000","558,409,000","502,074,000","466,635,000","420,917,000","441,587,000","461,465,000","439,632,000","426,612,000","387,866,000","394,165,000","425,249,000","475,402,000","536,853,000","502,336,000","445,762,000","433,653,000","436,487,000","440,004,000","437,943,000","471,362,000","510,579,000","517,595,000","546,624,000","613,801,000","502,512,000","406,155,000","423,532,000","449,832,000","418,932,000","366,635,000","333,155,000","320,701,000","286,627,000","279,327,000","278,180,000","274,607,000","291,688,000","273,486,000","266,536,000","253,873,000","253,525,000","243,370,000","240,575,000","249,008,000","248,450,000","251,534,000","251,246,000","252,253,000","237,100,000","229,500,000","219,400,000","218,560,000","216,300,000","258,900,000","216,100,000","218,222,000","214,900,000","202,300,000","192,600,000","200,923,000","210,300,000","204,200,000","186,300,000","178,600,000","180,700,000","177,600,000","169,100,000","154,700,000","157,700,000","144,000,000","131,900,000","124,400,000","106,300,000","100,700,000","126,400,000"
		CashCashEquivalentsAndShortTermInvestments,"181,704,000","251,300,000","267,208,000","238,964,000","260,796,000","290,729,000","257,622,000","281,745,000","210,851,000","352,416,000","316,030,000","285,350,000","304,583,000","239,794,000","254,177,000","188,964,000","259,619,000","291,344,000","295,428,000","273,269,000","277,526,000","245,457,000","227,484,000","214,898,000","217,424,000","163,343,000","157,854,000","131,290,000","152,061,000","200,951,000","178,255,000","129,766,000","149,726,000","215,241,000","132,120,000","102,034,000","139,756,000","109,812,000","118,073,000","100,996,000","85,198,000","108,844,000","97,586,000","70,033,000","75,986,000","67,972,000","79,318,000","78,237,000","106,884,000","110,044,000","92,696,000","115,882,000","154,238,000","122,383,000","103,331,000","102,815,000","105,026,000","83,671,000","79,995,000","76,903,000","98,481,000","113,039,000","103,981,000","102,514,000","69,897,000","50,091,000","134,617,000","87,883,000","94,801,000","83,626,000","101,038,000","90,034,000","77,787,000","73,530,000","63,704,000","67,855,000","70,860,000","68,577,000","67,146,000","49,182,000","61,145,000","50,868,000","38,081,000","30,855,000","30,862,000","34,426,000","30,363,000","32,967,000","47,737,000","24,721,000","30,100,000","30,600,000","33,700,000","26,681,000","21,700,000","23,300,000","14,300,000","21,006,000","15,100,000","6,900,000","8,000,000","4,187,000","5,000,000","3,500,000","4,600,000","3,400,000","7,300,000","5,700,000","1,700,000","17,800,000","23,000,000","11,600,000","12,600,000","15,200,000","7,700,000","2,400,000","37,900,000"
			CashAndCashEquivalents,"146,025,000","215,522,000","230,564,000","186,404,000","219,389,000","249,354,000","218,554,000","245,471,000","177,224,000","319,515,000","284,434,000","250,212,000","264,625,000","199,736,000","213,974,000","148,641,000","220,605,000","242,416,000","249,741,000","222,102,000","215,468,000","178,897,000","170,805,000","153,370,000","156,284,000","114,520,000","108,899,000","82,426,000","114,887,000","163,944,000","140,591,000","93,133,000","114,166,000","180,302,000","97,552,000","67,474,000","90,782,000","74,284,000","79,961,000","64,395,000","53,614,000","80,900,000","69,409,000","39,544,000","45,230,000","44,706,000","55,075,000","45,081,000","82,493,000","85,719,000","68,990,000","92,091,000","130,378,000","98,904,000","77,604,000","78,792,000","80,980,000","60,750,000","59,047,000","56,162,000","77,780,000","91,491,000","82,819,000","80,815,000","49,401,000","29,398,000","112,000,000","61,885,000","73,118,000","61,684,000","68,173,000","58,321,000","48,476,000","42,640,000","34,565,000","64,519,000","68,136,000","65,447,000","64,946,000","47,877,000","59,840,000","47,886,000","35,079,000","27,839,000","27,845,000","32,926,000","28,803,000","31,907,000","47,237,000","23,721,000","30,100,000","30,600,000","33,700,000","26,681,000","20,200,000","21,800,000","11,300,000","17,994,000","12,100,000","3,600,000","8,000,000","4,187,000","5,000,000","3,500,000","4,600,000","3,400,000","7,300,000","5,700,000","1,700,000","17,800,000","23,000,000","11,600,000","12,600,000","15,200,000","7,700,000","2,400,000","37,900,000"
				CashFinancial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64,519,000","68,136,000","65,447,000","64,946,000","47,877,000","59,840,000","47,886,000","35,079,000","27,839,000","27,845,000","32,926,000","28,803,000","31,907,000","47,237,000","23,721,000",,,,"26,681,000",,,,"17,994,000",,,,"4,187,000",,,,,,,,,,,,,,,
			OtherShortTermInvestments,"35,679,000","35,778,000","36,644,000","52,560,000","41,407,000","41,375,000","39,068,000","36,274,000","33,627,000","32,901,000","31,596,000","35,138,000","39,958,000","40,058,000","40,203,000","40,323,000","39,014,000","48,928,000","45,687,000","51,167,000","62,058,000","66,560,000","56,679,000","61,528,000","61,140,000","48,823,000","48,955,000","48,864,000","37,174,000","37,007,000","37,664,000","36,633,000","35,560,000","34,939,000","34,568,000","34,560,000","48,974,000","35,528,000","38,112,000","36,601,000","31,584,000","27,944,000","28,177,000","30,489,000","30,756,000","23,266,000","24,243,000","33,156,000","24,391,000","24,325,000","23,706,000","23,791,000","23,860,000","23,479,000","25,727,000","24,023,000","24,046,000","22,921,000","20,948,000","20,741,000","20,701,000","21,548,000","21,162,000","21,699,000","20,496,000","20,693,000","22,617,000","25,998,000","21,683,000","21,942,000","32,865,000","31,713,000","29,311,000","30,890,000","29,139,000","3,336,000","2,724,000","3,130,000","2,200,000","1,305,000","1,305,000","2,982,000","3,002,000","3,016,000","3,017,000","1,500,000","1,560,000","1,060,000","500,000","1,000,000",,,,"0","1,500,000","1,500,000","3,000,000","3,012,000","3,000,000","3,300,000",,,,,,,,,,,,,,,,,
		Receivables,"1,346,354,000","1,255,438,000","1,119,545,000","952,769,000","864,939,000","898,926,000","678,458,000","517,043,000","597,681,000","624,102,000","623,799,000","621,334,000","628,693,000","715,348,000","720,769,000","709,698,000","659,708,000","655,465,000","565,530,000","500,985,000","463,385,000","481,669,000","426,138,000","420,946,000","411,835,000","481,171,000","479,845,000","503,283,000","477,133,000","507,774,000","467,833,000","514,694,000","493,531,000","452,635,000","471,965,000","447,932,000","442,948,000","464,065,000","481,450,000","477,997,000","438,226,000","421,640,000","441,750,000","411,033,000","375,431,000","331,293,000","342,966,000","360,996,000","318,858,000","297,003,000","268,543,000","250,155,000","250,457,000","325,148,000","401,271,000","365,681,000","323,484,000","321,428,000","321,508,000","325,044,000","322,308,000","333,181,000","376,309,000","385,386,000","458,930,000","545,658,000","352,280,000","294,114,000","317,695,000","352,703,000","300,469,000","257,843,000","239,953,000","232,235,000","213,597,000","201,415,000","204,093,000","202,692,000","218,993,000","218,054,000","201,909,000","198,985,000","210,546,000","207,559,000","204,995,000","208,520,000","210,843,000","208,699,000","198,621,000","221,342,000","199,600,000","191,100,000","181,500,000","186,451,000","186,600,000","183,800,000","190,100,000","189,384,000","183,200,000","184,800,000","174,100,000","187,632,000","191,000,000","186,000,000","171,100,000","164,400,000","161,500,000","161,300,000","157,000,000","128,400,000","127,500,000","125,700,000","112,000,000","102,900,000","93,600,000","92,500,000","82,600,000"
			AccountsReceivable,"1,223,123,000","1,154,314,000","1,010,538,000","902,950,000","824,872,000","764,169,000","637,908,000","489,182,000","562,528,000","588,549,000","598,415,000","594,122,000","601,128,000","691,604,000","702,183,000","688,961,000","631,828,000","631,164,000","546,826,000","480,467,000","439,510,000","463,102,000","409,047,000","402,362,000","383,057,000","462,699,000","462,163,000","481,605,000","447,696,000","492,642,000","455,478,000","460,079,000","411,545,000","378,732,000","394,796,000","391,449,000","378,931,000","408,787,000","429,684,000","423,059,000","377,985,000","368,377,000","388,235,000","385,540,000","344,459,000","307,350,000","320,188,000","338,877,000","290,785,000","278,854,000","258,565,000","237,516,000","232,206,000","315,065,000","391,873,000","351,422,000","303,588,000","310,258,000","310,110,000","311,125,000","300,255,000","318,983,000","357,482,000","369,300,000","437,286,000","534,274,000","339,389,000","279,840,000","294,875,000","338,774,000","287,241,000","240,930,000","221,116,000","219,039,000","201,747,000","186,602,000","182,746,000","190,052,000","208,647,000","203,344,000","179,379,000","185,206,000","198,549,000","193,214,000","187,082,000","195,398,000","198,705,000","192,011,000","179,371,000","207,024,000",,,,"172,471,000",,,,"176,785,000",,,,"176,892,000",,,,,,,,,,,,,,,
				GrossAccountsReceivable,"1,231,063,000","1,161,388,000","1,017,081,000","909,793,000","831,967,000","772,839,000","646,028,000","497,762,000","571,064,000","595,833,000","605,711,000","600,866,000","608,272,000","698,017,000","708,356,000","695,510,000","638,324,000","637,295,000","552,989,000","485,778,000","445,034,000","468,263,000","413,928,000","407,454,000","387,834,000","467,026,000","466,450,000","486,046,000","451,944,000","496,980,000","460,165,000","464,521,000","415,139,000","382,505,000","403,048,000","399,591,000","387,264,000","417,437,000","437,983,000","430,438,000","384,881,000","374,968,000","392,887,000","389,695,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-7,940,000","-7,074,000","-6,543,000","-6,843,000","-7,095,000","-8,670,000","-8,120,000","-8,580,000","-8,536,000","-7,284,000","-7,296,000","-6,744,000","-7,144,000","-6,413,000","-6,173,000","-6,549,000","-6,496,000","-6,131,000","-6,163,000","-5,311,000","-5,524,000","-5,161,000","-4,881,000","-5,092,000","-4,777,000","-4,327,000","-4,287,000","-4,441,000","-4,248,000","-4,338,000","-4,687,000","-4,442,000","-3,594,000","-3,773,000","-8,252,000","-8,142,000","-8,333,000","-8,650,000","-8,299,000","-7,379,000","-6,896,000","-6,591,000","-4,652,000","-4,155,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
