name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
TotalRevenue,"2,054,300,000","880,900,000","555,400,000","290,200,000","327,800,000","1,104,900,000","512,600,000","251,900,000","321,100,000","715,500,000","566,900,000","225,600,000","321,300,000","803,500,000","602,000,000","239,200,000","350,600,000","813,400,000","561,800,000","258,700,000","323,500,000","663,400,000","495,100,000","279,300,000","249,300,000","609,300,000","399,400,000","204,200,000","275,200,000","877,400,000","619,600,000","222,300,000","241,800,000","694,504,000","468,610,000","147,114,000","165,289,000","397,613,000","307,003,000","169,538,000","186,849,000","358,175,000","410,913,000","271,046,000","344,281,000","543,778,000","444,202,000","284,031,000","324,507,000","635,325,000","491,166,000","251,930,000","309,944,000","659,068,000","674,256,000","451,789,000","505,488,000","747,706,000","541,351,000","323,272,000","457,927,000","700,834,000","539,561,000","268,994,000","330,542,000","708,780,000","689,235,000","266,665,000","311,327,000","576,555,000","442,485,000","197,668,000","245,060,000","474,955,000","332,637,000","161,385,000","186,595,000","422,179,000","280,171,000","125,851,000","147,281,000","257,398,000","194,644,000","91,441,000","122,901,000","442,742,000","345,025,000","81,046,000","95,314,000","238,334,000","151,400,000","56,700,000","70,400,000","207,000,000","149,700,000","56,500,000","77,200,000","213,800,000","199,700,000","60,700,000","84,200,000","264,000,000","193,900,000","57,200,000","86,000,000","246,600,000","155,000,000","50,500,000","67,600,000","191,600,000","122,200,000","49,100,000","74,600,000","233,000,000","167,200,000","53,800,000","76,000,000","214,100,000","160,000,000","48,100,000","61,300,000","162,500,000","146,300,000","31,700,000","62,900,000","196,500,000","146,900,000","44,500,000","85,500,000","198,100,000","142,700,000","55,000,000","88,600,000","220,900,000","127,800,000","50,000,000","77,700,000","230,200,000","125,200,000","50,200,000","76,900,000","192,400,000","127,000,000","59,100,000","85,400,000","249,700,000","154,800,000","66,700,000"
	OperatingRevenue,"2,054,300,000","880,900,000","555,400,000","290,200,000","327,800,000","1,104,900,000","512,600,000","251,900,000","321,100,000","715,500,000","566,900,000","225,600,000","321,300,000","803,500,000","602,000,000","239,200,000","350,600,000","813,400,000","561,800,000","258,700,000","323,500,000","663,400,000","495,100,000","279,300,000","249,300,000","609,300,000","399,400,000","204,200,000","275,200,000","877,400,000","619,600,000","222,300,000","241,800,000","694,253,000","468,419,000","146,707,000","164,950,000","395,352,000","305,360,000","165,655,000","186,849,000","358,175,000","410,913,000","271,046,000","344,281,000","543,778,000","444,202,000","284,031,000","324,507,000","635,325,000","491,166,000","251,930,000","309,944,000","659,068,000","674,256,000","451,789,000","505,488,000","747,706,000","541,351,000","323,272,000","457,927,000","700,834,000","539,561,000","268,994,000","330,542,000","708,780,000","689,235,000","266,665,000","311,327,000","576,555,000","442,485,000","197,668,000","245,060,000","474,955,000","332,637,000","161,385,000","186,595,000","422,179,000","280,171,000","125,851,000","147,281,000","257,398,000","194,644,000","91,441,000","122,901,000","442,742,000","345,025,000","81,046,000","95,314,000","238,334,000","151,400,000","56,700,000","70,400,000","207,000,000","149,700,000","56,500,000","77,200,000","213,800,000","199,700,000","60,700,000","84,200,000","264,000,000","193,900,000","57,200,000","86,000,000","246,600,000","155,000,000","50,500,000","67,600,000","191,600,000","122,200,000","49,100,000","74,600,000","233,000,000","167,200,000","53,800,000","76,000,000","214,100,000","160,000,000","48,100,000","61,300,000","162,500,000","146,300,000","31,700,000","62,900,000","196,500,000","146,900,000","44,500,000","85,500,000","198,100,000","142,700,000","55,000,000","88,600,000","220,900,000","127,800,000","50,000,000","77,700,000","230,200,000","125,200,000","50,200,000","76,900,000","192,400,000","127,000,000","59,100,000","85,400,000","249,700,000","154,800,000","66,700,000"
CostOfRevenue,"1,252,000,000","505,200,000","365,600,000","172,300,000","208,900,000","738,100,000","292,800,000","168,600,000","199,500,000","406,300,000","380,300,000","179,600,000","233,200,000","492,200,000","414,000,000","189,400,000","224,200,000","572,500,000","379,700,000","191,700,000","204,300,000","396,800,000","334,900,000","225,900,000","152,400,000","363,900,000","250,700,000","157,300,000","180,500,000","631,800,000","462,300,000","187,400,000","176,500,000","542,389,000","355,891,000","122,945,000","126,220,000","272,359,000","199,628,000","129,158,000","112,061,000","232,969,000","299,310,000","207,576,000","245,212,000","413,008,000","173,365,000","225,918,000","249,545,000","504,399,000","376,730,000","193,196,000","229,353,000","517,993,000","254,897,000","1,104,996,000","112,896,000","377,526,000","222,841,000","-480,162,000","334,438,000","373,576,000","251,523,000","47,989,000","90,305,000","371,388,000","312,039,000","46,284,000","102,995,000","321,228,000","206,424,000","43,277,000","68,855,000","288,284,000","175,275,000","41,688,000","60,293,000","247,918,000","133,843,000","26,771,000","41,565,000","156,115,000","115,594,000","38,868,000","62,737,000","310,824,000","233,332,000","31,603,000","40,274,000","141,790,000","81,600,000","14,100,000","24,600,000","121,100,000","86,600,000","20,900,000","34,500,000","130,100,000","126,300,000","23,400,000","38,000,000","172,100,000","120,200,000","22,700,000","43,200,000","153,800,000","88,700,000","17,500,000","28,500,000","109,900,000",,"17,700,000","37,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GrossProfit,"802,300,000","375,700,000","189,800,000","117,900,000","118,900,000","366,800,000","219,800,000","83,300,000","121,600,000","309,200,000","186,600,000","46,000,000","88,100,000","311,300,000","188,000,000","49,800,000","126,400,000","240,900,000","182,100,000","67,000,000","119,200,000","266,600,000","160,200,000","53,400,000","96,900,000","245,400,000","148,700,000","46,900,000","94,700,000","245,600,000","157,300,000","34,900,000","65,300,000","152,115,000","112,719,000","24,169,000","39,069,000","125,254,000","107,375,000","40,380,000","74,788,000","125,206,000","111,603,000","63,470,000","99,069,000","130,770,000","270,837,000","58,113,000","74,962,000","130,926,000","114,436,000","58,734,000","80,591,000","141,075,000","419,359,000","-653,207,000","392,592,000","370,180,000","318,510,000","803,434,000","123,489,000","327,258,000","288,038,000","221,005,000","240,237,000","337,392,000","377,196,000","220,381,000","208,332,000","255,327,000","236,061,000","154,391,000","176,205,000","186,671,000","157,362,000","119,697,000","126,302,000","174,261,000","146,328,000","99,080,000","105,716,000","101,283,000","79,050,000","52,573,000","60,164,000","131,918,000","111,693,000","49,443,000","55,040,000","96,544,000","69,800,000","42,600,000","45,800,000","85,900,000","63,100,000","35,600,000","42,700,000","83,700,000","73,400,000","37,300,000","46,200,000","91,900,000","73,700,000","34,500,000","42,800,000","92,800,000","66,300,000","33,000,000","39,100,000","81,700,000",,"31,400,000","37,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingExpense,"401,900,000","130,500,000","94,500,000","91,200,000","85,700,000","109,400,000","86,900,000","83,200,000","79,500,000","98,700,000","84,300,000","71,600,000","74,800,000","101,800,000","82,900,000","69,400,000","74,000,000","99,100,000","77,000,000","65,100,000","68,900,000","86,200,000","71,100,000","61,100,000","61,600,000","77,700,000","61,700,000","55,400,000","58,700,000","87,900,000","70,000,000","43,300,000","40,600,000","64,936,000","49,814,000","33,891,000","26,788,000","73,405,000","65,290,000","40,295,000","59,379,000","74,072,000","67,629,000","61,100,000","65,050,000","80,366,000","229,741,000","57,048,000","62,095,000","80,656,000","73,772,000","61,801,000","64,388,000","85,835,000","362,671,000","-657,838,000","373,333,000","318,297,000","278,464,000","796,642,000","102,149,000","286,522,000","251,640,000","216,359,000","228,956,000","296,181,000","331,059,000","220,987,000","192,836,000","212,353,000","204,096,000","157,238,000","162,650,000","148,212,000","126,088,000","121,299,000","117,179,000","131,373,000","117,095,000","101,077,000","101,732,000","58,217,000","61,734,000","56,217,000","60,914,000","90,946,000","55,381,000","15,959,000","49,408,000","58,090,000","43,300,000","35,800,000","37,800,000","48,600,000","44,500,000","36,700,000","40,200,000","50,100,000","46,900,000","43,100,000","41,200,000","53,300,000","43,700,000","39,700,000","40,500,000","54,100,000","38,300,000","36,200,000","38,900,000","48,600,000",,"35,900,000","38,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"152,559,000","168,332,000",,,"163,353,000",,,,,,,,,,,,,,,"170,881,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"152,559,000","168,332,000",,,"163,353,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"226,600,000","58,900,000","56,900,000","57,700,000","53,100,000","51,500,000","50,800,000","56,100,000","47,800,000","47,000,000","46,400,000","46,200,000","45,100,000","44,400,000","43,700,000","45,100,000","40,500,000","41,100,000","40,300,000","39,500,000","38,400,000","37,900,000","37,700,000","35,400,000","34,200,000","33,800,000","33,500,000","33,200,000","32,500,000","32,200,000","32,000,000","23,900,000","18,400,000","20,118,000","20,026,000","14,541,000","11,519,000","11,258,000","10,965,000","10,289,000","10,186,000","10,175,000","10,089,000","9,981,000","9,856,000","9,739,000","9,638,000","9,428,000","9,396,000","9,385,000","9,363,000","9,262,000","9,190,000","9,180,000","9,119,000","9,008,000","8,819,000","8,763,000","8,713,000","8,450,000","8,565,000","8,568,000","8,497,000","8,368,000","8,275,000","8,178,000","6,083,000","6,117,000","5,947,000","5,667,000","5,305,000","5,270,000","5,746,000","5,711,000","5,658,000","5,561,000","5,579,000","5,596,000","5,493,000","5,474,000","6,106,000","6,053,000","6,582,000","6,627,000","6,597,000","6,595,000","6,518,000","6,434,000","6,390,000","6,455,000","5,500,000","5,500,000","5,400,000","5,300,000","5,300,000","5,300,000","6,800,000","6,700,000","6,600,000","6,500,000","6,400,000","6,500,000","6,500,000","6,600,000","6,200,000","6,100,000","6,100,000","6,000,000","6,000,000","5,900,000",,"4,900,000","4,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"226,600,000","58,900,000","56,900,000","57,700,000","53,100,000","51,500,000","50,800,000","56,100,000","47,800,000","47,000,000","46,400,000","46,200,000","45,100,000","44,400,000","43,700,000","45,100,000","40,500,000","41,100,000","40,300,000","39,500,000","38,400,000","37,900,000","37,700,000","35,400,000","34,200,000","33,800,000","33,500,000","33,200,000","32,500,000","32,200,000","32,000,000","23,900,000","18,400,000","20,118,000","20,026,000","14,541,000","11,519,000","11,258,000","10,965,000","10,289,000","10,186,000","10,175,000","10,089,000","9,981,000","9,856,000","9,739,000","9,638,000","9,428,000","9,396,000","9,385,000","9,363,000","9,262,000","9,190,000","9,180,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherTaxes,"175,300,000","71,600,000","37,600,000","33,500,000","32,600,000","57,900,000","36,100,000","27,100,000","31,700,000","51,700,000","37,900,000","25,400,000","29,700,000","57,400,000","39,200,000","24,300,000","33,500,000","58,000,000","36,700,000","25,600,000","30,500,000","48,300,000","33,400,000","25,700,000","27,400,000","43,900,000","28,200,000","22,200,000","26,200,000","55,700,000","38,000,000","19,400,000","22,200,000","41,739,000","28,589,000","10,554,000","12,968,000","21,751,000","14,806,000","8,070,000","10,842,000","20,093,000","14,667,000","7,986,000","12,332,000","24,686,000","15,748,000","7,117,000","12,016,000","26,050,000","16,224,000","8,244,000","13,821,000","28,216,000","18,358,000","8,538,000","14,549,000","29,255,000","16,681,000","7,894,000","13,360,000","28,348,000","18,759,000","8,127,000","14,014,000","29,258,000","19,639,000","7,361,000","13,198,000","26,477,000","15,823,000","8,330,000","12,018,000","24,897,000","14,832,000","7,842,000","11,553,000","22,579,000","14,128,000","7,254,000","9,752,000","18,437,000","12,899,000","8,232,000","11,553,000","27,996,000","17,296,000","7,517,000","8,786,000","16,124,000","10,400,000","6,400,000","8,600,000","16,300,000","10,500,000","6,700,000","8,600,000","15,800,000","12,700,000","6,800,000","9,000,000","19,300,000","11,400,000","7,500,000","9,600,000","18,400,000","9,500,000","6,500,000","9,400,000","15,300,000",,"6,300,000","8,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,079,000","1,199,000","8,796,000","2,301,000","40,396,000","39,519,000","38,717,000","32,639,000","38,043,000","37,565,000","36,597,000","36,930,000","39,500,000","34,862,000","33,850,000","33,485,000","38,002,000","42,011,000","36,931,000","34,718,000","41,178,000","328,660,000","-682,619,000","343,422,000","274,465,000","246,835,000","773,480,000","74,394,000","72,665,000","218,786,000","194,401,000","201,187,000","253,478,000","300,349,000","76,973,000","168,531,000","175,529,000","178,754,000","17,006,000","140,287,000","112,963,000","101,169,000","103,114,000","95,464,000","98,248,000","93,030,000","83,715,000","81,327,000","29,409,000","37,939,000","36,445,000","37,915,000","51,319,000","27,038,000","-2,689,000","29,936,000","30,568,000","22,700,000","18,900,000","19,000,000","22,300,000","23,600,000","-47,300,000","20,200,000","23,100,000","22,700,000","25,200,000","21,200,000","23,000,000","21,300,000","21,300,000","20,300,000","24,600,000","18,300,000","19,600,000","19,200,000","22,900,000",,"19,900,000","20,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"400,400,000","245,200,000","95,300,000","26,700,000","33,200,000","257,400,000","132,900,000","100,000","42,100,000","210,500,000","102,300,000","-25,600,000","13,300,000","209,500,000","105,100,000","-19,600,000","52,400,000","141,800,000","105,100,000","1,900,000","50,300,000","180,400,000","89,100,000","-7,700,000","35,300,000","167,700,000","87,000,000","-8,500,000","36,000,000","157,700,000","87,300,000","-8,400,000","24,700,000","87,179,000","62,905,000","-9,722,000","12,281,000","51,849,000","42,085,000","85,000","15,409,000","51,134,000","43,974,000","2,370,000","34,019,000","50,404,000","41,096,000","1,065,000","12,867,000","50,270,000","40,664,000","-3,067,000","16,203,000","55,240,000","56,688,000","4,631,000","19,259,000","51,883,000","40,046,000","6,792,000","21,340,000","40,736,000","36,398,000","4,646,000","11,281,000","41,211,000","46,137,000","-606,000","15,496,000","42,974,000","31,965,000","-2,847,000","13,555,000","38,459,000","31,274,000","-1,602,000","9,123,000","42,888,000","29,233,000","-1,997,000","3,984,000","43,066,000","17,316,000","-3,644,000","-750,000","40,972,000","56,312,000","33,484,000","5,632,000","38,454,000","26,500,000","6,800,000","8,000,000","37,300,000","18,600,000","-1,100,000","2,500,000","33,600,000","26,500,000","-5,800,000","5,000,000","38,600,000","30,000,000","-5,200,000","2,300,000","38,700,000","28,000,000","-3,200,000","200,000","33,100,000","122,200,000","-4,500,000","-900,000","233,000,000","167,200,000","53,800,000","76,000,000","214,100,000","160,000,000","48,100,000","61,300,000","162,500,000","146,300,000","31,700,000","62,900,000","196,500,000","146,900,000","44,500,000","85,500,000","198,100,000","142,700,000","55,000,000","88,600,000","220,900,000","127,800,000","50,000,000","77,700,000","230,200,000","125,200,000","50,200,000","76,900,000","192,400,000","127,000,000","59,100,000","85,400,000","249,700,000","154,800,000","66,700,000"
NetNonOperatingInterestIncomeExpense,"-111,200,000","-27,500,000","-28,600,000","-28,200,000","-26,900,000","-25,800,000","-25,700,000","-25,200,000","-26,400,000","-27,200,000","-26,700,000","-25,300,000","-25,600,000","-27,600,000","-25,900,000","-24,400,000","-24,200,000","-25,400,000","-24,400,000","-22,900,000","-21,400,000","-22,700,000","-22,100,000","-19,500,000","-19,400,000","-19,300,000","-19,000,000","-18,500,000","-17,800,000","-19,100,000","-19,200,000","-15,000,000","-11,400,000","-9,230,000","-10,212,000","-8,751,000","-6,696,000","-6,448,000","-5,620,000","-4,877,000","-6,166,000","-6,279,000","-5,966,000","-6,295,000","-6,147,000","-6,022,000","-6,238,000","-7,993,000","-6,375,000","-6,310,000","-6,174,000","-6,219,000","-6,252,000","-6,650,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"142,000","249,000","261,000","164,000","257,000","406,000",,,,"348,000",,,"267,000","448,000",,"402,000","361,000","535,000","539,000","631,000","663,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"111,200,000","27,500,000","28,600,000","28,200,000","26,900,000","25,800,000","25,700,000","25,200,000","26,400,000","27,200,000","26,700,000","25,300,000","25,600,000","27,600,000","25,900,000","24,400,000","24,200,000","25,400,000","24,400,000","22,900,000","21,400,000","22,700,000","22,100,000","19,500,000","19,400,000","19,300,000","19,000,000","18,500,000","17,800,000","19,100,000","19,200,000","15,000,000","11,400,000","9,372,000","10,461,000","9,012,000","6,860,000","6,705,000","6,026,000","6,186,000","6,166,000","6,279,000","6,314,000","6,295,000","6,147,000","6,289,000","6,686,000","6,695,000","6,777,000","6,671,000","6,709,000","6,758,000","6,883,000","7,313,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,"26,700,000","25,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
