name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
OperatingCashFlow,"699,802,000","310,604,000","82,827,000","148,984,000","157,387,000","255,481,000","87,369,000","175,453,000","149,681,000","95,521,000","110,494,000","140,486,000","8,256,000","79,287,000","77,793,000","121,044,000","81,331,000","88,354,000","99,257,000","124,800,000","76,058,000","81,203,000","107,529,000","110,601,000","82,820,000","94,838,000","88,412,000","125,364,000","66,998,000","90,020,000","89,355,000","120,375,000","64,129,000","89,929,000","88,221,000","120,191,000","70,421,000","88,986,000","102,193,000","120,872,000","67,409,000","77,933,000","119,744,000","111,159,000","61,853,000","74,091,000","74,464,000","89,612,000","35,309,000","64,457,000","77,685,000","74,356,000","43,853,000","62,696,000","65,415,000","78,102,000","34,115,000","43,874,000","60,955,000","72,273,000","13,318,000","47,622,000","69,025,000","53,660,000","34,932,000","13,109,000","72,130,000","63,877,000","24,674,000","38,993,000","61,112,000","49,254,000","30,268,000","32,969,000","51,345,000","46,705,000","25,777,000","19,546,000","47,785,000","31,010,000","23,277,000","19,488,000","35,473,000","34,198,000","23,521,000","8,973,000","37,492,000","12,490,000","24,038,000","12,952,000","27,300,000","28,000,000","11,300,000","7,500,000","21,600,000","17,000,000","6,800,000","9,800,000","15,600,000","14,900,000","3,500,000","7,800,000","14,400,000","13,100,000","1,100,000","9,000,000","11,500,000","10,400,000","2,500,000","8,400,000","9,500,000","12,200,000","3,000,000","4,500,000"
	CashFlowFromContinuingOperatingActivities,"699,802,000","310,604,000","82,827,000","148,984,000","157,387,000","255,481,000","87,369,000","175,453,000","149,681,000","95,521,000","110,494,000","140,486,000","8,256,000","79,287,000","77,793,000","121,044,000","81,331,000","88,354,000","99,257,000","124,800,000","76,058,000","81,203,000","107,529,000","110,601,000","82,820,000","94,838,000","88,412,000","125,364,000","66,998,000","90,020,000","89,313,000","120,935,000","64,166,000","90,474,000","87,593,000","120,340,000","69,837,000","88,950,000","101,266,000","117,064,000","81,272,000","77,883,000","116,984,000","104,693,000","61,853,000","74,091,000","74,464,000","89,612,000","35,309,000","64,457,000","77,685,000","74,356,000","43,853,000","62,696,000","65,415,000","78,102,000","34,115,000","43,874,000","60,955,000","72,273,000","13,318,000","47,622,000","69,025,000","53,660,000","34,932,000","13,109,000","72,130,000","63,877,000","24,674,000","38,993,000","61,112,000","49,254,000","30,268,000","32,969,000","51,345,000","46,705,000","25,777,000","19,546,000","47,785,000","31,010,000","23,277,000","19,488,000","35,473,000","34,198,000","23,521,000","8,973,000","37,492,000","12,490,000","24,038,000","12,952,000","27,700,000","27,600,000","11,300,000","7,500,000","21,600,000","17,000,000","6,800,000","9,800,000","15,600,000","14,900,000","3,500,000","7,800,000","14,400,000","12,900,000","1,100,000","9,000,000","11,500,000","10,500,000","2,600,000","8,400,000","9,600,000","11,800,000","3,200,000","4,500,000"
		NetIncomeFromContinuingOperations,"447,299,000","199,376,000","116,506,000","50,503,000","80,914,000","183,689,000","102,707,000","55,732,000","74,629,000","51,781,000","64,227,000","88,489,000","54,903,000","16,924,000","-3,657,000","78,216,000","66,590,000","50,839,000","53,473,000","76,225,000","60,968,000","49,072,000","49,649,000","73,170,000","59,626,000","51,737,000","28,434,000","67,429,000","57,382,000","48,545,000","48,954,000","67,711,000","54,818,000","42,401,000","46,730,000","63,484,000","53,548,000","41,231,000","65,134,000","48,668,000","42,627,000","27,658,000","31,961,000","44,860,000","37,590,000","30,351,000","28,858,000","43,751,000","29,855,000","21,511,000","26,659,000","33,470,000","25,853,000","18,371,000","25,665,000","35,380,000","22,552,000","14,321,000","24,911,000","29,518,000","23,727,000","16,858,000","25,723,000","27,331,000","22,386,000","16,564,000","22,150,000","27,917,000","22,218,000","18,871,000","22,474,000","24,087,000","17,871,000","15,575,000","18,608,000","23,623,000","15,237,000","13,327,000","18,698,000","21,788,000","14,830,000","11,890,000","12,235,000","19,306,000","15,458,000","13,112,000","12,460,000","16,566,000","13,591,000","10,273,000","9,500,000","14,400,000","12,000,000","400,000","6,600,000","9,000,000","7,500,000","5,700,000","5,500,000","7,500,000","5,700,000","4,500,000","5,300,000","6,300,000","5,200,000","4,000,000","4,700,000","5,700,000","4,700,000","3,300,000","3,700,000","4,900,000","4,100,000","2,900,000"
		OperatingGainsLosses,"-1,517,000","-19,000","-381,000","-400,000","-717,000","-91,000","-303,000","-214,000","-20,000","-105,000","-874,000","-190,000","7,444,000","34,562,000","59,663,000","-261,000","-141,000","-196,000","-43,000","-43,000","36,000","9,000","116,000","-104,000","-688,000","-1,422,000","34,369,000","-170,000","1,000","-169,000","-129,000","-75,000","-140,000","348,000","-27,000","-138,000","-916,000","-92,000","-264,000","8,000","-392,000","-442,000","-1,286,000","155,000","-2,003,000","-2,573,000","-253,000","-291,000","-110,000","-1,929,000","-97,000","-162,000","-1,089,000","-133,000","3,808,000","-8,972,000","476,000","-1,029,000","-7,061,000","2,860,000","-3,300,000","2,912,000","-360,000","-91,000","-1,138,000","395,000","-595,000","-77,000","-24,000","-481,000","-2,647,000","-510,000","-7,000","-450,000","-1,278,000","-4,210,000","-149,000","-55,000","-5,676,000","-321,000","-1,409,000","-349,000","-287,000","-188,000","-118,000","-2,791,000","-2,491,000","0",,,,,,,,,,,,,,,"1,400,000",,,,,,,,,,,
			GainLossOnSaleOfBusiness,"-1,517,000","-19,000",,,,"-91,000","-661,000","19,000",,,"-2,000","0",,,"0","0","0","0","450,000","0","46,000","278,000","1,080,000","-42,000","-567,000","-1,215,000",,,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-328,000","0",,,"-1,865,000","-2,452,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-59,778,000",,,,,,,,,,"0","0","-11,040,000","34,782,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"303,354,000","78,346,000","76,329,000","74,507,000","74,172,000","72,944,000","70,981,000","69,941,000","69,892,000","46,245,000","40,503,000","39,933,000","36,630,000","39,410,000","36,158,000","37,656,000","36,762,000","36,097,000","34,858,000","34,306,000","33,534,000","34,026,000","33,996,000","34,270,000","32,147,000","32,595,000","32,618,000","32,797,000","31,973,000","31,349,000","32,161,000","30,288,000","31,972,000","32,114,000","31,919,000","31,363,000","30,882,000","30,629,000","30,487,000","27,463,000","30,236,000","28,810,000","27,723,000","25,461,000","29,509,000","29,249,000","30,519,000","31,060,000","30,116,000","29,372,000","29,296,000","28,465,000","28,036,000","29,142,000","25,391,000","24,624,000","21,631,000","22,654,000","22,751,000","22,226,000","21,689,000","21,345,000","19,494,000","19,460,000","18,143,000","17,944,000","16,971,000","16,750,000","15,856,000","15,911,000","14,476,000","15,289,000","14,755,000","14,344,000","13,773,000","13,517,000","12,114,000","12,059,000","11,914,000","10,999,000","10,976,000","10,433,000","10,165,000","10,176,000","10,352,000","9,475,000","8,969,000","8,557,000","8,053,000","8,521,000",,,,,,,,,,,,,,,,,,,,,,,,
			DepreciationAndAmortization,"303,354,000","78,346,000","76,329,000","74,507,000","74,172,000","72,944,000","70,981,000","69,941,000","69,892,000","46,245,000","40,503,000","39,933,000","36,630,000","39,410,000","36,158,000","37,656,000","36,762,000","36,097,000","34,858,000","34,306,000","33,534,000","34,026,000","33,996,000","34,270,000","32,147,000","32,595,000","32,618,000","32,797,000","31,973,000","31,349,000","32,161,000","30,288,000","31,972,000","32,114,000","31,919,000","31,363,000","30,882,000","30,629,000","30,487,000","27,463,000","30,236,000","28,810,000","27,723,000","25,461,000","29,509,000","29,249,000","30,519,000","31,060,000","30,116,000","29,372,000","29,296,000","28,465,000","28,036,000","29,142,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
