name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,12/31/2005
		PrepaidAssets,"76,119,000","92,359,000","203,123,000","193,899,000","110,803,000","105,248,000","177,860,000","144,823,000","176,998,000","159,333,000","149,129,000","159,419,000","139,880,000","110,732,000","96,170,000","90,687,000","90,104,000","78,723,000","90,779,000","81,646,000","83,125,000","96,888,000","154,732,000","144,867,000","144,887,000","190,241,000","151,356,000","159,283,000","220,192,000","102,503,000","142,560,000","98,501,000","145,098,000","61,226,000","50,933,000","75,125,000","65,925,000","81,498,000",,,,"81,701,000",,,,"80,878,000",,,,"31,232,000","238,000","0","0","34,329,000","0","54,999,000","8,170,000","36,698,000","4,295,000","879,073,000",,"280,917,000",
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"802,415,000","858,607,000","784,086,000","724,762,000","1,066,613,000","996,666,000","648,612,000","790,399,000",,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105,581,000","88,524,000","83,761,000","139,485,000","194,931,000","93,975,000","229,723,000","181,425,000","287,445,000",,,,,,,"1,916,000","143,681,000","79,426,000",,,,,,,
	TotalNonCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,916,554,000","4,044,957,000","4,139,625,000","3,895,185,000","4,180,585,000","4,201,669,000","4,089,581,000","4,018,400,000","3,936,523,000","3,910,369,000","3,792,936,000","4,499,054,000","4,113,663,000","4,069,794,000","4,184,878,000","3,791,985,000","3,713,024,000","5,094,487,000",,,,,,,
		NetPPE,"1,155,052,000","1,033,599,000","985,003,000","965,611,000","977,059,000","758,750,000","744,853,000","733,179,000","702,256,000","625,541,000","641,789,000","649,148,000","655,476,000","120,372,000","116,615,000","122,318,000","123,973,000","126,566,000","128,910,000","128,075,000","130,693,000","126,784,000","135,260,000","139,350,000","139,318,000","135,543,000","174,028,000","138,902,000","132,448,000","135,740,000","133,999,000","132,196,000","131,715,000","137,088,000","138,433,000","143,804,000","141,445,000","142,390,000",,,,"149,690,000",,,,"144,881,000",,,,"117,415,000",,,,"118,966,000",,,,"64,370,000",,,,,
			GrossPPE,,"1,312,443,000",,,,"1,053,018,000",,,,"888,432,000",,,,"360,571,000",,,,"345,875,000",,,,"338,292,000",,,,"317,496,000",,,,"318,672,000",,,,"325,700,000",,,,"300,105,000",,,,"286,170,000",,,,"261,622,000",,,,"210,189,000",,,,"194,576,000",,,,"64,370,000",,,,,
				MachineryFurnitureEquipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"286,170,000",,,,"261,622,000",,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-278,844,000",,,,"-294,268,000",,,,"-262,891,000",,,,"-240,199,000",,,,"-219,309,000",,,,"-211,508,000",,,,"-181,953,000",,,,"-182,932,000",,,,"-188,612,000",,,,"-157,715,000",,,,"-136,480,000",,,,"-116,741,000",,,,"-92,774,000",,,,"-75,610,000",,,,,,,,,
		GoodwillAndOtherIntangibleAssets,"2,155,888,000","2,174,586,000","2,193,284,000","2,211,982,000","2,230,663,000","2,249,440,000","2,214,118,000","2,231,868,000","2,249,618,000","2,267,368,000","2,285,117,000","2,302,867,000","2,320,617,000","2,338,367,000","2,144,560,000","2,159,036,000","2,173,528,000","2,188,020,000","1,948,232,000","1,959,196,000","1,970,159,000","1,981,123,000","1,996,738,000","2,018,411,000","2,041,238,000","2,064,066,000","2,167,695,000","2,197,220,000","2,221,425,000","2,246,225,000","2,271,231,000","2,296,316,000","2,321,882,000","2,348,140,000","2,374,536,000","2,257,645,000","2,279,224,000","2,302,137,000","2,325,882,000","2,356,476,000","2,393,167,000","2,299,090,000","2,381,893,000","2,423,736,000","2,442,067,000","2,482,913,000","2,523,771,000","2,564,236,000","2,583,567,000","2,623,079,000","2,662,591,000","2,702,102,000","2,741,615,000","2,781,128,000","2,812,886,000","2,896,426,000","2,937,111,000","2,202,155,000","2,266,398,000","2,266,263,000",,"0",
			Goodwill,"1,890,202,000","1,890,202,000","1,890,202,000","1,890,202,000","1,890,185,000","1,901,485,000","1,869,860,000","1,869,860,000","1,869,860,000","1,869,860,000","1,869,860,000","1,869,860,000","1,869,860,000","1,869,860,000","1,778,192,000","1,778,192,000","1,778,192,000","1,778,192,000","1,718,519,000","1,718,519,000","1,718,519,000","1,718,519,000","1,718,519,000","1,718,519,000","1,718,519,000","1,718,519,000","1,787,392,000","1,787,392,000","1,787,392,000","1,787,392,000","1,787,392,000","1,787,392,000","1,787,392,000","1,787,392,000","1,787,392,000","1,703,602,000","1,703,602,000","1,703,602,000","1,703,602,000","1,703,602,000","1,703,602,000","1,703,602,000","1,703,602,000","1,703,602,000","1,703,602,000","1,703,602,000","1,703,602,000","1,703,602,000","1,703,602,000","1,703,602,000","1,703,602,000","1,703,602,000","1,703,602,000","1,703,602,000","1,695,848,000","1,689,976,000","1,689,976,000","1,597,474,000","1,606,514,000","1,551,175,000",,"0",
			OtherIntangibleAssets,"265,686,000","284,384,000","303,082,000","321,780,000","340,478,000","347,955,000","344,258,000","362,008,000","379,758,000","397,508,000","415,257,000","433,007,000","450,757,000","468,507,000","366,368,000","380,844,000","395,336,000","409,828,000","229,713,000","240,677,000","251,640,000","262,604,000","278,219,000","299,892,000","322,719,000","345,547,000","380,303,000","409,828,000","434,033,000","458,833,000","483,839,000","508,924,000","534,490,000","560,748,000","587,144,000","554,043,000","575,622,000","598,535,000","622,280,000","652,874,000","689,565,000","595,488,000","678,291,000","720,134,000","738,465,000","779,311,000","820,169,000","860,634,000","879,965,000","919,477,000","958,989,000","998,500,000","1,038,013,000","1,077,526,000","1,117,038,000","1,206,450,000","1,247,135,000","604,681,000","659,884,000","715,088,000",,"0",
		InvestmentsAndAdvances,"30,115,008,000","28,810,444,000","25,186,211,000","22,188,805,000","18,011,182,000","15,743,164,000","14,575,842,000","19,147,785,000","16,619,946,000","22,336,078,000","22,292,511,000","22,281,035,000","21,196,068,000","20,421,949,000","22,132,541,000","22,031,212,000","19,766,334,000","24,438,492,000","22,391,964,000","20,554,161,000","18,143,098,000","17,698,368,000","15,964,199,000","15,144,577,000","14,628,855,000","14,328,716,000","15,302,458,000","15,924,965,000","22,898,660,000","22,862,613,000","22,127,607,000","21,629,861,000","21,911,530,000","21,739,866,000","20,197,421,000","20,026,558,000","20,000,014,000","20,847,270,000","20,766,700,000","19,351,458,000","19,748,524,000","15,128,299,000","14,848,396,000","15,319,002,000","12,676,464,000","11,974,472,000","11,026,730,000","10,501,480,000","7,671,574,000","3,565,483,000","3,812,208,000","2,527,339,000","2,397,134,000","2,830,942,000","5,468,327,000","7,195,586,000","7,058,802,000","7,145,156,000","6,703,500,000","10,779,425,000",,"31,263,573,000",
			LongTermEquityInvestment,"30,068,474,000","28,665,043,000","20,366,982,000","22,083,295,000","17,943,309,000","15,617,142,000","14,423,456,000","18,973,373,000","16,430,701,000","22,281,682,000","22,204,460,000","22,242,040,000","21,180,950,000","20,377,031,000","22,094,920,000","22,008,182,000","19,763,563,000","24,434,049,000","22,385,192,000","20,549,367,000","18,138,258,000","17,694,975,000","15,957,934,000","15,136,500,000","14,625,032,000","14,324,097,000","15,298,755,000","15,919,810,000","22,896,254,000","22,765,589,000","22,121,153,000","21,627,145,000","21,905,850,000","21,729,523,000","20,151,386,000","19,897,566,000","19,954,586,000","20,847,270,000","20,766,700,000","19,351,458,000","19,748,524,000","15,128,299,000","14,848,396,000","15,319,002,000","12,676,464,000","11,974,472,000","11,026,730,000","10,501,480,000","7,671,574,000","3,565,483,000","3,812,208,000","2,527,339,000","2,397,134,000","2,830,942,000","5,468,327,000","7,195,586,000","7,058,802,000","7,145,156,000","6,703,500,000","10,779,425,000",,"31,263,573,000",
			InvestmentinFinancialAssets,"46,534,000","145,401,000","4,819,229,000","105,510,000","67,873,000","126,022,000","152,386,000","174,412,000","189,245,000","54,396,000","88,051,000","38,995,000","15,118,000","44,918,000","37,621,000","23,030,000","2,771,000","4,443,000","6,772,000","4,794,000","4,840,000","3,393,000","6,265,000","8,077,000","3,823,000","4,619,000","3,703,000","5,155,000","2,406,000","97,024,000","6,454,000","2,716,000","5,680,000","10,343,000","46,035,000","128,992,000","45,428,000","248,018,000","105,581,000","88,524,000","83,761,000","139,485,000","194,931,000","93,975,000","229,723,000","181,425,000","287,445,000",,,"3,565,483,000",,,,,,,,,,,,,
				AvailableForSaleSecurities,"30,068,474,000",,"4,737,213,000",,,,,,"9,115,578,000",,,,,,,,,,,,"44,635,000","118,495,000","89,326,000","43,885,000","45,301,000","204,893,000","85,282,000","61,376,000","79,628,000",,"93,538,000","30,721,000","162,708,000","148,984,000","95,977,000","176,273,000","258,043,000","248,018,000","105,581,000","88,524,000","83,761,000","139,485,000","194,931,000","93,975,000","229,723,000","181,425,000","287,445,000",,,"3,565,483,000",,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"353,480,000",,"970,000",,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,215,254,000","1,229,835,000","1,290,570,000","1,258,699,000","1,467,717,000","1,437,947,000","1,394,158,000","1,242,293,000",,"1,086,168,000","1,025,176,000","943,512,000","937,048,000","848,772,000","845,326,000","845,423,000","739,542,000","745,008,000","763,056,000","777,310,000","793,213,000","1,589,296,000",,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,215,254,000","1,229,835,000","1,290,570,000","1,258,699,000","1,467,717,000","1,437,947,000","1,394,158,000","1,242,293,000",,"1,086,168,000","1,025,176,000","943,512,000","937,048,000","848,772,000","845,326,000","845,423,000","739,542,000","745,008,000","763,056,000","777,310,000","793,213,000","1,589,296,000",,,
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81,701,000",,,,"80,878,000",,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"375,418,000","458,646,000","455,888,000","106,005,000","330,975,000","339,986,000","253,356,000","67,435,000","1,412,752,000","259,965,000","184,193,000","932,463,000","160,306,000","518,920,000","596,967,000","165,434,000","160,596,000","1,398,054,000",,,,,,,
TotalLiabilitiesNetMinorityInterest,"21,103,051,000","19,490,362,000","18,160,227,000","14,750,178,000","12,884,798,000","11,678,743,000","11,541,887,000","16,348,351,000","15,368,386,000","17,482,454,000","17,756,310,000","16,907,127,000","15,728,250,000","15,170,564,000","15,753,374,000","15,439,701,000","14,408,566,000","20,699,355,000","18,300,365,000","16,870,932,000","15,234,305,000","13,888,404,000","12,059,485,000","10,926,238,000","10,139,824,000","10,295,623,000","10,948,432,000","10,771,733,000","14,452,617,000","14,177,347,000","14,122,669,000","14,248,604,000","15,256,784,000","15,300,935,000","15,530,358,000","15,742,167,000","16,611,765,000","17,716,605,000","16,958,709,000","15,878,830,000","16,521,512,000","12,656,843,000","13,496,537,000","13,049,899,000","10,817,952,000","10,591,248,000","10,085,097,000","9,346,729,000","6,490,396,000","2,865,491,000","2,845,764,000","2,048,864,000","2,077,965,000","3,363,789,000","3,299,272,000","3,682,503,000","3,184,821,000","2,868,199,000","2,841,794,000","3,460,706,000","2,587,625,000","2,373,271,000","2,082,771,000"
	CurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,908,407,000","3,564,158,000","3,556,104,000","3,543,601,000","3,678,198,000","3,597,662,000","3,283,148,000","3,275,662,000","3,349,361,000","2,994,058,000","2,517,305,000","2,207,868,000","1,545,207,000","1,468,988,000","1,482,103,000","1,872,472,000","2,290,376,000","2,641,592,000",,,,,,,
		PayablesAndAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,612,809,000","2,587,155,000","2,735,421,000","2,640,341,000","2,642,856,000","2,617,104,000","2,598,068,000","2,454,094,000","2,325,164,000","2,994,058,000","2,517,305,000","2,207,868,000","1,545,207,000","1,468,988,000","1,482,103,000","1,872,472,000","713,918,000","844,649,000","869,640,000","1,271,051,000","1,403,146,000","2,351,484,000",,"327,084,000",
			Payables,"2,934,182,000","2,843,267,000","2,297,870,000","2,431,686,000","2,000,705,000","1,852,145,000","1,868,345,000","2,187,766,000","2,247,806,000","1,833,030,000","2,054,444,000","2,011,587,000","1,781,119,000","1,911,755,000","1,811,476,000","1,918,052,000","2,182,581,000","2,980,680,000","2,714,709,000","3,036,254,000","2,943,117,000","2,403,554,000","2,283,820,000","1,920,662,000","1,780,586,000","1,931,362,000","2,209,041,000","2,313,442,000","2,707,101,000","2,684,667,000","3,375,985,000","2,737,520,000","2,784,751,000","2,308,945,000","2,925,374,000","2,920,176,000","3,269,618,000","3,041,532,000","2,612,809,000","2,587,155,000","2,735,421,000","2,640,341,000","2,642,856,000","2,617,104,000","2,598,068,000","2,454,094,000","2,325,164,000","2,419,393,000","2,093,902,000","1,718,923,000","1,708,216,000","1,649,097,000","1,729,982,000","2,562,436,000","1,298,128,000","1,950,863,000","1,441,933,000","1,351,955,000","1,493,508,000","2,535,903,000",,"908,201,000",
				AccountsPayable,"1,053,128,000","937,169,000","871,661,000","1,205,182,000","838,930,000","717,104,000","804,009,000","919,195,000","1,000,708,000","806,159,000","1,069,475,000","929,688,000","735,667,000","875,979,000","829,496,000","950,802,000","1,252,231,000","2,043,522,000","1,395,030,000","1,739,358,000","1,707,050,000","1,081,782,000","973,919,000","654,799,000","561,402,000","648,662,000","821,871,000","936,976,000","1,246,739,000","1,194,579,000","2,048,754,000","1,390,617,000","1,418,699,000","872,086,000","1,115,206,000","1,096,167,000","1,386,791,000","1,038,888,000","825,153,000","823,413,000","1,011,428,000","828,873,000","698,583,000","735,814,000","658,939,000","691,807,000","623,730,000","671,300,000","448,329,000","308,857,000","139,743,000","163,451,000","208,681,000","173,436,000","170,498,000","175,150,000","210,987,000","250,445,000","164,899,000","149,874,000",,"157,355,000",
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,787,656,000","1,763,742,000","1,723,993,000","1,811,468,000","1,944,273,000","1,881,290,000","1,939,129,000","1,762,287,000",,,,,,,,,,,,,,,,,
				OtherPayable,"1,881,054,000","1,906,098,000","1,426,209,000","1,226,504,000","1,161,775,000","1,135,041,000","1,064,336,000","1,268,571,000","1,247,098,000","1,026,871,000","984,969,000","1,081,899,000","1,045,452,000","1,035,776,000","981,980,000","967,250,000","930,350,000","937,158,000","1,319,679,000","1,296,896,000","1,236,067,000","1,321,772,000","1,309,901,000","1,265,863,000","1,219,184,000","1,282,700,000","1,387,170,000","1,376,466,000","1,460,362,000","1,490,088,000","1,327,231,000","1,346,903,000","1,366,052,000","1,436,859,000","1,810,168,000","1,824,009,000","1,882,827,000","2,002,644,000","1,787,656,000","1,763,742,000","1,723,993,000","1,811,468,000","1,944,273,000","1,881,290,000","1,939,129,000","1,762,287,000","1,701,434,000","1,748,093,000","1,645,573,000","1,410,066,000","1,568,473,000","1,485,646,000","1,521,301,000","2,389,000,000","1,127,630,000","1,775,713,000","1,230,946,000","1,101,510,000","1,328,609,000","2,386,029,000",,"750,846,000",
			CurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"574,665,000","423,403,000","488,945,000",,,,"413,459,000","424,686,000","291,443,000","207,000,000","188,997,000","118,976,000","108,891,000",,"66,301,000",
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,295,598,000","977,003,000","820,683,000","903,260,000","1,035,342,000","980,558,000","685,080,000","821,568,000","760,160,000",,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"986,021,000","734,802,000","1,084,235,000","1,196,858,000","1,084,803,000",,,,
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"986,021,000","734,802,000","1,084,235,000","1,196,858,000","1,084,803,000",,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"264,037,000",,,,,,,,"590,437,000","1,062,141,000",,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,050,302,000","12,314,672,000","12,965,408,000","9,113,242,000","9,818,339,000","9,452,237,000","7,534,804,000","7,315,586,000","6,735,736,000","6,895,158,000","4,518,439,000","1,183,934,000","1,766,613,000","1,034,699,000","1,028,447,000","1,491,317,000","1,008,896,000","1,040,911,000",,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"10,000,818,000","8,714,176,000","8,427,141,000","6,493,047,000","6,474,707,000","6,342,305,000","6,272,893,000","11,558,134,000","11,103,845,000","11,777,835,000","11,991,557,000","11,458,433,000","10,817,428,000","10,174,064,000","10,361,374,000","10,377,892,000","9,449,785,000","14,934,276,000","12,656,366,000","11,249,390,000","9,891,579,000","8,941,690,000","7,306,729,000","6,798,081,000","6,407,322,000","6,157,676,000","6,200,804,000","5,878,276,000","9,150,575,000","8,967,545,000","7,936,726,000","9,030,956,000","10,204,165,000","10,782,856,000","10,870,219,000","11,363,892,000","12,007,330,000","13,193,670,000","12,945,138,000","12,226,519,000","12,882,675,000","8,969,417,000","9,622,782,000","9,377,340,000","7,325,138,000","7,198,898,000","6,735,736,000","6,352,671,000","3,973,091,000","657,623,000","673,386,000","78,048,000","81,874,000","387,000,000","986,021,000","378,056,000","451,653,000","130,389,000","144,507,000","176,930,000","2,369,703,000","975,981,000","1,969,707,000"
			LongTermDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,875,686,000","12,110,532,000","12,693,529,000","8,867,568,000","9,412,191,000","9,300,142,000","7,325,138,000","7,198,898,000","6,735,736,000","6,352,671,000","3,973,091,000","657,623,000","836,395,000","258,157,000","329,753,000","1,490,423,000","1,008,896,000","1,040,911,000","1,123,832,000","130,389,000","144,507,000","-2,956,972,000","1,405,509,000","-263,954,000","837,627,000"
			LongTermCapitalLeaseObligation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,133,902,000","964,194,000","1,239,935,000","1,132,080,000"
		EmployeeBenefits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"463,744,000","321,409,000","265,419,000",,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"463,744,000","321,409,000","265,419,000",,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,"66,824,000","65,568,000","65,546,000","65,161,000","63,384,000","68,564,000","72,066,000","87,651,000","93,667,000","101,310,000","136,941,000","141,779,000","153,504,000","158,799,000","209,010,000","210,944,000","201,377,000","190,700,000","188,658,000","185,390,000","194,150,000","174,005,000","177,054,000","183,459,000","183,161,000","196,600,000","2,510,047,000","2,441,854,000","2,443,479,000","2,284,169,000","2,176,354,000","1,950,442,000","2,117,602,000","1,978,286,000","1,639,127,000","1,556,185,000","1,450,970,000","1,258,295,000","618,417,000","585,606,000","723,948,000","775,185,000","671,164,000","600,836,000","587,399,000","542,487,000","545,348,000","526,311,000","466,056,000","454,823,000","432,585,000",,,,"5,886,187,000","6,079,156,000",,,,,
		OtherNonCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"174,616,000","204,140,000","271,879,000","245,674,000","406,148,000","152,095,000","209,666,000","116,688,000",,"542,487,000","545,348,000","526,311,000","466,474,000","455,133,000","433,275,000","894,000",,,,,,,,,
