name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995
OperatingCashFlow,"461,796,000","205,291,000","66,094,000","75,686,000","114,725,000","135,793,000","-59,724,000","41,507,000","207,319,000","47,400,000","-12,713,000","42,711,000","109,643,000","75,775,000","43,650,000","40,949,000","58,429,000","84,477,000","-24,911,000","23,560,000","52,567,000","59,317,000","-20,865,000","71,550,000","76,536,000","226,514,000","-18,807,000","60,061,000","-38,804,000","228,038,000","-44,150,000","-5,698,000","-51,099,000","120,060,000","-38,567,000","57,434,000","2,011,000","113,464,000","-40,851,000","97,610,000","22,609,000","138,530,000","19,917,000","95,459,000","23,304,000","147,946,000","23,836,000","104,341,000","16,395,000","71,917,000","30,772,000","88,039,000","71,354,000","139,956,000","69,920,000","101,694,000","84,801,000","128,307,000","-29,931,000","127,174,000","57,093,000","86,044,000","56,018,000","96,362,000","-26,135,000","61,115,000","44,226,000","87,501,000","-31,389,000","87,559,000","46,901,000","84,440,000","42,294,000","157,395,000","41,830,000","117,179,000","58,613,000","124,790,000","28,807,000","92,802,000","76,550,000","96,331,000","58,925,000","53,227,000","31,532,000","32,046,000","48,864,000","66,324,000","30,822,000","45,553,000","-53,900,000","26,600,000","-13,700,000","11,700,000","38,300,000","-55,200,000","7,500,000","15,800,000","7,200,000","10,600,000","4,500,000","6,500,000","5,900,000","8,000,000","-1,800,000","7,300,000","-2,000,000","2,300,000","2,000,000","2,900,000"
	CashFlowFromContinuingOperatingActivities,"461,796,000","205,291,000","66,094,000","75,686,000","114,725,000","135,793,000","-59,724,000","41,507,000","207,319,000","47,400,000","-12,713,000","42,711,000","109,643,000","75,775,000","43,650,000","40,949,000","58,429,000","84,477,000","-24,911,000","23,560,000","52,567,000","59,317,000","-20,865,000","71,550,000","76,536,000","226,514,000","-18,807,000","60,061,000","-38,804,000","228,038,000","-44,150,000","-5,698,000","-51,099,000","120,060,000","-38,567,000","57,434,000","2,011,000","113,464,000","-40,851,000","97,610,000","22,609,000","138,530,000","19,917,000","95,459,000","23,304,000","147,946,000","23,836,000","104,341,000","16,395,000","71,917,000","30,772,000","88,039,000","71,354,000","139,956,000","69,920,000","101,694,000","84,801,000","128,307,000","-29,931,000","127,174,000","57,093,000","86,044,000","56,018,000","96,362,000","-26,135,000","61,115,000","44,226,000","87,501,000","-31,389,000","87,559,000","46,901,000","84,440,000","42,294,000","157,395,000","41,830,000","117,179,000","58,613,000","124,790,000","28,807,000","92,802,000","76,550,000","96,331,000","58,925,000","53,227,000","31,532,000","32,046,000","48,864,000","66,324,000","30,822,000","45,553,000","-53,900,000","26,600,000","-13,700,000","11,700,000","38,300,000","-55,200,000","7,500,000","15,800,000","7,200,000","10,600,000","4,500,000","6,500,000","5,900,000","8,000,000","-1,800,000","7,300,000","-2,000,000","2,300,000","2,000,000","2,900,000"
		NetIncomeFromContinuingOperations,"88,151,000","-4,237,000","9,812,000","21,267,000","61,309,000","42,552,000","56,300,000","64,030,000","38,493,000","49,292,000","40,491,000","31,277,000","94,455,000","7,323,000","1,664,000","12,918,000","13,753,000","-19,843,000","34,824,000","-12,599,000","-8,893,000","-6,679,000","-146,383,000","6,181,000","9,946,000","25,061,000","-912,981,000","-4,092,000","23,147,000","27,298,000","24,726,000","25,306,000","17,533,000","28,857,000","12,155,000","27,622,000","42,004,000","46,457,000","47,459,000","39,910,000","44,182,000","51,941,000","49,295,000",,,"44,230,000","31,854,000","40,497,000","47,830,000","51,461,000","43,694,000","36,840,000","41,945,000","45,376,000","36,146,000","29,379,000","37,741,000","36,358,000","-5,361,000","25,275,000","41,251,000","15,103,000","-2,320,000","25,241,000","39,843,000","40,328,000","35,050,000","11,277,000","41,742,000","47,669,000","46,879,000","5,573,000","51,194,000","52,209,000","51,499,000","43,738,000","35,300,000","50,959,000","45,218,000","41,449,000","41,943,000","43,563,000","3,700,000","9,974,000","27,545,000","24,998,000","23,613,000","23,904,000","34,621,000","20,889,000","17,900,000","15,600,000","13,900,000","12,000,000","3,800,000","4,600,000","8,500,000","7,900,000","7,400,000","6,700,000","6,400,000","5,400,000","5,300,000","4,700,000","4,400,000","3,600,000","3,200,000","2,900,000","2,600,000","2,000,000"
		OperatingGainsLosses,"4,529,000","4,341,000","35,000","69,000","84,000","165,000","17,148,000","369,000","140,000","558,000","-23,815,000","-1,194,000","131,000","1,341,000","4,859,000","106,000","510,000","1,913,000","15,777,000","-1,149,000","412,000","755,000","149,000","627,000","2,556,000","386,000","2,225,000","6,222,000","3,218,000","232,000","2,623,000","4,968,000","1,285,000","1,487,000","-536,000","398,000","270,000","1,367,000","-1,368,000","1,508,000","205,000","120,000","454,000","-3,214,000","4,905,000","92,000",,"1,553,000","568,000","978,000","-830,000","2,290,000","3,021,000","1,375,000","6,694,000","-2,796,000","-5,548,000","2,187,000","9,042,000","1,782,000","6,054,000","3,467,000","2,638,000",,,"-1,109,000",,,,,"0",,,,"0","5,398,000",,,,,,,,,,,,,,,,,,,"-3,500,000",,,,,,,,,"0",,,"0",,,
			GainLossOnSaleOfPPE,"4,529,000","4,341,000","35,000","69,000","84,000","165,000","17,148,000","369,000","140,000","558,000","-23,815,000","-1,194,000","131,000","1,341,000","4,859,000","106,000","510,000","1,913,000","15,777,000","-1,149,000","412,000","755,000","149,000","627,000","2,556,000","386,000","2,225,000","6,222,000","3,218,000","232,000","2,623,000","4,968,000","1,285,000","1,487,000","-536,000","398,000","270,000","1,367,000","-1,368,000","1,508,000","205,000","120,000","454,000","1,719,000","-28,000","92,000","10,500,000","1,553,000","568,000","978,000","-830,000","2,290,000","3,021,000","1,375,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"1,488,340,000","368,059,000","383,664,000","380,376,000","356,241,000","266,287,000","175,754,000","174,531,000","164,716,000","175,361,000","179,737,000","160,826,000","142,398,000","197,707,000","171,828,000","169,655,000","172,073,000","172,030,000","167,677,000","170,063,000","176,316,000","182,927,000","177,925,000","177,435,000","187,565,000","193,702,000","196,799,000","195,938,000","205,722,000","199,403,000","196,194,000","189,106,000","191,788,000","189,729,000","189,638,000","184,189,000","181,603,000","180,171,000","176,944,000","172,859,000","173,741,000","176,746,000","167,709,000","156,545,000","153,257,000","148,933,000","144,911,000","140,286,000","142,725,000","143,043,000","144,826,000","144,035,000","147,083,000","150,238,000","154,479,000","161,849,000","183,154,000","147,204,000","164,796,000","159,759,000","164,880,000","161,282,000","147,295,000","129,267,000","127,071,000","125,099,000","126,806,000","135,187,000","127,217,000","126,690,000","130,146,000","126,887,000","127,317,000","122,264,000","123,607,000","122,287,000","123,627,000","119,915,000","113,488,000","107,874,000","108,287,000","103,099,000","110,197,000","104,420,000","101,869,000","97,575,000","93,130,000","93,187,000","89,675,000","87,458,000","84,300,000","81,400,000","81,600,000","79,200,000","88,600,000","69,800,000","22,000,000","18,400,000","17,900,000","17,600,000","17,000,000","15,700,000","14,600,000","12,700,000","12,300,000","12,000,000","12,400,000","10,100,000","7,000,000","5,300,000"
			DepreciationAndAmortization,"1,488,340,000","368,059,000","383,664,000","380,376,000","356,241,000","266,287,000","175,754,000","174,531,000","164,716,000","175,361,000","179,737,000","160,826,000","142,398,000","197,707,000","171,828,000","169,655,000","172,073,000","172,030,000","167,677,000","170,063,000","176,316,000","182,927,000","177,925,000","177,435,000","187,565,000","193,702,000","196,799,000","195,938,000","205,722,000","199,403,000","196,194,000","189,106,000","191,788,000","189,729,000","189,638,000","184,189,000","181,603,000","180,171,000","176,944,000","172,859,000","173,741,000","176,746,000","167,709,000","156,545,000","153,257,000","148,933,000","144,911,000","140,286,000","142,725,000","143,043,000","144,826,000","144,035,000","147,083,000","150,238,000","154,479,000","161,849,000","183,154,000","147,204,000","164,796,000","159,759,000","164,880,000","161,282,000","147,295,000","129,267,000","127,071,000","125,099,000","126,806,000","135,187,000","127,217,000","126,690,000","130,146,000","126,887,000","127,317,000","122,264,000","123,607,000","122,287,000","123,627,000","119,915,000","113,488,000","107,874,000","108,287,000","103,099,000","110,197,000","104,420,000","101,869,000","97,575,000","93,130,000","93,187,000","89,675,000","87,458,000","84,300,000","81,400,000","81,600,000","79,200,000","88,600,000","69,800,000","22,000,000","18,400,000","17,900,000","17,600,000","17,000,000","15,700,000","14,600,000","12,700,000","12,300,000","12,000,000","12,400,000","10,100,000","7,000,000","5,300,000"
				Depreciation,"1,377,417,000","345,686,000","354,150,000","350,860,000","326,721,000","252,095,000","175,494,000","174,282,000","164,474,000","175,042,000","179,251,000","160,674,000","142,392,000","197,628,000","171,653,000","169,469,000","171,920,000","171,873,000","167,436,000","169,835,000","176,104,000","178,700,000","177,510,000","176,898,000","186,859,000","193,184,000","196,071,000","195,143,000","204,798,000","198,517,000","195,442,000","188,359,000","191,079,000","188,982,000","187,976,000","183,697,000","180,913,000","179,456,000","176,318,000","171,490,000","172,403,000","175,411,000","166,446,000","155,513,000","152,125,000","148,075,000","144,777,000","140,113,000","142,542,000","142,832,000","144,578,000","143,627,000","146,785,000","149,901,000","154,214,000","157,709,000","178,984,000","143,190,000","160,531,000","155,352,000","160,488,000","156,788,000","144,137,000","127,880,000","125,721,000","123,815,000","125,081,000","123,610,000","125,375,000","123,998,000","127,635,000","123,998,000","123,947,000","119,564,000","120,234,000","118,892,000","120,174,000","116,780,000","111,149,000","105,155,000","103,766,000","101,689,000","101,715,000","95,992,000","93,783,000","89,617,000",,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,"110,923,000","22,373,000","29,514,000","29,516,000","29,520,000","14,192,000","260,000","249,000","242,000","319,000","486,000","152,000","6,000","79,000","175,000","186,000","153,000","157,000","241,000","228,000","212,000","4,227,000","415,000","537,000","706,000","518,000","728,000","795,000","924,000","886,000","752,000","747,000","709,000","747,000","1,662,000","492,000","690,000","715,000","626,000","1,369,000","1,338,000","1,335,000","1,263,000","1,032,000","1,132,000","858,000","134,000","173,000","183,000","211,000","248,000","408,000","298,000","337,000","265,000","4,140,000","4,170,000","4,014,000","4,265,000","4,407,000","4,392,000","4,494,000","3,158,000","1,387,000","1,350,000","1,284,000","1,725,000","11,577,000","1,842,000","2,692,000","2,511,000","2,889,000","3,370,000","2,700,000","3,373,000","3,395,000","3,453,000","3,135,000","2,339,000","2,719,000","4,521,000","1,410,000","8,482,000","8,428,000","8,086,000","7,958,000",,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"110,923,000","22,373,000","29,514,000","29,516,000","29,520,000","14,192,000","260,000","249,000","242,000","319,000","486,000","152,000","6,000","79,000","175,000","186,000","153,000","157,000","241,000","228,000","212,000","4,227,000","415,000","537,000","706,000","518,000","728,000","795,000","924,000","886,000","752,000","747,000","709,000","747,000","1,662,000","492,000","690,000","715,000","626,000","1,369,000","1,338,000","1,335,000","1,263,000","1,032,000","1,132,000","858,000","134,000","173,000","183,000","211,000","248,000","408,000","298,000","337,000","265,000","4,140,000","4,170,000","4,014,000","4,265,000","4,407,000","4,392,000","4,494,000","3,158,000","1,387,000","1,350,000","1,284,000","1,725,000","11,577,000","1,842,000","2,692,000","2,511,000","2,889,000","3,370,000","2,700,000","3,373,000","3,395,000","3,453,000","3,135,000","2,339,000","2,719,000","4,521,000","1,410,000","8,482,000","8,428,000","8,086,000","7,958,000",,,,,,,,,,,,,,,,,,,,,,,,
