name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997
		TreasuryStock,"382,124,000","378,744,000","378,732,000","378,076,000","378,076,000","378,028,000","378,028,000","377,887,000","358,521,000","329,150,000","329,122,000","311,433,000","311,359,000","311,305,000","292,320,000","292,320,000","292,263,000","292,263,000","292,208,000","292,197,000","292,173,000","292,076,000","292,069,000","292,069,000","292,069,000","284,110,000","280,578,000","278,677,000","278,677,000","277,432,000","270,226,000","266,371,000","264,264,000","258,509,000","258,509,000","258,509,000","258,509,000","258,509,000","257,885,000","257,764,000","257,351,000","256,793,000","256,691,000","253,309,000","250,358,000","250,358,000","249,902,000","246,072,000","243,409,000","243,409,000","240,785,000","238,545,000","234,131,000","234,063,000","233,944,000","233,896,000","233,794,000","232,986,000","231,669,000","220,188,000","205,418,000","203,276,000","199,594,000","198,430,000","189,849,000","175,259,000","175,174,000","173,988,000","166,694,000","166,590,000","166,298,000","166,000,000","165,948,000","165,616,000","164,217,000","158,515,000","154,703,000","135,893,000","122,973,000","106,640,000","88,420,000","72,299,000","70,186,000","58,545,000","52,978,000","51,155,000","49,790,000","47,958,000","42,274,000","40,700,000",,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-205,136,000","-31,980,000","10,723,000","18,292,000","17,813,000","20,825,000","32,418,000","41,319,000","64,352,000","2,345,000","4,563,000","-4,252,000","-29,405,000","-54,634,000","-95,184,000","-79,537,000","-68,350,000","-28,397,000","-6,539,000","-6,907,000","-13,931,000","-26,697,000","31,935,000","40,977,000","30,662,000","2,167,000","26,161,000","8,525,000","33,377,000","11,397,000","133,000","10,415,000","-23,696,000","-43,774,000","-13,677,000","-15,181,000","50,071,000","65,662,000","83,258,000","84,273,000","76,966,000","84,959,000","95,525,000","86,388,000","31,755,000","28,777,000","69,204,000","68,783,000","52,521,000","65,878,000","57,439,000","58,353,000","45,826,000","18,189,000","4,025,000","10,098,000","21,305,000","165,000","-14,339,000","-26,780,000","-19,965,000","-40,390,000","-50,929,000","-64,983,000","-42,931,000","-41,968,000","-13,423,000","-5,257,000","-17,225,000","15,010,000","9,913,000","-22,383,000","18,411,000","12,842,000","12,051,000","43,683,000","51,188,000","49,957,000","43,186,000","39,893,000","14,795,000","18,221,000","24,594,000","17,105,000","18,817,000","-19,163,000","-65,445,000","-75,970,000","-49,378,000","-36,900,000",,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,"-68,350,000","-28,397,000","-6,539,000","-6,907,000","-13,931,000","-26,697,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"630,000",,,,,,,,,,,"-100,000","-25,100,000","2,000,000","29,000,000","29,300,000","30,600,000","38,400,000","38,100,000","39,200,000"
TotalCapitalization,"2,718,411,000","2,879,261,000","2,865,200,000","2,856,545,000","2,763,527,000","2,748,967,000","2,712,070,000","2,712,921,000","3,005,618,000","2,879,206,000","2,659,122,000","3,003,337,000","2,656,015,000","2,805,663,000","2,694,161,000","2,893,096,000","2,823,274,000","3,194,621,000","3,043,100,000","2,843,608,000","2,671,975,000","2,618,458,000","2,535,700,000","2,454,165,000","2,361,363,000","2,332,669,000","2,622,603,000","2,623,988,000","2,735,214,000","2,830,018,000","2,705,207,000","3,075,348,000","2,794,735,000","2,839,084,000","2,895,570,000","2,340,478,000","2,013,093,000","2,375,461,000","2,411,128,000","1,969,002,000","1,996,145,000","2,285,052,000","2,331,522,000","2,508,690,000","2,453,447,000","2,687,114,000","2,595,685,000","2,201,687,000","1,712,700,000","2,956,177,000","2,707,997,000","2,869,994,000","3,636,060,000","3,981,331,000","2,820,862,000","2,238,542,000","2,218,111,000","2,593,770,000","2,262,252,000","2,182,702,000","3,019,534,000","3,148,540,000","3,202,534,000","3,253,464,000","2,853,844,000","2,899,333,000","2,968,035,000","2,901,240,000","2,805,805,000","2,658,684,000","2,283,828,000","2,243,764,000","1,533,315,000","1,594,909,000","2,671,721,000","1,948,814,000","1,495,410,000","1,733,121,000","1,806,713,000","1,834,231,000","1,269,981,000","1,274,324,000","1,437,860,000","477,429,000","464,340,000","416,892,000","355,373,000","1,878,162,000","1,656,324,000","1,733,400,000","1,669,400,000","1,417,300,000","1,187,400,000","1,444,300,000","1,356,700,000","457,800,000","819,700,000","831,200,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"173,179,000","211,846,000","211,191,000","210,548,000","209,912,000","209,288,000","208,673,000","208,068,000","207,473,000","206,887,000","206,310,000","205,742,000","205,183,000","204,633,000","204,091,000","203,558,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"2,147,679,000","2,308,481,000","2,294,372,000","2,285,670,000","2,192,605,000","2,177,998,000","2,141,055,000","2,141,860,000","2,142,511,000","2,118,053,000","2,067,924,000","2,060,319,000","1,984,704,000","1,939,582,000","1,858,845,000","1,879,730,000","1,831,258,000","1,838,980,000","1,815,184,000","1,796,692,000","1,748,559,000","1,724,667,000","1,747,284,000","1,740,624,000","1,700,297,000","1,665,503,000","1,657,637,000","1,628,247,000","1,618,341,000","1,580,658,000","1,537,610,000","1,536,115,000","1,465,916,000","1,424,408,000","1,415,351,000","1,397,294,000","1,434,874,000","1,435,708,000","1,432,162,000","1,424,335,000","1,396,100,000","1,389,617,000","1,373,140,000","1,352,775,000","1,271,689,000","1,251,149,000","1,264,803,000","1,250,200,000","1,205,724,000","1,201,728,000","1,173,165,000","1,140,346,000","1,115,813,000","1,053,739,000","995,073,000","989,444,000","967,363,000","935,905,000","909,720,000","874,237,000","881,156,000","842,056,000","824,861,000","784,706,000","802,232,000","792,867,000","806,795,000","780,139,000","759,958,000","753,090,000","733,488,000","667,382,000","610,597,000","577,383,000","546,320,000","568,286,000","549,757,000","547,264,000","525,634,000","518,131,000","490,723,000","497,028,000","484,752,000","477,429,000","464,340,000","416,892,000","355,373,000","338,162,000","348,824,000","353,400,000","344,400,000","362,300,000","377,400,000","370,300,000","357,700,000","357,800,000","353,700,000","341,200,000"
NetTangibleAssets,"1,865,147,000","2,025,949,000","2,011,840,000","2,003,138,000","1,910,073,000","1,895,466,000","1,858,523,000","1,859,328,000","1,859,979,000","1,835,521,000","1,785,392,000","1,777,787,000","1,702,172,000","1,657,050,000","1,576,313,000","1,597,198,000","1,548,726,000","1,556,448,000","1,532,652,000","1,514,160,000","1,466,027,000","1,442,110,000","1,464,695,000","1,458,003,000","1,417,644,000","1,382,818,000","1,374,749,000","1,345,198,000","1,335,131,000","1,297,329,000","1,254,138,000","1,252,526,000","1,181,179,000","1,138,690,000","1,128,451,000","1,109,238,000","1,145,660,000","1,145,357,000","1,313,922,000","1,343,648,000","1,313,672,000","1,305,443,000","1,287,080,000","1,264,826,000","1,181,810,000","1,159,376,000","1,171,191,000","1,154,721,000","1,108,401,000","1,102,580,000","1,072,382,000","1,037,692,000","1,011,295,000","947,380,000","684,931,000","678,178,000","654,798,000","621,200,000","593,689,000","556,873,000","562,848,000","525,452,000","507,041,000","458,653,000","474,963,000","464,381,000","477,028,000","449,074,000","427,594,000","419,428,000","398,283,000","342,695,000","537,509,000","504,049,000","472,666,000","494,313,000","475,465,000","472,653,000","451,089,000","435,625,000","399,773,000","399,723,000","421,198,000","418,196,000","405,196,000","361,312,000","312,797,000","296,525,000","306,208,000","309,800,000","299,800,000","316,700,000","330,800,000","325,300,000","311,200,000","310,100,000","305,000,000","341,200,000"
InvestedCapital,"2,718,411,000","2,879,261,000","2,865,200,000","2,856,545,000","2,763,527,000","2,748,967,000","2,712,070,000","2,712,921,000","3,005,618,000","2,879,206,000","2,659,122,000","3,003,337,000","2,656,015,000","2,805,663,000","2,694,161,000","2,893,096,000","2,823,274,000","3,194,621,000","3,043,100,000","2,843,608,000","2,671,975,000","2,618,458,000","2,535,700,000","2,454,165,000","2,361,363,000","2,332,669,000","2,622,603,000","2,623,988,000","2,735,214,000","2,830,018,000","2,705,207,000","3,075,348,000","2,794,735,000","2,839,084,000","2,895,570,000","2,340,478,000","2,013,093,000","2,375,461,000","2,237,949,000","1,757,156,000","1,784,954,000","2,074,504,000","2,121,610,000","2,299,402,000","2,244,774,000","2,479,046,000","2,388,212,000","1,994,800,000","1,506,390,000","2,750,435,000","2,502,814,000","2,665,361,000","3,431,969,000","3,777,773,000","2,820,862,000","2,238,542,000","2,218,111,000","2,593,770,000","2,262,252,000","2,182,702,000","3,019,534,000","3,148,540,000","3,202,534,000","3,253,464,000","2,853,844,000","2,899,333,000","2,968,035,000","2,901,240,000","2,805,805,000","2,658,684,000","2,283,828,000","2,243,764,000","1,533,315,000","1,594,909,000","2,671,721,000","1,948,814,000","1,495,410,000","1,733,121,000","1,806,713,000","1,834,231,000","1,269,981,000","1,274,324,000","1,437,860,000","1,474,543,000","1,774,464,000","1,849,392,000","1,964,373,000","1,878,162,000","1,656,324,000","1,733,400,000","1,669,400,000","1,417,300,000","1,187,400,000","1,444,300,000","1,356,700,000","1,191,800,000","819,700,000","831,200,000"
TangibleBookValue,"1,865,147,000","2,025,949,000","2,011,840,000","2,003,138,000","1,910,073,000","1,895,466,000","1,858,523,000","1,859,328,000","1,859,979,000","1,835,521,000","1,785,392,000","1,777,787,000","1,702,172,000","1,657,050,000","1,576,313,000","1,597,198,000","1,548,726,000","1,556,448,000","1,532,652,000","1,514,160,000","1,466,027,000","1,442,110,000","1,464,695,000","1,458,003,000","1,417,644,000","1,382,818,000","1,374,749,000","1,345,198,000","1,335,131,000","1,297,329,000","1,254,138,000","1,252,526,000","1,181,179,000","1,138,690,000","1,128,451,000","1,109,238,000","1,145,660,000","1,145,357,000","1,140,743,000","1,131,802,000","1,102,481,000","1,094,895,000","1,077,168,000","1,055,538,000","973,137,000","951,308,000","963,718,000","947,834,000","902,091,000","896,838,000","867,199,000","833,059,000","807,204,000","743,822,000","684,931,000","678,178,000","654,798,000","621,200,000","593,689,000","556,873,000","562,848,000","525,452,000","507,041,000","458,653,000","474,963,000","464,381,000","477,028,000","449,074,000","427,594,000","419,428,000","398,283,000","342,695,000","537,509,000","504,049,000","472,666,000","494,313,000","475,465,000","472,653,000","451,089,000","435,625,000","399,773,000","399,723,000","421,198,000","418,196,000","405,196,000","361,312,000","312,797,000","296,525,000","306,208,000","309,800,000","299,800,000","316,700,000","330,800,000","325,300,000","311,200,000","310,100,000","305,000,000","341,200,000"
TotalDebt,"570,732,000","570,780,000","570,828,000","570,875,000","570,922,000","570,969,000","571,015,000","571,061,000","863,107,000","761,153,000","591,198,000","943,018,000","671,311,000","866,081,000","835,316,000","1,013,366,000","992,016,000","1,355,641,000","1,227,916,000","1,046,916,000","923,416,000","893,791,000","788,416,000","713,541,000","661,066,000","667,166,000","964,966,000","995,741,000","1,116,873,000","1,249,360,000","1,167,597,000","1,539,233,000","1,328,819,000","1,414,676,000","1,480,219,000","943,184,000","578,219,000","939,753,000","805,787,000","332,821,000","388,854,000","684,887,000","748,470,000","946,627,000","973,085,000","1,227,897,000","1,123,409,000","744,600,000","300,666,000","1,548,707,000","1,329,649,000","1,525,015,000","2,316,156,000","2,724,034,000","1,825,789,000","1,249,098,000","1,250,748,000","1,657,865,000","1,352,532,000","1,308,465,000","2,138,378,000","2,306,484,000","2,377,673,000","2,468,758,000","2,051,612,000","2,106,466,000","2,161,240,000","2,121,101,000","2,045,847,000","1,905,594,000","1,550,340,000","1,576,382,000","922,718,000","1,017,526,000","2,125,401,000","1,380,528,000","945,653,000","1,185,857,000","1,281,079,000","1,316,100,000","779,258,000","777,296,000","953,108,000","997,114,000","1,310,124,000","1,432,500,000","1,609,000,000","1,540,000,000","1,307,500,000","1,380,000,000","1,325,000,000","1,055,000,000","810,000,000","1,074,000,000","999,000,000","834,000,000","466,000,000","490,000,000"
NetDebt,,,,,,,,,"508,399,000","504,333,000","304,679,000","621,899,000","322,147,000","549,284,000","549,652,000","748,244,000","737,394,000","1,090,284,000","937,341,000","729,995,000","625,611,000","624,593,000","539,519,000","468,190,000","402,596,000","394,113,000","723,284,000","735,349,000","838,477,000","994,214,000","864,027,000","1,087,538,000","977,532,000","1,139,891,000","1,177,705,000","704,260,000","343,260,000","656,653,000","545,696,000","112,914,000",,"423,002,000","519,031,000","724,705,000","670,215,000","1,030,083,000","909,525,000","500,299,000",,"1,324,069,000","1,077,304,000","1,258,909,000","2,065,830,000","2,424,918,000","1,538,306,000","991,948,000","977,508,000","1,323,961,000","1,108,038,000","1,030,295,000","1,824,807,000","2,037,881,000","2,157,492,000","2,208,774,000","1,829,160,000","1,889,952,000","1,951,457,000","1,936,358,000","1,856,645,000","1,730,428,000","1,378,749,000","1,360,852,000","787,700,000","865,197,000","1,991,405,000","1,238,708,000","810,109,000","1,031,554,000","1,141,338,000","1,199,259,000","657,530,000","598,921,000","848,735,000","871,924,000","1,154,761,000","1,304,401,000","1,504,648,000","1,448,258,000","1,199,223,000","1,256,400,000","1,193,500,000","955,800,000","664,700,000","952,000,000","862,000,000","684,100,000","292,900,000","250,600,000"
