name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,09/30/2006,03/31/2006,09/30/2005
	TotalOtherFinanceCost,,,,,,,,,,,"40,907,000","43,091,000","46,522,000","48,059,000","47,687,000","52,795,000","48,430,000","45,763,000","44,251,000","43,917,000","44,130,000","42,137,000","41,153,000","43,433,000","36,540,000","31,566,000","30,772,000","31,356,000","29,020,000","26,887,000","29,922,000","23,528,000","21,119,000","21,818,000","26,038,000","25,002,000","25,221,000","25,623,000","30,352,000","32,897,000","36,611,000","36,998,000","37,752,000","38,262,000","39,178,000","41,105,000","-260,630,000","36,326,000","36,573,000","37,495,000","38,731,000","42,941,000","44,807,000","36,800,000",,,,,,,,,,,
OtherIncomeExpense,"-52,012,000","-987,000","-47,359,000","-1,811,000","-1,855,000","-2,561,000","-6,283,000","-5,309,000","-5,050,000","-6,490,000","-7,658,000","-8,066,000","-8,249,000","-7,451,000","-6,779,000","-7,285,000","-6,570,000","-5,761,000","-34,556,000","-1,881,000","-1,394,000","-1,384,000","-1,225,000","-1,559,000","-48,325,000","-649,000","-1,280,000","-718,000","-830,000","-382,000","-709,000","-795,000","-660,000","-435,000","-15,491,000","-795,000","-751,000","-464,000","-35,486,000","-3,373,000","-811,000","-645,000","-4,082,000","-880,000","-814,000","-601,000","25,349,000","-1,094,000","-2,628,000","-1,406,000","-50,333,000","-17,527,000","-12,712,000","-22,617,000","-17,274,000","-28,355,000","-1,442,000","-2,558,000","29,151,000","-2,951,000","-26,776,000","-16,246,000","-9,313,000","-1,284,000","-228,000"
	SpecialIncomeCharges,,,,,,,,,,,,,,,"0",,,,"-27,852,000",,,,,,,,,,,,,,,,,,,,,"-3,373,000","-811,000","-645,000","-4,082,000","-880,000","-814,000","-601,000","25,349,000","-1,094,000","-2,628,000","-1,406,000","-50,333,000","-17,527,000","-12,712,000","-22,617,000","-17,274,000","-28,355,000","-1,442,000","-2,558,000","29,151,000","-2,951,000","-26,776,000","-16,246,000","-9,313,000","-1,284,000","-228,000"
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,"0",,,,"27,852,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","7,569,000","15,104,000","12,544,000","18,671,000","17,908,000","28,355,000","1,442,000","2,558,000","-802,000","2,062,000","26,225,000","16,246,000","9,313,000","1,284,000","228,000"
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-25,349,000","1,094,000","2,628,000","1,406,000","42,764,000","2,423,000","168,000","3,946,000",,,,,"-28,349,000","889,000","551,000",,,,
	OtherNonOperatingIncomeExpenses,"-52,012,000","-987,000","-47,359,000","-1,811,000","-1,855,000","-2,561,000","-6,283,000","-5,309,000","-5,050,000","-6,490,000","-7,658,000","-8,066,000","-8,249,000","-7,451,000","-6,779,000","-7,285,000","-6,570,000","-5,761,000","-6,704,000","-1,881,000","-1,394,000","-1,384,000","-1,225,000","-1,559,000","-48,325,000","-649,000","-1,280,000","-718,000","-830,000","-382,000","-709,000","-795,000","-660,000","-435,000","-15,491,000","-795,000","-751,000","-464,000","-35,486,000",,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"575,536,000","137,562,000","72,900,000","191,975,000","173,099,000","143,101,000","-494,134,000","125,394,000","194,827,000","-9,209,000","189,354,000","218,599,000","179,246,000","92,528,000","190,475,000","196,809,000","165,063,000","94,534,000","68,864,000","207,506,000","183,153,000","77,747,000","161,304,000","183,360,000","136,345,000","90,190,000","125,874,000","176,254,000","109,083,000","62,662,000","100,519,000","129,569,000","185,345,000","49,535,000","30,169,000","151,101,000","155,475,000","59,056,000","87,173,000","120,238,000","82,529,000","-31,565,000","33,454,000","113,540,000","108,476,000","60,137,000","26,676,000","76,640,000","83,604,000","46,811,000","-4,063,000","47,945,000","39,173,000","-24,779,000","19,237,000","20,948,000","75,452,000","47,400,000","75,078,000","55,565,000","36,334,000","17,149,000","76,323,000","93,138,000","99,737,000"
TaxProvision,"68,795,000","23,385,000","4,946,000","15,228,000","25,236,000","14,697,000","-161,970,000","22,116,000","33,646,000","-1,335,000","9,864,000","30,823,000","25,274,000","13,046,000","28,854,000","25,388,000","24,430,000","15,125,000","453,475,000","4,150,000","10,989,000","4,665,000","5,579,000","10,570,000","8,202,000","9,921,000","6,711,000","14,100,000","14,181,000","10,026,000","11,082,000","10,625,000","30,767,000","7,975,000","-2,097,000","25,838,000","33,889,000","7,677,000","8,958,000","9,055,000","15,213,000","-4,735,000","-7,511,000","22,708,000","21,694,000","12,028,000","-1,380,000","15,328,000","-1,808,000","10,298,000","-2,981,000","6,807,000","8,618,000","-5,451,000","1,356,000","5,028,000","18,108,000","11,376,000","25,285,000","16,669,000","10,900,000","5,145,000","25,978,000","18,546,000","17,133,000"
NetIncomeCommonStockholders,"459,188,000","118,702,000","60,033,000","151,777,000","128,676,000","-263,262,000","-332,164,000","103,278,000","161,181,000","-7,874,000","179,490,000","187,776,000","153,972,000","79,482,000","161,621,000","171,421,000","140,633,000","79,409,000","-384,611,000","203,356,000","172,532,000","70,617,000","157,112,000","173,858,000","128,143,000","80,269,000","119,163,000","162,154,000","94,902,000","52,636,000","89,437,000","118,944,000","154,578,000","41,560,000","32,266,000","125,263,000","121,586,000","51,379,000","80,388,000","109,892,000","1,231,000","-26,830,000","40,965,000","90,832,000","86,782,000","48,109,000","28,056,000","61,312,000","85,412,000","36,513,000","-1,082,000","41,138,000","30,555,000","-19,328,000","17,881,000","15,920,000","57,344,000","36,024,000","49,793,000","38,896,000","25,434,000","12,004,000","50,345,000","74,592,000","82,604,000"
	NetIncome,"459,188,000","118,702,000","60,033,000","151,777,000","128,676,000","-263,262,000","-332,164,000","103,278,000","161,181,000","-7,874,000","179,490,000","187,776,000","153,972,000","79,482,000","161,621,000","171,421,000","140,633,000","79,409,000","-384,611,000","203,356,000","172,532,000","70,617,000","157,112,000","173,858,000","128,143,000","80,269,000","119,163,000","162,154,000","94,902,000","52,636,000","89,437,000","118,944,000","154,578,000","41,560,000","32,266,000","125,263,000","121,586,000","51,379,000","80,388,000","109,892,000","1,231,000","-26,830,000","40,965,000","90,832,000","86,782,000","48,109,000","28,056,000","61,312,000","85,412,000","36,513,000","-1,082,000","41,138,000","30,555,000","-19,328,000","17,881,000","15,920,000","57,344,000","36,024,000","49,793,000","38,896,000","25,434,000","12,004,000","50,345,000","74,592,000","82,604,000"
		NetIncomeIncludingNoncontrollingInterests,"459,188,000","118,702,000","60,033,000","151,777,000","128,676,000","-263,262,000","-332,164,000","103,278,000","161,181,000","-7,874,000","179,490,000","187,776,000","153,972,000","79,482,000","161,621,000","171,421,000","140,633,000","79,409,000","-384,611,000","203,356,000","172,532,000","70,617,000","157,112,000","173,858,000","128,143,000","80,269,000","119,163,000","162,154,000","94,902,000","52,636,000","89,437,000","118,944,000","154,578,000","41,560,000","32,266,000","125,263,000","121,586,000","51,379,000","80,388,000","109,892,000","1,231,000","-26,830,000","40,965,000","90,832,000","86,782,000","48,109,000","28,056,000","61,312,000","85,412,000","36,513,000","-1,082,000","41,138,000","30,555,000","-19,328,000","17,881,000","15,920,000","57,344,000","36,024,000","49,793,000","38,896,000","25,434,000","12,004,000","50,345,000","74,592,000","82,604,000"
			NetIncomeContinuousOperations,"506,741,000","114,177,000","67,954,000","176,747,000","147,863,000","128,404,000","-332,164,000","103,278,000","161,181,000","-7,874,000","179,490,000","187,776,000","153,972,000","79,482,000","161,621,000","171,421,000","140,633,000","79,409,000","-384,611,000","203,356,000","172,164,000","73,082,000","155,725,000","172,790,000","128,143,000","80,269,000","119,163,000","162,154,000","94,902,000","52,636,000","89,437,000","118,944,000","154,578,000","41,560,000","32,266,000","125,263,000","121,586,000","51,379,000","78,215,000","111,183,000","67,316,000","-26,830,000","40,965,000","90,832,000","86,782,000","48,109,000","28,056,000","61,312,000","85,412,000","36,513,000","-1,082,000","41,138,000","30,555,000","-19,328,000","17,881,000","15,920,000","57,344,000","36,024,000","49,793,000","38,896,000","25,434,000","12,004,000","50,345,000","74,592,000","82,604,000"
			NetIncomeDiscontinuousOperations,"-47,553,000","4,525,000","-7,921,000","-24,970,000","-19,187,000","-391,666,000",,,,,,,,,"0","0",,"-2,465,000","0","0","368,000","-2,465,000","1,387,000","1,068,000",,,,,,,,,,,"0","0","0","0","2,173,000","-1,291,000","-66,085,000","-2,559,000",,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"459,188,000","118,702,000","60,033,000","151,777,000","128,676,000","-263,262,000","-332,164,000","103,278,000","161,181,000","-7,874,000","179,490,000","187,776,000","153,972,000","79,482,000","161,621,000","171,421,000","140,633,000","79,409,000","-384,611,000","203,356,000","172,532,000","70,617,000","157,112,000","173,858,000","128,143,000","80,269,000","119,163,000","162,154,000","94,902,000","52,636,000","89,437,000","118,944,000","154,578,000","41,560,000","32,266,000","125,263,000","121,586,000","51,379,000","80,388,000","109,892,000","1,231,000","-26,830,000","40,965,000","90,832,000","86,782,000","48,109,000","28,056,000","61,312,000","85,412,000","36,513,000","-1,082,000","41,138,000","30,555,000","-19,328,000","17,881,000","15,920,000","57,344,000","36,024,000","49,793,000","38,896,000","25,434,000","12,004,000","50,345,000","74,592,000","82,604,000"
BasicEPS,,"0.34","0.17","0.43","0.37","-0.75","-0.95","0.29","0.46","-0.02","0.51","0.51","0.42","0.22","0.44","0.47","0.39","0.19","-1.06","0.56","0.47","0.21","0.41","0.46","0.34","0.21","0.3","0.41","0.23","0.13","0.223","0.295","0.385","0.103","0.08","0.313","0.305","0.13","0.203","0.278","0.003","-0.068","0.105","0.233","0.223","0.123",,"0.16","0.223","0.095",,"0.108","0.08","-0.05",,"0.043","0.153","0.095",,"0.103","0.065","0.03","0.13","0.193","0.215"
DilutedEPS,,"0.34","0.17","0.43","0.37","-0.75","-0.95","0.29","0.46","-0.02","0.51","0.51","0.42","0.22","0.44","0.47","0.39","0.19","-1.06","0.55","0.47","0.21","0.41","0.45","0.34","0.21","0.3","0.4","0.23","0.13","0.22","0.29","0.378","0.103","0.08","0.308","0.298","0.128","0.2","0.273","0.003","-0.068","0.103","0.228","0.218","0.123",,"0.158","0.218","0.093",,"0.108","0.08","-0.05",,"0.043","0.15","0.095",,"0.1","0.065","0.03","0.13","0.193","0.215"
BasicAverageShares,,"350,251,000","351,052,000","351,071,000","350,987,000","351,003,000","350,807,000","350,703,000","350,538,000","359,017,000","364,885,000","364,743,000","364,637,000","364,570,000","364,003,000","363,510,000","362,011,000","373,218,000","364,283,000","366,083,000","365,911,000","386,598,000","379,484,000","379,368,000","379,233,000","386,598,000","393,187,000","399,445,000","403,949,000","403,579,000","403,316,000","402,392,000","401,920,000","401,564,000","400,636,000","400,264,000","399,420,000","397,476,000","395,956,000","394,828,000","394,288,000","394,132,000","392,628,000","391,700,000","390,148,000","388,776,000",,"385,984,000","385,680,000","385,304,000",,"380,988,000","380,092,000","377,972,000",,"375,968,000","377,420,000","377,376,000",,"382,656,000","385,016,000","385,900,000","385,224,000","385,224,000","385,224,000"
DilutedAverageShares,,"351,453,000","352,323,000","352,251,000","352,052,000","351,686,000","350,807,000","351,604,000","350,829,000","359,017,000","365,644,000","365,597,000","365,537,000","365,299,000","364,748,000","364,638,000","363,254,000","375,251,000","364,283,000","368,160,000","367,992,000","389,043,000","382,074,000","382,558,000","382,511,000","389,043,000","396,082,000","402,979,000","407,510,000","408,260,000","408,400,000","408,524,000","408,228,000","407,876,000","407,524,000","407,948,000","408,052,000","405,840,000","403,540,000","401,888,000","400,264,000","394,132,000","397,500,000","398,140,000","396,896,000","394,356,000",,"391,008,000","392,108,000","389,972,000",,"385,688,000","384,668,000","377,972,000",,"380,072,000","384,236,000","382,440,000",,"386,460,000","388,896,000","388,420,000","385,276,000","385,224,000","385,224,000"
TotalOperatingIncomeAsReported,"778,118,000","170,512,000","155,566,000","234,646,000","217,394,000","190,122,000","-443,736,000","174,571,000","241,536,000","34,130,000","237,919,000","269,756,000","234,017,000","148,038,000","244,941,000","256,889,000","220,063,000","146,058,000","119,819,000","253,304,000","228,677,000","121,268,000","203,682,000","228,352,000","221,210,000","122,405,000","157,926,000","208,328,000","138,933,000","89,931,000","131,150,000","153,892,000","207,124,000","71,788,000","71,698,000","176,898,000","181,447,000","85,143,000","153,011,000","156,508,000","119,951,000","6,078,000","75,288,000","152,682,000","148,468,000","101,843,000","81,611,000","114,060,000","122,805,000","85,712,000","77,432,000","93,309,000","84,148,000","15,967,000","58,398,000","58,201,000","113,087,000","87,794,000","125,864,000","105,724,000","88,115,000","68,866,000","93,892,000","96,238,000","103,820,000"
TotalExpenses,"6,091,249,000","1,405,644,000","1,596,783,000","1,554,905,000","1,533,917,000","1,317,907,000","2,244,579,000","1,633,695,000","1,497,243,000","1,282,332,000","1,513,086,000","1,597,211,000","1,526,910,000","1,439,986,000","1,523,360,000","1,591,818,000","1,495,380,000","1,325,446,000","1,497,504,000","1,545,966,000","1,417,933,000","1,259,087,000","1,371,627,000","1,532,667,000","1,251,521,000","1,096,735,000","1,251,631,000","1,382,710,000","1,383,100,000","1,118,990,000","1,391,446,000","1,246,836,000","1,134,928,000","987,582,000","1,214,092,000","1,020,448,000","1,017,758,000","860,318,000","1,000,245,000","1,062,173,000","1,060,700,000","1,002,256,000","1,070,027,000","1,077,503,000","1,076,765,000","934,567,000","1,068,048,000","1,059,302,000","953,047,000","842,128,000","903,738,000","950,260,000","889,330,000","823,203,000","958,811,000","1,067,079,000","957,642,000","897,495,000","1,034,068,000","1,045,820,000","1,007,567,000","954,782,000","1,015,763,000","935,338,000","1,033,913,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"459,188,000","118,702,000","60,033,000","151,777,000","128,676,000","-263,262,000","-332,164,000","103,278,000","161,181,000","-7,874,000","179,490,000","187,776,000","153,972,000","79,482,000","161,621,000","171,421,000","140,633,000","79,409,000","-384,611,000","203,356,000","172,532,000","70,617,000","157,112,000","173,858,000","128,143,000","80,269,000","119,163,000","162,154,000","94,902,000","52,636,000","89,437,000","118,944,000","154,578,000","41,560,000","32,266,000","125,263,000","121,586,000","51,379,000","80,388,000","109,892,000","1,231,000","-26,830,000","40,965,000","90,832,000","86,782,000","48,109,000","28,056,000","61,312,000","85,412,000","36,513,000","-1,082,000","41,138,000","30,555,000","-19,328,000","17,881,000","15,920,000","57,344,000","36,024,000","49,793,000","38,896,000","25,434,000","12,004,000","50,345,000","74,592,000","82,604,000"
NormalizedIncome,"506,741,000","114,177,000","67,954,000","176,747,000","147,863,000","128,404,000","-332,164,000","103,278,000","161,181,000","-7,874,000","179,490,000","187,776,000","153,972,000","79,482,000","161,621,000","171,421,000","140,633,000","79,409,000","-384,611,000","203,356,000","172,164,000","73,082,000","155,725,000","172,790,000","128,143,000","80,269,000","119,163,000","162,154,000","94,902,000","52,636,000","89,437,000","118,944,000","154,578,000","41,560,000","32,266,000","125,263,000","121,586,000","51,379,000","78,215,000","114,301,982.842","67,977,504.15","-26,281,755.109","43,618,300","91,536,000","87,433,209.005","48,589,794.004","11,579,150","62,187,200","87,120,200","37,609,692.615","31,634,450","56,176,601.022","40,470,379.471","-1,686,393.155","33,937,370.224","37,469,150.277","58,439,929.174","37,968,080","30,459,563.534","40,961,726.554","44,177,347.388","23,375,915.797","56,488,141.451","75,620,324.937","82,792,833.753"
InterestExpense,"150,570,000","31,963,000","35,307,000","40,860,000","42,440,000","44,460,000","44,115,000","43,868,000","41,659,000","36,849,000","40,907,000","43,091,000","46,522,000","48,059,000","47,687,000","52,795,000","48,430,000","45,763,000","44,251,000","43,917,000","44,130,000","42,137,000","41,153,000","43,433,000","36,540,000","31,566,000","30,772,000","31,356,000","29,020,000","26,887,000","29,922,000","23,528,000","21,119,000","21,818,000","26,038,000","25,002,000","25,221,000","25,623,000","30,352,000","32,897,000","36,611,000","36,995,000","37,752,000","38,262,000","39,178,000","41,105,000",,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-150,570,000","-31,963,000","-35,307,000","-40,860,000","-42,440,000","-44,460,000","-44,115,000","-43,868,000","-41,659,000","-36,849,000","-40,907,000","-43,091,000","-46,522,000","-48,059,000","-47,687,000","-52,795,000","-48,430,000","-45,763,000","-44,251,000","-43,917,000","-44,130,000","-42,137,000","-41,153,000","-43,433,000","-36,540,000","-31,566,000","-30,772,000","-31,356,000","-29,020,000","-26,887,000","-29,922,000","-23,528,000","-21,119,000","-21,818,000","-26,038,000","-25,002,000","-25,221,000","-25,623,000","-30,352,000","-32,897,000","-36,611,000","-36,998,000","-37,752,000","-38,262,000","-39,178,000","-41,105,000","260,630,000","-36,326,000","-36,573,000","-37,495,000","-38,731,000","-42,941,000","-44,807,000","-36,800,000",,,,,,,,,,,
EBIT,"726,106,000","169,525,000","108,207,000","232,835,000","215,539,000","187,561,000","-450,019,000","169,262,000","236,486,000","27,640,000","230,261,000","261,690,000","225,768,000","140,587,000","238,162,000","249,604,000","213,493,000","140,297,000","113,115,000","251,423,000","227,283,000","119,884,000","202,457,000","226,793,000","172,885,000","121,756,000","156,646,000","207,610,000","138,103,000","89,549,000","130,441,000","153,097,000","206,464,000","71,353,000","56,207,000","176,103,000","180,696,000","84,679,000","112,696,000","156,508,000","119,140,000","6,078,000","75,288,000","152,682,000","148,468,000","101,843,000","81,611,000","114,060,000","122,805,000","85,712,000","85,001,000","108,413,000","96,692,000","34,638,000","76,306,000","86,556,000","114,529,000","90,352,000","125,062,000","107,786,000","114,340,000","85,112,000","103,205,000","97,522,000","104,048,000"
EBITDA,"833,249,000"
