name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
OperatingCashFlow,"-79,306,000","-23,229,000","-17,696,000","-19,242,000","-19,139,000","-10,736,000","-8,269,000","-7,112,000"
	CashFlowFromContinuingOperatingActivities,"-79,306,000","-23,229,000","-17,696,000","-19,242,000","-19,139,000","-10,736,000","-8,269,000","-7,112,000"
		NetIncomeFromContinuingOperations,"-118,385,000","-35,175,000","-29,422,000","-18,091,000","-35,697,000","-11,779,000","-9,545,000","-8,557,000"
		OperatingGainsLosses,,"-2,647,000","-867,000","-6,975,000",,,"0","0"
			GainLossOnSaleOfPPE,,,"70,000","0",,,"0","0"
			GainLossOnInvestmentSecurities,,"-2,647,000","-937,000","-6,975,000",,,,
		DepreciationAmortizationDepletion,"1,280,000","452,000","329,000","264,000","235,000","213,000","218,000","222,000"
			DepreciationAndAmortization,"1,280,000","452,000","329,000","264,000","235,000","213,000","218,000","222,000"
				Depreciation,"1,280,000","452,000",,,,"213,000",,
		UnrealizedGainLossOnInvestmentSecurities,"16,534,000","11,511,000","4,389,000",,,"0","0",
		StockBasedCompensation,"23,747,000","-714,000","7,078,000","7,396,000","9,987,000","457,000","323,000","493,000"
		OtherNonCashItems,,"54,000",,,,,,
		ChangeInWorkingCapital,"4,384,000","3,290,000","761,000","-2,470,000","2,803,000","373,000","735,000","730,000"
			ChangeInPrepaidAssets,"-1,627,000","883,000","-844,000","-2,758,000","1,092,000","-2,383,000","143,000","-88,000"
			ChangeInPayablesAndAccruedExpense,"4,639,000","2,188,000","1,312,000","248,000","891,000","2,756,000","564,000","365,000"
				ChangeInPayable,"946,000","1,481,000","-559,000","-431,000","455,000","1,244,000","125,000","221,000"
					ChangeInAccountPayable,"946,000","1,481,000","-559,000","427,000","-403,000","1,244,000","125,000","186,000"
				ChangeInAccruedExpense,"3,693,000","707,000","1,871,000","679,000","436,000","1,512,000","439,000","144,000"
			ChangeInOtherCurrentAssets,"-14,987,000","-8,062,000","-7,546,000","-117,000","738,000","0","28,000","27,000"
			ChangeInOtherCurrentLiabilities,"16,359,000","8,281,000","7,839,000",,,"0","0",
InvestingCashFlow,"-428,739,000","21,698,000","-9,847,000","-439,861,000","-729,000","-500,000","-29,000","-100,000"
	CashFlowFromContinuingInvestingActivities,"-428,739,000","21,698,000","-9,847,000","-439,861,000","-729,000","-500,000","-29,000","-100,000"
		NetPPEPurchaseAndSale,"-7,763,000","-2,500,000","-3,409,000","-1,125,000","-729,000","-500,000","-29,000","-100,000"
			PurchaseOfPPE,"-7,763,000","-2,500,000","-3,409,000","-1,125,000","-729,000","-500,000","-29,000","-100,000"
		NetInvestmentPurchaseAndSale,"-416,344,000","24,198,000","-1,806,000",,,"0","0",
			PurchaseOfInvestment,"-441,344,000","-802,000","-1,806,000",,,"0","0",
			SaleOfInvestment,,"25,000,000",,,,"0",,
FinancingCashFlow,"516,375,000","730,000","1,225,000","-730,000","515,150,000","980,000","24,975,000","889,000"
	CashFlowFromContinuingFinancingActivities,"516,375,000","730,000","1,225,000","-730,000","515,150,000","980,000","24,975,000","889,000"
		NetIssuancePaymentsOfDebt,"-1,762,000","0","0","-13,000","-1,749,000","-15,000","-29,000","865,000"
			NetLongTermDebtIssuance,"-1,762,000","0","0","-13,000","-1,749,000","-15,000","-29,000","865,000"
				LongTermDebtIssuance,,,"0","0",,,"0","865,000"
				LongTermDebtPayments,"-1,762,000","0","0","-13,000","-1,749,000","-15,000","-29,000","0"
		NetCommonStockIssuance,,,"-6,000","-1,393,000",,,"0","0"
			CommonStockIssuance,,,"-6,000","-1,393,000",,,"0","0"
		NetPreferredStockIssuance,,,"0","0",,,"25,001,000","0"
			PreferredStockIssuance,,,"0","0",,,"25,001,000","0"
		ProceedsFromStockOptionExercised,"5,349,000","730,000","1,231,000","676,000","2,712,000","999,000","21,000","24,000"
		NetOtherFinancingCharges,,,"0","0","0","-4,000","-18,000","0"
EndCashPosition,"34,984,000","34,984,000","35,785,000","62,103,000","521,936,000","26,654,000","36,910,000","20,233,000"
	ChangesInCash,"8,330,000","-801,000","-26,318,000","-459,833,000","495,282,000","-10,256,000","16,677,000","-6,323,000"
	BeginningCashPosition,"26,654,000","35,785,000","62,103,000","521,936,000","26,654,000","36,910,000","20,233,000","26,556,000"
CapitalExpenditure,"-7,763,000","-2,500,000","-3,409,000","-1,125,000","-729,000","-500,000","-29,000","-100,000"
IssuanceOfCapitalStock,,,"-6,000","-1,393,000",,,"25,001,000","0"
IssuanceOfDebt,,,"0","0",,,"0","865,000"
RepaymentOfDebt,"-1,762,000","0","0","-13,000","-1,749,000","-15,000","-29,000","0"
FreeCashFlow,"-87,069,000","-25,729,000","-21,105,000","-20,367,000","-19,868,000","-11,236,000","-8,298,000","-7,212,000"
