name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
TotalRevenue,"638,544,000","163,412,000","159,943,000","158,627,000","156,562,000","157,513,000","158,367,000","161,666,000","168,651,000","178,999,000","178,188,000","175,756,000","173,675,000","170,746,000","171,977,000","168,947,000","166,898,000","77,739,000","75,385,000","72,791,000","66,014,000","66,032,000","74,913,000","61,130,000","63,511,000","66,367,000","68,615,000","70,540,000","66,390,000","65,000,000","60,994,000","57,045,000","53,266,000","50,202,000","48,643,000","38,362,000","33,310,113","32,603,841","31,771,176","31,021,000","28,870,271","27,124,225","28,394,124","23,672,656","23,158,292","23,495,647","23,469,160","23,391,858","22,475,722","22,691,431"
	OperatingRevenue,"638,544,000","163,412,000","159,943,000","158,627,000","156,562,000","157,513,000","158,367,000","161,666,000","168,651,000","178,999,000","178,188,000","175,756,000","173,675,000","170,746,000","171,977,000","168,947,000","166,898,000","77,739,000","75,385,000","72,791,000","66,014,000","66,032,000","74,913,000","61,130,000","63,511,000","66,367,000","68,615,000","70,540,000","66,390,000","65,000,000","60,994,000","57,045,000","53,266,000","50,202,000","48,643,000","38,362,000","33,310,113","32,603,841","31,771,176","31,021,000","28,870,271","27,124,225","28,394,124","23,672,656","23,158,292","23,495,647","23,469,160","23,391,858","22,475,722","22,691,431"
CostOfRevenue,"436,296,000","112,796,000","110,245,000","108,424,000","104,831,000","109,658,000","109,887,000","106,787,000","110,306,000","117,927,000","114,837,000","114,936,000","113,028,000","115,949,000","112,296,000","123,712,000","110,401,000","50,655,000","50,155,000","48,249,000","46,117,000","46,673,000","53,429,000","42,080,000","42,066,000","42,923,000","42,970,000","43,279,000","40,586,000","39,942,000","38,521,000","37,691,000","35,041,000","33,937,000","31,314,000","25,299,000","22,303,854","22,097,899","21,158,111","20,713,000","19,355,085","9,021,421","44,285,882","9,739,636","9,377,031","8,940,567","8,952,443","8,427,663","7,827,645","8,083,792"
GrossProfit,"202,248,000","50,616,000","49,698,000","50,203,000","51,731,000","47,855,000","48,480,000","54,879,000","58,345,000","61,072,000","63,351,000","60,820,000","60,647,000","54,797,000","59,681,000","45,235,000","56,497,000","27,084,000","25,230,000","24,542,000","19,897,000","19,359,000","21,484,000","19,050,000","21,445,000","23,444,000","25,645,000","27,261,000","25,804,000","25,058,000","22,473,000","19,354,000","18,225,000","16,265,000","17,329,000","13,063,000","11,006,259","10,505,942","10,613,065","10,308,000","9,515,186","18,102,804","-15,891,758","13,933,020","13,781,261","14,555,080","14,516,717","14,964,195","14,648,077","14,607,639"
OperatingExpense,"57,547,000","15,265,000","13,470,000","13,524,000","15,288,000","13,800,000","14,565,000","12,716,000","20,315,000","12,385,000","15,561,000","16,631,000","16,210,000","15,995,000","16,104,000","17,753,000","27,177,000","33,495,000","13,840,000","11,888,000","10,632,000","11,123,000","10,987,000","12,577,000","11,180,000","9,739,000","10,520,000","10,351,000","10,350,000","9,729,000","9,620,000","10,443,000","10,186,000","8,469,000","8,831,000","8,313,000","5,548,408","4,894,798","5,340,767","4,509,000","4,724,445","13,122,192","-19,976,855","11,143,073","10,751,834","10,807,878","10,702,740","8,485,159","8,429,006","8,322,414"
	SellingGeneralAndAdministration,"57,547,000","15,265,000","13,470,000","13,524,000","15,288,000","13,800,000","14,565,000","12,716,000","20,315,000","12,385,000","15,561,000","16,631,000","16,210,000","15,995,000","16,104,000","17,753,000","27,177,000","33,495,000","13,840,000","11,888,000","10,632,000","11,123,000","10,987,000","12,577,000","11,180,000","9,739,000","10,520,000","10,351,000","10,350,000","9,729,000","9,620,000","10,443,000","10,186,000","8,469,000","8,831,000","8,313,000","5,548,408","4,894,798","5,340,767","4,509,000","4,724,445","3,693,758","4,225,272","2,902,085","2,895,311","2,703,262","4,263,031","2,391,411","2,374,556","2,340,998"
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,428,434",,"8,228,381","7,912,746","7,902,480","6,373,670","6,137,869","6,072,765","5,985,019"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,428,434",,"8,228,381","7,912,746","7,902,480","6,373,670","6,137,869","6,072,765","5,985,019"
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,607","-56,223","202,136",,"-44,121","-18,315","-3,603"
OperatingIncome,"144,701,000","35,351,000","36,228,000","36,679,000","36,443,000","34,055,000","33,915,000","42,163,000","38,030,000","48,687,000","47,790,000","44,189,000","44,437,000","38,802,000","43,577,000","27,482,000","29,320,000","-6,411,000","11,390,000","12,654,000","9,265,000","8,236,000","10,497,000","6,473,000","10,265,000","13,705,000","15,125,000","16,910,000","15,454,000","15,329,000","12,853,000","8,911,000","8,039,000","7,796,000","8,498,000","4,750,000","5,457,851","5,611,144","5,272,298","5,799,000","4,790,741","4,980,612","4,085,097","2,789,947","3,029,427","3,747,202","3,813,977","6,479,036","6,219,071","6,285,225"
