name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011
TotalRevenue,"9,836,000,000","2,501,000,000","2,594,000,000","2,442,000,000","2,299,000,000","2,203,000,000","2,109,000,000","2,099,000,000","1,927,000,000","2,111,000,000","2,245,000,000","2,152,000,000","1,524,000,000","1,550,000,000","1,625,000,000","1,619,000,000","1,503,000,000","1,332,000,000","1,013,000,000","933,000,000","889,000,000","856,000,000","692,000,000","668,000,000","618,000,000","578,000,000","257,100,000","140,900,000","140,000,000","130,000,000","131,900,000","130,700,000","126,800,000","130,700,000","118,900,000","118,200,000","116,100,000","109,900,000","108,600,000","121,100,000","110,400,000","102,100,000","104,100,000","109,300,000","102,800,000","94,400,000"
	OperatingRevenue,"9,836,000,000","2,501,000,000","2,594,000,000","2,442,000,000","2,299,000,000","2,203,000,000","2,109,000,000","2,099,000,000","1,927,000,000","2,111,000,000","2,245,000,000","2,152,000,000","1,524,000,000","1,550,000,000","1,625,000,000","1,619,000,000","1,503,000,000","1,332,000,000","1,013,000,000","933,000,000","889,000,000","856,000,000","692,000,000","668,000,000","618,000,000","578,000,000","257,100,000","140,900,000","140,000,000","130,000,000","131,900,000","130,700,000","126,800,000","130,700,000","118,900,000","118,200,000","116,100,000","109,900,000","108,600,000","121,100,000","110,400,000","102,100,000","104,100,000","109,300,000","102,800,000","94,400,000"
CostOfRevenue,"5,711,000,000","1,438,000,000","1,565,000,000","1,407,000,000","1,301,000,000","1,247,000,000","1,208,000,000","1,183,000,000","1,077,000,000","1,185,000,000","1,341,000,000","1,223,000,000","882,000,000","867,000,000","958,000,000","944,000,000","881,000,000","776,000,000","669,000,000","596,000,000","566,000,000","550,000,000","460,000,000","440,000,000","427,000,000","390,000,000","168,400,000","81,100,000","69,100,000","64,400,000","81,200,000","76,800,000","71,800,000","63,200,000","74,500,000","69,600,000","71,300,000","64,000,000","121,600,000","53,500,000","44,400,000","37,700,000","48,600,000","39,700,000","43,800,000","31,200,000"
GrossProfit,"4,125,000,000","1,063,000,000","1,029,000,000","1,035,000,000","998,000,000","956,000,000","901,000,000","916,000,000","850,000,000","926,000,000","904,000,000","929,000,000","642,000,000","683,000,000","667,000,000","675,000,000","622,000,000","556,000,000","344,000,000","337,000,000","323,000,000","306,000,000","232,000,000","228,000,000","191,000,000","188,000,000","88,700,000","59,800,000","70,900,000","65,600,000","50,700,000","53,900,000","55,000,000","67,500,000","44,400,000","48,600,000","44,800,000","45,900,000","-13,000,000","67,600,000","66,000,000","64,400,000","55,500,000","69,600,000","59,000,000","63,200,000"
OperatingExpense,"355,000,000","102,000,000","66,000,000","96,000,000","91,000,000","52,000,000","56,000,000","64,000,000","61,000,000","63,000,000","88,000,000","98,000,000","56,000,000","75,000,000","66,000,000","67,000,000","64,000,000","60,000,000","57,000,000","49,000,000","44,000,000","47,000,000","33,000,000","28,000,000","31,000,000","37,000,000","38,800,000","12,700,000","13,100,000","14,400,000","12,200,000","9,700,000","10,700,000","11,200,000","7,900,000","8,800,000","9,600,000","10,400,000","-34,500,000","23,600,000","29,200,000","29,500,000","52,400,000","23,100,000","19,800,000","26,600,000"
	SellingGeneralAndAdministration,"345,000,000","78,000,000","86,000,000","94,000,000","87,000,000","86,000,000","89,000,000","96,000,000","96,000,000","97,000,000","95,000,000","102,000,000","69,000,000","82,000,000","74,000,000","76,000,000","72,000,000","69,000,000","67,000,000","59,000,000","57,000,000","58,000,000","46,000,000","46,000,000","49,000,000","52,000,000","46,300,000","21,100,000","17,900,000","18,700,000","17,700,000","15,300,000","15,900,000","15,900,000","13,300,000","13,000,000","13,900,000","13,500,000","11,700,000","11,200,000","17,000,000","16,600,000","40,400,000","10,700,000","8,200,000","14,400,000"
		GeneralAndAdministrativeExpense,"345,000,000","78,000,000","86,000,000","94,000,000","87,000,000","86,000,000","89,000,000","96,000,000","96,000,000","97,000,000","95,000,000","102,000,000","69,000,000","82,000,000","74,000,000","76,000,000","72,000,000","69,000,000","67,000,000","59,000,000","57,000,000","58,000,000","46,000,000","46,000,000","49,000,000","52,000,000","46,300,000","21,100,000","17,900,000","18,700,000","17,700,000","15,300,000","15,900,000","15,900,000","13,300,000","13,000,000","13,900,000","13,500,000",,,,,,,,
			OtherGandA,"345,000,000","78,000,000","86,000,000","94,000,000","87,000,000","86,000,000","89,000,000","96,000,000","96,000,000","97,000,000","95,000,000","102,000,000","69,000,000","82,000,000","74,000,000","76,000,000","72,000,000","69,000,000","67,000,000","59,000,000","57,000,000","58,000,000","46,000,000","46,000,000","49,000,000","52,000,000","46,300,000","21,100,000","17,900,000","18,700,000","17,700,000","15,300,000","15,900,000","15,900,000","13,300,000","13,000,000","13,900,000","13,500,000",,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,"338,000,000","302,000,000","214,000,000","211,000,000","201,000,000","201,000,000","188,000,000","176,000,000","168,000,000","164,000,000","164,000,000","187,000,000","139,000,000","138,000,000","137,000,000","132,000,000","50,900,000","12,700,000","12,700,000","12,700,000","12,700,000","12,500,000","12,400,000","12,600,000","12,600,000","12,700,000","11,900,000","11,700,000","11,600,000","9,400,000","9,200,000","9,200,000","8,900,000","9,700,000","8,800,000","8,900,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,"338,000,000","302,000,000","214,000,000","211,000,000","201,000,000","201,000,000","188,000,000","176,000,000","168,000,000","164,000,000","164,000,000","187,000,000","139,000,000","138,000,000","137,000,000","132,000,000","50,900,000","12,700,000","12,700,000","12,700,000","12,700,000","12,500,000","12,400,000","12,600,000","12,600,000","12,700,000","11,900,000","11,700,000","11,600,000","9,400,000","9,200,000","9,200,000","8,900,000","9,700,000","8,800,000","8,900,000"
