name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990
OperatingCashFlow,"2,959,097,000","818,878,000","810,798,000","863,797,000","465,624,000","646,150,000","561,081,000","512,171,000","452,846,000","442,028,000","387,731,000","496,245,000","325,461,000","163,594,000","282,172,000","381,405,000","373,513,000","352,607,000","129,371,000","373,629,000","462,637,000","224,838,000","222,413,000","169,777,000","354,093,000","111,497,000","100,324,000","193,782,000","317,479,000","242,417,000","11,084,000","34,926,000","248,640,000","237,727,000","115,271,000","177,248,000","175,569,000","414,783,000","77,443,000","245,393,000","273,306,000","262,094,000","187,232,000","218,985,000","289,802,000","243,911,000","193,925,000","95,528,000","83,278,000","127,672,000","163,601,000","73,249,000","73,438,000","76,489,000","-35,600,000","81,357,000","188,374,000","148,212,000","126,427,000","205,162,000","155,470,000","198,608,000","149,640,000","106,968,000","133,786,000","110,377,000","59,044,000","11,962,000","153,676,000","181,576,000","78,350,000","93,133,000","196,622,000","89,814,000","33,507,000","29,734,000","59,116,000","89,232,000","33,134,000","64,775,000","100,233,000","128,470,000","35,950,000","19,394,000","235,762,000","126,929,000","21,616,000","23,611,000","151,879,000","38,038,000","56,600,000","6,000,000","24,600,000","34,400,000","9,000,000","54,300,000","13,800,000","42,300,000","-2,000,000","-3,800,000","65,700,000","44,400,000","97,000,000","29,200,000","50,900,000","4,000,000","-17,200,000","27,000,000","-2,300,000","1,800,000","14,500,000","8,300,000","18,400,000","-5,100,000","9,700,000","-11,700,000","19,100,000","14,700,000","-3,200,000","-300,000","1,400,000","-2,500,000","-2,300,000","-1,000,000","7,900,000","-4,100,000","800,000","-6,400,000","12,400,000","3,000,000"
	CashFlowFromContinuingOperatingActivities,"2,959,097,000","818,878,000","810,798,000","863,797,000","465,624,000","646,150,000","561,081,000","512,171,000","452,846,000","442,028,000","387,731,000","496,245,000","325,461,000","163,594,000","282,172,000","381,405,000","373,513,000","352,607,000","129,371,000","373,629,000","462,637,000","224,838,000","222,413,000","169,777,000","354,093,000","111,497,000","100,324,000","193,782,000","317,479,000","242,417,000","11,084,000","34,926,000","248,640,000","237,727,000","115,271,000","177,248,000","175,569,000","414,783,000","77,443,000","245,393,000","273,306,000","262,094,000","187,232,000","218,985,000","289,802,000","243,911,000","193,925,000","95,528,000","83,278,000","127,672,000","163,601,000","73,249,000","73,438,000","76,489,000","-35,600,000","81,357,000","188,374,000","148,212,000","126,427,000","205,162,000","155,470,000","198,608,000","149,640,000","106,968,000","133,786,000","110,377,000","59,044,000","11,962,000","153,676,000","181,576,000","78,350,000","93,133,000","196,622,000","89,814,000","33,507,000","29,734,000","59,116,000","89,232,000","33,134,000","64,775,000","100,233,000","128,470,000","35,950,000","19,394,000","235,762,000","126,929,000","21,616,000","23,611,000","151,879,000","38,038,000","56,600,000","6,000,000","24,600,000","34,400,000","9,000,000","54,300,000","13,800,000","42,300,000","-2,000,000","-3,800,000","65,700,000","44,400,000","97,000,000","29,200,000","50,900,000","4,000,000","-17,200,000","27,000,000","-2,300,000","1,800,000","14,500,000","8,300,000","18,400,000","-5,100,000","9,700,000","-11,700,000","19,100,000","14,300,000","-3,200,000","100,000","1,400,000","-1,900,000","-1,300,000","-4,100,000","7,700,000","-3,500,000","2,000,000","-6,400,000","12,400,000","3,000,000"
		NetIncomeFromContinuingOperations,"3,149,720,000","730,660,000","717,517,000","1,068,485,000","633,058,000","567,170,000","456,983,000","420,142,000","410,315,000","78,009,000","380,305,000","346,396,000","217,328,000","192,645,000","369,100,000","395,944,000","348,767,000","306,881,000","-134,319,000","280,936,000","256,162,000","253,562,000","238,251,000","178,101,000","271,541,000","175,777,000","152,207,000","104,897,000","142,019,000","131,638,000","20,268,000","72,233,000","128,731,000","203,581,000","139,246,000","111,197,000","134,770,000","166,382,000","106,630,000","135,367,000","247,877,000","205,346,000",,,,"209,783,000","185,492,000","154,196,000","113,085,000","57,016,000","21,794,000","20,405,000","-25,576,000","-82,827,000","-434,254,000","19,289,000","76,010,000","110,980,000","83,935,000","88,158,000","147,342,000","154,785,000","90,049,000","135,922,000","128,982,000","98,143,000","76,649,000","76,678,000","105,050,000","123,163,000","122,077,000","116,405,000","96,167,000","66,182,000","44,515,000","36,837,000","29,359,000","27,339,000","29,228,000","51,265,000","46,504,000","34,149,000","49,048,000","86,465,000","-239,851,000","91,410,000","109,306,000","105,818,000","91,700,000","73,298,000","49,300,000","39,500,000","25,800,000","20,800,000","-17,600,000","10,200,000","3,300,000","29,000,000","52,100,000","49,700,000","36,400,000","23,700,000","21,300,000","24,000,000","31,900,000","31,800,000","29,900,000","27,300,000","23,900,000","20,900,000","900,000","12,900,000","10,700,000","9,000,000","6,300,000","4,200,000","3,100,000","2,000,000","1,300,000","600,000","-14,900,000","400,000","300,000","400,000","400,000","400,000","-11,800,000","400,000","2,200,000","2,100,000"
		OperatingGainsLosses,"8,567,000","-7,059,000","6,089,000","15,639,000","-6,102,000","809,000","-5,663,000","-12,907,000","12,466,000","16,588,000","-5,450,000","12,794,000","-812,000","73,000","1,785,000","3,005,000","148,000","-2,000","69,000","-20,000","-375,000","53,000","-681,000","-204,000","-1,782,000","-2,847,000","-25,000","-1,233,000","-143,000","-60,000","131,388,000","-1,635,000","-4,192,000","-281,000","-1,213,000","-234,000","-218,000","-712,000","-2,208,000","-309,000","15,000","-96,000","106,000","-662,000","-580,000","-422,000","-1,802,000","-1,047,000","3,745,000","-815,000","-1,742,000","-9,249,000","-193,000","-391,000","-1,356,000","-1,496,000","10,333,000","-28,976,000","-9,451,000","-62,000","-3,473,000","-173,000","-1,380,000","1,356,000","-23,851,000","-62,649,000","47,803,000","42,769,000","24,314,000","1,130,000","1,287,000","536,000","57,071,000","-1,617,000","-2,564,000","-4,949,000","12,070,000","-7,550,000","-16,168,000","-1,911,000","3,241,000","1,972,000","1,719,000","-642,000","301,146,000","-2,193,000","-4,312,000","432,000","7,243,000","2,625,000","700,000","-9,900,000","-18,800,000","35,000,000",,,,,,,,,,,,,,,"0","0",,,,,,,"-600,000","200,000","-200,000","100,000","-100,000","200,000","100,000","100,000","0","100,000","100,000","100,000",,"300,000"
			GainLossOnSaleOfBusiness,"0","0",,,"0","-4,422,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"0","0","-1,160,000",,"0","0",,,"0","0","-1,372,000","0","0","0","-160,000","-2,824,000","-353,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,"8,567,000","-7,059,000","6,089,000","15,639,000","-6,102,000","5,231,000","-5,663,000","-12,907,000","12,466,000","-5,950,000","-5,450,000","12,794,000","-812,000","73,000","1,785,000","3,005,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,"148,000","-2,000","69,000","-20,000","-375,000","53,000","-681,000","-204,000","-1,782,000","-2,847,000","-25,000","-1,233,000","-143,000","-60,000","-281,000","-1,635,000","-4,192,000","-281,000","-1,213,000","-234,000","-218,000","-712,000","-1,048,000","-309,000","15,000","-96,000","106,000","-662,000","-580,000","-422,000","-430,000","-1,047,000","-1,388,000","-815,000","-1,582,000","-1,292,000","160,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"347,143,000","92,127,000","85,545,000","84,824,000","84,647,000","84,365,000","84,257,000","80,066,000","78,937,000","81,990,000","88,534,000","98,588,000","127,886,000","73,445,000","15,806,000","16,087,000","14,989,000","16,283,000","16,130,000","15,282,000","14,324,000","14,198,000","14,892,000","14,422,000","14,888,000","15,780,000","16,529,000","19,735,000","19,966,000","20,510,000","18,901,000","21,159,000","22,010,000","20,614,000","19,811,000","20,637,000","20,425,000","21,168,000","21,925,000","24,016,000","23,282,000","22,400,000","23,267,000","23,184,000","22,533,000","21,075,000","21,653,000","20,783,000","19,554,000","21,420,000","23,240,000","23,134,000","25,732,000","31,762,000","35,646,000","42,708,000","46,469,000","26,610,000","28,345,000","24,952,000","36,138,000","29,305,000","29,049,000","14,798,000","17,941,000","16,629,000","17,752,000","17,114,000","17,455,000","16,739,000","18,069,000","18,590,000","21,258,000","20,274,000","21,450,000","19,944,000","16,267,000","19,747,000","17,795,000","17,639,000","18,048,000","18,197,000","15,456,000","17,889,000","10,680,000","15,745,000","14,914,000","14,310,000","17,907,000","16,931,000","15,600,000","12,900,000","13,100,000","13,400,000","10,100,000","11,600,000","11,000,000","9,700,000","6,300,000","11,900,000","35,900,000","5,200,000","5,700,000","5,500,000","5,600,000","4,200,000","3,100,000","3,400,000","2,700,000","2,200,000","3,600,000","2,100,000","2,200,000","3,600,000","2,500,000","2,400,000","3,400,000","1,200,000","2,600,000","2,400,000","2,900,000","2,800,000","2,600,000","2,400,000","2,300,000","3,100,000","1,700,000","2,000,000","2,700,000","2,300,000"
			DepreciationAndAmortization,"347,143,000","92,127,000","85,545,000","84,824,000","84,647,000","84,365,000","84,257,000","80,066,000","78,937,000","81,990,000","88,534,000","98,588,000","127,886,000","73,445,000","15,806,000","16,087,000","14,989,000","16,283,000","16,130,000","15,282,000","14,324,000","14,198,000","14,892,000","14,422,000","14,888,000","15,780,000","16,529,000","19,735,000","19,966,000","20,510,000","18,901,000","21,159,000","22,010,000","20,614,000","19,811,000","20,637,000","20,425,000","21,168,000","21,925,000","24,016,000","23,282,000",,,,,,"21,653,000","20,783,000","19,554,000","21,420,000","23,240,000","23,134,000","25,732,000","31,762,000","35,646,000","42,708,000","46,469,000","26,610,000","28,345,000","24,952,000","36,138,000","29,305,000","29,049,000","14,798,000","17,941,000","16,629,000","17,752,000","17,114,000","17,455,000","16,739,000","18,069,000","18,590,000","21,258,000","20,274,000","21,450,000","19,944,000","16,267,000","19,747,000","17,795,000","17,639,000","18,048,000","18,197,000","15,456,000","17,889,000","10,680,000","15,745,000","14,914,000","14,310,000","17,907,000","16,931,000","15,600,000","12,900,000","13,100,000","13,400,000","10,100,000","11,600,000","11,000,000","9,700,000","6,300,000","11,900,000","35,900,000","5,200,000","5,700,000","5,500,000","5,600,000","4,200,000","3,100,000","3,400,000","2,700,000","2,200,000","3,600,000","2,100,000","2,200,000","3,600,000","2,500,000","2,400,000","3,400,000","1,200,000","2,600,000","2,400,000","2,900,000","2,800,000","2,600,000","2,400,000","2,300,000","3,100,000","1,700,000","2,000,000","2,700,000","2,300,000"
