name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
TotalRevenue,"139,396,009","10,539,299","115,357,248","4,846,172","8,653,289","4,813,744","37,729,355","44,261,407","40,348,777","2,619,765","4,264,066","8,111,324","3,907,611","10,459,084","1,569,308","471,075,324","2,661,216","1,747,934","1,412,359","1,390,254","4,264,561","5,201,786","7,158,226","4,658,355","1,901,314","1,269,733","4,188,923","1,327,403","1,467,460","1,192,092","840,379","1,099,429","650,612","549,415","934,126","2,292,143","964,667","1,328,364","2,514,099","2,289,820","2,701,164","1,465,752","4,960,067","3,577,948","2,491,056","1,696,721","3,062,016","6,631,857","4,446,753","5,075,211","3,955,184","3,921,938","4,008,959","1,925,777","2,488,563","1,862,557","1,731,958","1,982,540","1,762,459","1,609,123","1,459,694","1,867,441","2,368,545","2,035,668","1,458,865","1,394,454","2,244,116","2,910,065","1,863,995","1,458,565","846,704","532,724","298,537","161,217","106,727","176,342","243,530","205,144","115,393","89,738","139,319",,"15,000","157,500","682,500","304,500","118,607","193,340","90,373","80,800","100,000","100,000","100,000","100,000","200,000","100,000","100,000","100,000","300,000","400,000","100,000","100,000"
	OperatingRevenue,"139,396,009","10,539,299","115,357,248","4,846,172","8,653,289","4,813,744","37,729,355","44,261,407","40,348,777","2,619,765","4,264,066","8,111,324","3,907,611","10,459,084","1,569,308","471,075,324","2,661,216","1,747,934","1,412,359","1,390,254","4,264,561","5,201,786","7,158,226","4,658,355","1,901,314","1,269,733","4,188,923","1,327,403","1,467,460","1,192,092","840,379","1,099,429","650,612","549,415","934,126","2,292,143","964,667","1,328,364","2,514,099","2,289,820","2,701,164","1,465,752","4,960,067","3,577,948","2,491,056","1,696,721","3,062,016","6,631,857","4,446,753","5,075,211","3,955,184","3,921,938","4,008,959","1,925,777","2,488,563","1,862,557","1,731,958","1,982,540","1,762,459","1,609,123","1,459,694","1,867,441","2,368,545","2,035,668","1,458,865","1,394,454","2,244,116","2,910,065","1,863,995","1,458,565","846,704","532,724","298,537","161,217","106,727","176,342","243,530","205,144","115,393","89,738","139,319",,"15,000","157,500","682,500","304,500","118,607","193,340","90,373","80,800","100,000","100,000","100,000","100,000","200,000","100,000","100,000","100,000","300,000","400,000","100,000","100,000"
CostOfRevenue,"32,257,333","8,266,892","17,412,059","3,318,421","3,259,961","2,553,633","7,337,867","7,632,828","7,506,511","3,259,199","4,054,221","4,080,795","2,038,323","4,912,648","3,075,681","98,889,469","3,312,181","3,007,827","2,780,550","2,470,835","5,067,838","6,360,490","8,157,204","6,068,567","2,948,391","2,536,011","4,933,461","2,426,567","2,959,320","2,811,181","2,902,676","2,742,329","2,371,869","2,813,456","2,819,360","4,260,970","3,130,701","3,645,469","18,213,036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-241,782","-246,625","-256,671","-200,323","-100,000","-100,000",,"-100,000","-100,000","-100,000",,,,"-100,000",,
GrossProfit,"107,138,676","2,272,407","97,945,189","1,527,751","5,393,328","2,260,111","30,391,488","36,628,579","32,842,266","-639,434","209,845","4,030,529","1,869,288","5,546,436","-1,506,373","372,185,855","-650,965","-1,259,893","-1,368,191","-1,080,581","-803,277","-1,158,704","-998,978","-1,410,212","-1,047,077","-1,266,278","-744,538","-1,099,164","-1,491,860","-1,619,089","-2,062,297","-1,642,900","-1,721,257","-2,264,041","-1,885,234","-1,968,827","-2,166,034","-2,317,105","-15,698,937","2,289,820","2,701,164","1,465,752","4,960,067","3,577,948","2,491,056","1,696,721","3,062,016","6,631,857","4,446,753","5,075,211","3,955,184","3,921,938","4,008,959","1,925,777","2,488,563","1,862,557","1,731,958","1,982,540","1,762,459","1,609,123","1,459,694",,"2,368,545","2,035,668","1,458,865","1,394,454","2,244,116",,"1,863,995","1,458,565","846,704",,"298,537","161,217","106,727","176,342",,,"115,393","89,738","139,319",,"15,000","157,500","682,500","304,500","360,389","439,965","347,044","281,123","200,000","200,000",,"200,000","300,000","200,000",,,,"500,000",,
OperatingExpense,"17,495,351","3,711,288","3,920,197","4,471,640","5,392,226","4,249,518","3,588,156","3,730,360","4,045,130","3,358,621","3,679,270","3,369,950","3,574,538","3,354,482","4,034,777","3,300,706","3,058,726","3,275,018","3,502,486","3,344,783","3,255,261","3,110,466","4,656,853","3,085,501","3,978,399","2,875,946","2,840,742","2,515,680","2,840,810","3,420,626","2,592,379","4,619,549","3,025,252","3,374,394","4,115,013","3,594,789","3,466,730","3,489,505","-10,440,325","7,685,619","9,033,527","7,014,713","12,729,001","9,621,092","13,598,975","8,158,161","7,309,106","9,043,519","7,469,447","8,116,153","7,684,204","6,541,340","6,599,035","4,866,205","5,035,995","3,996,935","3,799,165","3,970,434","3,833,499","3,193,985","3,469,949","3,664,390","4,326,517","2,995,168","4,037,478","2,708,747","2,764,565","2,188,286","3,484,842","2,571,387","3,969,381","1,829,572","2,802,948","2,117,240","1,725,369","1,750,137","1,457,394","1,093,739","1,160,713","724,048","1,099,961","724,815","1,034,434","1,745,803","1,127,499","495,965","2,192,361","2,930,723","1,614,489","1,774,482","900,000","1,100,000","1,000,000","1,200,000","1,200,000","1,600,000","2,100,000","1,000,000","1,100,000","700,000",,
	SellingGeneralAndAdministration,"16,785,275","3,518,030","3,745,542","4,305,644","5,216,059","4,056,184","3,389,917","3,566,258","3,870,927","3,176,024","3,496,971","3,196,370","3,392,228","3,166,566","3,828,121","3,114,678","2,880,394","3,056,546","3,281,011","3,093,926","3,058,244","2,869,869","4,437,128","2,855,255","3,738,709","2,656,231","2,594,570","2,321,236","2,605,476","3,087,523","2,422,546","4,313,540","2,799,054","3,088,658","3,781,586","3,265,735","3,166,149","3,031,349","1,493,356","3,515,588","3,851,011","2,550,175","6,933,731","4,450,679","9,763,589","4,591,883","2,826,880","1,623,770","2,539,486","2,289,130","2,499,006","1,713,330","1,886,172","2,168,823","1,612,728","1,143,462","1,299,038","1,134,409","1,084,187","851,682","1,268,649","1,014,802","1,422,830","838,695","1,605,981","1,051,077","368,674","423,306","902,090","1,019,747","1,168,194","1,002,745","1,166,435","1,097,699","766,964","749,226","814,650","616,240","588,798","300,198","668,162","340,598","611,159","1,259,110","635,245","65,355","1,372,377","1,808,023","966,115","811,232","700,000","600,000","500,000","500,000","500,000","800,000","1,000,000","500,000","900,000","300,000",,
		GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,"3,114,678",,,"221,475","250,857","197,017","240,597","4,437,128","2,855,255","239,690","5,573,418","16,961,773","2,334,789","235,334","333,103","15,321,772",,"226,198","285,736","333,427","329,054","300,581","458,156","793,910","376,877","376,320","336,298",,"482,074","413,048","341,827","288,086","234,511","305,661","320,339","349,465","191,144","84,426","109,130",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			RentAndLandingFees,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,,,,,,,,,,,"3,114,678",,,,,,,"4,437,128","2,855,255",,"5,573,418","16,961,773","2,334,789",,,"15,321,772",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,,,,,,,,,,,,,,"3,997,281","2,972,978","3,723,198","3,312,181","3,007,827","2,780,550","2,470,835","5,067,838","6,360,490","8,157,204","6,068,567","2,948,391","2,536,011","4,933,461","2,426,567","2,959,320","2,811,181","2,902,676",,"2,371,869","2,813,456","2,819,360","4,260,970","3,130,701","3,645,469","4,395,950","4,170,031","5,182,516","4,464,538","5,795,270","5,170,413","3,835,386","3,566,278","4,482,226","7,419,749","4,929,961","5,827,023","5,185,198","4,828,010","4,712,863","2,697,382","3,423,267","2,853,473","2,500,127","2,836,025","2,749,312","2,342,303","2,201,300","2,649,588","2,903,687","2,156,473","2,431,497","1,657,670","2,395,891","1,764,980","2,582,752","1,551,640","1,293,031","826,827","1,026,450","1,019,541","821,655","1,000,911","642,744","477,499","571,915","423,850","413,630","356,972","375,903","497,739","428,937","430,610","578,202","876,075","391,703","762,927","100,000","500,000","500,000","600,000","600,000","700,000","1,100,000","500,000","200,000","300,000",,
