name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016
MarketCap,"4,332,753,507","4,341,433,460","6,107,228,934","6,923,274,520","6,498,390,540","6,291,319,200","7,693,640,898","5,131,765,650","4,713,848,050","2,966,099,190","2,883,802,050","2,659,718,110","2,945,540,944","2,548,771,571","2,239,254,394","3,045,923,019","2,320,999,089","2,095,467,681","1,736,324,448","1,790,280,937","1,875,242,060","1,526,244,992","1,416,558,159"
EnterpriseValue,"4,700,953,507","4,276,350,460","6,036,324,934","6,847,487,520","6,418,834,540","6,167,235,200","7,581,471,898","4,913,951,650","4,504,045,050","2,758,239,190","2,682,626,050","2,531,228,110","2,827,802,944","2,436,633,571","2,127,116,394","2,933,785,019","2,208,861,089","1,983,329,681","1,626,996,448","1,683,471,937","1,774,368,060","1,421,988,992","1,462,800,159"
ForwardPeRatio,,,"135.135","163.934","250","270.27","256.41","178.571","196.078","112.36","79.365","144.928","312.5","312.5","416.667",,,,,,,,
PegRatio,,,"5.379","6.559","9.891","10.84","10.26","7.17","5.303","2.367","1.587","2.898","6.295","6.176","4.095",,,,,,,,
PsRatio,"9.586","10.036","14.792","17.595","17.312","17.515","22.374","15.638","15.009","10.071","10.471","10.269","12.082","10.963","10.095","14.715","12.021","11.553","10.69","12.059","13.558","10.272","12.142"
PbRatio,"65.521","13.357","17.923","20.541","19.134","14.906","18.453","12.523","11.898","7.441","7.275","8.129","9.233","7.927","6.945","9.824","7.363","7.112","5.875","6.075","6.595","5.237","9.288"
EnterprisesValueRevenueRatio,"10.515","35.566","52.341","62.59","62.855","62.386","79.213","54.504","54.088","33.394","33.425","33.783","40.592","37.996","34.134","49.95","39.832","38.673","32.389","36.7","41.954","36.807","41.392"
EnterprisesValueEBITDARatio,"-326.093","-272.396","-674.676","529.786","-2,381.757","-510.998","-13,660.31","1,296.557","1,715.173","-7,704.579","1,180.733","-6,786.134","5,207.74","-829.069","-969.957","2,106.091","-670.571","-1,116.111","-8,014.761","-214.811","-341.882","-332.24","-368"
