name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
OperatingCashFlow,"343,147,000","86,685,000","87,361,000","117,554,000","51,547,000","96,769,000","75,763,000","21,023,000","82,296,000","31,586,000","58,457,000","36,950,000","36,446,000","72,266,000","30,083,000","69,930,000","43,843,000","45,130,000","35,129,000","57,637,000","30,547,000","66,961,000","32,914,000","36,818,000","19,005,000","72,005,000","15,173,000","48,371,000","5,143,000","40,405,000","31,842,000","39,134,000","17,041,000","43,385,000","15,593,000","48,365,000","3,275,000","42,625,000","14,880,000","22,216,000","19,222,000","36,744,000","13,639,000","24,723,000","19,225,000","37,524,000","10,076,000","21,687,000","15,408,000","24,657,000","7,748,675","60,375,721","66,653,491","36,737,113","37,144,066","-82,846,057","30,712,364","4,494,682","5,982,697","-8,111,379","54,886,579","2,032,728","2,690,711","-3,981,081","12,959,737","40,474,498","3,703,322","-6,073,101","12,391,993","30,915,108","29,899,092","12,747,852","8,645,050","16,984,787","8,778,412","8,461,745","10,355,166","17,729,939","10,063,509","13,306,276","8,277,687","12,458,474","4,939,452","14,789,779","6,251,077","14,224,486","6,047,760","9,411,902","6,120,781","13,609,271","5,500,000","10,800,000","4,900,000","12,300,000","9,200,000","7,800,000","5,900,000","12,800,000","1,300,000","7,300,000","2,500,000","10,200,000","5,400,000","7,000,000","4,300,000","9,400,000","4,700,000","3,300,000","4,400,000","7,000,000","7,200,000","3,300,000","5,300,000","4,000,000"
	CashFlowFromContinuingOperatingActivities,"343,147,000","86,685,000","87,361,000","117,554,000","51,547,000","96,769,000","75,763,000","21,023,000","82,296,000","31,586,000","58,457,000","36,950,000","36,446,000","72,266,000","30,083,000","69,930,000","43,843,000","45,130,000","35,129,000","57,637,000","30,547,000","66,961,000","32,914,000","36,818,000","19,005,000","72,005,000","15,173,000","48,371,000","5,143,000","40,405,000","31,842,000","39,134,000","17,041,000","43,385,000","15,593,000","48,365,000","3,275,000","42,625,000","14,880,000","22,216,000","19,222,000","36,744,000","13,639,000","24,723,000","19,225,000","37,524,000","10,076,000","21,687,000","15,408,000","24,657,000","7,748,675","60,375,721","66,653,491","36,737,113","37,144,066","-82,846,057","30,712,364","4,494,682","5,982,697","-8,111,379","54,886,579","2,032,728","2,690,711","-3,981,081","12,959,737","40,474,498","3,703,322","-6,073,101","12,391,993","30,915,108","29,899,092","12,747,852","8,645,050","16,984,787","8,778,412","8,461,745","10,355,166","17,729,939","10,063,509","13,306,276","8,277,687","12,458,474","4,939,452","14,789,779","6,251,077","14,224,486","6,047,760","9,411,902","6,120,781","13,609,271","5,500,000","10,800,000","4,900,000","12,300,000","9,200,000","7,800,000","5,900,000","12,800,000","1,300,000","7,300,000","2,500,000","10,200,000","5,400,000","7,000,000","4,300,000","9,400,000","4,700,000","3,300,000","4,400,000","7,000,000","7,200,000","3,300,000","5,300,000","4,000,000"
		NetIncomeFromContinuingOperations,"226,616,000","55,972,000","55,337,000","58,928,000","56,379,000","56,918,000","58,476,000","52,857,000","53,469,000","37,232,000","41,388,000","43,079,000","42,093,000","38,252,000","38,436,000","40,050,000","37,633,000","34,519,000","36,144,000","29,373,000","28,255,000","26,599,000","26,666,000","25,603,000","26,809,000","25,696,000","25,192,000","25,886,000","25,306,000","23,997,000","22,587,000","23,431,000","21,205,000","22,336,000","21,239,000","19,562,000","19,490,000","18,577,000","18,318,000","19,800,000","18,351,000","17,756,000","17,467,000","18,087,000","16,520,000","16,295,000","15,515,000","16,229,000","14,198,000","13,717,000","12,541,326","13,986,108","13,565,994","13,703,572","13,038,992","13,361,479","13,602,183","13,161,632","12,506,114","12,250,784","13,270,297","11,462,410","11,709,026","11,404,761","11,448,102","11,467,327","10,580,980","10,762,032","10,603,969","12,075,999","10,057,980","9,852,828","9,167,513","10,092,918","8,520,265","9,114,126","9,220,820","8,449,589","8,551,482","8,700,657","8,521,755","8,178,656","7,530,867","7,532,867","7,287,021","7,003,750","7,228,817","7,212,151","7,128,566","6,746,513","6,600,000","6,500,000","6,500,000","6,100,000","6,700,000","5,600,000","5,600,000","5,400,000","5,400,000","5,000,000","4,900,000","4,800,000","4,600,000","4,600,000","4,500,000","4,400,000","4,000,000","4,000,000","4,800,000","3,600,000","3,500,000","3,300,000","3,200,000","3,100,000"
		OperatingGainsLosses,"-1,381,000","-1,074,000","-107,000","-22,000","-178,000","-910,000","-119,000","-163,000","-1,469,000","-2,250,000","-165,000","-2,136,000","741,000","83,000","38,000","-9,000","-16,000","-1,229,000","405,000","-1,049,000","-475,000","-48,000","-127,000","-61,000","-1,115,000","-591,000","229,000","-153,000","-186,000","-40,000","-95,000","-274,000","-90,000","-451,000","-116,000","63,000","-51,000","-74,000","-732,000","-1,341,000","-81,000","-474,000","-54,000","-673,000","946,000","-299,000","4,429,000","-5,387,000","-3,570,000","1,763,000","4,861,054","36,876,766","59,321,606","3,100,574","-73,380,184","-176,256","-1,578,974","-940,178",,"-28,528","-1,646,301","-260,068","-9,996,701","9,661,960","-488,844","-1,410,569","-49,469","-562,551","-1,038,814","-4,341,635","-417,766","-169,170","-639,945","-1,924,658","-81,736","-2,585,790","7,873","-4,488","5,796","-38,196","70,790","4,500","0","1,094","-4,574","-49,335",,"389","1,299","-7,382",,"-100,000","0","-200,000",,,,,,,,,,,,,,,,,,,,"-100,000"
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,440,000","-126,000","-4,000","116,394","-988,333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"62,006,055","-37,203,847",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000"
		DepreciationAmortizationDepletion,"13,121,000","3,231,000","3,315,000","3,339,000","3,236,000","3,171,000","3,300,000","3,558,000","2,848,000","3,087,000","2,935,000","2,784,000","2,964,000","2,982,000","2,995,000","3,121,000","3,255,000","3,178,000","3,469,000","3,238,000","3,304,000","2,905,000","2,946,000","2,940,000","2,882,000","2,805,000","3,076,000","2,995,000","2,601,000","2,473,000","3,018,000","1,671,000","2,257,000","2,316,000","2,262,000","2,255,000","2,114,000","2,007,000","2,012,000","1,995,000","2,026,000","1,887,000","1,891,000","1,861,000","1,810,000","1,790,000","1,827,000","1,749,000","1,749,000","1,777,000","1,903,585","1,944,559","1,942,113","1,955,743","2,028,492","1,844,202","2,176,715","1,964,275","1,797,925","1,822,023","1,764,660","1,797,150","1,902,004","1,948,731","2,511,437","1,808,386","2,352,785","2,409,358","2,360,742","2,237,900","-1,403,009","2,052,138","2,362,614","2,009,704","2,326,489","2,438,551","2,546,468","2,154,999","-678,704","2,692,481","1,885,065","2,304,171","466,745","2,032,959","1,500,251","1,679,127","1,210,748","1,823,536","1,918,224","1,908,840","2,100,000","2,300,000","2,300,000","2,100,000","2,600,000","1,800,000","2,300,000","1,800,000","1,900,000","1,200,000","1,000,000","1,500,000","1,300,000","1,700,000","1,300,000","1,700,000","1,200,000","1,300,000","1,200,000","1,600,000","2,800,000","1,900,000","1,900,000","1,700,000"
			DepreciationAndAmortization,"13,121,000","3,231,000","3,315,000","3,339,000","3,236,000","3,171,000","3,300,000","3,558,000","2,848,000","3,087,000","2,935,000","2,784,000","2,964,000","2,982,000","2,995,000","3,121,000","3,255,000","3,178,000","3,469,000","3,238,000","3,304,000","2,905,000","2,946,000","2,940,000","2,882,000","2,805,000","3,076,000","2,995,000","2,601,000","2,473,000","3,018,000","1,671,000","2,257,000","2,316,000","2,262,000","2,255,000","2,114,000","2,007,000","2,012,000","1,995,000","2,026,000","1,887,000","1,891,000","1,861,000","1,810,000","1,790,000","1,827,000","1,749,000","1,749,000","1,777,000","1,903,585","1,944,559","1,942,113","1,955,743","2,028,492","1,844,202","2,176,715","1,964,275","1,797,925","1,822,023","1,764,660","1,797,150","1,902,004","1,948,731","2,511,437","1,808,386","2,352,785","2,409,358","2,360,742","2,237,900","-1,403,009","2,052,138","2,362,614","2,009,704","2,326,489","2,438,551","2,546,468","2,154,999","-678,704","2,692,481","1,885,065","2,304,171","466,745","2,032,959","1,500,251","1,679,127","1,210,748","1,823,536","1,918,224","1,908,840","2,100,000","2,300,000","2,300,000","2,100,000","2,600,000","1,800,000","2,300,000","1,800,000","1,900,000","1,200,000","1,000,000","1,500,000","1,300,000","1,700,000","1,300,000","1,700,000","1,200,000","1,300,000","1,200,000","1,600,000","2,800,000","1,900,000","1,900,000","1,700,000"
		DeferredTax,,,"514,000","2,203,000",,,"-12,329,000","7,487,000","-455,000","48,000","-1,749,000","-486,000","2,206,000","0","-8,357,000","9,015,000","-1,169,000","261,000","-1,343,000","1,904,000",,,"-152,000","2,113,000",,,"1,807,000","-724,000","-763,000","0","-49,000","127,000",,,"1,063,000","158,000","-467,000","0","340,000","-1,230,000","-623,000","-4,000","120,000","2,045,000","-207,000","47,000","835,000","913,000","-659,000","0","-117,437","109,572","-210,988","-2,147","-182,589","727,161","-685,838","18,389","360,266","89,541","-102,106","116,696","182,425","59,398","24,326","-292,774","742,545","343,151","-1,502,732","694,581","402,478","-48,207","155,027","-79,691","336,846","314,149","-613,221","-128,602","946,205","-117,001","-380,557","-98,232","-347,284","954,056","-261,482","-534,272","70,195","-432,459","56,821","1,203","0","-300,000","-100,000","200,000","100,000","200,000",,,"100,000","-100,000",,,"700,000","200,000","-200,000","-400,000","200,000",,,,"500,000","100,000",,
			DeferredIncomeTax,,,"514,000","2,203,000",,,"-12,329,000","7,487,000","-455,000","48,000","-1,749,000","-486,000","2,206,000","0","-8,357,000","9,015,000","-1,169,000","261,000","-1,343,000","1,904,000",,,"-152,000","2,113,000",,,"1,807,000","-724,000","-763,000","0","-49,000","127,000",,,"1,063,000","158,000","-467,000","0","340,000","-1,230,000","-623,000","-4,000","120,000","2,045,000","-207,000","47,000","835,000","913,000","-659,000","0","-117,437","109,572","-210,988","-2,147","-182,589","727,161","-685,838","18,389","360,266","89,541","-102,106","116,696","182,425","59,398","24,326","-292,774","742,545","343,151","-1,502,732","694,581","402,478","-48,207","155,027","-79,691","336,846","314,149","-613,221","-128,602","946,205","-117,001","-380,557","-98,232","-347,284","954,056","-261,482","-534,272","70,195","-432,459","56,821","1,203","0","-300,000","-100,000","200,000","100,000","200,000",,,"100,000","-100,000",,,"700,000","200,000","-200,000","-400,000","200,000",,,,"500,000","100,000",,
