name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,01/31/2021
TotalAssets,"312,498,020","312,848,614","313,306,173","313,557,632","315,370,562","57,847"
	CurrentAssets,"1,297,996","1,513,189","2,134,685","2,390,125","4,207,359","15,847"
		CashCashEquivalentsAndShortTermInvestments,"559,253","811,526","1,092,857","1,164,577","2,797,895",
			CashAndCashEquivalents,"559,253","811,526","1,092,857","1,164,577","2,797,895",
				CashFinancial,"559,253","811,526","1,092,857","1,164,577","2,797,895",
		PrepaidAssets,"738,743","701,663","1,041,828","1,225,548","1,409,464","15,847"
	TotalNonCurrentAssets,"311,200,024","311,335,425","311,171,488","311,167,507","311,163,203","42,000"
		NonCurrentDeferredAssets,,,,,,"42,000"
		OtherNonCurrentAssets,"311,200,024","311,335,425","311,171,488","311,167,507","311,163,203",
TotalLiabilitiesNetMinorityInterest,"36,530,155","40,766,115","28,751,810","37,215,923","27,413,184","42,000"
	CurrentLiabilities,"204,019","113,261","277,565","375,056","1,797,877","42,000"
		PayablesAndAccruedExpenses,"204,019","113,261","277,565","375,056","1,797,877","42,000"
			Payables,"90,619","18,764","200,000","200,000","1,694,343",
				AccountsPayable,"89,522","18,764","200,000","200,000","1,694,343",
				DuetoRelatedPartiesCurrent,"1,097",,,,,
			CurrentAccruedExpenses,"113,400","94,497","77,565","175,056","103,534","42,000"
		CurrentDebtAndCapitalLeaseObligation,,,,,"171,742",
			CurrentDebt,,,,,"171,742",
				CurrentNotesPayable,,,,,"171,742",
	TotalNonCurrentLiabilitiesNetMinorityInterest,"36,326,136","40,652,854","28,474,245","36,840,867","25,615,307","0"
		NonCurrentDeferredLiabilities,"15,782,256","14,857,154","11,483,065","10,890,707","10,890,707",
		DerivativeProductLiabilities,"20,543,880","25,795,700","16,991,180","25,950,160","14,724,600",
TotalEquityGrossMinorityInterest,"275,967,865","272,082,499","284,554,363","276,341,709","287,957,378","15,847"
	StockholdersEquity,"275,967,865","272,082,499","284,554,363","276,341,709","287,957,378","15,847"
		CapitalStock,"311,163,828","311,163,828","311,163,828","271,342,876","282,958,430","791"
			PreferredStock,"0","0","0","0","0","0"
			CommonStock,"311,163,828","311,163,828","311,163,828","271,342,876","282,958,430","791"
		AdditionalPaidInCapital,,,"0","16,934,285","5,318,731","24,209"
		RetainedEarnings,"-35,195,963","-39,081,329","-26,609,465","-11,935,452","-319,783","-9,153"
TotalCapitalization,"275,967,865","272,082,499","284,554,363","276,341,709","287,957,378","15,847"
CommonStockEquity,"275,967,865","272,082,499","284,554,363","276,341,709","287,957,378","15,847"
NetTangibleAssets,"275,967,865","272,082,499","284,554,363","276,341,709","287,957,378","15,847"
WorkingCapital,"1,093,977","1,399,928","1,857,120","2,015,069","2,409,482","-26,153"
InvestedCapital,"275,967,865","272,082,499","284,554,363","276,341,709","287,957,378","15,847"
TangibleBookValue,"275,967,865","272,082,499","284,554,363","276,341,709","287,957,378","15,847"
TotalDebt,,,,,"171,742",
ShareIssued,"38,895,381","38,895,381","38,895,381","38,895,381","38,895,381","38,895,381"
OrdinarySharesNumber,"38,895,381","38,895,381","38,895,381","38,895,381","38,895,381","38,895,381"
