name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989
OperatingCashFlow,"1,256,000,000","187,000,000","428,000,000","-268,000,000","909,000,000","-364,000,000","88,000,000","155,000,000","187,000,000","-778,000,000","667,000,000","-123,000,000","723,000,000","-31,000,000","654,000,000","48,000,000","622,000,000","-28,000,000","803,000,000","23,000,000","485,000,000","89,000,000","776,000,000","21,000,000","680,000,000","171,000,000","706,000,000","1,330,000,000","207,000,000","208,000,000","704,000,000","147,000,000","152,000,000","217,000,000","602,000,000","171,000,000","386,000,000","161,000,000","603,000,000","135,000,000","213,000,000","159,000,000","549,000,000","115,000,000","304,000,000","209,000,000","616,000,000","72,000,000","285,000,000","204,000,000","450,000,000","104,000,000","492,000,000","205,000,000","394,000,000","83,000,000","218,000,000","153,000,000","415,518,000","98,386,000","104,636,000","-457,540,000","429,836,000","112,974,000","570,804,000","28,751,000","399,786,000","36,835,000","298,409,000","41,202,000","391,274,000","23,447,000","206,899,000","-15,274,000","347,558,000","-21,405,000","243,836,000","3,236,000","212,399,000","-147,001,000","182,683,000","30,591,000","253,489,000","-63,501,000","216,627,000","7,102,000","141,129,000","-114,687,000","185,999,000","-32,708,000","215,100,000","13,500,000","146,000,000","3,500,000","296,900,000","32,900,000","186,300,000","84,700,000","168,500,000","-62,600,000","123,700,000","70,800,000","160,100,000","-25,500,000","83,600,000","30,700,000","183,300,000","-55,300,000","18,800,000","-24,900,000","113,600,000","-15,500,000","67,500,000","49,700,000","138,800,000","13,500,000","98,700,000","11,100,000","123,700,000","-700,000","91,100,000","21,500,000","106,600,000","-20,300,000","45,300,000","22,400,000","133,900,000","-37,300,000","53,100,000","-1,600,000","102,600,000","-3,800,000"
	CashFlowFromContinuingOperatingActivities,"1,256,000,000","187,000,000","428,000,000","-268,000,000","909,000,000","-364,000,000","88,000,000","155,000,000","187,000,000","-778,000,000","667,000,000","-123,000,000","723,000,000","-31,000,000","654,000,000","48,000,000","622,000,000","-28,000,000","803,000,000","23,000,000","485,000,000","89,000,000","776,000,000","21,000,000","680,000,000","171,000,000","706,000,000","1,330,000,000","207,000,000","208,000,000","704,000,000","147,000,000","152,000,000","217,000,000","602,000,000","171,000,000","386,000,000","161,000,000","603,000,000","135,000,000","213,000,000","159,000,000","549,000,000","115,000,000","304,000,000","209,000,000","616,000,000","72,000,000","285,000,000","204,000,000","450,000,000","104,000,000","492,000,000","205,000,000","394,000,000","83,000,000","218,000,000","153,000,000","415,518,000","98,386,000","104,636,000","-457,540,000","429,836,000","112,974,000","570,804,000","28,751,000","399,786,000","36,835,000","298,409,000","41,202,000","391,274,000","23,447,000","206,899,000","-15,274,000","347,558,000","-21,405,000","243,836,000","3,236,000","212,399,000","-147,001,000","182,683,000","30,591,000","253,489,000","-63,501,000","216,627,000","7,102,000","141,129,000","-114,687,000","185,999,000","-32,708,000","215,100,000","13,500,000","146,000,000","3,500,000","296,900,000","32,900,000","186,300,000","84,700,000","168,500,000","-62,600,000","123,700,000","70,800,000","160,100,000","-25,500,000","83,600,000","30,700,000","183,300,000","-55,300,000","18,800,000","-24,900,000","113,600,000","-15,500,000","67,500,000","49,700,000","138,800,000","13,500,000","98,700,000","11,100,000","123,700,000","-700,000","91,100,000","21,500,000","106,600,000","-20,300,000","45,300,000","22,400,000","133,900,000","-37,300,000","53,100,000","-1,600,000","102,600,000","-3,800,000"
		NetIncomeFromContinuingOperations,"364,000,000","20,000,000","200,000,000","64,000,000","80,000,000","-166,000,000","33,000,000","53,000,000","-255,000,000","-521,000,000","192,000,000","127,000,000","140,000,000","37,000,000","248,000,000","67,000,000","162,000,000","87,000,000","151,000,000","113,000,000","110,000,000","63,000,000","201,000,000","-10,000,000","117,000,000","46,000,000","180,000,000","81,000,000","211,000,000","128,000,000","255,000,000","142,000,000","183,000,000","140,000,000","268,000,000","137,000,000","184,000,000","145,000,000","284,000,000","146,000,000","156,000,000","149,000,000",,,,"145,000,000","232,000,000","119,000,000","146,000,000","116,000,000","172,000,000","83,000,000","105,000,000","81,000,000","68,000,000","71,000,000","143,000,000","119,000,000","212,049,000","165,724,000","180,430,000","156,797,000","232,341,000","135,673,000","178,754,000","131,231,000","190,430,000","107,453,000","148,918,000","104,538,000","139,980,000","77,828,000","106,915,000","68,727,000","104,346,000","45,469,000","65,871,000","27,155,000","60,034,000","18,427,000","36,335,000","-24,572,000","50,739,000","10,495,000","38,699,000","24,755,000","27,048,000","-3,320,000","45,401,000","32,789,000","66,600,000","33,600,000","70,900,000","31,500,000","66,500,000","38,700,000","69,200,000","32,300,000","59,100,000","36,200,000","58,600,000","32,300,000","42,800,000","32,600,000","44,800,000","27,300,000","54,100,000","29,500,000","53,800,000","27,700,000","69,900,000","38,100,000","63,000,000","32,000,000","61,000,000","25,500,000","42,600,000","11,300,000","49,900,000","23,500,000","41,600,000","21,600,000","40,800,000","19,500,000","49,800,000","25,700,000","46,300,000","20,400,000","35,900,000","13,200,000","31,400,000","22,000,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-75,000",,,,,,,"11,907,000","18,015,000","12,870,000","21,318,000","23,092,000","33,563,000","1,264,000","22,041,000","1,264,000","8,346,000","7,733,000","1,728,000","87,000","-2,312,000","-7,186,000","56,915,000","23,031,000","1,177,000","-889,000","1,498,000","1,628,000","4,963,000","23,834,000","11,189,000","465,000","700,000","400,000","500,000","1,700,000",,,,,,,,,,,"0","-1,500,000",,,,,,,,,,,,,,,,"-3,200,000",,"-14,800,000","4,400,000","-8,300,000","16,900,000","-9,000,000","11,300,000","-5,500,000",,
		DepreciationAmortizationDepletion,"784,000,000","199,000,000","183,000,000","196,000,000","206,000,000","205,000,000","199,000,000","206,000,000","216,000,000","222,000,000","240,000,000","200,000,000","249,000,000","165,000,000","171,000,000","160,000,000","169,000,000","169,000,000","187,000,000","159,000,000","159,000,000","161,000,000","165,000,000","161,000,000","164,000,000","155,000,000","152,000,000","147,000,000","140,000,000","137,000,000","132,000,000","132,000,000","126,000,000","118,000,000","122,000,000","112,000,000","111,000,000","109,000,000","115,000,000","107,000,000","106,000,000","101,000,000","139,000,000","81,000,000","79,000,000","72,000,000","123,000,000","69,000,000","71,000,000","64,000,000","68,000,000","69,000,000","67,000,000","67,000,000","59,000,000","96,000,000","64,000,000","62,000,000","60,667,000","56,601,000","55,372,000","60,360,000","67,666,000","58,209,000","60,604,000","61,748,000","62,813,000","58,393,000","59,471,000","62,301,000","61,852,000","56,994,000","58,294,000","56,251,000","58,124,000","54,486,000","53,935,000","56,426,000","56,339,000","52,550,000","51,906,000","50,957,000","54,981,000","53,196,000","49,246,000","51,758,000","51,555,000","49,099,000","45,833,000","45,463,000","49,300,000","47,000,000","46,000,000","45,000,000","49,000,000","44,200,000","42,900,000","41,100,000","43,300,000","42,200,000","37,600,000","36,600,000","39,200,000","40,700,000","38,100,000","38,100,000","37,800,000","35,200,000","31,700,000","29,600,000","31,900,000","28,400,000","25,600,000","24,900,000","28,300,000","25,800,000","24,900,000","24,500,000","27,700,000","26,900,000","24,400,000","23,800,000","26,700,000","24,400,000","23,100,000","21,800,000","23,800,000","22,700,000","19,900,000","19,200,000","20,200,000","17,400,000"
			DepreciationAndAmortization,"784,000,000","199,000,000","183,000,000","196,000,000","206,000,000","205,000,000","199,000,000","206,000,000","216,000,000","222,000,000","240,000,000","200,000,000","249,000,000","165,000,000","171,000,000","160,000,000","169,000,000","169,000,000","187,000,000","159,000,000","159,000,000","161,000,000","165,000,000","161,000,000","164,000,000","155,000,000","152,000,000","147,000,000","140,000,000","137,000,000","132,000,000","132,000,000","126,000,000","118,000,000","122,000,000","112,000,000","111,000,000","109,000,000","115,000,000","107,000,000","106,000,000","101,000,000","139,000,000","81,000,000","79,000,000","72,000,000","123,000,000","69,000,000","71,000,000","64,000,000","68,000,000","69,000,000","67,000,000","67,000,000","59,000,000","96,000,000","64,000,000","62,000,000","60,667,000","56,601,000","55,372,000","60,360,000","67,666,000","58,209,000","60,604,000","61,748,000","62,813,000","58,393,000","59,471,000","62,301,000","61,852,000","56,994,000","58,294,000","56,251,000","58,124,000","54,486,000","53,935,000","56,426,000","56,339,000","52,550,000","51,906,000","50,957,000","54,981,000","53,196,000","49,246,000","51,758,000","51,555,000","49,099,000","45,833,000","45,463,000","49,300,000","47,000,000","46,000,000","45,000,000","49,000,000","44,200,000","42,900,000","41,100,000","43,300,000","42,200,000","37,600,000","36,600,000","39,200,000","40,700,000","38,100,000","38,100,000","37,800,000","35,200,000","31,700,000","29,600,000","31,900,000","28,400,000","25,600,000","24,900,000","28,300,000","25,800,000","24,900,000","24,500,000","27,700,000","26,900,000","24,400,000","23,800,000","26,700,000","24,400,000","23,100,000","21,800,000","23,800,000","22,700,000","19,900,000","19,200,000","20,200,000","17,400,000"
				Depreciation,"784,000,000","199,000,000","183,000,000","196,000,000","206,000,000","205,000,000","199,000,000","206,000,000","216,000,000","222,000,000","240,000,000","200,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94,000,000","93,000,000","86,000,000",,"82,000,000","83,000,000","79,000,000","79,000,000","79,000,000","78,000,000","77,000,000",,,"74,000,000","72,000,000","66,477,000","65,326,000","67,833,000","69,364,000","78,704,000","67,184,000","68,207,000","70,425,000","71,832,000","67,060,000","68,232,000","69,204,000","70,176,000","64,358,000","65,318,000","64,917,000","65,520,000","61,814,000","60,514,000","62,835,000","64,080,000","57,934,000","56,627,000","55,290,000","57,410,000","53,501,000","51,241,000","50,937,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-13,000,000","-14,000,000","-14,000,000",,"-13,000,000","-12,000,000","-15,000,000","-11,000,000","-10,000,000","-11,000,000","-10,000,000",,,"-10,000,000","-10,000,000","-5,810,000","-8,725,000","-12,461,000","-9,004,000","-11,038,000","-8,975,000","-7,603,000","-8,677,000","-9,019,000","-8,667,000","-8,761,000","-6,903,000","-8,324,000","-7,364,000","-7,024,000","-8,666,000","-7,396,000","-7,328,000","-6,579,000","-6,409,000","-7,741,000","-5,384,000","-4,721,000","-4,333,000","-2,429,000","-305,000","-1,995,000","821,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-13,000,000","-14,000,000","-14,000,000",,"-13,000,000","-12,000,000","-15,000,000","-11,000,000","-10,000,000","-11,000,000","-10,000,000",,,"-10,000,000","-10,000,000","-5,810,000","-8,725,000","-12,461,000","-9,004,000","-11,038,000","-8,975,000","-7,603,000","-8,677,000","-9,019,000","-8,667,000","-8,761,000","-6,903,000","-8,324,000","-7,364,000","-7,024,000","-8,666,000","-7,396,000","-7,328,000","-6,579,000","-6,409,000","-7,741,000","-5,384,000","-4,721,000","-4,333,000","-2,429,000","-305,000","-1,995,000","821,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"-32,000,000","-13,000,000","-36,000,000","8,000,000","9,000,000","8,000,000","-46,000,000","106,000,000","-13,000,000","-54,000,000","27,000,000","46,000,000","-39,000,000","18,000,000","-45,000,000","24,000,000","-19,000,000","6,000,000","93,000,000","-11,000,000","-50,000,000","-21,000,000","-1,000,000","39,000,000","-59,000,000","6,000,000","220,000,000","-54,000,000","-14,000,000","-10,000,000","46,000,000","4,000,000","-27,000,000","-16,000,000","57,000,000","-10,000,000","-24,000,000","-11,000,000","53,000,000","-1,000,000","-30,000,000","0","-21,000,000","30,000,000","-3,000,000","8,000,000","18,000,000","18,000,000","-23,000,000","-11,000,000","-13,000,000","-13,000,000","-12,000,000","-20,000,000","23,000,000","-29,000,000","-20,000,000","-10,000,000","-8,557,000","-6,198,000","-8,436,000","-18,809,000","-8,519,000","-18,123,000","-24,237,000","-7,395,000","-12,411,000","-1,247,000","-17,190,000","19,610,000","-3,028,000","-1,417,000","-6,534,000","2,939,000","28,702,000","-451,000","-1,638,000","5,414,000","-1,907,000","11,454,000","8,612,000","-11,969,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
