name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
OperatingCashFlow,"39,324,000,000","-2,790,000,000","22,086,000,000","7,313,000,000","12,715,000,000","4,213,000,000","30,431,000,000","11,964,000,000","20,606,000,000","3,064,000,000","19,659,000,000","7,892,000,000","9,118,000,000","1,846,000,000","16,477,000,000","8,588,000,000","7,449,000,000","-1,791,000,000","12,344,000,000","3,851,000,000","3,829,000,000","-1,590,000,000","10,652,000,000","4,486,000,000","3,465,000,000","-2,160,000,000","8,812,000,000","2,610,000,000","1,997,000,000","-1,499,000,000","6,715,000,000","1,766,000,000","862,000,000","-2,502,000,000","5,578,000,000","1,388,000,000","880,000,000","-2,372,000,000","5,081,000,000","943,000,000","594,000,000","-2,438,000,000","4,269,000,000","797,000,000","423,000,000","-1,586,000,000","3,488,000,000","855,000,000","250,000,000","-1,098,000,000","2,611,000,000","799,000,000","468,000,000","-585,000,000","1,571,000,000","424,000,000","347,000,000","-645,000,000","1,148,000,000","237,000,000","299,000,000","-279,000,000","744,000,000","131,000,000","130,000,000","-303,000,000","630,000,000","153,000,000","244,000,000","-294,000,000","557,567,000","116,645,000","143,036,000","-250,688,000","480,963,000","36,817,000","126,024,000","-251,782,000","372,579,000","-202,925,000","245,670,000","-241,033,000","349,120,000","-64,403,000","2,485,000","-406,984,000","247,653,000","12,618,000","-70,199,000","-320,514,000","31,506,000","-75,573,000","-29,614,000","-17,194,000","38,698,000","-3,243,000","2,135,000","-6,555,000","7,300,000","-6,400,000","1,400,000","1,200,000"
	CashFlowFromContinuingOperatingActivities,"39,324,000,000","-2,790,000,000","22,086,000,000","7,313,000,000","12,715,000,000","4,213,000,000","30,431,000,000","11,964,000,000","20,606,000,000","3,064,000,000","19,659,000,000","7,892,000,000","9,118,000,000","1,846,000,000","16,477,000,000","8,588,000,000","7,449,000,000","-1,791,000,000","12,344,000,000","3,851,000,000","3,829,000,000","-1,590,000,000","10,652,000,000","4,486,000,000","3,465,000,000","-2,160,000,000","8,812,000,000","2,610,000,000","1,997,000,000","-1,499,000,000","6,715,000,000","1,766,000,000","862,000,000","-2,502,000,000","5,578,000,000","1,388,000,000","880,000,000","-2,372,000,000","5,081,000,000","943,000,000","594,000,000","-2,438,000,000","4,269,000,000","797,000,000","423,000,000","-1,586,000,000","3,488,000,000","855,000,000","250,000,000","-1,098,000,000","2,611,000,000","799,000,000","468,000,000","-585,000,000","1,571,000,000","424,000,000","347,000,000","-645,000,000","1,148,000,000","237,000,000","299,000,000","-279,000,000","744,000,000","131,000,000","130,000,000","-303,000,000","630,000,000","153,000,000","244,000,000","-294,000,000","557,567,000","116,645,000","143,036,000","-250,688,000","480,963,000","36,817,000","126,024,000","-251,782,000","372,579,000","-202,925,000","245,670,000","-241,033,000","349,120,000","-64,403,000","2,485,000","-406,984,000","247,653,000","12,618,000","-70,199,000","-320,514,000","31,506,000","-75,573,000","-29,614,000","-17,194,000","38,698,000","-3,243,000","2,135,000","-6,555,000","7,300,000","-6,400,000","1,400,000","1,200,000"
		NetIncomeFromContinuingOperations,"21,413,000,000","-3,844,000,000","14,323,000,000","3,156,000,000","7,778,000,000","8,107,000,000","7,222,000,000","6,331,000,000","5,243,000,000","2,535,000,000","3,268,000,000","2,134,000,000","2,625,000,000","3,561,000,000","3,027,000,000","2,883,000,000","2,534,000,000","1,629,000,000","1,857,000,000","256,000,000","197,000,000","724,000,000","749,000,000","252,000,000","857,000,000","513,000,000","482,000,000","79,000,000","92,000,000","-57,000,000","214,000,000","-437,000,000","-126,000,000","108,000,000","240,000,000","-41,000,000","-7,000,000","82,000,000","98,000,000","-274,000,000","7,000,000","130,000,000","177,000,000","63,000,000","191,000,000","201,000,000","416,000,000","231,000,000","207,000,000","299,000,000","384,000,000","199,000,000","142,000,000","177,000,000","225,000,000","119,000,000","158,000,000","143,000,000","207,000,000","80,000,000","78,000,000","111,000,000","97,000,000","20,000,000","22,000,000","51,000,000","199,000,000","30,000,000","52,000,000","78,000,000","346,688,000","54,147,000","76,480,000","111,136,000","73,154,000","15,563,000","-43,314,000","-10,121,000","2,651,000","-58,230,000","-70,403,000","-23,150,000","5,087,000","-169,874,000","-168,359,000","-234,131,000","-545,140,000","-240,524,000","-317,184,000","-308,425,000","-323,213,000","-197,080,000","-138,008,000","-61,667,000","-46,427,000","-47,634,000","-21,226,000","-9,259,000","-9,300,000","-8,600,000","-6,700,000","-3,000,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000","2,000,000","1,000,000","2,000,000","1,000,000","1,000,000","1,000,000","-3,000,000","-1,000,000",,"0","1,000,000",,,"-1,000,000","-4,000,000","-2,000,000","-2,000,000","0","-6,000,000","1,000,000","2,000,000","0","-2,000,000",,,"102,000,000","-1,000,000",,,"25,000,000","-16,000,000","-38,000,000","3,000,000","-6,000,000","-6,000,000","10,000,000","3,000,000","-9,000,000","9,000,000","-22,000,000","20,000,000","20,000,000","17,000,000","12,000,000","-19,000,000","48,455,000","20,580,000","-570,000","-13,733,000","51,505,000","33,280,000","82,929,000","53,454,000","105,165,000","426,000","81,351,000","5,982,000","-12,718,000","64,689,000","-32,319,000","26,641,000","182,656,000","124,207,000","112,100,000","85,664,000","79,371,000","-1,354,000","3,250,000","4,190,000","31,611,000","8,369,000",,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000","2,000,000","1,000,000","2,000,000","1,000,000","1,000,000","1,000,000","-3,000,000","-1,000,000",,"0","1,000,000",,,"-1,000,000","-4,000,000","-2,000,000","-2,000,000","0","-6,000,000","1,000,000","2,000,000","0","-2,000,000",,,"-1,000,000","-1,000,000","0","-2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"35,766,000,000","8,978,000,000","9,802,000,000","8,948,000,000","8,038,000,000","7,508,000,000","7,618,000,000","6,523,000,000","5,748,000,000","5,362,000,000","6,170,000,000","5,563,000,000","5,202,000,000","4,854,000,000","4,262,000,000","3,778,000,000","3,630,000,000","3,671,000,000","3,498,000,000","2,912,000,000","2,633,000,000","2,435,000,000","2,297,000,000","2,084,000,000","1,909,000,000","1,827,000,000","1,752,000,000","1,599,000,000","1,504,000,000","1,426,000,000","1,380,000,000","1,247,000,000","1,109,000,000","1,010,000,000","962,000,000","834,000,000","756,000,000","700,000,000","662,000,000","554,000,000","485,000,000","457,000,000","359,000,000","278,000,000","244,000,000","202,000,000","169,000,000","150,000,000","129,000,000","119,000,000","112,000,000","96,000,000","84,000,000","87,000,000","77,000,000","76,000,000","133,000,000","1,000,000","63,000,000","61,000,000","60,000,000","62,000,000","59,000,000","63,000,000","43,000,000","40,000,000","123,000,000","-57,000,000","27,000,000","28,000,000","20,831,000","68,208,000","-6,929,000","-6,386,000","104,327,000","-66,595,000","47,821,000","-7,243,000","118,517,000","-53,109,000","36,758,000","-14,414,000","18,176,000","31,530,000","39,716,000","40,512,000","58,186,000","77,850,000","90,480,000","96,302,000","242,613,000","21,398,000","12,769,000","5,338,000","-18,756,000","21,432,000","7,427,000","1,975,000","1,700,000","1,400,000","900,000","700,000"
			DepreciationAndAmortization,"35,766,000,000","8,978,000,000","9,802,000,000","8,948,000,000","8,038,000,000","7,508,000,000","7,618,000,000","6,523,000,000","5,748,000,000","5,362,000,000","6,170,000,000","5,563,000,000","5,202,000,000","4,854,000,000","4,262,000,000","3,778,000,000","3,630,000,000","3,671,000,000","3,498,000,000","2,912,000,000","2,633,000,000","2,435,000,000","2,297,000,000","2,084,000,000","1,909,000,000","1,827,000,000","1,752,000,000","1,599,000,000","1,504,000,000","1,426,000,000","1,380,000,000","1,247,000,000","1,109,000,000","1,010,000,000","962,000,000","834,000,000","756,000,000","700,000,000","662,000,000","554,000,000","485,000,000","457,000,000","359,000,000","278,000,000","244,000,000","202,000,000","169,000,000","150,000,000","129,000,000","119,000,000","112,000,000","96,000,000","84,000,000","87,000,000","77,000,000","76,000,000","133,000,000","1,000,000","63,000,000","61,000,000","60,000,000","62,000,000","59,000,000","63,000,000","43,000,000","40,000,000","123,000,000","-57,000,000","27,000,000","28,000,000","20,831,000","68,208,000","-6,929,000","-6,386,000","104,327,000","-66,595,000","47,821,000","-7,243,000","118,517,000","-53,109,000","36,758,000","-14,414,000","18,176,000","31,530,000","39,716,000","40,512,000","58,186,000","77,850,000","90,480,000","96,302,000","242,613,000","21,398,000","12,769,000","5,338,000","-18,756,000","21,432,000","7,427,000","1,975,000","1,700,000","1,400,000","900,000","700,000"
				Depreciation,,"8,978,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"554,000,000","485,000,000","457,000,000","359,000,000","278,000,000","244,000,000","202,000,000","169,000,000","150,000,000",,,,"96,000,000","84,000,000","87,000,000",,,,"65,000,000",,,,,,,,,,,,,,,"18,129,000","17,681,000","18,467,000","18,338,000","19,003,000","19,750,000","19,863,000","41,441,000","30,000","20,940,000","21,047,000","19,795,000","20,794,000","23,073,000","22,741,000","22,857,000","20,682,000","18,180,000","13,871,000","9,610,000","8,102,000","5,223,000","-20,572,000","21,491,000","6,983,000","1,790,000",,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-64,000,000",,,,,,,,,,,,,,,"-25,058,000","-24,067,000","85,860,000","-84,933,000","28,818,000","-26,993,000","98,654,000","-94,550,000","36,728,000","-35,354,000","-2,871,000","11,735,000","18,922,000","17,439,000","35,445,000","54,993,000","69,798,000","78,122,000","228,742,000","11,788,000","4,667,000","115,000","1,816,000","-59,000","444,000","185,000",,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-64,000,000",,,,,,,,,,,,,,,"-25,058,000","-24,067,000","85,860,000","-84,933,000","28,818,000","-26,993,000","98,654,000","-94,550,000","36,728,000","-35,354,000","-2,871,000","11,735,000","18,922,000","17,439,000","35,445,000","54,993,000","69,798,000","78,122,000","228,742,000","11,788,000","4,667,000","115,000","1,816,000","-59,000","444,000","185,000",,,,
