name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,12/31/2015,09/30/2015,12/31/2014,09/30/2014
OperatingIncome,"-540,684,000","-128,998,000","-89,404,000","-127,995,000","-194,287,000","-124,591,000","130,121,000","-129,552,000","-115,508,000","-98,786,000","-105,940,284","-69,947,962","-63,476,438","-48,650,570","-37,196,592","-35,804,581","-33,485,442","-21,438,145","-17,992,814","-11,589,319","-12,132,403","-9,052,493","-6,678,848","-7,234,204","-6,964,914","-5,160,479","-2,916,672","-2,668,553"
NetNonOperatingInterestIncomeExpense,"-17,222,000","-8,440,000","-2,981,000","-2,138,000","-3,663,000","-4,041,000","-9,416,000","-8,829,000","-5,884,000","-1,644,000","-2,451,766","740,434","1,261,988","273,512","249,601","280,891","184,009","-266,686",,,"5,854","10,112",,,,,,
	InterestIncomeNonOperating,"382,000","98,000","37,000","144,000","104,000","134,000","194,000","670,000","1,025,000","2,275,000","1,478,465","1,341,811","1,421,485","867,017",,,,,,,,,,,,,,
	InterestExpenseNonOperating,"17,604,000","8,538,000","3,018,000","2,282,000","3,767,000","4,175,000","9,610,000","9,499,000","6,909,000","3,919,000","3,930,231","601,377","159,497","593,505",,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,,,,,,"-280,891","-184,009","266,686",,,"-5,854","-10,112",,,,,,
OtherIncomeExpense,"-142,164,000","-289,000","-55,196,000","-65,438,000","-21,241,000","-55,027,000","-40,595,000","2,681,000","2,775,000","-68,392,000","-4,825,373","-617,131","-8,875,714","-2,197,309","487,517","-448,425","-32,867","-31,473","-166,167","16,046","397","-8,392","58,746","23,613","-32,841","-26,471,379","32,398","6,166"
	GainOnSaleOfSecurity,,,"-55,192,000","-4,219,000","-21,180,000","-17,084,000","-40,090,000","2,697,000","2,770,000","-68,406,000","-4,736,000","-263,000","-9,104,000","-736,000","511,700","-426,191",,,,,,,,,,,,
	SpecialIncomeCharges,"-61,102,000","0","0","-61,102,000","0","-39,487,000","0","0","0","0","0","-293,083","0","-1,208,132",,,,,,"16,046",,,"58,746","23,613","0","-26,510,504","62,459","-23,895"
		OtherSpecialCharges,,,"0","61,102,000",,"39,487,000",,,,,"0","293,083",,"1,208,132",,,,,,"-16,046",,,"-58,746","-23,613","0","26,510,504",,
	OtherNonOperatingIncomeExpenses,"-471,000","-289,000","-4,000","-117,000","-61,000","1,544,000","-505,000","-16,000","5,000","14,000","-89,373","-61,048","228,286","-253,177","-24,183","-22,234","-32,867","-31,473","-12,475","16,046","397","-8,392","58,746","23,613","-32,841","14,621","32,398","6,166"
PretaxIncome,"-700,070,000","-137,727,000","-147,581,000","-195,571,000","-219,191,000","-183,659,000","80,110,000","-135,700,000","-118,617,000","-168,822,000","-113,217,423","-69,824,659","-71,090,164","-50,574,367","-36,459,474","-35,972,115","-33,334,300","-21,736,304","-18,255,896","-11,573,273","-12,126,152","-9,050,773","-6,620,102","-7,210,591","-6,946,902","-31,631,858","-2,884,274","-2,662,387"
TaxProvision,"1,560,000","1,208,000",,,,,,,,,,,,,,,,,,,,,,,,"-442,456","-195,292","-192,403"
NetIncomeCommonStockholders,"-701,630,000","-138,935,000","-147,933,000","-195,571,000","-219,191,000","-183,659,000","78,265,000","-135,700,000","-118,617,000","-168,822,000","-113,217,423","-69,824,659","-71,090,164","-50,574,367","-36,459,474","-35,972,115","-33,334,300","-21,736,304","-18,255,896","-11,573,273","-12,126,152","-9,050,773","-6,620,102","-7,210,591","-8,215,844","-31,189,402","-2,688,982","-2,469,984"
	NetIncome,"-701,630,000","-138,935,000","-147,933,000","-195,571,000","-219,191,000","-183,659,000","78,265,000","-135,700,000","-118,617,000","-168,822,000","-113,217,423","-69,824,659","-71,090,164","-50,574,367","-36,459,474","-35,972,115","-33,334,300","-21,736,304","-18,255,896","-11,573,273","-12,126,152","-9,050,773","-6,620,102","-7,210,591","-8,215,844","-31,189,402","-2,688,982","-2,469,984"
		NetIncomeIncludingNoncontrollingInterests,"-701,630,000","-138,935,000","-147,933,000","-195,571,000","-219,191,000","-183,659,000","78,265,000","-135,700,000","-118,617,000","-168,822,000","-113,217,423","-69,824,659","-71,090,164","-50,574,367","-36,459,474","-35,972,115","-33,334,300","-21,736,304","-18,255,896","-11,573,273","-12,126,152","-9,050,773","-6,620,102","-7,210,591","-8,215,844","-31,189,402","-2,688,982","-2,469,984"
			NetIncomeContinuousOperations,"-701,630,000","-138,935,000","-147,933,000","-195,571,000","-219,191,000","-183,659,000","78,265,000","-135,700,000","-118,617,000","-168,822,000","-113,217,423","-69,824,659","-71,090,164","-50,574,367","-36,459,474","-35,972,115","-33,334,300","-21,736,304","-18,255,896","-11,573,273","-12,126,152","-9,050,773","-6,620,102","-7,210,591","-8,215,844","-31,189,402","-2,688,982","-2,469,984"
DilutedNIAvailtoComStockholders,"-701,630,000","-138,935,000","-147,933,000","-195,571,000","-219,191,000","-183,659,000","78,265,000","-135,700,000","-118,617,000","-168,822,000","-113,217,423","-69,824,659","-71,090,164","-50,574,367","-36,459,474","-35,972,115","-33,334,300","-21,736,304","-18,255,896","-11,573,273","-12,126,152","-9,050,773","-6,620,102","-7,210,591","-8,215,844","-31,189,402","-2,688,982","-2,469,984"
BasicEPS,,"-1.42",,"-2.28","-2.72","-2.32",,"-1.79","-1.57","-2.29",,"-1.1","-1.12","-0.87",,"-0.64","-0.61","-0.43",,"-0.3","-0.67","-0.5",,"-0.399",,,,
DilutedEPS,,"-1.42",,"-2.28","-2.72","-2.32",,"-1.79","-1.57","-2.29",,"-1.1","-1.12","-0.87",,"-0.64","-0.61","-0.43",,"-0.3","-0.67","-0.5",,"-0.399",,,,
BasicAverageShares,,"98,069,000",,"85,661,000","80,654,000","79,219,000",,"75,628,000","75,550,000","73,720,000",,"63,752,719","63,263,901","57,897,390",,"56,201,299","54,691,833","50,353,812",,"38,542,937","18,092,904","18,092,904",,"18,092,904",,,,
DilutedAverageShares,,"98,069,000",,"85,661,000","80,654,000","79,219,000",,"75,628,000","75,550,000","73,720,000",,"63,752,719","63,263,901","57,897,390",,"56,201,299","54,691,833","50,353,812",,"38,542,937","18,092,904","18,092,904",,"18,092,904",,,,
TotalOperatingIncomeAsReported,"-540,684,000","-128,998,000","-89,404,000","-127,995,000","-194,287,000","-124,591,000","130,121,000","-129,552,000","-115,508,000","-98,786,000","-105,940,284","-69,947,962","-63,476,438","-48,650,570","-37,196,592","-35,804,581","-33,485,442","-21,438,145","-17,992,814","-11,589,319","-12,132,403","-9,052,493","-6,678,848","-7,234,204","-6,964,914","-31,646,479","-2,916,672","-2,668,553"
TotalExpenses,"621,628,000","143,379,000","149,694,000","133,645,000","194,910,000","124,591,000","119,879,000","130,198,000","115,508,000","98,786,000","105,940,284","69,947,962","63,476,438","48,650,570","37,196,592","35,804,581","33,485,442","21,438,145","17,992,814","11,589,319","12,132,403","9,052,493","6,678,848","7,234,204","6,964,914","5,160,479","2,916,672","2,668,553"
NetIncomeFromContinuingAndDiscontinuedOperation,"-701,630,000","-138,935,000","-147,933,000","-195,571,000","-219,191,000","-183,659,000","78,265,000","-135,700,000","-118,617,000","-168,822,000","-113,217,423","-69,824,659","-71,090,164","-50,574,367","-36,459,474","-35,972,115","-33,334,300","-21,736,304","-18,255,896","-11,573,273","-12,126,152","-9,050,773","-6,620,102","-7,210,591","-8,215,844","-31,189,402","-2,688,982","-2,469,984"
NormalizedIncome,"-616,614,200","-138,935,000","-92,741,000","-130,250,000","-198,011,000","-127,088,000","107,530,700","-138,397,000","-121,387,000","-100,416,000","-108,481,423","-69,268,576","-61,986,164","-48,630,235","-36,971,174","-35,545,924","-33,334,300","-21,736,304","-18,255,896","-11,573,273","-12,126,152","-9,050,773","-6,620,102","-7,210,591","-8,215,844","-31,189,402","-2,688,982","-2,469,984"
InterestIncome,"382,000","98,000","37,000","144,000","104,000","134,000","194,000","670,000","1,025,000","2,275,000","1,478,465","1,341,811","1,421,485","867,017",,,,,,,,,,,,,,
InterestExpense,"17,604,000","8,538,000","3,018,000","2,282,000","3,767,000","4,175,000","9,610,000","9,499,000","6,909,000","3,919,000","3,930,231","601,377","159,497","593,505",,,,,,,,,,,,,,
NetInterestIncome,"-17,222,000","-8,440,000","-2,981,000","-2,138,000","-3,663,000","-4,041,000","-9,416,000","-8,829,000","-5,884,000","-1,644,000","-2,451,766","740,434","1,261,988","273,512","249,601","280,891","184,009","-266,686",,,"5,854","10,112",,,,,,
EBIT,"-682,466,000","-129,189,000","-144,563,000","-193,289,000","-215,424,000","-179,484,000","89,720,000","-126,201,000","-111,708,000","-164,903,000","-109,287,192","-69,223,282","-70,930,667","-49,980,862","-34,261,070","-35,804,581","-33,485,442","-21,438,145","-17,992,814","-11,589,319","-12,132,403","-9,052,493","-6,678,848","-7,234,204","-6,964,914","-5,160,479","-2,916,672","-2,668,553"
EBITDA,"-681,008,000"
ReconciledCostOfRevenue,"6,447,000","1,247,000","5,051,000","149,000",,,,,,,,,,,,,,,,"0",,,,,,,,
ReconciledDepreciation,"1,458,000","360,000","376,000","274,000","448,000","394,000","58,000","315,000","122,000","142,000","-139,908","143,342","123,021","113,228",,,,"208,624",,,,"0",,,,"2,154","2,155","1,576"
NetIncomeFromContinuingOperationNetMinorityInterest,"-701,630,000","-138,935,000","-147,933,000","-195,571,000","-219,191,000","-183,659,000","78,265,000","-135,700,000","-118,617,000","-168,822,000","-113,217,423","-69,824,659","-71,090,164","-50,574,367","-36,459,474","-35,972,115","-33,334,300","-21,736,304","-18,255,896","-11,573,273","-12,126,152","-9,050,773","-6,620,102","-7,210,591","-8,215,844","-31,189,402","-2,688,982","-2,469,984"
TotalUnusualItemsExcludingGoodwill,"-141,693,000","0","-55,192,000","-65,321,000","-21,180,000","-56,571,000","-40,090,000","2,697,000","2,770,000","-68,406,000","-4,736,000","-556,083","-9,104,000","-1,944,132","511,700","-426,191",,,,"16,046",,,"58,746","23,613","0","-26,510,504","62,459","-23,895"
TotalUnusualItems,"-141,693,000","0","-55,192,000","-65,321,000","-21,180,000","-56,571,000","-40,090,000","2,697,000","2,770,000","-68,406,000","-4,736,000","-556,083","-9,104,000","-1,944,132","511,700","-426,191",,,,"16,046",,,"58,746","23,613","0","-26,510,504","62,459","-23,895"
NormalizedEBITDA,"-539,315,000","-128,829,000","-88,995,000","-127,694,000","-193,796,000","-122,519,000","129,868,000","-128,583,000","-114,356,000","-96,355,000","-104,551,192","-68,523,857","-61,703,646","-47,923,502","-34,772,770","-35,378,390","-33,485,442","-21,229,521","-17,992,814","-11,589,319","-12,132,403","-9,052,493","-6,678,848","-7,234,204","-6,964,914","-5,158,325","-2,914,517","-2,666,977"
TaxRateForCalcs,"0.4","0.4","0","0","0","0","0.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.014","0.068","0.072"
TaxEffectOfUnusualItems,"-56,677,200","0","0","0","0","0","-10,824,300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
