name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994
			ChangeInOtherCurrentAssets,"-11,783,000","-2,654,000","-11,537,000","2,043,000","365,000","-10,880,000","-9,301,000","-9,428,000","3,483,000","7,578,000","14,790,000","-6,146,000","15,498,000","291,000","33,149,000","-5,674,000","2,981,000","586,000","1,473,000","-1,835,000","-2,704,000","3,732,000","-15,000","-1,659,000","-672,000","-341,000","1,926,000","679,000","-2,869,000","-688,000","-1,749,000","-1,961,000","-970,000","529,000","1,485,000","-1,362,000","703,000","-1,128,000","-3,710,000","1,463,000","-2,681,000","-1,160,000","1,501,000","2,012,000","-2,420,000","-2,096,000","1,028,000",,,"2,612,000",,,,,,,,,,,"196,000","-4,784,000","-940,000","157,000","814,000","-2,975,000","264,000","-2,530,000","1,798,000","3,597,000","667,000","-7,787,000","7,015,000","-8,629,000","117,000","-715,000","904,000","-203,000","702,000","-17,000","-156,000","2,514,000","2,857,000","-5,223,000","141,000","-371,000","501,000","-575,000","117,000","-742,000","100,000","100,000","6,700,000","-6,600,000","800,000","-400,000","1,400,000","100,000","-200,000","300,000","500,000","-300,000","-200,000","2,100,000","-1,700,000","-900,000","600,000","200,000","200,000","800,000","200,000","-200,000","300,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,573,000","133,000","-2,292,000","-10,566,000","4,160,000","10,462,000","4,675,000","663,000","2,736,000","598,000","4,001,000","-7,155,000","8,274,000","-3,287,000","-769,000","5,080,000","3,647,000","140,000","3,123,000","-5,112,000","11,975,000","-2,665,000","2,141,000","-3,460,000","2,125,000","-4,411,000","3,733,000","-6,392,000","2,567,000","4,004,000","-1,254,000","-7,180,000","7,033,000","-3,974,000","1,320,000","6,228,000","5,700,000","-3,500,000","3,700,000","5,400,000","7,100,000","5,600,000","4,600,000","2,700,000","2,800,000","-2,400,000","4,100,000","-5,700,000","3,300,000","-2,600,000","3,000,000","2,300,000","2,200,000","-1,400,000","2,600,000","-1,900,000","400,000","-2,700,000","6,500,000"
			ChangeInOtherWorkingCapital,"-28,382,000","-8,757,000","-6,074,000","-10,097,000","-3,454,000","168,000","5,077,000","-21,391,000","389,000","-1,177,000","-7,744,000","8,427,000","21,568,000","-23,491,000","-13,110,000","-646,000","-7,875,000","18,226,000","74,277,000","5,401,000","-13,291,000","484,000","1,164,000","431,000","-2,736,000","8,976,000","-2,626,000","-3,725,000","-2,419,000","3,239,000","-6,027,000","-456,000","3,363,000","10,229,000","-1,644,000","-1,319,000","-2,117,000","4,404,000","1,377,000","-3,817,000","5,262,000",,,,,,,,"-928,000",,,"-893,000","1,679,000","-1,461,000","-588,000","-5,003,000","117,000","10,693,000","-333,000","-6,208,000","6,419,000","-133,000","-542,000","-563,000","657,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-33,808,000","-8,630,000","-7,806,000","-6,916,000","-10,456,000","-4,297,000","-5,361,000","-5,574,000","-3,645,000","-1,445,000","-7,883,000","-2,766,000","-4,988,000","-5,272,000","385,000","-1,620,501,000","217,845,000","64,332,000","-37,698,000","3,312,000","-6,457,000","3,758,000","-9,027,000","-11,595,000","-5,588,000","-13,298,000","-108,853,000","-3,449,000","-6,000,000","-4,184,000","-6,814,000","-4,303,000","-6,265,000","-23,370,000","-11,134,000","-19,347,000","-4,120,000","4,695,000","-28,959,000","-18,054,000","-16,610,000","-3,286,000","-16,212,000","13,020,000","-2,937,000","-17,246,000","-90,107,000","-82,801,000","20,243,000","10,131,000","24,741,000","24,570,000","8,454,000","-32,778,000","-35,803,000","-9,801,000","-4,790,000","19,220,000","-5,625,000","-45,072,000","-10,671,000","-14,439,000","8,672,000","-15,609,000","-1,106,000","-18,912,000","20,995,000","-74,429,000","21,480,000","-38,216,000","-11,203,000","-8,795,000","-9,285,000","-3,665,000","-8,271,000","-2,677,000","2,301,000","524,000","9,618,000","-16,150,000","6,499,000","-22,023,000","1,883,000","6,284,000","-12,056,000","-9,536,000","-2,675,000","-11,453,000","583,000","-6,221,000","-10,800,000","-1,100,000","-2,100,000","-1,300,000","-1,000,000","-600,000","-900,000","-1,100,000","-900,000","-1,500,000","-2,400,000","-1,800,000","-1,700,000","-1,700,000","-3,000,000","-1,500,000","-1,000,000","-800,000","-600,000","-1,200,000","-800,000","-800,000","-800,000"
	CashFlowFromContinuingInvestingActivities,"-33,808,000","-8,630,000","-7,806,000","-6,916,000","-10,456,000","-4,297,000","-5,361,000","-5,574,000","-3,645,000","-1,445,000","-7,883,000","-2,766,000","-4,988,000","-5,272,000","385,000","-1,620,501,000","217,845,000","64,332,000","-37,698,000","3,312,000","-6,457,000","3,758,000","-9,027,000","-11,595,000","-5,588,000","-13,298,000","-108,853,000","-3,449,000","-6,000,000","-4,184,000","-6,814,000","-4,303,000","-6,265,000","-23,370,000","-11,134,000","-19,347,000","-4,120,000","4,695,000","-28,959,000","-18,054,000","-16,610,000","-3,286,000","-16,212,000","13,020,000","-2,937,000","-17,246,000","-90,107,000","-82,801,000","20,243,000","10,131,000","24,741,000","24,570,000","8,454,000","-32,778,000","-35,803,000","-9,801,000","-4,790,000","19,220,000","-5,625,000","-45,072,000","-10,671,000","-14,439,000","6,005,000","-12,942,000","-1,106,000","-18,912,000","20,995,000","-74,429,000","21,480,000","-38,216,000","-11,203,000","-8,795,000","-9,285,000","-3,665,000","-8,271,000","-2,677,000","2,301,000","524,000","9,618,000","-16,150,000","6,499,000","-22,023,000","1,883,000","6,284,000","-12,056,000","-9,536,000","-2,675,000","-11,453,000","583,000","-6,221,000","-10,800,000","-1,100,000","-2,100,000","-1,300,000","-1,000,000","-600,000","-900,000","-1,100,000","-900,000","-1,500,000","-2,400,000","-1,800,000","-1,700,000","-1,700,000","-3,000,000","-1,500,000","-1,000,000","-800,000","-600,000","-1,200,000","-800,000","-800,000","-800,000"
		CapitalExpenditureReported,"-29,722,000","-9,040,000","-7,885,000","-6,745,000","-6,052,000","-5,962,000","-5,872,000","-5,444,000","-5,437,000","-5,896,000","-7,724,000","-4,753,000","-4,507,000","-10,649,000","-8,613,000","-3,667,000","-3,868,000","-3,065,000","-2,651,000","-3,705,000","-3,047,000","-3,573,000","-5,412,000","-6,612,000","-7,579,000","-9,684,000","-7,885,000","-9,126,000","-3,966,000","-2,748,000","-5,795,000","-6,107,000","-7,312,000","-13,328,000","-10,444,000","-14,199,000","-13,014,000","-9,932,000","-7,852,000","-4,949,000","-16,577,000","-4,098,000","-4,998,000","-6,109,000","-3,935,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"0","0","0","0","0","0","0","0","1,900,000","2,550,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"42,000","9,024,000","0","0","0","0","114,000","163,000","20,881,000","-6,290,000","-9,801,000","-4,790,000","-6,380,000","-5,025,000","-5,297,000","-6,596,000","-5,289,000","-3,060,000","-6,544,000","-6,468,000","-10,510,000","-9,044,000","-11,480,000","-10,826,000","-8,940,000","-4,703,000","-4,795,000","-9,285,000","-3,666,000","-8,271,000","-2,226,000","-2,720,000","-2,239,000","-2,882,000","-3,130,000","-3,501,000","-2,926,000","-3,670,000","-2,716,000","-2,056,000","13,549,000","-4,875,000","-9,203,000","3,333,000","-10,121,000","-1,900,000","-1,100,000","-2,100,000","-1,300,000","-1,000,000","-600,000","-900,000","-1,100,000","-900,000","-1,500,000","-2,400,000","-1,800,000","-1,700,000","-1,700,000","-3,000,000","-1,500,000","-1,000,000","-800,000","-600,000","-1,200,000","-800,000","-800,000","-800,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,290,000","-9,801,000","-4,790,000","-6,380,000","-5,025,000","-5,297,000","-6,596,000","-5,289,000","-3,060,000","-6,544,000","-9,135,000","-10,510,000","-9,044,000","-11,480,000","-10,826,000","-8,940,000","-4,703,000","-4,795,000","-9,285,000","-3,666,000","-8,271,000","-2,226,000","-2,720,000","-2,239,000","-2,882,000","-3,130,000","-3,501,000","-2,926,000","-3,670,000","-2,716,000","-2,056,000","-4,201,000","-4,875,000","-4,203,000","-1,667,000","-10,121,000","-1,900,000","-1,100,000","-2,100,000","-1,300,000","-1,000,000","-600,000","-900,000","-1,100,000","-900,000","-1,500,000","-2,400,000","-1,800,000","-1,700,000","-1,700,000","-3,000,000","-1,500,000","-1,000,000","-800,000","-600,000","-1,200,000","-800,000","-800,000","-800,000"
			SaleOfPPE,"0","0","0","0","0","0","0","0","1,900,000","2,550,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"42,000","9,024,000","0","0","0","0","114,000","163,000",,,,,,,,,"0","0","0","2,667,000",,,,,,,,,,,,,,,,,,,,,,,,"5,000,000",,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,,,,,,,,"0","0","0","0","0","8,001,000","-1,616,692,000","-33,550,000",,,,,,,,,"0","0",,,"0","0",,,"0","0",,,"0","-203,000",,,"0",,,,"0",,,,"-1,954,000",,,,,,,,,,,,,,,,"-373,000","-53,000","-157,579,000","-7,388,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,,,,,,,,"0","0","0","0","0","8,001,000","-1,616,692,000","-33,550,000",,,,,,,,,"0","0",,,"0","0",,,"0","0",,,"0","-203,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,"0",,,"0","8,001,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,"-1,954,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"1,934,000","2,430,000","79,000","-171,000","-404,000","1,665,000","511,000","-130,000","-108,000","1,901,000","-159,000","-155,000","-481,000","5,377,000","997,000","-142,000","255,263,000","67,397,000","-35,047,000","7,017,000","-3,410,000","7,331,000","-3,615,000","-4,983,000","1,991,000","-3,614,000","-100,968,000","5,677,000","-2,034,000","-1,436,000","-1,019,000","1,954,000","1,047,000","-10,042,000","-690,000","-5,148,000","8,894,000","14,627,000","-20,904,000","-11,382,000","-33,000","812,000","-11,214,000","19,129,000","998,000","-10,721,000","-94,883,000","-79,581,000","23,250,000","14,008,000","15,002,000","25,750,000","10,000,000","-29,977,000",,,,"25,600,000","-600,000","-39,775,000","-4,075,000","-9,150,000","9,065,000","-9,065,000","8,029,000","-8,029,000","30,092,000","94,630,000","39,694,000","-29,276,000","-6,500,000",,,"1,000","0","-451,000","5,021,000","2,763,000","12,500,000","-13,020,000","10,000,000","-8,681,000","5,553,000","9,000,000","-10,000,000","-23,085,000","2,200,000","-2,250,000","-2,750,000","3,900,000",,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,"-837,000","-77,000","-185,000","-171,000","-404,000","-197,000","-156,000","-130,000","-108,000","-95,000","-166,000","-155,000","-651,000","-124,000","-162,000","-142,000","-394,000","-140,441,000","-98,891,000","-50,670,000","-83,279,000","-52,943,000","-55,142,000","-85,638,000","-106,711,000","-94,510,000","-144,519,000","-17,757,000","-43,834,000","-43,256,000","-73,532,000","-44,358,000","-54,867,000","-65,519,000","-65,482,000","-59,233,000","-57,121,000","-70,216,000","-88,700,000","-55,877,000","-43,485,000","-77,102,000","-56,816,000","-35,771,000","-98,206,000","-123,169,000","-102,378,000","-79,581,000","0","-49,992,000","-9,998,000","0","-25,000,000","-59,977,000",,,,"-48,095,000","-86,775,000","-142,005,000","-70,260,000","-98,165,000","-40,575,000","-74,850,000","-98,970,000","-94,779,000","-55,948,000","-241,090,000","-56,306,000","-381,276,000","-6,500,000",,,"0","0",,,"0","0",,,"-12,771,000","-4,500,000","0","-10,000,000","-10,335,000","-2,800,000","-10,000,000","-2,750,000","100,000",,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,"2,771,000","2,507,000",,,,"1,862,000","667,000","0","0","1,996,000","7,000","0","170,000","5,501,000","1,159,000","0","255,657,000","207,838,000","63,844,000","57,687,000","79,869,000","60,274,000","51,527,000","80,655,000","108,702,000","90,896,000","43,551,000","23,434,000","41,800,000","41,820,000","72,513,000","46,312,000","55,914,000","55,477,000","64,792,000","54,085,000","66,015,000","84,843,000","67,796,000","44,495,000","43,452,000","77,914,000","45,602,000","54,900,000","99,204,000","112,448,000","7,495,000","0","23,250,000","64,000,000","25,000,000","25,750,000","35,000,000",,,,,"73,695,000","86,175,000","102,230,000","66,185,000","89,015,000","49,640,000","65,785,000","106,999,000","86,750,000","86,040,000","335,720,000","96,000,000",,,,,"1,000","0","-1,000","5,021,000","2,763,000","12,500,000","0","10,000,000","4,090,000","10,053,000",,,,"5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"-6,020,000","-2,020,000","0","0","-4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,000,000","-5,873,000","-3,220,000","-3,007,000","-1,923,000","-1,336,000","-1,294,000","-1,709,000","-23,682,000",,,,,,,,,,,"-2,667,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"-481,970,000","5,032,000","-844,000","4,747,000","-490,905,000","397,761,000","-11,561,000","-30,147,000","-2,734,000","-413,000","-6,375,000","-25,615,000","-13,972,000","-116,914,000","-11,219,000","1,242,752,000","-7,491,000","5,217,000","-17,545,000","-28,331,000","-19,787,000","3,779,000","-11,861,000","-7,141,000","-31,329,000","-14,138,000","-13,976,000","-189,046,000","160,463,000","-51,982,000","-8,356,000","-4,090,000","-20,790,000","-28,694,000","-34,116,000","-15,300,000","-2,424,000","-4,254,000","-16,627,000","-10,031,000","-15,551,000","-19,037,000","-14,600,000","-66,037,000","-98,587,000","-29,400,000","24,900,000","-13,036,000","-37,835,000","2,016,000","-21,575,000","764,000","-2,187,000","-673,000","-13,111,000","1,069,000","-2,200,000","-1,036,000","1,639,000","4,778,000","237,000","-5,087,000","-3,819,000","-2,858,000","-14,480,000","-2,810,000","-31,638,000","45,712,000","-47,822,000","-26,739,000","14,980,000","1,746,000","5,952,000","50,439,000","8,321,000","7,161,000","-562,000","-17,783,000","-15,602,000","-7,779,000","824,000","-22,287,000","-2,302,000","-24,783,000","-19,036,000","-7,208,000","-11,863,000","3,060,000","-6,442,000","-13,944,000","-21,100,000","-19,700,000","-8,900,000","-90,500,000","-6,200,000","-9,100,000","800,000","-13,500,000","1,700,000","700,000","400,000","1,200,000","-800,000","-3,700,000","-7,600,000","200,000","400,000","200,000","0","-6,100,000","-2,000,000","-3,000,000","-8,800,000"
	CashFlowFromContinuingFinancingActivities,"-481,970,000","5,032,000","-844,000","4,747,000","-490,905,000","397,761,000","-11,561,000","-30,147,000","-2,734,000","-413,000","-6,375,000","-25,615,000","-13,972,000","-116,914,000","-11,219,000","1,242,752,000","-7,491,000","5,217,000","-17,545,000","-28,331,000","-19,787,000","3,779,000","-11,861,000","-7,141,000","-31,329,000","-14,138,000","-13,976,000","-189,046,000","160,463,000","-51,982,000","-8,356,000","-4,090,000","-20,790,000","-28,694,000","-34,116,000","-15,300,000","-2,424,000","-4,254,000","-16,627,000","-10,031,000","-15,551,000","-19,037,000","-14,600,000","-66,037,000","-98,587,000","-29,400,000","24,900,000","-13,036,000","-37,835,000","2,016,000","-21,575,000","764,000","-2,187,000","-673,000","-13,111,000","1,069,000","-2,200,000","-1,036,000","1,639,000","4,778,000","237,000","-5,087,000","-3,819,000","-2,858,000","-14,480,000","-2,810,000","-31,638,000","45,712,000","-47,822,000","-26,739,000","14,980,000","1,746,000","5,952,000","50,439,000","8,321,000","7,161,000","-562,000","-17,783,000","-15,602,000","-7,779,000","824,000","-22,287,000","-2,302,000","-24,783,000","-19,036,000","-7,208,000","-11,863,000","3,060,000","-6,442,000","-13,944,000","-21,100,000","-19,700,000","-8,900,000","-90,500,000","-6,200,000","-9,100,000","800,000","-13,500,000","1,700,000","700,000","400,000","1,200,000","-800,000","-3,700,000","-7,600,000","200,000","400,000","200,000","0","-6,100,000","-2,000,000","-3,000,000","-8,800,000"
		NetIssuancePaymentsOfDebt,"-480,689,000","0","0","0","-480,689,000","393,922,000","-11,417,000","-35,563,000","0","0","0",,,"-103,188,000","0","1,244,713,000",,"0",,,,"0",,,"0","0","0","-1,269,000","455,170,000","34,500,000",,,,"0","0","0","0","-20,000,000","-9,000,000","-13,000,000","5,000,000","-2,500,000","22,000,000",,,,,,,,,,,"17,327,000",,,,,,,,"-6,011,000","-4,009,000","-3,004,000","-9,019,000","-10,014,000","-9,013,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,200,000","-2,000,000","-3,000,000","-8,800,000"
			NetLongTermDebtIssuance,"-480,689,000","0","0","0","-480,689,000","393,922,000","-11,417,000","-35,563,000","0","0","0",,,"-103,188,000","0","1,244,713,000",,"0",,,,"0",,,"0","0","0","-1,269,000","489,670,000","34,500,000",,,,"0","0","0","0","-20,000,000","-9,000,000","-13,000,000","5,000,000","-2,500,000","22,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,"0","0",,,,"493,922,000","0","0","50,000,000","0","0",,,"0","0","1,244,713,000",,"0",,,,"0",,,"0","0","0","-1,269,000","489,670,000","34,500,000",,,,"0","0","0","0","0","0","0","18,000,000","15,000,000","36,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-480,689,000","0","0","0","-480,689,000","-100,000,000","-11,417,000","-35,563,000","-50,000,000","0","0",,,"-103,188,000",,,,"0",,,,"0",,,"0","0","0","0","-190,249,000","0",,,,"0","0","0","0","-20,000,000","-9,000,000","-13,000,000","-13,000,000","-17,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,"0","0","0","0","0","0","0","0","0",,,,,"0",,,,"0",,,,"0",,,"0","0","0","0","-34,500,000","34,500,000",,,,"0","0","0","0","-20,000,000","-9,000,000","-13,000,000","5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,"0","0","0","0","0","0","0","0","50,000,000",,,,,"0",,,,"0",,,,"0",,,"0","0","0","0","155,749,000","34,500,000",,,,"0","0","0","0","0","0","0","18,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,"0","0","0","0","0","0","0","0","-50,000,000",,,,,"0",,,,"0",,,,"0",,,"0","0","0","0","-190,249,000","0",,,,"0","0","0","0","-20,000,000","-9,000,000","-13,000,000","-13,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,,,,,,,,,,"0","0",,,"-8,397,000","-4,780,000","0",,"-33,000","-13,693,000","-25,730,000","-13,492,000","0","-7,408,000","-8,189,000","-18,639,000","-14,617,000","-9,556,000","-188,776,000","-284,444,000","-85,496,000","-8,526,000","-6,479,000","-12,438,000","-28,900,000","-29,441,000","-16,547,000","-10,766,000","-13,396,000","-2,493,000","7,112,000","-15,154,000","-31,138,000","-34,646,000","-85,731,000","-79,153,000","-27,807,000","23,332,000","-10,913,000","-36,027,000","3,293,000","-19,505,000","2,523,000","241,000","-15,557,000","6,652,000","3,147,000","38,000","1,554,000","3,460,000","6,288,000","2,264,000","2,753,000","2,198,000","2,375,000","-3,195,000","9,570,000","-20,267,000","7,006,000","-45,455,000","-24,282,000","17,407,000","4,144,000","5,952,000","50,439,000","8,321,000","7,161,000","-562,000","-43,089,000","10,737,000","-7,925,000","-63,000","-22,155,000","-2,112,000","-25,137,000","-18,973,000","-6,927,000","-11,863,000","3,060,000","-6,442,000","-14,044,000","-21,000,000","-19,700,000","-8,900,000","-25,500,000","-6,200,000","-9,100,000","800,000","-13,500,000","1,700,000","700,000","400,000","1,100,000","-800,000","-3,700,000","-7,600,000","200,000","400,000",,,,,,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,203,000","10,569,000","1,319,000","13,532,000","10,408,000","7,668,000","11,515,000","7,565,000","33,635,000","5,422,000","7,679,000","24,161,000","6,409,000","4,948,000","686,000","2,260,000","271,000","7,159,000","2,407,000","3,096,000","3,460,000","6,288,000","2,264,000","2,753,000","2,198,000","2,375,000","826,000","10,334,000","2,091,000","7,006,000","1,818,000","4,184,000","17,407,000","4,144,000","5,952,000","50,439,000","8,321,000","7,161,000","1,271,000","1,737,000","1,166,000","515,000","1,068,000","1,515,000","1,088,000","426,000","676,000","7,574,000","2,704,000","4,041,000","3,559,000","4,569,000","700,000","1,900,000","1,800,000","2,200,000","1,900,000","1,500,000","800,000","-400,000","1,700,000","800,000","400,000","1,000,000","100,000","500,000","200,000","200,000","400,000",,,,,,
			CommonStockPayments,,,,,,,,,,"0","0",,,"-8,397,000","-4,780,000","0",,"-33,000","-13,693,000","-25,730,000","-13,492,000","0","-7,408,000","-8,189,000","-18,639,000","-14,617,000","-9,556,000","-188,776,000","-284,444,000","-85,496,000","-8,526,000","-6,479,000","-12,438,000","-28,900,000","-29,441,000","-16,547,000","-10,766,000","-305,000","-3,696,000","-3,457,000","-16,473,000","-44,670,000","-45,054,000","-93,399,000","-90,668,000","-35,372,000","-10,303,000","-16,335,000","-43,706,000","-20,868,000","-25,914,000","-2,425,000","-445,000",,,"-4,012,000","-2,369,000",,,,,"0","0","0","-4,021,000","-764,000","-22,358,000","0","-47,273,000",,,,,"0","0","0","-1,833,000",,,"-8,440,000","-1,131,000","-23,670,000","-3,200,000","-25,563,000","-19,649,000","-14,501,000","-14,567,000","-981,000","-10,001,000","-18,613,000","-21,700,000","-21,600,000","-10,700,000","-27,700,000","-8,100,000",,,"-13,100,000","0",,,"100,000","-900,000","-4,200,000","-7,800,000",,,,,,,,
		CashDividendsPaid,"0",,,,,"0","0","0","0","-6,060,000","-5,988,000","-5,982,000","-5,940,000","-5,927,000","-5,971,000","-5,968,000","-5,014,000","-4,988,000","-4,951,000","-5,043,000","-5,014,000","-5,012,000","-4,976,000","-5,001,000","-4,970,000","-5,027,000","-5,048,000","-5,158,000","-5,828,000","-6,434,000","-6,460,000","-6,447,000","-6,389,000","-4,267,000","-4,340,000","-4,397,000","-4,368,000","-4,316,000","-4,266,000","-4,243,000","-4,247,000","-2,156,000","-2,164,000","-2,293,000","-2,427,000","-2,440,000","-2,425,000","-2,382,000","-2,456,000","-2,419,000","-2,457,000","-2,461,000","-2,444,000","-2,444,000","-2,438,000","-2,455,000","-2,450,000","-2,448,000",,,"-2,407,000","-2,400,000","-2,389,000","-2,377,000","-2,374,000","-2,366,000","-2,358,000","-2,364,000","-2,367,000","-2,457,000","-2,427,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStockDividendPaid,"0",,,,,,"0","0","0","-6,060,000","-5,988,000","-5,982,000","-5,940,000","-5,927,000","-5,971,000","-5,968,000","-5,014,000","-4,988,000","-4,951,000","-5,043,000","-5,014,000","-5,012,000","-4,976,000","-5,001,000","-4,970,000","-5,027,000","-5,048,000","-5,158,000","-5,828,000","-6,434,000","-6,460,000","-6,447,000","-6,389,000","-4,267,000","-4,340,000","-4,397,000","-4,368,000","-4,316,000","-4,266,000","-4,243,000","-4,247,000",,,,"-2,427,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"11,784,000","5,943,000","0","5,832,000","9,000","6,576,000","0","5,726,000","5,000","5,869,000","1,000","6,027,000","589,000","805,000","53,000","4,314,000","10,558,000","10,481,000","1,496,000","2,746,000","9,204,000","8,686,000","764,000","5,019,000","733,000","5,530,000","783,000","5,994,000","3,077,000","5,221,000","6,397,000","8,592,000","2,832,000","4,456,000","962,000","5,474,000","13,163,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-13,065,000","-911,000","-844,000","-1,085,000","-10,225,000","-2,737,000","-144,000","-310,000","-2,739,000","-222,000","-388,000","-660,000","-8,621,000","-207,000","-521,000","-307,000","-13,035,000","-243,000","-397,000","-304,000","-10,485,000","105,000","-241,000","1,030,000","-8,453,000","-24,000","-155,000","163,000","-7,512,000","227,000","233,000","244,000","-4,795,000","17,000","-1,297,000","170,000","-453,000","1,593,000","-868,000","100,000","-1,150,000","16,757,000","210,000","4,487,000","-17,007,000","847,000","3,993,000","259,000","648,000","1,142,000","387,000","702,000","16,000","1,000","2,000","377,000","212,000","-142,000","614,000","911,000","380,000","571,000","381,000","148,000","108,000",,,,,,,,,,,,,,,"146,000","887,000","-132,000","-190,000","354,000","-63,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
