name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
TotalAssets,"1,793,483,000","1,830,378,000","1,783,142,000","1,780,324,000","481,803,000","457,680,000"
	CurrentAssets,"1,759,723,000","1,798,725,000","1,759,646,000","1,756,285,000","453,663,000","430,906,000"
		CashCashEquivalentsAndShortTermInvestments,"1,644,303,000","1,712,072,000","1,669,174,000","1,684,340,000","387,775,000","370,336,000"
			CashAndCashEquivalents,"1,197,257,000","1,247,581,000","1,260,220,000","1,579,287,000","247,630,000","220,433,000"
			OtherShortTermInvestments,"447,046,000","464,491,000","408,954,000","105,053,000","140,145,000","149,903,000"
		Receivables,"64,458,000","55,802,000","62,813,000","52,966,000","46,800,000","41,309,000"
			AccountsReceivable,"18,110,000","24,453,000","22,789,000","15,529,000","14,721,000","21,287,000"
				GrossAccountsReceivable,,"24,653,000",,"15,529,000","14,921,000","21,387,000"
				AllowanceForDoubtfulAccountsReceivable,,"-200,000",,,"-200,000","-100,000"
			OtherReceivables,"46,348,000","31,349,000","40,024,000","37,437,000","32,079,000","20,022,000"
		Inventory,"4,942,000","3,940,000",,,,
		PrepaidAssets,"34,090,000","14,660,000","14,377,000","7,150,000","7,993,000","8,336,000"
		RestrictedCash,"7,800,000","7,800,000","7,800,000","7,800,000","7,800,000","7,800,000"
		OtherCurrentAssets,"4,130,000","4,451,000","5,482,000","4,029,000","3,295,000","3,125,000"
	TotalNonCurrentAssets,"33,760,000","31,653,000","23,496,000","24,039,000","28,140,000","26,774,000"
		NetPPE,"19,868,000","20,983,000","22,023,000","22,457,000","22,041,000","22,888,000"
			GrossPPE,"33,231,000","33,400,000","34,223,000","22,457,000","32,649,000","32,787,000"
				Properties,"0","0","0",,"0","0"
				MachineryFurnitureEquipment,"14,373,000","13,994,000","14,281,000",,"11,260,000","11,266,000"
				OtherProperties,"10,748,000","11,296,000","11,832,000","22,457,000","12,889,000","13,411,000"
				Leases,"8,110,000","8,110,000","8,110,000",,"8,500,000","8,110,000"
			AccumulatedDepreciation,"-13,363,000","-12,417,000","-12,200,000",,"-10,608,000","-9,899,000"
		InvestmentsAndAdvances,"8,036,000","8,384,000",,,,
			LongTermEquityInvestment,"8,036,000","8,384,000",,,,
		OtherNonCurrentAssets,"5,856,000","2,286,000","1,473,000","1,582,000","6,099,000","3,886,000"
TotalLiabilitiesNetMinorityInterest,"249,851,000","256,952,000","209,802,000","194,338,000","193,497,000","169,516,000"
