name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014
MarketCap,"14,768,845,395","17,621,625,936","24,439,653,209","26,749,138,760","27,822,151,695","23,628,726,527","20,270,971,480","15,277,163,285","12,935,102,284","9,384,213,241","22,179,465,299","22,283,163,039","23,898,599,553","22,063,778,390","16,862,076,709","23,020,524,360","25,193,775,575","25,492,152,522","30,215,860,479","24,695,158,953","23,716,562,514","27,810,606,183","29,939,644,239","23,113,003,200","21,081,515,270","23,897,579,206","25,356,719,819","26,098,700,151","27,455,880,231","25,304,755,276","24,804,496,522","20,468,920,659"
PeRatio,"3.991","4.743","6.562","8.744","13.668","17.912","15.777","8.003","4.98","2.894","6.571","7.102","7.756","8.529","7.448","10.571","12.644","13.855","14.681","11.673","11.382","12.657","13.635","10.687","9.398","10.815","11.607","12.015","13.056","10.917","13.236","10.363"
ForwardPeRatio,"5.168","6.365","8.039","8.795","9.141","9.794","10.132","10.183","10.309","3.948","7.704","7.252","7.513","7.252","5.173","6.969","9.643","9.931","11.919","9.823","10.965","11.249","11.877","9.149","9.407","9.355","10.707","11.223","12.019","11.364","11.236","9.042"
PegRatio,,,"0.705","0.785","0.802","0.784","0.258","0.463",,,"2.001","1.355","4.847","4.677","0.834","0.948","0.91","1.183","2.128","1.965","1.993","1.679","3.084","2.205","1.394","0.858","1.189","1.276","1.67","1.578","1.843","1.189"
PsRatio,"1.081","1.346","1.861","2","1.975","1.622","1.378","1.013","0.853","0.631","1.434","1.412","1.511","1.454","1.121","1.541","1.693","1.752","2.079","1.737","1.73","2.056","2.25","1.79","1.649","1.918","2.061","2.154","2.303","1.948","2.13","1.775"
PbRatio,"1.164","1.364","1.851","1.987","2.19","1.974","1.784","1.368","1.151","0.654","1.467","1.512","1.577","1.497","1.205","1.545","1.736","1.791","2.066","1.695","1.651","1.959","2.12","1.685","1.597","1.896","2.086","2.254","2.488","2.415","2.495","3.202"
