name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012
MarketCap,"6,345,338,553","7,179,251,931","7,642,298,057","6,550,084,917","5,842,647,177","6,035,164,899","6,019,886,310","5,682,717,482","5,795,014,352","5,304,755,731","6,554,206,287","6,087,137,959","5,625,822,312","5,862,786,564","5,195,316,603","5,534,806,591","5,531,776,222","5,423,515,262","6,154,776,010","5,980,005,932","6,242,113,330","4,461,817,960","4,125,699,256","4,623,181,973","4,454,923,643","3,844,077,099","3,425,913,847","3,113,696,649","2,998,398,886","3,488,166,528","3,369,850,999","2,771,759,216","2,876,475,918","2,702,752,986","2,330,905,241","1,877,557,841","1,251,296,326","1,186,679,335","990,855,221","415,966,343","2,273,904,996"
EnterpriseValue,"9,584,504,553","10,351,306,931","10,903,767,057","9,798,963,917","9,035,727,177","9,145,123,899","9,017,727,310","8,624,721,482","8,736,850,352","8,220,467,731","9,408,094,287","8,831,793,959","8,303,681,312","8,277,797,564","7,579,457,603","8,192,146,591","8,255,824,222","8,104,190,262","9,002,124,010","8,672,723,932","8,037,287,330","6,219,491,960","5,820,359,256","6,246,675,973","6,108,416,643","5,421,703,099","4,990,732,847","4,736,120,649","4,443,479,886","4,890,214,528","4,848,571,999","4,159,485,216","4,081,398,918","3,898,912,986","3,374,516,241","2,870,890,841","2,266,031,326","2,208,082,335","2,012,258,221","1,251,307,343","3,075,250,996"
PeRatio,"65.952","71.227","66.78","80.162","102.692","114.917","183.6","185.714","165.75","173.429","168.222","28.25","26.631","28.029","21.819","65.049","89.867","77.794","125.167","141.905","91.5","95.333","100.379","108.733","111.517","113.154","77.057","57","63.026","75.297","122.455","193.333","109.455","113.9","123","210.4",,,,,"739.25"
ForwardPeRatio,"15.244","17.241",,,,,,,,,,,,,,,,,,,,,"172.414","400","87.719","101.01",,,,,,,,,,,,,,,
PsRatio,"8.083","9.161","9.791","8.735","7.962","8.273","8.281","7.834","7.951","7.354","9.214","8.964","8.352","8.624","7.605","7.944","8.147","7.982","9.06","9.099","9.371","9.573","8.977","10.124","10.114","9.326","8.612","7.869","7.776","9.087","9.018","7.995","8.469","8.187","7.055","7.521","8.248","8.733","7.358","7.922","8.275"
PbRatio,"1.975","2.204","2.46","2.112","1.867","1.901","1.874","1.73","1.735","1.58","2.086","1.931","1.76","1.801","1.549","1.7","1.732","1.655","1.938","1.857","3.767","2.644","2.41","2.854","3.085","2.787","2.436","2.236","2.114","2.41","2.535","2.058","2.116","1.948","1.658","1.864","1.911","2.101","1.694","1.421","1.481"
EnterprisesValueRevenueRatio,"12.326","51.244","55.716","51.233","47.906","47.757","48.218","46.041","48.852","44.249","53.36","50.466","48.346","48.991","43.99","46.776","47.63","46.135","51.805","49.279","57.459","50.017","47.693","52.786","53.945","50.521","48.905","45.565","44.743","49.637","51.04","43.539","45.515","42.703","40.323","34.781","29.336","28.891","27.177","16.022","40.325"
EnterprisesValueEBITDARatio,"19.452","87.729","93.636","80.697","66.027","75.174","70.906","93.649","77.366","68.65","84.211","98.275","76.158","77.253","69.138","30.146","74.333","75.981","63.656","78.39","119.166","80.316","73.214","87.438","83.789","86.558","78.154","76.996","71.058","84.465","66.344","61.555","82.23","72.707","56.773","58.122","47.385","54.084","66.486","29.776","94.988"
