name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987
MarketCap,"2,874,947,496","4,384,680,085","4,163,959,149","3,824,789,407","4,007,368,508","3,797,160,336","3,235,584,688","2,249,648,578","2,056,338,701","1,633,256,041","3,178,484,260","2,727,884,534","2,415,749,773","2,341,552,601","1,806,059,762","2,226,934,011","2,052,697,092","1,771,683,601","1,423,789,048","1,465,179,678","1,422,206,289","1,237,470,483","1,228,972,873","1,114,382,790","1,327,544,225","1,163,548,214","1,220,571,979","1,322,450,752","1,613,905,996","1,392,528,488","1,238,860,256","1,013,823,058","1,207,096,540","1,182,371,610","1,172,186,635","936,747,117","866,349,866","956,223,668","793,036,334","809,989,009","782,776,552","836,559,651","716,675,005","642,211,953","813,332,836","743,543,587","745,902,861","630,111,225","536,272,970","694,599,772","664,605,658","557,793,879","451,273,053","418,322,415","694,777,463","920,039,328","761,536,198","734,001,613","661,494,053","800,833,953","837,028,384","826,900,594","646,959,052","594,995,797","577,062,449","537,850,576","667,027,783","823,312,291","908,877,398","884,377,295","823,592,700","784,714,415","816,471,200","876,993,593","692,654,827","601,117,926","532,765,251","474,506,751","563,616,151","577,431,920","639,665,782","637,796,450","503,472,836","446,258,382","401,854,246","295,928,158","261,526,433","209,917,933","396,181,026","384,401,906","395,793,108","374,728,476","468,335,987","470,259,439","500,788,596","345,674,281","346,567,183","359,576,251","395,179,907","305,281,483","254,848,072","223,006,117","307,128,418","268,875,552","397,392,413","364,492,797","226,316,376","242,001,429","177,781,109","133,490,410","119,874,533","75,187,405","51,077,263","53,580,210","42,564,119","46,068,965","51,760,341","63,520,241","64,513,539","69,257,595","83,034,485","134,240,431","133,152,975","100,306,534","69,284,016","45,463,557","33,001,275","17,711,155","21,960,846","12,043,767","12,128,728","19,118,440","14,168,471","12,745,626","12,038,102","14,869,897","16,639,557","16,276,144","11,676,444","19,460,269"
EnterpriseValue,"3,565,856,496","5,048,489,085","4,848,034,149","4,508,077,407","4,715,995,508","4,545,665,336","3,977,242,688","3,020,283,578","2,818,230,701","2,376,207,041","3,942,587,260","3,514,998,534","3,210,282,773","2,780,941,601","2,237,313,762","2,652,720,011","2,489,767,092","2,225,504,601","1,888,086,048","1,921,519,678","1,885,887,289","1,708,532,483","1,702,345,873","1,609,871,790","1,829,337,225","1,361,854,214","1,417,075,979","1,520,064,752","1,806,611,996","1,567,631,488","1,422,263,256","1,199,426,058","1,393,353,540","1,343,503,610","1,347,465,635","1,132,734,117","1,059,842,866","1,094,355,668","931,168,334","961,714,009","956,493,552","954,020,651","852,294,005","777,830,953","963,710,836","908,976,587","929,100,861","827,883,225","731,356,970","893,713,772","838,876,658","728,635,879","626,973,053","596,116,415","882,341,463","1,109,647,328","972,307,198","943,302,613","872,633,053","1,037,981,953","1,092,524,384","1,090,893,594","933,273,052","889,870,797","871,937,449","833,583,576","936,180,783","1,092,465,291","1,175,914,398","1,159,906,295","1,113,925,700","1,064,474,415","1,026,655,200","1,108,939,593","951,259,827","870,945,926","819,917,251","753,592,751","815,377,151","828,750,920","963,022,782","972,323,450","837,999,836","813,032,382","770,475,246","671,206,158","647,197,433","586,774,933","773,038,026","767,611,906","786,793,108","777,428,476","835,135,987","846,059,439","879,788,596","709,174,281","697,467,183","710,676,251","746,679,907","294,281,483","243,848,072","212,006,117","296,128,418","257,875,552","390,892,413","396,792,797","261,716,376","278,901,429","214,681,109","156,390,410","125,374,533","80,687,405","58,777,263","61,180,210","52,464,119","56,968,965","47,360,341","59,820,241","57,013,539","62,657,595","75,934,485","126,640,431","128,852,975","96,506,534","77,484,016","50,663,557","38,201,275","25,011,155","29,360,846","19,043,767","18,428,728","17,018,440","12,068,471","10,645,626","8,638,102","11,469,897","13,239,557","12,876,144","8,276,444","19,960,269"
PeRatio,"46.367","76.572","70.178","73.089","319.605","408.094",,,"63.708","59.041","110.723","99.124","79.231","58.993","25.375","30.705","29.28","32.147","92.673","93.696","115.773","85.404","78.875","64.613","61.192","38.477","36.107","49.216","53.954","43.526","40.143","29.472","36.189","33.945","32.946","24.087","21.846","24.156","19.823","219.231","395.286","995.667","22.322","20.009","24.552","23.676","25.171","23.103","25.875","45.788","54.286","31.426","17.055","11.171","15.75","20.645","17.7","18.446","16.161","1,399.5",,,"47.184","33.281","32.344","22.011","19.236","22.667","30.465","28.15","25.604","20.231","17.233","29.54","21.636","22.29","20.433","11.638","15.548","15.62","20.486","25","19.96","20.587","22.657","15.474","11.816","8.451","15.976","13.74","14.702","15.215","18.672","20.528","26.19",,,,,"21.049","18.124","15.057","18.842","16.513","26.102","26.063","30.106","29.893","22.591","20.15","110.357","69.41","283.196",,,"25.543","24.062","20.905","17.187","17.275","19.038","31.466","32.834","25.997","20.788","18.91","13.807","21.358","43.033","94.402","37.761","24.988","18.509","19.99","13.486","16.658","15.351","12.163","8.726","16.074"
ForwardPeRatio,"26.316","40.161","36.9","33.557",,,,,,,,,"35.088","34.13",,"32.051","33.898","29.499","25.51","33.67","27.1","23.81","21.692","22.624","26.11","19.231","25.445","21.978","26.882","22.321","19.881",,"19.531","19.231","17.762","13.928","10.929","11.751","12.285","12.18","11.574","14.749","15.873","13.986","16.949","16.26","18.484",,,,,,,,,"26.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,"2.148","2.088",,"2.272","2.778",,,,,,,,,,,,,"2.031","1.809",,"1.776","1.748","1.614","1.266","0.993","1.068","1.117","1.107","1.053","1.34","1.22","1.216","1.474","1.356","1.607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.165","4.735","4.596","4.171","4.661","4.461","3.698","2.635","2.246","1.769","3.507","3.106","2.833","2.795","2.197","2.728","2.556","2.24","1.841","1.905","1.855","1.627","1.644","1.521","1.839","1.625","1.708","1.834","2.214","1.909","1.686","1.375","1.641","1.614","1.589","1.273","1.181","1.272","1.044","1.095","1.075","1.18","1.017","0.911","1.129","1.048","1.071","0.906","0.754","0.984","0.956","0.818","0.66","0.589","0.943","1.252","1.051","1.045","0.965","1.176","1.236","1.256","1.043","0.984","0.956","0.905","1.13","1.331","1.519","1.561","1.534","1.484","1.564","1.693","1.396","1.259","1.138","1.023","1.201","1.207","1.284","1.423","1.136","1.031","1.026","0.762","0.674","0.543","1.027","1.016","1.073","1.054","1.337","1.379","1.505","1.22","1.46","1.909","2.867","2.32","2.026","1.771","2.366","2.059","3.001","2.857","3.001","2.802","2.117","1.684","1.738","1.093","0.771","0.835","0.771","1.018","1.247","1.625","1.654","1.8","2.186","3.416","3.326","2.405","1.687","1.445","1.055","0.642","0.915","0.712","0.712","1.226","0.908","0.879","0.854","1.055","1.233","1.224","0.768","1.678"
PbRatio,"3.641","5.582","5.51","5.137","5.523","5.355","4.736","3.333","2.931","2.299","4.535","3.914","3.493","3.545","2.767","3.437","3.202","2.812","2.417","2.516","2.471","2.131","2.104","1.922","2.28","1.989","2.114","2.288","2.811","2.396","2.09","1.684","2.027","1.95","1.979","1.602","1.437","1.562","1.306","1.368","1.34","1.469","1.176","1.053","1.319","1.237","1.272","1.087","0.927","1.189","1.153","0.978","0.801","0.754","1.307","1.689","1.426","1.414","1.31","1.681","1.831","1.878","1.397","1.302","1.263","1.18","1.381","1.705","1.91","1.897","1.838","1.67","1.753","1.932","1.598","1.457","1.326","1.172","1.457","1.521","2.167","2.249","1.775","1.855","1.714","1.283","1.163","0.944","1.782","1.757","1.873","1.853","2.381","2.492","2.749","1.978","2.056","2.197","2.429","1.807","1.547","1.383","1.936","1.753","2.735","4.86","3.179","3.656","2.686","2.129","2.903","1.821","1.28","1.388","1.135","1.155","1.317","1.625","1.667","1.842","2.25","3.771","3.916","3.096","5.094","3.552","2.578","1.54","2.015","1.169","1.093","1.754","1.3","1.169","1.192","1.472","1.647","1.611","1.156","4.99"
EnterprisesValueRevenueRatio,"3.495","20.833","17.695","18.117","18.482","19.536","15.731","12.699","17.861","11.103","14.885","15.048","13.474","12.735","9.228","13.112","11.699","11.014","8.484","10.107","9.566","9.158","8.341","8.712","9.457","7.516","7.419","8.985","9.98","8.81","7.351","6.908","7.46","7.439","6.674","6.37","5.532","5.902","4.627","5.287","5.042","4.91","4.593","4.501","5.259","4.955","5.047","4.808","4.039","5.067","4.4","4.152","3.81","3.633","4.923","6.185","5.044","4.945","4.603","6.312","6.455","6.379","5.493","5.742","5.334","5.26","6.111","7.285","7.43","7.442","6.909","8.047","7.842","8.278","7.109","7.213","6.584","6.385","7.074","7.313","8.655","8.589","7.395","7.72","7.396","6.338","6.382","6.383","7.971","7.532","7.907","8.478","9.228","9.308","9.786","8.275","8.664","8.861","19.911","7.624","7.943","6.73","8.92","8.213","12.292","13.589","9.448","10.605","8.289","7.899","6.777","4.664","3.359","3.437","2.947","3.823","4.598","5.643","5.231","6.204","6.841","12.061","12.156","9.848","7.988","5.96","5.094","3.166","3.67","2.38","2.792","3.337","2.743","2.73","2.399","3.1","4.012","3.577","2.365","6.439"
EnterprisesValueEBITDARatio,"19.783","128.542","88.641","105.346","108.444","118.506","93.26","63.912","-900.106","75.423","89.028","87.499","86.687","112.32","54.021","97.405","77.978","68.416","48.836","67.822","69.695","149.478","63.746","57.98","84.235","98.293","57.75","58.318","77.447","74.211","49.379","84.675","50.897","47.683","47.268","55.175","38.208","40.033","32.263","37.247","33.786","33.087","-26.741","31.835","38.274","35.765","42.02","35.084","31.957","41.111","41.877","53.6","48.24","37.753","32.814","42.908","32.034","32.675","27.45","41.471","40.986","35.336","-29.575","47.145","46.2","45.159","59.686","45.981","42.924","41.942","144.497","40.96","36.99","38.805","25.708","34.284","49.813","22.268","34.103","32.357","37.061","37.095","32.116","34.73","31.672","26.555","24.295","29.348","37.616","28.678","27.51","33.223","33.949","35.549","36.966","30.7","33.372","42.052","80.288","33.065","35.86","27.896","36.113","31.448","47.095","55.11","35.367","44.984","34.076","39.098","33.885","24.451","19.592","20.393","-21.86","23.737","52.623","46.016","33.537","31.329","30.374","52.767","56.023","45.955","38.742","26.665","27.287","14.712","18.351","12.696","46.072","170.184","2.743","2.73","-0.909","3.1","4.012","3.577","-1.15","6.439"
