name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015
MarketCap,"6,037,901,432","11,644,271,422","14,734,293,421","20,291,343,764","26,517,098,777","28,063,320,307","30,050,208,556","18,494,723,557","15,095,335,793","11,482,565,092","6,091,629,700","4,900,005,814","4,754,618,836","3,934,632,856","3,495,490,462","6,005,002,128","3,696,561,828","2,487,575,451","2,130,936,531","1,878,088,089","1,901,500,073","1,358,985,850","759,535,854","842,802,690","620,680,770","371,591,798","691,907,599","856,852,787"
EnterpriseValue,"6,784,908,432","12,028,385,422","15,175,179,421","20,755,609,764","27,199,410,777","28,753,483,307","29,850,925,556","18,164,829,557","15,067,047,793","11,435,993,092","6,065,539,700","4,886,347,814","4,724,143,836","3,870,781,856","3,431,615,462","6,275,394,128","3,787,259,828","2,572,639,451","2,329,390,531","1,681,629,089","1,767,981,073","1,337,601,850","729,056,854","761,710,690","527,172,770","260,720,798","567,022,599","992,001,787"
PsRatio,"2.778","5.569","7.353","10.131","13.411","15.037","17.643","22.54","22.828","20.127","11.485","9.667","9.903","8.76","8.371","15.681","11.988","9.575","9.427","10.476","11.403","8.593","6.16","7.39","7.064","2.471","10.202","14.091"
PbRatio,"0.66","0.726","0.922","1.268","1.675","1.767","13.469","14.282","15.093","11.324","6.13","4.887","4.77","3.922","3.401","8.647","6.776","4.491","4.8","4.724","5.537","5.886","3.146","5.546","3.759","2.081","3.594",
EnterprisesValueRevenueRatio,"3.164","21.276","27.38","39.788","54.059","63.379","77.874","62.895","62.511","63.253","38.76","35.416","36.263","30.106","27.958","56.554","40.051","28.698","30.197","24.496","39.649","31.181","19.493","23.523","19.902","9.697","25.046","49.667"
EnterprisesValueEBITDARatio,"-1.02","-1.821","1,000.012","-3,083.585","-493.996","-755.597","-71.32","-3,256.513","-4,301.184","-1,168.966","-1,349.097","-573.044","-423.956","-341.821","-414.446","-1,040.35","-374.939","-237.35","-78.11","-101.425","-149.525","-109.684","-68.565","-29.18","-40.853","-19.741","-44.299","-89.337"
