name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009
MarketCap,"1,291,029,611","1,570,889,513","1,644,569,429","1,910,061,804","2,062,010,903","1,919,591,660","1,721,403,573","1,587,545,754","1,740,295,272","1,060,315,561","2,233,061,839","2,008,372,173","1,668,083,456","1,407,340,490","1,134,915,887","1,233,643,260","1,157,454,818","1,093,818,653","1,053,678,563","1,162,390,988","1,222,549,233","1,184,121,173","1,091,834,571","1,044,423,201","1,099,149,045","936,891,962","1,125,691,058","1,141,568,969","1,303,971,800","1,587,919,376","1,571,419,253","1,588,810,985","1,626,611,195","1,766,916,029","1,617,717,562","1,597,881,433","1,241,754,592","1,525,094,618","1,489,693,692","969,069,043","615,014,977","561,256,811","463,269,204","443,205,408","460,509,181","510,558,682","305,507,025","301,130,616","266,091,540","277,973,615","287,512,746"
EnterpriseValue,,,,,,,,,,,,,,"2,449,671,315","50,527,887","2,179,623,260","2,048,145,818","1,729,010,653","-2,035,727,437","-2,451,823,012","-2,449,323,767","-2,931,333,827","-3,109,604,429","-2,836,485,799","297,432,045","39,657,962","930,779,058","112,640,969","698,116,800","865,882,376","802,361,253","742,780,985","690,157,195","271,868,029","328,492,562","937,351,433","302,134,592","547,709,618","512,308,692","161,363,043","61,726,977","30,869,811","163,108,204","143,044,408","2,029,181","652,758,682","20,596,025","-40,249,384","-75,288,460","-39,489,385","73,830,746"
PeRatio,,"64.962","13.229","7.32","3.039","72.593","879.5",,,"4.388","9.098","9.5","9.409","10.407","9.598","13.316","13.28","12.182","11.238","9.994","14.289","16.435","19.488","19","12.78","11.759","11.829","10.383","8.461","8.619","7.532","8.087","8.57","8.074","7.312","6.612","6.209","8.245","8.054","8.031","7.28","7.747","7.766","7.43","9.005","10.692","12.604",,,,
ForwardPeRatio,"7.819","9.399","8.439","9.158","7.663","6.868","7.651","7.837","6.309","5.171","10.56","11.148","11.173","11.494","10.638","11.737","20.877","12.887",,"10.05","11.087","10.858","8.803",,,"7.102",,"7.734","8.143","9.506","8.143","8.244","6.964","7.474","7.337","6.473","5.896","7.262","7.386","7.128","6.382","6.305","6.131","6.369","7.123","7.862","7.513",,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.839","0.719","0.728","0.615","0.66","0.648","0.571","0.52","0.641","0.652","0.629","0.563","0.557","0.541","1.593","1.187","0.507","0.626",,,,
PsRatio,"121.851","20.283","10.206","5.857","2.656","18.253","18.621","76.788",,"4.221","9.441","8.507","7.663","7.671","6.247","8.044","8.076","8.495","10.387","9.487","13.548","14.59","13.705","14.368","11.274","10.883","11.707","10.015","8.23","8.298","6.584","7.033","7.013","6.535","5.638","4.75","4.396","5.461","5.335","4.655","4.678","5.489","4.193","4.012","5.362","6.9","8.75",,,,
PbRatio,"0.768","0.86","0.849","0.935","1.002","0.961","0.869","0.82","1.142","0.493","1.163","1.221","1.202","1.119","0.902","0.99","0.932","0.882","0.752","0.787","0.838","0.876","0.806","0.767","0.777","0.626","0.743","0.748","0.846","1.006","0.99","1.007","1.054","1.204","1.082","1.284","1.017","1.271","1.24","1.709","1.373","1.061","0.89","0.835","0.881","0.988","0.955","0.929",,"0.881","0.916"
EnterprisesValueRevenueRatio,"221.127",,,,,,,,,,,,,"43.13","1.571","35.844","41.146","38.843","-37.519","-77.191","-58.619","-95.971","-141.14","-54.971","287.652","2.072","61.866","2.145","21.708","183.45","41.709","11.285","8.466","6.038","5.14","19.344","3.962","8.414","-227.997","1.627","0.958","0.662","130.382","3.407","0.067","37.769","4.171","-3.18","-5.651","-10.246","233.642"
