name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993
MarketCap,"2,311,213,310","2,372,549,160","3,093,815,040","3,423,013,800","4,514,097,000","4,000,065,300","3,878,579,600","2,451,223,440","2,665,502,500","2,243,026,080","3,353,046,950","2,923,860,680","2,462,067,117","1,859,225,440","1,867,860,420","2,523,021,094","2,354,065,267","2,799,215,733","2,641,059,458","2,997,367,666","2,621,971,070","2,345,968,016","2,404,551,501","2,133,298,197","1,648,250,069","1,581,438,320","1,371,439,080","1,217,012,171","1,324,243,347","1,406,872,689","1,632,013,390","1,542,713,481","1,594,551,826","1,397,543,080","1,621,943,070","1,675,160,535","1,677,364,611","1,834,334,772","1,749,790,350","1,704,396,762","1,647,893,695","1,814,236,440","1,456,985,249","1,201,595,327","1,959,925,620","2,291,303,541","2,241,898,950","2,474,059,502","2,495,975,576","2,916,505,062","2,712,457,374","2,565,243,766","2,026,667,526","1,740,342,289","2,197,386,209","3,037,163,298","3,374,054,110","2,777,694,548","2,940,118,493","2,848,454,908","2,387,436,455","1,952,024,577","1,331,004,286","1,427,855,430","1,510,628,541","1,517,788,758","995,762,808","1,131,569,132","1,080,241,495","637,260,000","510,000,300","369,032,600","481,206,897","387,979,344","377,708,933","412,314,584","440,303,488","340,312,885","387,096,876","372,389,463","528,345,224","568,882,742","491,510,480","366,388,691","297,239,488","184,133,750","55,568,933","93,873,961","125,751,573","104,756,244","91,623,875","87,860,625","127,477,381","138,806,250","105,649,224","97,374,250","187,017,000","284,397,378","242,028,000","332,788,500","347,915,250","255,474,000","237,619,250","350,778,750","377,926,625","593,161,250","411,277,500","337,495,500","379,750,000","298,332,500","241,764,750","210,774,062","220,400,000","177,144,000","192,618,000"
EnterpriseValue,"2,612,344,310","2,717,512,160","3,413,902,040","3,757,701,800","4,901,858,000","4,780,891,300","4,696,124,600","3,309,804,440","3,510,544,500","3,094,523,080","4,248,276,950","3,852,784,680","3,421,583,117","2,755,627,440","2,788,568,420","3,479,019,094","3,331,902,267","3,236,201,733","2,825,705,458","3,193,846,666","2,737,778,070","2,516,926,016","2,595,869,501","2,346,069,197","1,888,444,069","1,821,632,320","1,642,688,080","1,461,156,171","1,567,469,347","1,618,470,689","1,819,538,390","1,755,433,481","1,796,349,826","1,651,488,080","1,899,271,070","1,981,498,535","1,974,553,611","2,115,423,772","2,030,879,350","2,056,596,762","2,005,690,695","2,133,652,440","1,823,723,249","1,568,333,327","2,367,211,620","2,764,039,541","2,683,362,950","2,988,895,502","3,031,945,576","3,505,915,062","3,372,328,374","3,264,466,766","2,724,595,526","2,594,318,289","3,243,014,209","4,094,633,298","4,493,396,110","4,258,305,548","4,438,671,493","4,365,169,908","2,234,914,455","2,025,360,577","1,394,049,286","1,505,542,430","1,588,315,541","1,609,195,758","1,139,464,808","1,275,271,132","1,246,046,495","879,232,000","776,611,300","667,304,600","657,639,897","425,608,344","419,713,933","448,379,584","481,349,488","382,741,885","355,223,876","334,678,463","559,177,224","584,503,742","507,131,480","393,620,691","332,880,488","221,692,750","94,450,933","120,358,961","152,236,573","132,283,244","157,823,875","155,760,625","204,277,381","218,306,250","186,549,224","182,074,250","268,917,000","369,497,378","312,828,000","395,588,500","395,915,250","300,774,000","274,919,250","381,078,750","375,826,625","592,361,250","413,777,500","326,895,500","369,150,000","287,732,500","230,364,750","199,374,062","194,500,000","167,044,000","180,618,000"
PeRatio,"46.812",,"2,284",,,,,,"44.463","45.39","57.109","47.108","53.94",,,,,"49.345","39.883","96.813","70.573","74.024","83.8","41.612","130.606","65.188",,,,,,,,,"70.22","25.647","19.827","17.122","16.439",,,,,,"17.018","21.708","21.66","28.479","45.124","63.104",,"583.091","166.879","215.227","79.675","107.963","196.7",,,"2,326.75","61.984","50.813","30.857","35.769","37.987","38.365","121.333","138.364","248.222",,,,"152.933","62.033","38.25","38.577","37.719","22.89","46.756","26","54.646","39.667","40.4","48.979","51.528","34.926",,,,,,,,,,,"42.5","60.744","257.143",,,,,"97.222","33.78","55.247","35.904","29.839","33.602","27.011","26.645","25.082","30.303","27.049","30.508"
ForwardPeRatio,"35.461","35.587","31.153","35.971","41.667","38.168","49.02","26.525","44.248","15.601","22.676","21.142","25.974","18.519",,"15.291","19.57","23.202","20.408","21.186","22.624","20.408","21.692","20.833","20.534","17.241","17.036","14.368","14.97","17.889","20.284","16.556","18.083","16.639","13.405","13.141","12.019","11.82","11.751","10.56","9.515","10.965","8.969","7.331","11.481","13.514","12.739",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"0.985",,,,,,,,"1.767","0.624","0.908","0.845","1.039","0.741",,"0.728","0.931","1.376","0.972","1.009","1.077","0.972","0.425","0.906",,"1.232","1.218","1.027",,"1.904","2.156","1.761","3.614","3.33","2.68","10.11","8.583","8.442","8.397","1.433","1.291","1.747","0.69","0.482","0.522","0.644","0.617",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.196","1.178","1.461","1.526","1.939","1.642","1.694","1.032","1.071","0.892","1.357","1.205","1.035","0.77","0.794","1.131","1.099","1.396","1.364","1.525","1.321","1.165","1.2","1.086","0.881","0.856","0.734","0.642","0.692","0.726","0.836","0.777","0.805","0.716","0.842","0.869","0.823","0.851","0.817","0.721","0.683","0.758","0.604","0.498","0.832","0.995","1.005","1.176","1.283","1.603","1.543","1.453","1.166","0.932","1.167","1.533","1.665","1.547","1.939","2.927","3.31","2.654","2.102","2.342","2.488","2.59","1.739","1.984","1.924","1.412","1.253","1.103","1.637","1.302","1.259","1.386","1.561","1.27","1.439","1.424","2.079","2.484","2.53","2.028","1.604","0.993","0.314","0.511","0.688","0.554","0.47","0.406","0.587","0.605","0.437","0.435","0.791","1.189","1.213","1.673","2.048","1.572","1.42","2.007","2.177","3.591","2.441","2.1","2.365","1.869","2.037","1.918","2.057","1.677","1.806"
PbRatio,"1.992","2.126","2.636","2.913","3.773","4.899","5.025","3.151","3.458","2.888","4.548","4.042","3.475","2.598","2.698","3.817","3.438","3.565","3.432","4.145","3.837","3.714","3.74","3.329","2.725","2.503","2.228","1.942","2.106","2.019","1.993","1.781","1.87","1.634","1.634","1.709","1.731","1.847","1.762","1.844","1.726","2.001","1.394","1.17","1.212","1.474","1.57","1.727","1.945","2.161","1.937","1.818","1.502","1.611","2.122","2.744","2.753","3.192","3.875","4.626","3.773","4.993","3.52","3.933","4.161","4.483","3.346","3.803","3.948","3.374","2.765","1.989","2.641","2.177","2.131","2.306","2.553","2.053","2.395","2.332","5.364","7.48","6.463","6.163","5.311","3.407","1.056","1.837","2.461","2.11","1.929","0.785","1.088","1.171","0.919","0.855","1.565","2.35","2.01","2.857","3.057","2.297","2.081","3.037","3.281","5.452","3.895","3.28","3.69","3.013","3.049","2.658","2.919","2.433","2.702"
EnterprisesValueRevenueRatio,"1.348","5.717","7.03","7.717","10.016","9.202","8.942","6.127","6.889","5.171","6.761","6.17","5.388","4.484","4.75","5.838","5.687","5.33","5.13","6.562","5.442","5.27","5.237","4.629","3.681","3.661","3.311","3.115","3.334","3.611","3.567","3.536","3.671","3.478","3.628","3.999","4.095","4.727","3.881","4.08","3.463","3.733","2.839","2.548","3.865","4.903","4.366","5.189","5.324","7.022","7.072","7.994","6.585","6.677","7.5","8.446","8.743","8.9","9.237","10.057","5.566","13.693","8.714","9.141","9.696","10.345","7.124","9.035","9.222","7.549","5.908","5.447","8.257","6.488","5.248","5.463","5.997","5.127","4.597","4.581","7.719","9.416","7.863","6.484","6.296","4.669","1.928","2.831","3.397","2.776","3.785","3.212","3.99","4.206","3.004","3.323","4.423","5.801","4.858","6.774","7.513","7.408","6.454","9.847","7.797","12.315","9.782","8.318","9.792","7.97","6.601","6.23","6.801","6.629","7.402"
EnterprisesValueEBITDARatio,"-68.099","117.215","-38.757","156.005","1,999.126","94.622","82.982","-1,534.448","-161.012","59.487","99.143","54.894","45.473","52.146","47.911","49.614","62.741","-29.452","43.606","60.348","55.272","59.766","54.82","100.685","34.818","46.706","50.332","31.749","113.783","49.12","-65.282","44.241","32.297","59.556","-15.195","108.766","48.512","77.352","44.289","28.336","27.663","32.894","-59.368","-3.354","30.139","34.408","39.719","33.494","36.199","52.878","58.383","78.905","57.367","77.8","50.367","64.71","52.645","57.965","59.748","56.923","44.751","94.124","63.519","52.897","54.032","49.214","38.673","45.349","48.309","44.287","33.882","32.727","71.928","73.596","83.442","34.296","36.996","30.073","74.129","27.853","20.818","56.452","45.126","41.368","44.676","34.984","12.632","21.477","29.254","22.578","-2.071","24.724","52.379","29.108","22.75","82.761","56.024","57.734","36.375","45.999","86.069","-751.935","-687.298","-115.478","58.723","91.133","70.132","58.374","69.651","58.721","44.301","42.42","47.439","47.727","-3.339"
