name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
TotalRevenue,"3,701,000,000","977,000,000","972,000,000","908,000,000","844,000,000","778,000,000","796,000,000","738,000,000"
	OperatingRevenue,"3,701,000,000","977,000,000","972,000,000","908,000,000","844,000,000","778,000,000","796,000,000","738,000,000"
CostOfRevenue,"2,422,000,000","649,000,000","661,000,000","587,000,000","525,000,000","525,000,000","539,000,000","500,000,000"
GrossProfit,"1,279,000,000","328,000,000","311,000,000","321,000,000","319,000,000","253,000,000","257,000,000","238,000,000"
OperatingExpense,"769,000,000","192,000,000","194,000,000","191,000,000","192,000,000","169,000,000","190,000,000","177,000,000"
	SellingGeneralAndAdministration,"602,000,000","152,000,000","154,000,000","145,000,000","151,000,000","126,000,000","145,000,000","129,000,000"
		SellingAndMarketingExpense,"602,000,000","152,000,000","154,000,000","145,000,000","151,000,000","126,000,000","145,000,000","129,000,000"
	DepreciationAmortizationDepletionIncomeStatement,"141,000,000","34,000,000","35,000,000","37,000,000","35,000,000","36,000,000","37,000,000","38,000,000"
		DepreciationAndAmortizationInIncomeStatement,"141,000,000","34,000,000","35,000,000","37,000,000","35,000,000","36,000,000","37,000,000","38,000,000"
	OtherTaxes,"26,000,000","6,000,000","5,000,000","9,000,000","6,000,000","7,000,000","8,000,000","10,000,000"
OperatingIncome,"510,000,000","136,000,000","117,000,000","130,000,000","127,000,000","84,000,000","67,000,000","61,000,000"
NetNonOperatingInterestIncomeExpense,"-14,000,000","-16,000,000","-17,000,000","-10,000,000","29,000,000","0","1,000,000","2,000,000"
	TotalOtherFinanceCost,,"16,000,000","17,000,000","10,000,000",,,"-1,000,000","-2,000,000"
OtherIncomeExpense,,"-68,000,000",,,,,,
	SpecialIncomeCharges,"-68,000,000","-68,000,000",,,,"0",,
		WriteOff,,"68,000,000",,,,"0",,
PretaxIncome,"428,000,000","52,000,000","100,000,000","120,000,000","156,000,000","84,000,000","68,000,000","63,000,000"
TaxProvision,"133,000,000","26,000,000","38,000,000","28,000,000","41,000,000","22,000,000","3,000,000","12,000,000"
NetIncomeCommonStockholders,"295,000,000","26,000,000","62,000,000","92,000,000","115,000,000","62,000,000","65,000,000","51,000,000"
	NetIncome,"295,000,000","26,000,000","62,000,000","92,000,000","115,000,000","62,000,000","65,000,000","51,000,000"
		NetIncomeIncludingNoncontrollingInterests,"295,000,000","26,000,000","62,000,000","92,000,000","115,000,000","62,000,000","65,000,000","51,000,000"
			NetIncomeContinuousOperations,"295,000,000","26,000,000","62,000,000","92,000,000","115,000,000","62,000,000","65,000,000","51,000,000"
DilutedNIAvailtoComStockholders,"295,000,000","26,000,000","62,000,000","92,000,000","115,000,000","62,000,000","65,000,000","51,000,000"
BasicEPS,,"0.59","1.41","2.09",,"1.402",,"1.153"
DilutedEPS,,"0.59","1.41","2.09",,"1.402",,"1.153"
BasicAverageShares,,"44,000,000","43,971,631","44,019,139",,"44,232,752",,"44,232,752"
DilutedAverageShares,,"44,200,000","44,000,000","44,019,139",,"44,232,752",,"44,232,752"
TotalExpenses,"3,191,000,000","841,000,000","855,000,000","778,000,000","717,000,000","694,000,000","729,000,000","677,000,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"295,000,000","26,000,000","62,000,000","92,000,000","115,000,000","62,000,000","65,000,000","51,000,000"
NormalizedIncome,"341,869,158.879","66,800,000","62,000,000","92,000,000","115,000,000","62,000,000","65,000,000","51,000,000"
NetInterestIncome,"-14,000,000","-16,000,000","-17,000,000","-10,000,000","29,000,000","0","1,000,000","2,000,000"
EBIT,"543,000,000","136,000,000","150,000,000","130,000,000","127,000,000","84,000,000","67,000,000","61,000,000"
EBITDA,"684,000,000"
ReconciledCostOfRevenue,"2,422,000,000","649,000,000","661,000,000","587,000,000","525,000,000","525,000,000","539,000,000","500,000,000"
ReconciledDepreciation,"141,000,000","34,000,000","35,000,000","37,000,000","35,000,000","36,000,000","37,000,000","38,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"295,000,000","26,000,000","62,000,000","92,000,000","115,000,000","62,000,000","65,000,000","51,000,000"
TotalUnusualItemsExcludingGoodwill,"-68,000,000","-68,000,000",,,,"0",,
TotalUnusualItems,"-68,000,000","-68,000,000",,,,"0",,
NormalizedEBITDA,"752,000,000","238,000,000","185,000,000","167,000,000","162,000,000","120,000,000","104,000,000","99,000,000"
TaxRateForCalcs,"0.311","0.4","0.38","0.239","0.263","0.26","0.044","0.185"
TaxEffectOfUnusualItems,"-21,130,841.121","-27,200,000","0","0","0","0","0","0"
