name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994
TotalAssets,"49,201,652,000","48,001,725,000","41,214,237,000","39,623,578,000","38,813,138,000","38,239,947,000","36,100,437,000","33,497,474,000","33,673,295,000","33,230,935,000","31,771,440,000","32,284,116,000","31,686,377,000","30,587,012,000","30,137,410,000","29,650,012,000","30,154,933,000","29,773,766,000","29,520,855,000","29,917,559,000","29,448,199,000","28,091,847,000","27,576,509,000","24,449,795,000","22,009,374,000","22,886,710,000","23,102,959,000","22,762,688,000","22,925,205,000","22,107,462,000","21,123,431,000","20,768,696,000","20,550,786,000","20,375,628,000","20,345,240,000","20,065,801,000","17,654,399,000","17,379,608,000","16,514,257,000","14,521,163,000","12,409,512,000","11,470,231,000","13,035,490,000","12,827,702,000","10,280,613,000","9,632,153,000","9,292,883,000","9,031,019,000","8,688,986,000","8,295,343,000","8,658,739,000","7,265,760,000","7,063,411,000","6,460,047,000","7,177,248,000","7,680,593,000","6,865,438,000","10,086,529,000","9,745,963,000","9,394,385,000","9,066,013,000","9,768,696,000","9,351,578,000","9,104,609,000","8,934,670,000","7,410,210,000","7,533,217,000","7,281,493,000","6,578,978,000","6,029,277,000","6,169,791,000","6,037,276,000","6,437,397,000","7,585,018,000","6,606,303,000","6,232,993,000","6,007,895,000","6,260,585,000","8,030,559,000","8,093,670,000","8,026,869,000","6,519,686,000","5,758,854,000","5,646,647,000","4,493,351,000","4,665,950,000","4,699,640,000","3,821,322,000","3,824,874,000","3,898,189,000","2,807,957,000","2,903,402,000","1,733,793,000","1,806,852,000","1,814,293,000","1,863,250,000","1,794,700,000","1,805,646,000","1,424,868,000","1,534,480,000","1,155,990,000","1,141,380,000","1,081,489,000","996,765,000","964,671,000","623,100,000","555,700,000","551,000,000","481,300,000","472,500,000"
	CurrentAssets,"5,295,322,000","7,523,182,000","7,278,537,000","6,604,640,000","6,515,906,000","7,022,158,000","5,005,471,000","4,108,574,000","4,642,289,000","4,015,100,000","2,731,392,000","3,917,855,000","3,592,217,000","3,289,205,000","3,038,909,000","2,743,710,000","3,465,561,000","3,285,023,000","3,122,551,000","3,713,032,000","9,596,631,000","8,283,054,000","7,900,988,000","4,913,071,000","2,557,501,000","3,543,243,000","13,625,813,000","13,278,283,000","13,413,600,000","12,577,734,000","11,413,787,000","11,093,667,000","12,588,779,000","12,313,446,000","12,338,988,000","12,161,891,000","9,336,561,000","9,059,153,000","8,335,918,000","6,497,028,000","4,349,477,000","3,747,823,000","5,423,292,000","6,412,775,000","4,996,755,000","4,573,393,000","4,323,234,000","4,101,505,000","3,774,997,000","3,475,952,000","4,007,139,000","2,784,350,000","2,589,105,000","2,097,984,000","2,856,836,000","3,948,180,000","3,130,322,000","4,245,138,000","4,270,234,000","3,943,907,000","3,815,141,000","4,599,541,000","4,192,142,000","3,963,537,000","3,823,994,000","2,397,045,000","2,503,724,000","2,358,087,000","2,321,967,000","2,113,308,000","2,547,044,000","2,648,086,000","3,477,943,000","4,573,115,000","3,716,196,000","3,315,857,000","3,123,005,000","3,319,517,000","4,905,220,000","5,003,118,000","4,977,113,000","3,511,967,000","2,850,242,000","2,906,736,000","1,853,139,000","2,060,777,000","2,186,188,000","1,432,628,000","1,530,487,000","1,683,695,000","594,374,000","704,583,000","648,806,000","537,845,000","556,366,000","557,526,000","534,532,000","544,105,000","194,332,000","359,228,000","224,328,000","235,636,000","210,865,000","225,773,000","226,600,000","103,700,000","110,900,000","123,800,000","76,700,000","81,700,000"
		CashCashEquivalentsAndShortTermInvestments,"3,235,253,000","5,403,706,000","5,247,823,000","4,829,290,000","4,573,147,000","3,733,045,000","2,795,167,000","2,630,019,000","3,387,771,000","2,860,347,000","1,594,392,000","2,732,382,000","2,393,047,000","2,068,817,000","1,865,149,000","1,554,788,000","2,279,063,000","1,980,673,000","1,850,649,000","2,386,453,000","6,802,903,000","5,359,341,000","4,961,236,000","3,487,293,000","870,606,000","1,611,069,000","1,613,032,000","1,095,510,000","1,399,043,000","9,236,241,000","9,272,105,000","8,903,131,000","8,961,479,000","9,739,404,000","10,302,190,000","9,527,162,000","7,095,070,000","7,237,777,000","6,400,076,000","4,839,187,000","2,693,214,000","2,040,853,000","3,364,662,000","4,592,942,000","3,413,737,000","2,940,377,000","2,659,551,000","2,594,478,000","2,447,875,000","2,139,336,000","2,633,452,000","1,320,915,000","1,168,878,000","559,132,000","1,432,647,000","1,899,029,000","1,568,646,000","2,788,196,000","2,801,768,000","2,399,558,000","2,168,412,000","3,032,570,000","2,788,233,000","2,719,554,000","2,573,859,000","1,181,360,000","1,517,508,000","1,391,947,000","1,232,275,000","1,155,633,000","1,615,766,000","1,718,240,000","2,770,186,000","3,972,974,000","3,049,732,000","2,673,247,000","2,471,026,000","2,686,995,000","4,246,224,000","4,351,601,000","4,322,754,000","2,828,297,000","2,171,681,000","2,315,867,000","1,294,625,000","1,464,175,000","1,620,444,000","890,622,000","1,050,908,000","1,254,175,000","198,749,000","385,287,000","346,029,000","324,100,000","361,404,000","390,860,000","388,781,000","420,514,000","62,225,000","187,804,000","33,980,000","58,038,000","73,201,000","123,416,000","165,025,000","21,800,000","3,300,000","13,300,000","19,600,000","17,500,000"
			CashAndCashEquivalents,"2,696,478,000","2,428,188,000","2,280,278,000","3,676,487,000","4,437,662,000","3,370,092,000","1,811,308,000","2,589,817,000","2,827,051,000","2,443,643,000","1,403,358,000","1,901,064,000","1,576,672,000","887,346,000","1,229,717,000","1,007,784,000","2,115,349,000","1,479,508,000","1,582,850,000","2,365,893,000","6,782,252,000","5,323,725,000","4,784,300,000","3,349,364,000","708,972,000","1,053,158,000","1,244,381,000","694,249,000","1,049,897,000","7,104,496,000","4,750,556,000","4,127,359,000","4,168,687,000","4,700,022,000","4,793,453,000","4,093,822,000","2,930,842,000","3,606,140,000","3,087,639,000","2,595,694,000","1,358,668,000","609,108,000","1,045,516,000","1,855,250,000","1,163,522,000","640,672,000","714,357,000","308,447,000","99,917,000","105,844,000","155,570,000","112,861,000","263,936,000","98,574,000","971,943,000","1,357,296,000","989,678,000","1,180,818,000","1,605,841,000","1,076,876,000","965,197,000","1,923,105,000","1,755,287,000","1,863,583,000","1,879,733,000","615,669,000","1,012,522,000","915,479,000","845,783,000","704,560,000","951,698,000","688,857,000","1,037,221,000","1,290,859,000","908,399,000","1,151,967,000","1,058,200,000","1,483,078,000","3,428,487,000","3,013,211,000","2,319,439,000","1,677,889,000","1,203,629,000","1,492,560,000","801,081,000","856,818,000","1,242,211,000","486,152,000","679,788,000","905,299,000","118,771,000","277,548,000","143,900,000","106,547,000","207,855,000","259,571,000","234,052,000","145,207,000","30,973,000","182,852,000","30,452,000","39,231,000","31,079,000","78,425,000","164,813,000","21,800,000","3,300,000","13,300,000","19,600,000","17,500,000"
			OtherShortTermInvestments,"538,775,000","2,975,518,000","2,967,545,000","1,152,803,000","135,485,000","362,953,000","983,859,000","40,202,000","560,720,000","416,704,000","191,034,000","831,318,000","816,375,000","1,181,471,000","635,432,000","547,004,000","163,714,000","501,165,000","267,799,000","20,560,000","20,651,000","35,616,000","176,936,000","137,929,000","161,634,000","557,911,000","368,651,000","401,261,000","349,146,000","2,131,745,000","4,521,549,000","4,775,772,000","4,792,792,000","5,039,382,000","5,508,737,000","5,433,340,000","4,164,228,000","3,631,637,000","3,312,437,000","2,243,493,000","1,334,546,000","1,431,745,000","2,319,146,000","2,737,692,000","2,250,215,000","2,299,705,000","1,945,194,000","2,286,031,000","2,347,958,000","2,033,492,000","2,477,882,000","1,208,054,000","904,942,000","460,558,000","460,704,000","541,733,000","578,968,000","1,607,378,000","1,195,927,000","1,322,682,000","1,203,215,000","1,109,465,000","1,032,946,000","855,971,000","694,126,000","565,691,000","504,986,000","476,468,000","386,492,000","451,073,000","664,068,000","1,029,383,000","1,732,965,000","2,682,115,000","2,141,333,000","1,521,280,000","1,412,826,000","1,203,917,000","817,737,000","1,338,390,000","2,003,315,000","1,150,408,000","968,052,000","823,307,000","493,544,000","607,357,000","378,233,000","404,470,000","371,120,000","348,876,000","79,978,000","107,739,000","202,129,000","217,553,000","153,549,000","131,289,000","154,729,000","275,307,000","31,252,000","4,952,000","3,528,000","18,807,000","42,122,000","44,991,000","212,000",,,,,
		Receivables,"1,089,460,000","942,561,000","1,002,052,000","977,284,000","1,087,134,000","1,104,202,000","1,143,500,000","531,827,000","544,106,000","588,358,000","577,797,000","584,116,000","581,685,000","639,855,000","670,826,000","641,888,000","601,673,000","653,948,000","703,631,000","737,029,000","704,246,000","753,129,000","815,873,000","861,176,000","806,091,000","864,028,000","905,141,000","1,018,709,000","928,511,000","951,493,000","1,027,793,000","972,784,000","939,813,000","957,518,000","928,851,000","902,227,000","876,460,000","869,865,000","821,210,000","830,826,000","776,567,000","794,817,000","825,417,000","830,906,000","740,833,000","786,053,000","799,559,000","826,793,000","750,963,000","779,871,000","819,933,000","846,604,000","799,346,000","968,490,000","792,905,000","741,265,000","948,384,000","699,101,000","700,499,000","706,962,000","687,015,000","665,149,000","582,877,000","573,157,000","520,302,000","478,414,000","471,011,000","468,816,000","669,026,000","584,310,000","438,952,000","451,610,000","350,107,000","345,673,000","445,753,000","431,133,000","425,608,000","435,020,000","433,335,000","425,392,000","398,506,000","424,128,000","396,366,000","379,689,000","357,800,000","384,614,000","333,335,000","299,284,000","279,735,000","265,685,000","260,747,000","221,939,000","212,740,000","107,233,000","83,893,000","95,072,000","82,553,000","66,074,000","54,480,000","29,620,000","35,565,000","18,346,000","25,485,000","27,014,000","14,878,000","12,700,000","9,400,000","6,700,000","8,700,000","8,100,000"
			AccountsReceivable,"1,089,460,000","942,561,000","1,002,052,000","977,284,000","1,087,134,000","1,104,202,000","1,143,500,000","531,827,000","544,106,000","588,358,000","577,797,000","584,116,000","581,685,000","639,855,000","670,826,000","641,888,000","601,673,000","653,948,000","703,631,000","737,029,000","704,246,000","753,129,000","815,873,000","861,176,000","806,091,000","864,028,000","905,141,000","1,018,709,000","928,511,000","951,493,000","1,027,793,000","972,784,000","939,813,000","957,518,000","928,851,000","902,227,000","876,460,000","869,865,000","821,210,000","830,826,000","776,567,000","794,817,000","825,417,000","830,906,000","740,833,000","786,053,000","799,559,000","826,793,000","750,963,000","779,871,000","819,933,000","846,604,000","799,346,000","819,743,000","792,905,000","741,265,000","948,384,000","699,101,000","700,499,000","706,962,000","687,015,000","665,149,000","582,877,000","573,157,000","520,302,000","478,414,000","471,011,000","468,816,000","454,956,000","478,310,000","438,952,000","451,610,000","350,107,000","345,673,000","339,753,000","325,133,000","319,608,000","329,020,000","327,335,000","319,392,000","292,506,000","318,128,000","290,366,000","273,689,000","251,800,000","278,614,000","227,335,000","193,284,000","173,735,000","159,685,000","154,747,000","115,939,000","106,740,000","107,233,000","83,893,000","95,072,000","82,553,000","66,074,000","54,480,000","29,475,000","31,174,000","13,516,000","18,958,000","19,568,000","10,072,000",,,,,
				GrossAccountsReceivable,"1,123,395,000","981,095,000","1,050,033,000","1,027,063,000","1,143,759,000","1,176,480,000","1,208,114,000","580,895,000","584,836,000","607,638,000","600,918,000","602,191,000","600,652,000","656,821,000","683,757,000","653,476,000","614,412,000","669,459,000","721,396,000","756,777,000","723,019,000","771,084,000","840,399,000","878,598,000","821,699,000","886,195,000","922,724,000","1,034,542,000","944,406,000","975,096,000","1,047,971,000","990,042,000","951,838,000","973,499,000","947,576,000","918,214,000","890,686,000","886,810,000","836,169,000","845,459,000","776,567,000","807,167,000","840,078,000","848,240,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-33,935,000","-38,534,000","-47,981,000","-49,779,000","-56,625,000","-72,278,000","-64,614,000","-49,068,000","-40,730,000","-19,280,000","-23,121,000","-18,075,000","-18,967,000","-16,966,000","-12,931,000","-11,588,000","-12,739,000","-15,511,000","-17,765,000","-19,748,000","-18,773,000","-17,955,000","-24,526,000","-17,422,000","-15,608,000","-22,167,000","-17,583,000","-15,833,000","-15,895,000","-23,603,000","-20,178,000","-17,258,000","-12,025,000","-15,981,000","-18,725,000","-15,987,000","-14,226,000","-16,945,000","-14,959,000","-14,633,000",,"-12,350,000","-14,661,000","-17,334,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LoansReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106,000,000",,,,,,,,,,,,,,,,,,
